bar_idx,date,close,rolling_mdd,rolling_atr_q90,atr_ratio,alert_level,alert_name
1637,2022-06-26,21038.07,0.602478,2412.56,4.5030,2,RED
1638,2022-06-27,20742.56,0.602478,2402.46,4.4842,2,RED
1639,2022-06-28,20281.29,0.602478,2398.84,4.4774,2,RED
1640,2022-06-29,20123.01,0.602478,2391.96,4.4645,2,RED
1641,2022-06-30,19942.21,0.600066,2381.15,4.4444,2,RED
1642,2022-07-01,19279.80,0.600066,2381.15,4.4444,2,RED
1643,2022-07-02,19252.81,0.600066,2381.15,4.4444,2,RED
1644,2022-07-03,19315.83,0.600066,2381.15,4.4444,2,RED
1645,2022-07-04,20236.71,0.600066,2374.96,4.4328,2,RED
1646,2022-07-05,20175.83,0.600066,2360.11,4.4051,2,RED
1647,2022-07-06,20564.51,0.600066,2355.04,4.3956,2,RED
1648,2022-07-07,21624.98,0.600066,2353.92,4.3935,2,RED
1649,2022-07-08,21594.75,0.600066,2353.92,4.3935,2,RED
1650,2022-07-09,21591.83,0.600066,2353.92,4.3935,2,RED
1651,2022-07-10,20862.47,0.600066,2353.92,4.3935,2,RED
1652,2022-07-11,19963.61,0.600066,2353.92,4.3935,2,RED
1653,2022-07-12,19328.75,0.600066,2353.92,4.3935,2,RED
1654,2022-07-13,20234.87,0.600066,2353.92,4.3935,2,RED
1655,2022-07-14,20588.84,0.600066,2353.92,4.3935,2,RED
1656,2022-07-15,20830.04,0.600066,2353.92,4.3935,2,RED
1657,2022-07-16,21195.60,0.600066,2353.92,4.3935,2,RED
1658,2022-07-17,20798.16,0.600066,2353.92,4.3935,2,RED
1659,2022-07-18,22432.58,0.600066,2353.92,4.3935,2,RED
1660,2022-07-19,23396.62,0.600066,2353.92,4.3935,2,RED
1661,2022-07-20,23223.30,0.600066,2353.92,4.3935,2,RED
1662,2022-07-21,23152.19,0.600066,2353.92,4.3935,2,RED
1663,2022-07-22,22684.83,0.600066,2353.92,4.3935,2,RED
1664,2022-07-23,22451.07,0.600066,2351.18,4.3884,2,RED
1665,2022-07-24,22579.68,0.600066,2342.72,4.3726,2,RED
1666,2022-07-25,21310.90,0.600066,2316.34,4.3234,2,RED
1667,2022-07-26,21254.67,0.600066,2305.56,4.3033,2,RED
1668,2022-07-27,22952.45,0.600066,2298.38,4.2899,2,RED
1669,2022-07-28,23842.93,0.600066,2298.38,4.2899,2,RED
1670,2022-07-29,23773.75,0.600066,2298.38,4.2899,2,RED
1671,2022-07-30,23643.51,0.600066,2298.38,4.2899,2,RED
1672,2022-07-31,23293.32,0.600066,2298.38,4.2899,2,RED
1673,2022-08-01,23268.01,0.600066,2298.38,4.2899,2,RED
1674,2022-08-02,22987.79,0.600066,2298.38,4.2899,2,RED
1675,2022-08-03,22818.37,0.600066,2298.38,4.2899,2,RED
1676,2022-08-04,22622.98,0.600066,2298.38,4.2899,2,RED
1677,2022-08-05,23312.42,0.600066,2298.38,4.2899,2,RED
1678,2022-08-06,22954.21,0.600066,2298.38,4.2899,2,RED
1679,2022-08-07,23174.39,0.600066,2298.38,4.2899,2,RED
1680,2022-08-08,23810.00,0.600066,2298.38,4.2899,2,RED
1681,2022-08-09,23149.95,0.600066,2298.38,4.2899,2,RED
1682,2022-08-10,23954.05,0.600066,2298.38,4.2899,2,RED
1683,2022-08-11,23934.39,0.600066,2298.38,4.2899,2,RED
1684,2022-08-12,24403.68,0.600066,2298.38,4.2899,2,RED
1685,2022-08-13,24441.38,0.600066,2298.38,4.2899,2,RED
1686,2022-08-14,24305.24,0.600066,2298.38,4.2899,2,RED
1687,2022-08-15,24094.82,0.600066,2298.38,4.2899,2,RED
1688,2022-08-16,23854.74,0.600066,2298.38,4.2899,2,RED
1689,2022-08-17,23342.66,0.600066,2298.38,4.2899,2,RED
1690,2022-08-18,23191.20,0.600066,2298.38,4.2899,2,RED
1691,2022-08-19,20834.39,0.600066,2298.38,4.2899,2,RED
1692,2022-08-20,21140.07,0.600066,2298.38,4.2899,2,RED
1693,2022-08-21,21515.61,0.600066,2298.38,4.2899,2,RED
1694,2022-08-22,21399.83,0.600066,2298.38,4.2899,2,RED
1695,2022-08-23,21529.12,0.600066,2295.33,4.2842,2,RED
1696,2022-08-24,21368.08,0.600066,2295.33,4.2842,2,RED
1697,2022-08-25,21559.04,0.600066,2295.33,4.2842,2,RED
1698,2022-08-26,20241.05,0.600066,2295.33,4.2842,2,RED
1699,2022-08-27,20037.60,0.600066,2260.25,4.2187,2,RED
1700,2022-08-28,19555.61,0.600066,2255.98,4.2107,2,RED
1701,2022-08-29,20285.73,0.600066,2252.07,4.2034,2,RED
1702,2022-08-30,19811.66,0.600066,2238.13,4.1774,2,RED
1703,2022-08-31,20050.02,0.600066,2236.27,4.1740,2,RED
1704,2022-09-01,20131.46,0.600066,2202.79,4.1115,2,RED
1705,2022-09-02,19951.86,0.600066,2175.10,4.0598,2,RED
1706,2022-09-03,19831.90,0.600066,2164.93,4.0408,2,RED
1707,2022-09-04,20000.30,0.600066,2156.04,4.0242,2,RED
1708,2022-09-05,19796.84,0.600066,2143.25,4.0003,2,RED
1709,2022-09-06,18790.61,0.603864,2135.85,3.9865,2,RED
1710,2022-09-07,19292.84,0.603864,2103.65,3.9264,2,RED
1711,2022-09-08,19319.77,0.603864,2073.71,3.8705,2,RED
1712,2022-09-09,21360.11,0.603864,2060.86,3.8466,2,RED
1713,2022-09-10,21648.34,0.603864,2035.94,3.8000,2,RED
1714,2022-09-11,21826.87,0.603864,2031.67,3.7921,2,RED
1715,2022-09-12,22395.74,0.603864,2027.46,3.7842,2,RED
1716,2022-09-13,20173.57,0.603864,2026.68,3.7828,2,RED
1717,2022-09-14,20226.71,0.603864,2012.03,3.7554,2,RED
1718,2022-09-15,19701.88,0.603864,2004.35,3.7411,2,RED
1719,2022-09-16,19803.30,0.603864,1985.00,3.7050,2,RED
1720,2022-09-17,20113.62,0.603864,1980.35,3.6963,2,RED
1721,2022-09-18,19416.18,0.603864,1979.25,3.6942,2,RED
1722,2022-09-19,19537.02,0.603864,1976.42,3.6890,2,RED
1723,2022-09-20,18875.00,0.603864,1965.07,3.6678,2,RED
1724,2022-09-21,18461.36,0.610806,1965.07,3.6678,2,RED
1725,2022-09-22,19401.63,0.610806,1965.07,3.6678,2,RED
1726,2022-09-23,19289.91,0.610806,1965.07,3.6678,2,RED
1727,2022-09-24,18920.50,0.610806,1965.07,3.6678,2,RED
1728,2022-09-25,18807.38,0.607773,1965.07,3.6678,2,RED
1729,2022-09-26,19227.82,0.603668,1965.07,3.6678,2,RED
1730,2022-09-27,19079.13,0.603668,1965.07,3.6678,2,RED
1731,2022-09-28,19412.82,0.603668,1965.07,3.6678,2,RED
1732,2022-09-29,19591.51,0.603668,1965.07,3.6678,2,RED
1733,2022-09-30,19422.61,0.603668,1965.07,3.6678,2,RED
1734,2022-10-01,19310.95,0.594234,1965.07,3.6678,2,RED
1735,2022-10-02,19056.80,0.575056,1965.07,3.6678,2,RED
1736,2022-10-03,19629.08,0.575056,1965.07,3.6678,2,RED
1737,2022-10-04,20337.82,0.568195,1965.07,3.6678,2,RED
1738,2022-10-05,20158.26,0.568195,1965.07,3.6678,2,RED
1739,2022-10-06,19960.67,0.562100,1965.07,3.6678,2,RED
1740,2022-10-07,19530.09,0.555075,1965.07,3.6678,2,RED
1741,2022-10-08,19417.96,0.555075,1965.07,3.6678,2,RED
1742,2022-10-09,19439.02,0.555075,1965.07,3.6678,2,RED
1743,2022-10-10,19131.87,0.555075,1965.07,3.6678,2,RED
1744,2022-10-11,19060.00,0.555075,1965.07,3.6678,2,RED
1745,2022-10-12,19155.53,0.555075,1965.07,3.6678,2,RED
1746,2022-10-13,19375.13,0.555075,1965.07,3.6678,2,RED
1747,2022-10-14,19176.93,0.555075,1965.07,3.6678,2,RED
1748,2022-10-15,19069.39,0.555075,1965.07,3.6678,2,RED
1749,2022-10-16,19262.98,0.553623,1965.07,3.6678,2,RED
1750,2022-10-17,19549.86,0.543939,1965.07,3.6678,2,RED
1751,2022-10-18,19327.44,0.543330,1965.07,3.6678,2,RED
1752,2022-10-19,19123.97,0.543330,1965.07,3.6678,2,RED
1753,2022-10-20,19041.92,0.543330,1965.07,3.6678,2,RED
1754,2022-10-21,19164.37,0.543330,1965.07,3.6678,2,RED
1755,2022-10-22,19204.35,0.535471,1965.07,3.6678,2,RED
1756,2022-10-23,19570.40,0.535471,1965.07,3.6678,2,RED
1757,2022-10-24,19329.72,0.535471,1965.07,3.6678,2,RED
1758,2022-10-25,20080.07,0.534861,1965.07,3.6678,2,RED
1759,2022-10-26,20771.59,0.534861,1965.07,3.6678,2,RED
1760,2022-10-27,20295.11,0.534861,1965.07,3.6678,2,RED
1761,2022-10-28,20591.84,0.534861,1965.07,3.6678,2,RED
1762,2022-10-29,20809.67,0.534861,1965.07,3.6678,2,RED
1763,2022-10-30,20627.48,0.534861,1965.07,3.6678,2,RED
1764,2022-10-31,20490.74,0.494942,1965.07,3.6678,2,RED
1765,2022-11-01,20483.62,0.487381,1965.07,3.6678,2,RED
1766,2022-11-02,20151.84,0.479557,1965.07,3.6678,2,RED
1767,2022-11-03,20207.82,0.457631,1965.07,3.6678,2,RED
1768,2022-11-04,21148.52,0.419473,1965.07,3.6678,2,RED
1769,2022-11-05,21299.37,0.419473,1965.07,3.6678,2,RED
1770,2022-11-06,20905.58,0.419473,1926.96,3.5966,2,RED
1771,2022-11-07,20591.13,0.419473,1921.37,3.5862,2,RED
1772,2022-11-08,18547.23,0.419473,1919.50,3.5827,2,RED
1773,2022-11-09,15922.81,0.499299,1908.79,3.5627,2,RED
1774,2022-11-10,17601.15,0.499299,1881.09,3.5110,2,RED
1775,2022-11-11,17070.31,0.499299,1865.40,3.4817,2,RED
1776,2022-11-12,16812.08,0.499299,1842.27,3.4386,2,RED
1777,2022-11-13,16329.85,0.499299,1837.97,3.4305,2,RED
1778,2022-11-14,16619.46,0.499299,1816.16,3.3898,2,RED
1779,2022-11-15,16900.57,0.499299,1803.79,3.3667,2,RED
1780,2022-11-16,16662.76,0.499299,1789.52,3.3401,2,RED
1781,2022-11-17,16692.56,0.499299,1773.28,3.3098,2,RED
1782,2022-11-18,16700.45,0.499299,1743.41,3.2540,2,RED
1783,2022-11-19,16700.68,0.499299,1726.06,3.2217,2,RED
1784,2022-11-20,16280.23,0.499299,1723.39,3.2167,2,RED
1785,2022-11-21,15781.29,0.503749,1719.09,3.2087,2,RED
1786,2022-11-22,16226.94,0.503749,1703.31,3.1792,2,RED
1787,2022-11-23,16603.11,0.503749,1701.39,3.1756,2,RED
1788,2022-11-24,16598.95,0.503749,1670.66,3.1183,2,RED
1789,2022-11-25,16522.14,0.503749,1670.66,3.1183,2,RED
1790,2022-11-26,16458.57,0.503749,1631.87,3.0459,2,RED
1791,2022-11-27,16428.78,0.496980,1622.35,3.0281,2,RED
1792,2022-11-28,16212.91,0.496980,1618.02,3.0200,2,RED
1793,2022-11-29,16442.53,0.496980,1616.01,3.0162,2,RED
1794,2022-11-30,17163.64,0.496980,1581.81,2.9524,2,RED
1795,2022-12-01,16977.37,0.496980,1571.67,2.9335,2,RED
1796,2022-12-02,17092.74,0.496980,1571.67,2.9335,2,RED
1797,2022-12-03,16885.20,0.492976,1571.67,2.9335,2,RED
1798,2022-12-04,17105.70,0.477523,1557.55,2.9071,2,RED
1799,2022-12-05,16966.35,0.475878,1554.57,2.9016,2,RED
1800,2022-12-06,17088.96,0.457536,1542.20,2.8785,2,RED
1801,2022-12-07,16836.64,0.444804,1539.29,2.8731,2,RED
1802,2022-12-08,17224.10,0.406150,1512.98,2.8239,2,RED
1803,2022-12-09,17128.56,0.354321,1506.89,2.8126,2,RED
1804,2022-12-10,17127.49,0.354321,1469.89,2.7435,2,RED
1805,2022-12-11,17085.05,0.354321,1427.29,2.6640,2,RED
1806,2022-12-12,17209.83,0.354321,1417.04,2.6449,2,RED
1807,2022-12-13,17774.70,0.354321,1414.36,2.6399,2,RED
1808,2022-12-14,17803.15,0.354321,1397.10,2.6077,2,RED
1809,2022-12-15,17356.34,0.354321,1391.53,2.5973,2,RED
1810,2022-12-16,16632.12,0.354321,1381.56,2.5787,2,RED
1811,2022-12-17,16776.52,0.354321,1342.93,2.5065,2,RED
1812,2022-12-18,16738.21,0.354321,1336.61,2.4948,2,RED
1813,2022-12-19,16438.88,0.354321,1334.00,2.4899,2,RED
1814,2022-12-20,16895.56,0.354321,1321.00,2.4656,2,RED
1815,2022-12-21,16824.67,0.354321,1315.52,2.4554,2,RED
1816,2022-12-22,16821.43,0.354321,1311.56,2.4480,2,RED
1817,2022-12-23,16778.50,0.354321,1309.36,2.4439,2,RED
1818,2022-12-24,16836.12,0.354321,1298.48,2.4236,2,RED
1819,2022-12-25,16832.11,0.354321,1289.93,2.4076,2,RED
1820,2022-12-26,16919.39,0.354321,1288.53,2.4050,2,RED
1821,2022-12-27,16706.36,0.354321,1285.73,2.3998,2,RED
1822,2022-12-28,16547.31,0.354321,1280.82,2.3906,2,RED
1823,2022-12-29,16633.47,0.354321,1271.34,2.3729,2,RED
1824,2022-12-30,16607.48,0.354321,1270.01,2.3704,2,RED
1825,2022-12-31,16542.40,0.354321,1269.36,2.3692,2,RED
1826,2023-01-01,16616.75,0.354321,1265.91,2.3628,2,RED
1827,2023-01-02,16672.87,0.354321,1259.42,2.3507,2,RED
1828,2023-01-03,16675.18,0.354321,1258.04,2.3481,2,RED
1829,2023-01-04,16850.36,0.354321,1255.26,2.3429,2,RED
1830,2023-01-05,16831.85,0.354321,1239.71,2.3139,2,RED
1831,2023-01-06,16950.65,0.354321,1229.80,2.2954,2,RED
1832,2023-01-07,16943.57,0.354321,1225.45,2.2873,2,RED
1833,2023-01-08,17127.83,0.354321,1216.21,2.2700,2,RED
1834,2023-01-09,17178.26,0.354321,1208.60,2.2558,2,RED
1835,2023-01-10,17440.66,0.354321,1188.15,2.2177,2,RED
1836,2023-01-11,17943.26,0.354321,1171.85,2.1872,2,RED
1837,2023-01-12,18846.62,0.354321,1147.98,2.1427,2,RED
1838,2023-01-13,19930.01,0.354321,1128.81,2.1069,2,RED
1839,2023-01-14,20954.92,0.354321,1108.29,2.0686,2,RED
1840,2023-01-15,20871.50,0.354321,1100.61,2.0543,2,RED
1841,2023-01-16,21185.65,0.354321,1089.86,2.0342,2,RED
1842,2023-01-17,21134.81,0.354321,1083.63,2.0226,2,RED
1843,2023-01-18,20677.47,0.354321,1081.99,2.0195,2,RED
1844,2023-01-19,21071.59,0.354321,1078.60,2.0132,2,RED
1845,2023-01-20,22667.21,0.354321,1068.11,1.9936,2,RED
1846,2023-01-21,22783.55,0.354321,1065.89,1.9895,2,RED
1847,2023-01-22,22707.88,0.354321,1062.41,1.9830,2,RED
1848,2023-01-23,22916.45,0.354321,1062.04,1.9823,2,RED
1849,2023-01-24,22632.89,0.354321,1054.53,1.9683,2,RED
1850,2023-01-25,23060.94,0.354321,1047.02,1.9542,2,RED
1851,2023-01-26,23009.65,0.354321,1044.75,1.9500,2,RED
1852,2023-01-27,23074.16,0.354321,1043.06,1.9469,2,RED
1853,2023-01-28,23022.60,0.354321,1042.45,1.9457,2,RED
1854,2023-01-29,23742.30,0.354321,1041.91,1.9447,2,RED
1855,2023-01-30,22826.15,0.354321,1041.11,1.9432,2,RED
1856,2023-01-31,23125.13,0.354321,1038.29,1.9379,2,RED
1857,2023-02-01,23732.66,0.354321,1037.62,1.9367,2,RED
1858,2023-02-02,23488.94,0.354321,1037.25,1.9360,2,RED
1859,2023-02-03,23431.90,0.354321,1034.26,1.9304,2,RED
1860,2023-02-04,23326.84,0.354321,1033.46,1.9289,2,RED
1861,2023-02-05,22932.91,0.354321,1031.50,1.9253,2,RED
1862,2023-02-06,22762.52,0.354321,1029.71,1.9219,2,RED
1863,2023-02-07,23240.46,0.354321,1024.67,1.9125,2,RED
1864,2023-02-08,22963.00,0.354321,1020.05,1.9039,2,RED
1865,2023-02-09,21796.35,0.350704,1019.60,1.9031,2,RED
1866,2023-02-10,21625.19,0.345034,1014.98,1.8944,2,RED
1867,2023-02-11,21862.55,0.338442,1012.74,1.8903,2,RED
1868,2023-02-12,21783.54,0.323929,1007.60,1.8807,2,RED
1869,2023-02-13,21773.97,0.319514,1002.07,1.8703,2,RED
1870,2023-02-14,22199.84,0.295344,1002.07,1.8703,2,RED
1871,2023-02-15,24324.05,0.295344,1000.11,1.8667,2,RED
1872,2023-02-16,23517.72,0.295344,999.85,1.8662,2,RED
1873,2023-02-17,24569.97,0.295344,998.88,1.8644,2,RED
1874,2023-02-18,24631.95,0.295344,997.67,1.8621,2,RED
1875,2023-02-19,24271.76,0.295344,989.85,1.8475,2,RED
1876,2023-02-20,24842.20,0.295344,989.85,1.8475,2,RED
1877,2023-02-21,24452.16,0.295344,989.85,1.8475,2,RED
1878,2023-02-22,24182.21,0.295344,987.63,1.8434,2,RED
1879,2023-02-23,23940.20,0.295344,987.63,1.8434,2,RED
1880,2023-02-24,23185.29,0.295344,987.63,1.8434,2,RED
1881,2023-02-25,23157.07,0.295344,987.63,1.8434,2,RED
1882,2023-02-26,23554.85,0.295344,987.63,1.8434,2,RED
1883,2023-02-27,23492.09,0.295344,987.63,1.8434,2,RED
1884,2023-02-28,23141.57,0.295344,987.63,1.8434,2,RED
1885,2023-03-01,23628.97,0.295344,987.63,1.8434,2,RED
1886,2023-03-02,23465.32,0.295344,987.63,1.8434,2,RED
1887,2023-03-03,22354.34,0.295344,987.63,1.8434,2,RED
1888,2023-03-04,22346.57,0.295344,987.63,1.8434,2,RED
1889,2023-03-05,22430.24,0.295344,987.63,1.8434,2,RED
1890,2023-03-06,22410.00,0.295344,987.63,1.8434,2,RED
1891,2023-03-07,22197.96,0.295344,987.63,1.8434,2,RED
1892,2023-03-08,21705.44,0.295344,987.63,1.8434,2,RED
1893,2023-03-09,20362.22,0.295344,987.63,1.8434,2,RED
1894,2023-03-10,20150.69,0.295344,987.63,1.8434,2,RED
1895,2023-03-11,20455.73,0.259072,987.63,1.8434,2,RED
1896,2023-03-12,21997.11,0.259072,984.74,1.8380,2,RED
1897,2023-03-13,24113.48,0.259072,984.74,1.8380,2,RED
1898,2023-03-14,24670.41,0.259072,984.74,1.8380,2,RED
1899,2023-03-15,24285.66,0.259072,984.89,1.8383,2,RED
1900,2023-03-16,24998.78,0.259072,989.85,1.8475,2,RED
1901,2023-03-17,27395.13,0.259072,997.78,1.8623,2,RED
1902,2023-03-18,26907.49,0.259072,999.85,1.8662,2,RED
1903,2023-03-19,27972.87,0.259072,1000.11,1.8667,2,RED
1904,2023-03-20,27717.01,0.259072,1000.11,1.8667,2,RED
1905,2023-03-21,28105.47,0.259072,1000.11,1.8667,2,RED
1906,2023-03-22,27250.97,0.259072,1000.11,1.8667,2,RED
1907,2023-03-23,28295.41,0.259072,1002.62,1.8714,2,RED
1908,2023-03-24,27454.47,0.259072,1014.25,1.8931,2,RED
1909,2023-03-25,27462.95,0.259072,1030.38,1.9232,2,RED
1910,2023-03-26,27968.05,0.259072,1039.95,1.9411,2,RED
1911,2023-03-27,27124.91,0.259072,1058.12,1.9750,2,RED
1912,2023-03-28,27261.07,0.259072,1062.04,1.9823,2,RED
1913,2023-03-29,28348.60,0.259072,1064.71,1.9873,2,RED
1914,2023-03-30,28028.53,0.259072,1090.49,2.0354,2,RED
1915,2023-03-31,28465.36,0.259072,1111.02,2.0737,2,RED
1916,2023-04-01,28452.73,0.259072,1154.49,2.1548,2,RED
1917,2023-04-02,28171.87,0.259072,1156.98,2.1595,2,RED
1918,2023-04-03,27800.00,0.259072,1167.77,2.1796,2,RED
1919,2023-04-04,28165.47,0.259072,1174.97,2.1931,2,RED
1920,2023-04-05,28170.01,0.259072,1174.97,2.1931,2,RED
1921,2023-04-06,28033.82,0.259072,1174.97,2.1931,2,RED
1922,2023-04-07,27906.33,0.259072,1174.97,2.1931,2,RED
1923,2023-04-08,27938.38,0.259072,1174.97,2.1931,2,RED
1924,2023-04-09,28323.76,0.259072,1174.97,2.1931,2,RED
1925,2023-04-10,29637.34,0.259072,1174.97,2.1931,2,RED
1926,2023-04-11,30200.42,0.259072,1174.97,2.1931,2,RED
1927,2023-04-12,29888.07,0.259072,1174.97,2.1931,2,RED
1928,2023-04-13,30373.84,0.259072,1174.97,2.1931,2,RED
1929,2023-04-14,30466.93,0.259072,1174.97,2.1931,2,RED
1930,2023-04-15,30295.09,0.259072,1174.97,2.1931,2,RED
1931,2023-04-16,30304.65,0.259072,1174.97,2.1931,2,RED
1932,2023-04-17,29430.27,0.259072,1174.97,2.1931,2,RED
1933,2023-04-18,30380.01,0.259072,1174.97,2.1931,2,RED
1934,2023-04-19,28797.10,0.259072,1174.97,2.1931,2,RED
1935,2023-04-20,28243.65,0.259072,1174.97,2.1931,2,RED
1936,2023-04-21,27262.84,0.259072,1174.97,2.1931,2,RED
1937,2023-04-22,27816.85,0.259072,1174.97,2.1931,2,RED
1938,2023-04-23,27590.60,0.259072,1174.97,2.1931,2,RED
1939,2023-04-24,27510.93,0.259072,1174.97,2.1931,2,RED
1940,2023-04-25,28300.79,0.259072,1174.97,2.1931,2,RED
1941,2023-04-26,28415.29,0.259072,1174.97,2.1931,2,RED
1942,2023-04-27,29472.77,0.259072,1174.97,2.1931,2,RED
1943,2023-04-28,29311.70,0.259072,1174.97,2.1931,2,RED
1944,2023-04-29,29230.45,0.259072,1174.97,2.1931,2,RED
1945,2023-04-30,29233.21,0.259072,1174.97,2.1931,2,RED
1946,2023-05-01,28068.26,0.259072,1174.97,2.1931,2,RED
1947,2023-05-02,28669.86,0.259072,1174.97,2.1931,2,RED
1948,2023-05-03,29026.16,0.259072,1174.97,2.1931,2,RED
1949,2023-05-04,28838.16,0.245116,1174.97,2.1931,2,RED
1950,2023-05-05,29505.61,0.233588,1174.97,2.1931,2,RED
1951,2023-05-06,28848.20,0.188852,1174.97,2.1931,2,RED
1952,2023-05-07,28430.10,0.188852,1174.97,2.1931,2,RED
1953,2023-05-08,27668.79,0.188852,1174.97,2.1931,2,RED
1954,2023-05-09,27628.27,0.188852,1174.97,2.1931,2,RED
1955,2023-05-10,27598.75,0.188852,1174.97,2.1931,2,RED
1956,2023-05-11,26968.62,0.188852,1174.97,2.1931,2,RED
1957,2023-05-12,26795.01,0.188852,1174.97,2.1931,2,RED
1958,2023-05-13,26775.28,0.188852,1174.97,2.1931,2,RED
1959,2023-05-14,26917.62,0.188852,1174.97,2.1931,2,RED
1960,2023-05-15,27162.14,0.188852,1174.97,2.1931,2,RED
1961,2023-05-16,27033.84,0.188852,1174.97,2.1931,2,RED
1962,2023-05-17,27405.61,0.188852,1174.97,2.1931,2,RED
1963,2023-05-18,26821.28,0.188852,1174.97,2.1931,2,RED
1964,2023-05-19,26880.26,0.188852,1174.97,2.1931,2,RED
1965,2023-05-20,27102.43,0.188852,1174.97,2.1931,2,RED
1966,2023-05-21,26747.78,0.188852,1174.97,2.1931,2,RED
1967,2023-05-22,26849.27,0.188852,1174.97,2.1931,2,RED
1968,2023-05-23,27219.61,0.188852,1174.97,2.1931,2,RED
1969,2023-05-24,26329.01,0.188852,1174.97,2.1931,2,RED
1970,2023-05-25,26473.79,0.188852,1174.97,2.1931,2,RED
1971,2023-05-26,26705.92,0.188852,1174.97,2.1931,2,RED
1972,2023-05-27,26854.27,0.188852,1174.97,2.1931,2,RED
1973,2023-05-28,28065.00,0.188852,1174.97,2.1931,2,RED
1974,2023-05-29,27736.40,0.188852,1174.97,2.1931,2,RED
1975,2023-05-30,27694.40,0.188852,1174.97,2.1931,2,RED
1976,2023-05-31,27210.35,0.188852,1174.97,2.1931,2,RED
1977,2023-06-01,26817.93,0.188852,1174.97,2.1931,2,RED
1978,2023-06-02,27242.59,0.188852,1174.97,2.1931,2,RED
1979,2023-06-03,27069.22,0.188852,1174.97,2.1931,2,RED
1980,2023-06-04,27115.21,0.188852,1174.97,2.1931,2,RED
1981,2023-06-05,25728.20,0.188852,1174.97,2.1931,2,RED
1982,2023-06-06,27230.08,0.188852,1174.97,2.1931,2,RED
1983,2023-06-07,26339.34,0.188852,1174.97,2.1931,2,RED
1984,2023-06-08,26498.61,0.188852,1174.97,2.1931,2,RED
1985,2023-06-09,26477.81,0.188852,1174.97,2.1931,2,RED
1986,2023-06-10,25841.21,0.188852,1174.97,2.1931,2,RED
1987,2023-06-11,25925.55,0.188852,1174.97,2.1931,2,RED
1988,2023-06-12,25905.19,0.188852,1174.97,2.1931,2,RED
1989,2023-06-13,25934.25,0.188852,1174.97,2.1931,2,RED
1990,2023-06-14,25128.60,0.188852,1174.97,2.1931,2,RED
1991,2023-06-15,25598.49,0.188852,1174.97,2.1931,2,RED
1992,2023-06-16,26345.00,0.188852,1174.97,2.1931,2,RED
1993,2023-06-17,26516.99,0.188852,1174.97,2.1931,2,RED
1994,2023-06-18,26339.97,0.188852,1174.97,2.1931,2,RED
1995,2023-06-19,26844.35,0.188852,1174.97,2.1931,2,RED
1996,2023-06-20,28307.99,0.188852,1174.97,2.1931,2,RED
1997,2023-06-21,29993.89,0.188852,1174.97,2.1931,2,RED
1998,2023-06-22,29884.92,0.188852,1174.97,2.1931,2,RED
1999,2023-06-23,30688.50,0.188852,1174.97,2.1931,2,RED
2000,2023-06-24,30527.43,0.188852,1174.97,2.1931,2,RED
2001,2023-06-25,30462.66,0.188852,1174.97,2.1931,2,RED
2002,2023-06-26,30267.99,0.188852,1174.97,2.1931,2,RED
2003,2023-06-27,30692.44,0.188852,1174.97,2.1931,2,RED
2004,2023-06-28,30077.41,0.188852,1174.97,2.1931,2,RED
2005,2023-06-29,30447.31,0.188852,1174.97,2.1931,2,RED
2006,2023-06-30,30472.00,0.188852,1174.97,2.1931,2,RED
2007,2023-07-01,30585.90,0.188852,1174.97,2.1931,2,RED
2008,2023-07-02,30617.03,0.188852,1174.97,2.1931,2,RED
2009,2023-07-03,31156.20,0.188852,1174.97,2.1931,2,RED
2010,2023-07-04,30766.51,0.188852,1174.97,2.1931,2,RED
2011,2023-07-05,30504.81,0.188852,1174.97,2.1931,2,RED
2012,2023-07-06,29895.43,0.188852,1174.97,2.1931,2,RED
2013,2023-07-07,30344.70,0.188852,1174.97,2.1931,2,RED
2014,2023-07-08,30284.63,0.188852,1174.97,2.1931,2,RED
2015,2023-07-09,30160.71,0.188852,1174.97,2.1931,2,RED
2016,2023-07-10,30411.57,0.188852,1174.97,2.1931,2,RED
2017,2023-07-11,30622.10,0.188852,1174.97,2.1931,2,RED
2018,2023-07-12,30380.00,0.188852,1174.97,2.1931,2,RED
2019,2023-07-13,31454.23,0.188852,1174.97,2.1931,2,RED
2020,2023-07-14,30312.01,0.188852,1174.97,2.1931,2,RED
2021,2023-07-15,30289.52,0.188852,1174.97,2.1931,2,RED
2022,2023-07-16,30231.99,0.188852,1174.97,2.1931,2,RED
2023,2023-07-17,30138.00,0.188852,1174.97,2.1931,2,RED
2024,2023-07-18,29859.13,0.188852,1174.97,2.1931,2,RED
2025,2023-07-19,29909.21,0.188852,1174.97,2.1931,2,RED
2026,2023-07-20,29800.00,0.188852,1174.97,2.1931,2,RED
2027,2023-07-21,29901.72,0.188852,1174.97,2.1931,2,RED
2028,2023-07-22,29794.00,0.188852,1174.97,2.1931,2,RED
2029,2023-07-23,30083.75,0.188852,1174.97,2.1931,2,RED
2030,2023-07-24,29176.50,0.188852,1174.97,2.1931,2,RED
2031,2023-07-25,29228.91,0.188852,1174.97,2.1931,2,RED
2032,2023-07-26,29351.96,0.188852,1174.97,2.1931,2,RED
2033,2023-07-27,29222.78,0.188852,1174.97,2.1931,2,RED
2034,2023-07-28,29314.14,0.188852,1174.97,2.1931,2,RED
2035,2023-07-29,29352.90,0.188852,1174.97,2.1931,2,RED
