entry_bar_idx,entry_fill_bar_idx,entry_ts_ms,exit_ts_ms,entry_fill_price,exit_fill_price,qty,return_pct,pnl_usd
11274,11275,1677124800000,1677283200000,24479.310964,23160.861756,4.82816763,-5.385974,-6533.430571
11298,11299,1677470400000,1677816000000,23575.547878,22297.375890,4.72903334,-5.421600,-6202.685496
11391,11392,1678809600000,1679932800000,25920.571144,26876.733096,4.05582007,3.688815,3714.510045
11471,11472,1679961600000,1680984000000,27152.031681,27896.212851,4.00267144,2.740794,2811.223652
11544,11545,1681012800000,1681718400000,28055.744717,29808.469160,3.96798941,6.247293,6777.372497
11599,11600,1681804800000,1681934400000,29805.393054,29197.840247,3.95651157,-2.038399,-2577.072099
11671,11672,1682841600000,1682956800000,29295.703747,28142.476403,3.93148251,-3.936507,-4699.855618
11694,11695,1683172800000,1683504000000,29125.954124,28401.667018,3.78735150,-2.486741,-2904.480505
11849,11850,1685404800000,1685548800000,27764.133324,26884.645178,3.86271298,-3.167713,-3552.981782
11978,11979,1687262400000,1687996800000,26934.904717,30047.330119,3.84395611,11.555361,11790.775715
12031,12032,1688025600000,1688572800000,30370.637875,30325.761479,3.79164362,-0.147762,-342.632021
12071,12072,1688601600000,1688976000000,30535.312426,30082.005418,3.75434322,-1.484534,-1871.277353
12100,12101,1689019200000,1689364800000,30868.245109,30085.072349,3.64775729,-2.537147,-3021.438709
12125,12126,1689379200000,1689811200000,30342.319578,29879.308267,3.60599675,-1.525959,-1831.234317
12512,12513,1694952000000,1695340800000,26593.253322,26541.518562,4.03944329,-0.194541,-369.799066
12556,12557,1695585600000,1695686400000,26475.635792,26278.501776,4.03736487,-0.744587,-955.045802
12582,12583,1695960000000,1696348800000,26984.964739,27317.661836,3.91988984,1.232898,1143.512630
12612,12613,1696392000000,1696982400000,27457.867288,27362.736728,3.88819198,-0.346460,-529.473241
12659,12660,1697068800000,1697169600000,26902.402239,26754.915005,3.94287751,-0.548231,-739.761126
12687,12688,1697472000000,1699992000000,28092.231176,35258.714823,3.74393020,25.510553,26632.805314
12866,12867,1700049600000,1700164800000,36277.200010,35885.097970,3.62791897,-1.080850,-1617.796768
12876,12877,1700193600000,1700611200000,36520.493121,35705.917285,3.55412090,-2.230462,-3085.455720
12912,12913,1700712000000,1701086400000,37337.009025,36998.923309,3.38867550,-0.905498,-1333.728798
12940,12941,1701115200000,1702281600000,36913.886219,42090.398013,3.38630767,14.023210,17315.465043
13025,13026,1702339200000,1702857600000,41294.673723,41333.275704,3.44122068,0.093479,-80.517452
13065,13066,1702915200000,1703606400000,41307.226266,42349.129088,3.43307610,2.522326,3358.850001
13114,13115,1703620800000,1704312000000,42151.229637,42554.073989,3.43886226,0.955712,1165.819840
13175,13176,1704499200000,1705089600000,44189.276156,43429.098308,3.30168893,-1.720277,-2724.954844
13322,13323,1706616000000,1709668800000,43581.298634,61349.584373,3.28030265,40.770437,57983.486915
13537,13538,1709712000000,1710619200000,66743.153129,66844.615218,3.00618660,0.152019,3.592892
13604,13605,1710676800000,1710849600000,67022.462229,63018.274430,2.98922840,-5.974397,-12251.995896
13626,13627,1710993600000,1711195200000,66721.131124,64564.996547,2.81487635,-3.231562,-6341.865941
13650,13651,1711339200000,1711987200000,67417.366837,68168.929909,2.68770614,1.114791,1745.153605
13696,13697,1712001600000,1712059200000,69717.675422,65557.083716,2.62012781,-5.967772,-11158.933962
13701,13702,1712073600000,1712217600000,64954.896212,66025.514933,2.63649727,1.648249,2561.569198
13716,13717,1712289600000,1712318400000,67931.880966,66411.538620,2.55483348,-2.238040,-4138.727158
13719,13720,1712332800000,1712750400000,68258.827668,68973.974261,2.47824610,1.047698,1515.907530
13963,13964,1715846400000,1716480000000,66208.779156,68007.931029,2.57401585,2.717392,4368.465204
14010,14011,1716523200000,1716998400000,67959.738803,67311.767715,2.56812521,-0.953463,-1923.368460
14044,14045,1717012800000,1717848000000,67334.063597,69296.591401,2.55958456,2.914614,4757.200134
14104,14105,1717876800000,1718092800000,69529.477365,67502.626713,2.54336977,-2.915095,-5412.556884
14122,14123,1718136000000,1718265600000,67474.443872,67657.092131,2.53681022,0.270693,205.894167
14328,14329,1721102400000,1721865600000,64816.908328,65310.650334,2.64003759,0.761749,1044.863599
14388,14389,1721966400000,1722340800000,67109.058760,66507.442644,2.56159276,-0.896475,-1796.642965
14559,14560,1724428800000,1724774400000,61594.588423,61647.436297,2.75762301,0.085800,-109.266070
14697,14698,1726416000000,1726502400000,60395.760494,57823.832770,2.80634187,-4.258457,-7461.118617
14704,14705,1726516800000,1727697600000,58001.948476,63755.646505,2.78934339,9.919836,15782.284990
14788,14789,1727726400000,1727827200000,63551.503872,60744.130281,2.78992109,-4.417478,-8086.557794
14826,14827,1728273600000,1728504000000,63594.056393,60970.973268,2.65690990,-4.124730,-7212.287090
14863,14864,1728806400000,1729670400000,62906.339191,66785.494383,2.56745392,6.166557,9702.349182
14932,14933,1729800000000,1730404800000,68378.116867,70021.995453,2.50014261,2.404100,3847.333439
14986,14987,1730577600000,1732564800000,69579.527377,94574.844177,2.50850463,35.923378,62345.005666
15129,15130,1732636800000,1733745600000,92905.826193,97990.406052,2.54591973,5.472832,12570.718612
15208,15209,1733774400000,1734566400000,97167.424598,100103.831041,2.55979206,3.022007,7132.222406
15269,15270,1734652800000,1734868800000,97559.346225,97004.212985,2.61868717,-0.569021,-1834.755824
15372,15373,1736136000000,1736265600000,99136.632329,97854.332228,2.55468390,-1.293467,-3650.851749
15432,15433,1737000000000,1737633600000,99577.542910,101842.580986,2.50295440,2.274647,5286.926019
15479,15480,1737676800000,1737950400000,104014.286328,101294.269709,2.44335436,-2.615041,-7017.211149
15508,15509,1738094400000,1738440000000,102526.689846,101567.955817,2.40675296,-0.935107,-2674.109425
15852,15853,1743048000000,1743177600000,87757.862088,83967.119863,2.77714980,-4.319547,-10877.242928
15964,15965,1744660800000,1746403200000,85008.014301,94183.355959,2.73492743,10.793502,24707.516645
16091,16092,1746489600000,1748174400000,94828.437363,107152.756825,2.70818601,12.996438,32941.265153
16217,16218,1748304000000,1748548800000,109544.242139,105626.034693,2.64112770,-3.576826,-10766.943981
16240,16241,1748635200000,1749139200000,104745.156650,104426.994633,2.65536081,-0.303749,-1260.771975
16295,16296,1749427200000,1749729600000,105839.770444,106794.075775,2.61206841,0.901651,2074.280662
16344,16345,1750132800000,1750233600000,107698.027308,104868.293003,2.58238551,-2.627471,-7713.680392
16398,16399,1750910400000,1751385600000,107961.670753,105849.261299,2.50087965,-1.956629,-5679.956217
16440,16441,1751515200000,1752552000000,108736.855357,117031.340827,2.42717433,7.628035,19706.079041
16513,16514,1752566400000,1753416000000,116895.938325,115304.259205,2.42270673,-1.361621,-4275.194324
16584,16585,1753588800000,1754006400000,118301.042376,115648.334871,2.35426171,-2.242337,-6653.567388
16665,16666,1754755200000,1755187200000,117009.401703,118139.032304,2.31990650,0.965419,2209.530107
16860,16861,1757563200000,1758456000000,114514.438610,115487.875451,2.38616657,0.850056,1909.422488
16983,16984,1759334400000,1759881600000,117541.183086,121211.657373,2.33746011,3.122713,8154.596094
17024,17025,1759924800000,1760126400000,123007.054861,116544.867665,2.29644312,-5.253509,-15241.503282
17140,17141,1761595200000,1761768000000,115057.611376,110529.387660,2.31915944,-3.935614,-10886.175685
17544,17545,1767412800000,1767844800000,90411.573810,90722.609303,2.82671132,0.344022,494.537608
17579,17580,1767916800000,1768723200000,91191.122775,94933.265487,2.80376457,4.103626,10092.831345
17638,17639,1768766400000,1768795200000,95476.394835,92597.413093,2.77946408,-3.015386,-8388.083125
17642,17643,1768824000000,1768939200000,93285.175258,89636.066661,2.75070745,-3.911778,-10407.474105
