trade_id,slow_period,entry_time,exit_time,entry_bar,exit_bar,entry_price,exit_price,bars_held,gross_pnl,net_pnl,gross_pnl_pct,net_pnl_pct,ATR_at_entry,MFE_R,MAE_R,realized_R,giveback_R,giveback_ratio,exit_reason,peak_price,peak_bar,peak_time,time_from_peak_to_exit,first_6_bar_MFE_R,first_6_bar_MAE_R,mae_before_mfe_first6,entry_ER30,entry_regime_context,entry_rvol,proximate_cause,is_winner
225,60,2025-12-22 12:00,2025-12-23 08:00,17475,17480,89945.43,87574.79,5,-1395.1339085751622,-1652.1823730813608,-2.635642522360504,-3.1212502903287587,998.5188239292056,0.6437535122979084,2.898202748559466,-2.8186154157065015,3.46236892800441,5.378407825139969,EMA_cross_down,90588.23,17475,2025-12-22 12:00,5,0.6437535122979084,2.898202748559466,False,0.18510658640425745,Chop,0.4959204011436944,Other_loss,False
226,60,2025-12-29 04:00,2025-12-29 20:00,17515,17519,90123.55,87366.23,4,-1568.9416583609586,-1816.8829402094736,-3.0594888905286166,-3.542982711523479,745.2399270907274,0.37911280613069315,4.450982669365455,-4.295320652633656,4.674433458764349,12.32992761830607,EMA_cross_down,90406.08,17515,2025-12-29 04:00,4,0.37911280613069315,4.450982669365455,True,0.23568506552256682,Chop,0.3368035069938174,False_breakout,False
227,60,2025-12-31 00:00,2026-01-01 08:00,17526,17534,88485.49,87631.88,8,-477.17664151425987,-721.5013751165751,-0.9646892388797346,-1.4586309384364338,870.5213795403013,0.8207839770429396,1.419252908702178,-1.486354563380479,2.3071385404234186,2.8108961736014977,EMA_cross_down,89200.0,17529,2025-12-31 12:00,5,0.8207839770429396,1.419252908702178,False,0.09125918587844115,Chop,0.39472965706592544,Other_loss,False
228,60,2026-01-02 00:00,2026-01-08 04:00,17538,17575,88839.04,90813.4,37,1083.2602841779737,834.7513333658063,2.22240132266176,1.7125639095811662,695.4445542509657,8.55573598733338,0.6602395506490536,2.1931711028246914,6.362564884508688,0.7436607316925576,ATR_trail,94789.08,17561,2026-01-05 20:00,14,3.052392871616273,0.6602395506490536,False,0.07392832250186547,Chop,0.3579086547781475,Winner,True
229,60,2026-01-09 00:00,2026-01-18 08:00,17580,17636,91099.99,95028.27,56,2137.8096955734163,1879.8777984033322,4.312053162684215,3.791793545912725,1108.3600799083188,6.157295019651473,1.267936319139397,3.1243992027270178,3.032895816924455,0.49256951425012746,ATR_trail,97924.49,17615,2026-01-14 20:00,21,0.8864989075402941,1.267936319139397,True,0.03117906791775851,Chop,0.32882956188203566,Winner,True
230,60,2026-01-18 20:00,2026-01-20 08:00,17639,17648,95380.99,91177.98,9,-2267.4961064401436,-2512.8323527193957,-4.40654893600917,-4.883324253036536,670.563475211298,0.22388633671507885,6.873637128159449,-6.963408532695048,7.1872948694101275,32.10242739625861,EMA_cross_down,95531.12,17639,2026-01-18 20:00,9,0.22388633671507885,5.175930584209562,True,0.08917788521346297,Chop,0.29403700713271835,False_breakout,False
0,84,2019-01-04 08:00,2019-01-10 08:00,2210,2246,3783.28,3777.02,36,-13.127379438973383,-52.63115569210065,-0.16546488761075562,-0.6633927435328757,61.77406051539118,4.638192756142568,1.290347426330184,-0.4073028353661596,5.045495591508728,1.087814986737399,ATR_trail,4069.8,2235,2019-01-08 12:00,11,0.9342108891420692,1.290347426330184,True,0.07867623260330167,Chop,0.40648077894346385,Exit_lag,False
1,84,2019-02-09 04:00,2019-02-24 16:00,2425,2518,3646.45,3778.65,93,285.7213576279397,244.9895635125922,3.6254439249132853,3.108608793118206,47.53227089622759,11.603695544110309,1.6481434301978022,2.3907389202610037,9.212956623849305,0.7939674553530947,ATR_trail,4198.0,2514,2019-02-24 00:00,4,0.7062570200630675,0.44853737467215726,False,0.3371799236654892,Transition,0.47154701157090484,Winner,True
2,84,2019-02-27 20:00,2019-03-04 08:00,2537,2564,3813.93,3727.0,27,-185.21382538699092,-224.8187086818766,-2.2792762321280136,-2.766661388077485,48.77317966889279,1.5186625211405178,2.804000086285627,-2.1688625945268543,3.687525115667372,2.4281399351964223,ATR_trail,3888.0,2541,2019-02-28 12:00,23,1.5186625211405178,2.804000086285627,True,0.1528229143537677,Chop,0.8955112981919695,Other_loss,False
3,84,2019-03-06 20:00,2019-03-25 16:00,2579,2692,3855.5,3962.92,113,220.13853830257565,179.63323777573234,2.786149656335102,2.273500530867123,42.70413677190408,5.007009066640979,1.2996398989737823,2.057738585593297,2.949270481047682,0.589028388364042,ATR_trail,4069.32,2667,2019-03-21 12:00,25,1.168505062320574,0.35359572026133324,False,0.02190116291208171,Chop,0.32147170552719406,Winner,True
4,84,2019-03-26 04:00,2019-04-11 12:00,2695,2793,3937.26,5001.91,98,2185.0809083165063,2133.879470094951,27.04037833417148,26.406760487118277,32.73814701979396,45.351986448784174,1.3213942735929614,31.837540297250463,13.514446151533711,0.2979901699960932,ATR_trail,5422.0,2788,2019-04-10 16:00,5,1.8858733807588706,1.3213942735929614,True,0.31103919453433615,Transition,0.2155881495686343,Winner,True
5,84,2019-04-12 16:00,2019-04-26 00:00,2800,2880,5037.45,5219.9,80,369.96290375147197,317.17163278413074,3.6218721773913387,3.105054859798373,107.34839599261757,5.240413653117716,0.8146372304064405,1.46072629730568,3.779687355812036,0.7212574437827747,ATR_trail,5600.0,2863,2019-04-23 04:00,17,0.5733667413552507,0.3214766246006461,False,0.05850981495813677,Chop,0.6289018129164378,Winner,True
6,84,2019-04-27 00:00,2019-05-17 04:00,2886,3007,5314.1,7344.03,121,4023.0585880224266,3950.465485049822,38.1989424361604,37.509670902812964,107.6135088553045,28.359822409503796,1.2572770968923848,18.569087619723128,9.790734789780668,0.34523258461941736,ATR_trail,8366.0,2990,2019-05-14 08:00,17,0.2639073876699425,0.5243765452892649,False,0.04111921450665452,Chop,0.5858070910885341,Winner,True
7,84,2019-05-17 20:00,2019-05-31 00:00,3011,3090,7136.72,8269.54,79,2298.796411016606,2215.100049649769,15.873118183142964,15.295197394199622,312.4029616934874,6.202053877776638,0.2135703184064633,3.502861637636052,2.699192240140586,0.4352094150314305,ATR_trail,9074.26,3088,2019-05-30 16:00,2,1.0284153461874732,0.2135703184064633,False,0.025546495702160443,Chop,1.1845748052920195,Winner,True
8,84,2019-05-31 20:00,2019-06-04 00:00,3095,3114,8442.75,8115.82,19,-646.5771056375345,-726.6312053235522,-3.8723164845577585,-4.351756302589882,209.24284003427638,1.7779819846598233,1.7298082932764067,-1.7602820958636538,3.538264080523477,1.9900449560519275,ATR_trail,8814.78,3105,2019-06-02 12:00,9,0.8757766811518212,0.10858197105467288,False,0.01801440184931741,Chop,0.5920019528905717,Other_loss,False
9,84,2019-06-13 20:00,2019-06-27 16:00,3173,3256,8225.41,11830.0,83,6998.819552320411,6884.257894267143,43.82261796068525,43.10529817035766,146.0398920043771,39.335759025539566,0.5552592438069573,24.33890785740562,14.996851168133947,0.38125236526888745,ATR_trail,13970.0,3251,2019-06-26 20:00,5,1.596618545794402,0.5552592438069573,False,0.2553034857612606,Transition,0.4364056587947336,Winner,True
10,84,2019-06-29 08:00,2019-07-01 16:00,3266,3280,11873.61,10396.98,14,-2842.3077426052623,-2942.121922351008,-12.436234641360134,-12.872961650630144,674.3554948591978,0.5492503624921675,2.7042265005651975,-2.2722532650526377,2.8215036275448053,5.137008221064289,ATR_trail,12244.0,3269,2019-06-29 20:00,11,0.5492503624921675,0.4123047889719565,False,0.11812860270789585,Chop,1.5607165202753892,Other_loss,False
11,84,2019-07-03 04:00,2019-07-11 08:00,3289,3338,11289.48,11586.18,49,523.333757847789,421.40726100427696,2.6281104178403236,2.1162495180007346,555.4442763893337,3.34434988163949,0.8876497984730463,0.43120590161976824,2.913143980019722,0.871064357235141,ATR_trail,13147.08,3332,2019-07-10 08:00,6,1.2791922253997048,0.7394621161099193,False,0.009687781988810745,Chop,1.4757117466994483,Winner,True
12,84,2019-07-12 04:00,2019-07-14 12:00,3343,3357,11186.81,10681.52,14,-918.4688663003018,-1015.3061094622982,-4.516837239570526,-4.99306249024597,446.82922855274415,1.562543261239647,1.525884961036111,-1.2531875473179794,2.8157308085576265,1.802017824660906,EMA_cross_down,11885.0,3347,2019-07-12 20:00,10,1.562543261239647,0.25470580867913223,False,0.00695324239120831,Chop,0.9064232409092517,Other_loss,False
13,84,2019-08-03 04:00,2019-08-10 20:00,3475,3521,10778.52,11329.1,46,986.8397092881646,885.5635510831453,5.108122450948738,4.583892413786916,200.3224005672776,7.748409541841057,1.1307771839721161,2.4725689618203854,5.275840580020672,0.6808933564406184,ATR_trail,12330.7,3493,2019-08-06 04:00,28,0.6302340609062308,0.5809135656844244,False,0.40388989265596803,Transition,0.5314353230144022,Winner,True
14,84,2019-08-11 12:00,2019-08-13 16:00,3525,3538,11469.94,10951.09,13,-913.9675856711434,-1010.1801840563343,-4.523563331630331,-4.999755035711972,247.22778431622118,0.526073557467327,2.260830033913495,-2.3253963003796554,2.8514698578469826,5.420287367368925,ATR_trail,11600.0,3527,2019-08-11 20:00,11,0.526073557467327,0.68333743501869,False,0.0956723429790219,Chop,0.5872038937399195,Other_loss,False
15,84,2019-09-03 20:00,2019-09-09 04:00,3665,3697,10647.37,10298.96,32,-628.0917790003773,-720.6918867252907,-3.2722634791502614,-3.7546960802517515,164.9338590708674,1.567294923287582,3.015572440988572,-2.4299184367462026,3.9972133600337845,2.5503900386847222,ATR_trail,10905.87,3681,2019-09-06 12:00,16,0.44035833763394905,1.6823713551792665,True,0.6961539167181378,Trend,0.36515067403266827,Other_loss,False
16,84,2019-09-11 04:00,2019-09-11 08:00,3709,3710,10093.04,10066.0,1,-49.4924650174691,-141.38388160650752,-0.26790738964673766,-0.765324310396609,172.72937604158707,0.054999330268597386,1.2333744547812668,-0.4483174881692103,0.5033168184378077,9.1513263157894,EMA_cross_down,10102.54,3709,2019-09-11 04:00,1,0.054999330268597386,1.2333744547812668,True,0.24464475933866198,Chop,0.5270267806271821,False_breakout,False
17,84,2019-09-14 00:00,2019-09-17 00:00,3726,3744,10342.06,10251.31,18,-160.86346801927095,-251.49426174243385,-0.8774847564218313,-1.3718613910531308,147.11987194355834,0.5297041043503469,1.794862899971151,-0.9667859489067904,1.4964900532571372,2.8251433979211855,EMA_cross_down,10419.99,3731,2019-09-14 20:00,13,0.5297041043503469,0.8138261569853273,False,0.018640465821048113,Chop,0.41681344034018597,Other_loss,False
18,84,2019-10-26 08:00,2019-11-01 04:00,3980,4015,9481.47,9063.13,35,-797.7602635568875,-883.9601791888781,-4.412185030380311,-4.888932237211319,326.4970475767154,1.2883118028844278,1.9172302005362494,-1.4232946467634155,2.711606449647843,2.1047749803865585,ATR_trail,9902.1,3990,2019-10-28 00:00,25,0.015650983792739843,1.9172302005362494,True,0.36065221194020447,Transition,1.337079862849615,Other_loss,False
19,84,2019-11-01 08:00,2019-11-08 12:00,4016,4059,9099.0,9026.27,43,-137.45788689427368,-222.54230226428896,-0.799318606440258,-1.2940850971811968,206.503347949229,2.0081030361888064,0.6973252561280696,-0.5716283836183664,2.579731419807173,1.284660883090573,ATR_trail,9513.68,4037,2019-11-04 20:00,22,0.871656570160087,0.18885892353468553,False,0.018214883247253875,Chop,0.5690137125985063,Exit_lag,False
20,84,2019-11-09 08:00,2019-11-09 16:00,4064,4066,8823.73,8800.75,2,-44.20696838049065,-128.6465389437725,-0.2604340794652549,-0.7578882735826409,133.53756112377468,0.3831880676072187,0.37240458475878035,-0.5020400210683781,0.8852280886755968,2.3101661129568023,EMA_cross_down,8874.9,4065,2019-11-09 12:00,1,0.3831880676072187,0.37240458475878035,False,0.21177948592761137,Chop,0.3757117741766596,Other_loss,False
21,84,2019-12-23 00:00,2019-12-25 12:00,4326,4341,7501.44,7217.03,15,-638.6885616159822,-719.5215080786172,-3.791405383499702,-4.271248748170519,100.22295455401586,1.9350856384449853,3.4363385267631763,-3.2049162432831997,5.140001881728185,2.656214164174479,ATR_trail,7695.38,4330,2019-12-23 16:00,11,1.9350856384449853,2.3507588760319496,False,0.5261826248576051,Trend,0.5830178308626948,Other_loss,False
22,84,2019-12-25 16:00,2019-12-31 16:00,4342,4378,7189.56,7195.96,36,14.355190866130844,-66.1461957182199,0.08901796493805403,-0.41017913214393964,113.11685534897387,2.9959284047854644,1.0002046083314025,-0.2613562754091191,3.2572846801945836,1.0872371565994865,ATR_trail,7528.45,4367,2019-12-29 20:00,11,0.711034617713398,0.5366132201318428,False,0.023424135651439578,Chop,0.4434133694171039,Exit_lag,False
23,84,2020-01-01 16:00,2020-01-01 20:00,4384,4385,7234.19,7229.48,1,-10.456281269506459,-90.50401365009483,-0.06510749648543923,-0.5635358880241581,73.05550224504432,0.21627392207918145,0.2763652206821859,-0.559426377809512,0.7757002998886935,3.586656645569579,EMA_cross_down,7249.99,4384,2020-01-01 16:00,1,0.21627392207918145,0.2763652206821859,False,0.004763245312764462,Chop,0.23249396674869366,Other_loss,False
24,84,2020-01-04 08:00,2020-01-10 00:00,4400,4434,7348.11,7817.76,34,1020.6823650915024,935.94318815874,6.391439431363999,5.8608088107587,99.96576007364656,11.072691281340077,0.7592599700545741,4.318832014901245,6.753859266438832,0.6099564319851103,ATR_trail,8455.0,4422,2020-01-08 00:00,12,1.4694031225469986,0.7592599700545741,False,0.03184964364035111,Chop,0.4274181472872805,Winner,True
25,84,2020-01-10 20:00,2020-01-19 16:00,4439,4492,8059.49,8631.95,53,1200.7835422306543,1110.478059236553,7.102930830610887,6.568751624473168,171.4014692498653,6.648076034510978,0.5804501001970143,3.096422698841122,3.551653335669856,0.5342377730388143,ATR_trail,9198.98,4488,2020-01-19 00:00,4,1.1305037281654031,0.454488519502938,False,0.23407751737464944,Chop,0.7299392491088913,Winner,True
26,84,2020-01-21 12:00,2020-01-24 04:00,4503,4519,8656.76,8320.57,16,-699.6590139259255,-786.0245243668046,-3.8835545862424325,-4.362938353892076,134.41405456154868,1.1995769380363972,2.836459336366644,-2.8169176670927762,4.016494605129173,3.348259271892826,ATR_trail,8818.0,4507,2020-01-22 04:00,12,1.1995769380363972,1.2555234685129182,True,0.040766640146915195,Chop,0.5120476446076331,Other_loss,False
27,84,2020-01-24 08:00,2020-01-25 20:00,4520,4529,8340.0,8362.91,9,47.33062972638235,-38.84019303013977,0.2747002398081566,-0.22542295340785,120.13048329369602,1.5651314707552417,0.8490767472451562,-0.15689002893563747,1.7220214996908791,1.1002407988511862,EMA_cross_down,8528.02,4522,2020-01-24 16:00,7,1.5651314707552417,0.8490767472451562,False,0.4248339154852413,Transition,0.5064944417470769,Other_loss,False
28,84,2020-01-26 20:00,2020-02-11 04:00,4535,4627,8569.1,9733.39,92,2335.7647281306517,2238.373985646583,13.587074488569373,13.02055541381344,104.85689638477581,15.439137107962772,0.3252051240852037,10.667240911799484,4.771896196163288,0.3090779078386558,ATR_trail,10188.0,4620,2020-02-10 00:00,7,3.9949685184542596,0.3252051240852037,False,0.023832074747216034,Chop,0.3977125368267442,Winner,True
29,84,2020-02-11 16:00,2020-02-16 16:00,4630,4660,10164.99,9858.54,30,-585.7512806536641,-679.7348310023831,-3.0147594832852675,-3.498476393593053,146.31608057960077,2.28963213525764,2.487696489395622,-2.436566258389109,4.726198393646749,2.0641736813826363,ATR_trail,10500.0,4641,2020-02-13 12:00,19,1.9479061964412407,0.033079070877428444,False,0.21023046342887408,Chop,0.42870971285217896,Exit_lag,False
30,84,2020-02-18 08:00,2020-02-20 12:00,4670,4683,9790.58,9565.39,13,-431.25627519046617,-522.6201755364973,-2.3000680245705674,-2.787349480807111,167.70954035548746,2.739379042040096,2.627041962348233,-1.631272284332204,4.3706513263723,1.5954898023594968,ATR_trail,10250.0,4673,2020-02-18 20:00,10,2.739379042040096,1.2794143943462246,False,0.24650945346986772,Chop,0.4372157784218001,Exit_lag,False
31,84,2020-03-26 04:00,2020-03-28 04:00,4891,4903,6725.65,6116.92,12,-1649.7113941402463,-1732.3916271821088,-9.050872406384503,-9.504484015330217,258.80893056441784,0.4518391221855229,2.5376635905403147,-2.4760985782153857,2.927937700400909,6.480044681032981,ATR_trail,6842.59,4896,2020-03-27 00:00,7,0.4518391221855229,0.8332401804284884,False,0.14884065409328026,Chop,0.9530607832132939,Other_loss,False
32,84,2020-03-28 16:00,2020-03-28 20:00,4906,4907,6215.0,6210.77,1,-11.226485673454432,-93.43835602845668,-0.06806114239741312,-0.5664748025350774,195.94120666228042,0.17714497420558076,0.9747821974435578,-0.18012762910474348,0.35727260331032423,2.0168373667530712,EMA_cross_down,6249.71,4906,2020-03-28 16:00,1,0.17714497420558076,0.9747821974435578,False,0.0062186097655204395,Chop,0.8271963564843122,Other_loss,False
33,84,2020-04-02 08:00,2020-04-10 12:00,4934,4983,6644.0,6898.24,49,627.6126446194559,542.6805709015408,3.826610475617098,3.3087720193796244,170.75223326143436,4.777038545382406,0.24538478472400196,1.2906677458360145,3.4863707995463917,0.7298184359254117,ATR_trail,7459.69,4965,2020-04-07 12:00,18,3.244467082030985,0.2425736941114145,False,0.23441730962422036,Chop,0.8140655881952982,Winner,True
34,84,2020-04-12 20:00,2020-04-15 16:00,4997,5014,7112.13,6701.9,17,-977.3325400350741,-1056.9665358789132,-5.768032924032607,-6.238017797229456,129.65486994770518,0.3681311779438051,4.142767643179507,-3.430376932076606,3.798508110020411,10.318354808296759,EMA_cross_down,7159.86,4997,2020-04-12 20:00,17,0.3681311779438051,4.142767643179507,True,0.08315005119259795,Chop,0.600128034860371,False_breakout,False
35,84,2020-04-16 16:00,2020-04-20 20:00,5020,5045,7045.51,6768.88,25,-623.7754084404188,-699.9011279536622,-3.9263303863027676,-4.405500808316221,158.91482590153961,1.5578785591307196,1.7561608768518062,-1.9580676204043541,3.5159461795350735,2.256880781193199,ATR_trail,7293.08,5033,2020-04-18 20:00,12,0.9092291998578084,0.5871698846891313,False,0.09939268531449078,Chop,0.6543642920778865,Other_loss,False
36,84,2020-04-23 12:00,2020-05-10 04:00,5061,5161,7133.39,8622.78,100,3170.930880615389,3079.369723889669,20.879133203147447,20.27624475824399,113.36723245170961,25.877054035429616,0.22193361746497625,12.790288195644617,13.086765839784999,0.5057285818496661,ATR_trail,10067.0,5147,2020-05-07 20:00,14,5.333198905226357,0.22193361746497625,False,0.015228158642916245,Chop,0.6033612835771285,Winner,True
37,84,2020-05-11 04:00,2020-05-21 16:00,5167,5230,8696.64,9084.38,63,814.4103493201917,719.2439597137028,4.458503514000811,3.937513471536991,298.31967532709314,4.201399048271797,1.6647912996534928,1.1507368718593687,3.0506621764124278,0.7261062663560337,ATR_trail,9950.0,5208,2020-05-18 00:00,22,1.5800499899417533,1.6647912996534928,False,0.06713400477614491,Chop,1.1196113503671945,Winner,True
38,84,2020-05-22 12:00,2020-05-23 20:00,5235,5243,9166.0,9180.98,8,31.028333733678267,-63.818165319830385,0.1634300676412792,-0.33613816212250125,213.25739122896712,0.6651586572570463,0.4501602474210524,-0.1448364805646317,0.809995137821678,1.2177472682410877,EMA_cross_down,9307.85,5238,2020-05-23 00:00,5,0.6651586572570463,0.40430017221502956,False,0.12343830164870961,Chop,0.6327058366199411,Other_loss,False
39,84,2020-05-29 04:00,2020-06-02 16:00,5275,5302,9521.26,9468.81,27,-104.23540851039337,-198.08898034413517,-0.5508724685598376,-1.0468780921580434,157.30433617283106,5.459099354111243,1.6227143269562816,-0.635234714001857,6.0943340681131,1.1163625486177426,ATR_trail,10380.0,5297,2020-06-01 20:00,5,0.4604450313462503,1.2158596810062623,True,0.1320571162102626,Chop,0.587443121112511,Exit_lag,False
40,84,2020-06-04 00:00,2020-06-11 20:00,5310,5357,9666.24,9280.93,47,-746.3566591322141,-836.0196562479209,-3.986141457278114,-4.46501356971064,177.33469636064413,1.8410384809075369,3.1197504569262637,-2.4398943572783205,4.280932838185858,2.3252815639549147,ATR_trail,9992.72,5350,2020-06-10 16:00,7,1.2145959274769476,1.2193891237179793,True,0.08696679793318866,Chop,0.8477114896468252,Other_loss,False
41,84,2020-06-23 08:00,2020-06-24 12:00,5426,5433,9663.63,9331.32,7,-615.1191797511242,-701.2670537901861,-3.438769903235117,-3.9203720483561244,102.27255947637083,0.306729392132291,3.428387847094109,-3.713580426113684,4.020309818245975,13.107025023907829,ATR_trail,9695.0,5428,2020-06-23 16:00,5,0.306729392132291,1.5999404027607667,True,0.19201300208962052,Chop,0.2511976730274087,False_breakout,False
42,84,2020-07-09 00:00,2020-07-14 08:00,5520,5552,9436.06,9181.01,32,-464.538912119659,-547.9402186467087,-2.7029289767127263,-3.1882011513924557,84.47251663417028,0.05599454341446758,3.6823811151161028,-3.570305313692995,3.6262998571074627,64.76166490484354,ATR_trail,9440.79,5520,2020-07-09 00:00,32,0.05599454341446758,3.268045170188874,True,0.38909143339718577,Transition,0.20992935959787717,False_breakout,False
43,84,2020-07-21 16:00,2020-08-03 00:00,5596,5670,9338.0,11071.35,74,3088.503866609385,2990.1145173886584,18.56232597986722,17.97099268320954,60.93849456405275,45.70936679560057,1.2635691208135265,27.606960707434276,18.102406088166298,0.3960327468353514,ATR_trail,12123.46,5665,2020-08-02 04:00,5,0.8995955740648981,1.2635691208135265,False,0.35106769200303733,Transition,0.1564319976735524,Winner,True
44,84,2020-08-03 04:00,2020-08-11 20:00,5671,5723,11136.47,11387.05,52,441.66180342444085,341.56037213785703,2.250084631844751,1.7401091473966401,304.16478033586657,3.060446377033197,0.44867127564639686,0.6387037966245855,2.4217425804086115,0.7913037126160184,ATR_trail,12067.35,5712,2020-08-10 00:00,11,1.1064068615320801,0.05187977379423796,False,0.04945851987094485,Chop,0.6671192670942282,Winner,True
45,84,2020-08-12 12:00,2020-08-19 04:00,5727,5767,11460.44,11837.11,40,656.3612410589838,553.4854466313948,3.286697543898831,2.771551920238502,210.11863869191217,4.79519573452663,0.9046317888947776,1.5154587283753356,3.2797370061512945,0.6839631138592223,ATR_trail,12468.0,5758,2020-08-17 16:00,9,0.9354239168101217,0.9046317888947776,False,0.11555236830039588,Chop,0.4652657947923307,Winner,True
46,84,2020-08-19 12:00,2020-08-23 12:00,5769,5793,11842.48,11526.53,24,-547.5601095593844,-647.1918346404074,-2.667937796812825,-3.1533844910930586,192.40757602163987,0.3751931264488327,2.4202269454692713,-1.9457265287614953,2.320919655210328,6.185933301011168,EMA_cross_down,11914.67,5769,2020-08-19 12:00,24,0.3751931264488327,1.4629361578171007,True,0.03539435649185463,Chop,0.47002388464627237,False_breakout,False
47,84,2020-08-24 12:00,2020-08-25 12:00,5799,5805,11793.05,11614.44,6,-301.0372102327999,-398.6705865092625,-1.5145361038916838,-2.005735425069266,120.49415981118237,0.22366229236530727,2.344345986914664,-1.9679686166664345,2.191630909031742,9.798839517624877,EMA_cross_down,11820.0,5799,2020-08-24 12:00,6,0.22366229236530727,2.344345986914664,True,0.029418941679909376,Chop,0.27899474620798687,False_breakout,False
48,84,2020-08-31 16:00,2020-09-02 12:00,5842,5853,11742.16,11406.02,11,-557.5879888166605,-651.9534281101166,-2.862676032348388,-3.3471514636084887,116.10598653854952,2.6586915042275554,5.013178194793116,-3.393541209601441,6.052232713828996,2.2763952508989513,ATR_trail,12050.85,5848,2020-09-01 16:00,5,2.605464274657025,1.9564882636312484,True,0.18041607372772198,Chop,0.2425437234243972,Exit_lag,False
49,84,2020-09-16 16:00,2020-09-21 12:00,5938,5967,11004.99,10636.47,29,-630.416071422218,-721.1666403380392,-3.348662742992048,-3.8307143003835975,150.2057657578489,1.1637369518943852,2.829385395798578,-2.8136313400999766,3.977368291994362,3.417755434782591,ATR_trail,11179.79,5955,2020-09-19 12:00,12,0.5859295717175312,1.7253665243303593,False,0.4317894379180394,Transition,0.33542619614218655,Other_loss,False
50,84,2020-09-27 20:00,2020-10-02 08:00,6005,6032,10732.0,10490.88,27,-406.7661709660993,-495.0353596331345,-2.2467387253074955,-2.734286163086508,116.39091432746751,1.8729984317045045,2.9811605313432485,-2.527492817629461,4.400491249333966,2.349436697247707,ATR_trail,10950.0,6006,2020-09-28 00:00,26,1.8729984317045045,0.23670232474063183,False,0.15108103855232055,Chop,0.295008784393382,Other_loss,False
51,84,2020-10-08 20:00,2020-10-29 12:00,6071,6195,10878.83,13052.06,124,3517.835571741534,3412.461313832233,19.976688669645547,19.378301194983983,100.74864156884749,29.585014284913665,0.4945972394669773,20.976985318018286,8.608028966895379,0.2909590944928117,ATR_trail,13859.48,6186,2020-10-28 00:00,9,2.24132054272603,0.4945972394669773,False,0.23491018676394768,Chop,0.3024323650551829,Winner,True
52,84,2020-10-29 16:00,2020-11-26 08:00,6196,6362,13436.95,17619.9,166,6544.242763296915,6406.754448004137,31.13020439906378,30.476188417023575,255.47766980094,23.67040534193,1.2601884158832897,16.069145605558116,7.601259736371883,0.3211292593670516,ATR_trail,19484.21,6357,2020-11-25 12:00,5,0.91213451328865,1.2601884158832897,False,0.10326734888396495,Chop,0.5171753266411744,Winner,True
53,84,2020-11-27 20:00,2020-11-28 12:00,6371,6375,16803.14,17160.29,4,583.0004621433901,443.2901411306561,2.1254955918953433,1.6161414991676892,574.1478418897287,0.792182721619211,0.29400093091775326,0.47416606862782684,0.31801665299138415,0.401443561330601,EMA_cross_down,17257.97,6374,2020-11-28 08:00,1,0.792182721619211,0.29400093091775326,False,0.23840906214062385,Chop,0.8128626993452174,Winner,True
54,84,2020-11-28 20:00,2020-12-08 12:00,6377,6435,17814.5,18762.96,58,1483.9414739686133,1337.5267581780472,5.324089926745068,4.798782745065555,500.83840553839156,4.1400579050462945,0.5940039675675296,1.7111634022529199,2.4288945027933746,0.5866812876778386,ATR_trail,19888.0,6392,2020-12-01 08:00,43,0.8695419424391905,0.5940039675675296,False,0.0803062637202932,Chop,0.8579710491541597,Winner,True
55,84,2020-12-13 12:00,2021-01-11 08:00,6465,6638,19316.81,34375.34,173,22770.61703457594,22511.363404477215,77.9555734098953,77.06801444026989,319.72997361429555,70.7884523435498,1.0815689129514245,46.677824591459306,24.1106277520905,0.3406011426140106,ATR_trail,41950.0,6621,2021-01-08 12:00,17,0.2945923365746881,1.0815689129514245,True,0.10356498405901474,Chop,0.5779387717014334,Winner,True
56,84,2021-01-12 04:00,2021-01-17 08:00,6643,6674,34984.96,34760.9,31,-331.2460408073668,-587.5545353903466,-0.6404466376408569,-1.136005507278548,2468.331191004542,2.0722664845953362,1.0553527052987786,-0.1614145830397443,2.2336810676350805,1.077892773077042,ATR_trail,40100.0,6657,2021-01-14 12:00,17,0.6656481131818172,1.0553527052987786,False,0.08863703580340161,Chop,1.6136977673409727,Exit_lag,False
57,84,2021-01-17 20:00,2021-01-21 12:00,6677,6699,35633.91,32208.62,22,-4915.183857744653,-5145.699373014273,-9.612444999720783,-10.06325574785183,1593.5525881739522,1.3906600989801086,2.2743083767025216,-2.2559006534697295,3.646560752449838,2.622179751273641,ATR_trail,37850.0,6688,2021-01-19 16:00,11,1.1520925092931977,0.5233024665697282,False,0.04590947008626428,Chop,1.1392616180675246,Other_loss,False
58,84,2021-01-30 20:00,2021-01-31 20:00,6755,6761,34286.5,32808.8,6,-1982.011549569932,-2201.4920171346184,-4.309859565718277,-4.787117123993978,1606.0712377937393,0.3197242985967392,1.316772226682264,-1.0245113736426357,1.344235672239375,4.204358812073987,EMA_cross_down,34800.0,6755,2021-01-30 20:00,6,0.3197242985967392,1.316772226682264,True,0.0403586409724893,Chop,1.6143260345271266,False_breakout,False
59,84,2021-02-01 12:00,2021-02-23 08:00,6765,6896,34183.33,49640.33,131,19799.289964901738,19482.154587125886,45.21794687644534,44.493667839655096,1307.2685351339599,18.488527299804765,0.8032550097998005,11.663587426922621,6.824939872882144,0.36914459233073765,ATR_trail,58352.8,6886,2021-02-21 16:00,10,1.1357804154965359,0.8032550097998005,False,0.17929652918650127,Chop,1.543525098022409,Winner,True
