ts_ms,side,qty,price,fee_quote,reason,kind,trade_id,btc_after,cash_after,exposure_after,datetime_utc,notional
1698105599999,SELL,0.01460958,31911.18636272971,0.4662090300612088,crash,MARKET,26,0.0,19838.96880327741,0.0,2023-10-23T23:59:59.999000+00:00,466.20903006120875
1698868799999,BUY,0.03444497,34569.76604844175,1.1907545544455946,rebound_add,TWAP,27,0.03444497,18647.02349427737,0.060004850563344585,2023-11-01T19:59:59.999000+00:00,1190.7545544455945
1698883199999,BUY,0.11217567,35433.828386035755,3.97481343986858,breakout_add,TWAP,27,0.14662064,14668.235240968923,0.26148316564357876,2023-11-01T23:59:59.999000+00:00,3974.8134398685797
1699027199999,BUY,0.03411369,34775.878167592746,1.186333527287027,rebound_add,TWAP,27,0.18073433,13480.715380154608,0.3179056689663798,2023-11-03T15:59:59.999000+00:00,1186.333527287027
1699055999999,BUY,0.03414238,34728.9317409195,1.185728384492535,rebound_add,TWAP,27,0.21487671,12293.80126727758,0.37764339747857406,2023-11-03T23:59:59.999000+00:00,1185.728384492535
1699271999999,BUY,0.03382864,35244.78223831125,1.1922830502182256,rebound_add,TWAP,27,0.24870535,11100.325934009137,0.44115068839162347,2023-11-06T11:59:59.999000+00:00,1192.2830502182255
1699387199999,BUY,0.11235929,35466.389779349505,3.984978374470967,breakout_add,TWAP,27,0.36106464,7111.362581163699,0.6428701619168519,2023-11-07T19:59:59.999000+00:00,3984.978374470967
1699502399999,BUY,0.07773147,36451.12434045925,2.8333994781366783,breakout_add,TWAP,27,0.43879611,4275.129703548884,0.7890298473572286,2023-11-09T03:59:59.999000+00:00,2833.399478136678
1699545599999,BUY,0.01470207,37097.0003341005,0.545402695701969,breakout_add,TWAP,27,0.45349818000000003,3729.1816051512133,0.8185023148916677,2023-11-09T15:59:59.999000+00:00,545.4026957019689
1699574399999,SELL,0.01606093,36688.24553602725,0.5892473433769463,daily_deleverage,TWAP,27,0.43743725,4317.839701184783,0.7880530220101332,2023-11-09T23:59:59.999000+00:00,589.2473433769462
