trial_id,status,metric_name,metric_value,final_equity_mid,total_return_pct_mid,cagr_pct_mid,max_drawdown_mid_pct,sharpe_like,sortino_like,trades,win_rate_pct,fills,error,params_json,param__add_cooldown_bars,param__allow_rebound_in_caution,param__breakdown_exit_to_target_mult,param__breakout_add_inc,param__breakout_lookback,param__caution_add_mult,param__caution_expo_mult,param__crash_atr_mult,param__d1_allow_rebalance_up,param__daily_force_rebalance,param__enable_breakdown_exit,param__enable_breakout_entry,param__enable_crash_stop,param__enable_emergency_exit,param__enable_kill_switch,param__enable_momentum_add,param__enable_rebound_entry,param__enable_trailing_stop,param__enable_trend_strength_scale,param__kill_dd,param__max_add_per_signal,param__max_total_exposure,param__momentum_add_inc,param__momentum_add_min_profit_pct,param__rebound_add_inc,param__rebound_touch_atr,param__target_vol_annual,param__trail_activate_pct,param__trail_pct,param__trend_scale_max,param__trend_scale_min,param__trend_scale_ref_pct
145,ok,final_equity_mid,18219.40802017989,18219.40802017989,82.1940802017989,8.762048400025524,39.186675967858584,0.5007032920182577,0.4919522346726262,209.0,29.665071770334926,1808,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.0, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 20, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.12, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.35, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.12, ""trend_scale_max"": 1.0, ""trend_scale_min"": 1.0, ""trend_scale_ref_pct"": 0.25}",4.0,False,0.0,0.28,20.0,0.5,0.7,4.5,True,True,False,False,True,True,False,False,False,False,True,0.08,0.2,1.0,0.12,0.08,0.12,0.5,0.35,0.12,0.12,1.0,1.0,0.25
146,ok,final_equity_mid,28175.89116036639,28175.89116036639,181.75891160366393,15.607851601035572,28.220702750140035,0.873690915785383,0.925648052474381,0.0,,933,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.4, ""breakout_add_inc"": 0.08, ""breakout_lookback"": 55, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 8.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": true, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.04, ""rebound_touch_atr"": 0.1, ""target_vol_annual"": 0.8, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.16, ""trend_scale_max"": 1.0, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.15}",6.0,False,0.4,0.08,55.0,0.9,0.5,8.5,False,True,False,False,False,True,True,True,True,True,True,0.08,0.2,0.6,0.18,0.06,0.04,0.1,0.8,0.12,0.16,1.0,0.7,0.15
147,ok,final_equity_mid,26463.346509344814,26463.346509344814,164.63346509344814,14.59731836236562,42.06455654359122,0.6372233816506656,0.481218619811255,91.0,32.967032967032964,579,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.0, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 34, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.08, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.8, ""trail_activate_pct"": 0.04, ""trail_pct"": 0.16, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.08}",6.0,False,0.0,0.14,34.0,0.35,0.9,4.5,True,True,False,True,False,True,True,False,True,True,True,0.08,0.2,1.0,0.08,0.06,0.08,0.2,0.8,0.04,0.16,1.35,0.85,0.08
148,ok,final_equity_mid,57009.85005320578,57009.85005320578,470.0985005320578,27.59700388842341,31.865304729727907,1.150337904767084,1.1965581175930804,21.0,19.047619047619047,1681,,"{""add_cooldown_bars"": 2, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 55, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 8.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.04, ""rebound_add_inc"": 0.04, ""rebound_touch_atr"": 0.35, ""target_vol_annual"": 0.35, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.16, ""trend_scale_max"": 1.0, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.15}",2.0,False,0.8,0.28,55.0,0.7,0.5,8.5,True,True,False,False,False,False,False,True,True,False,False,0.12,0.4,1.0,0.18,0.04,0.04,0.35,0.35,0.06,0.16,1.0,0.7,0.15
149,ok,final_equity_mid,30001.820975020928,30001.820975020928,200.01820975020928,16.628689143220065,24.950067859418425,0.9502855713311051,1.0129551868187086,4.0,25.0,2339,,"{""add_cooldown_bars"": 2, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.0, ""breakout_add_inc"": 0.2, ""breakout_lookback"": 55, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.35, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.12, ""momentum_add_min_profit_pct"": 0.12, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.35, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.08, ""trend_scale_max"": 1.5, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.08}",2.0,True,0.0,0.2,55.0,0.5,0.35,4.5,True,True,True,True,False,False,True,True,False,False,True,0.16,0.2,0.6,0.12,0.12,0.08,0.5,0.35,0.08,0.08,1.5,0.85,0.08
150,ok,final_equity_mid,21498.105777003228,21498.105777003228,114.98105777003227,11.311317005475585,43.66961348551277,0.5810285072408391,0.6179949238916462,91.0,34.065934065934066,1322,,"{""add_cooldown_bars"": 1, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.4, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 34, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 0.75, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.08, ""trend_scale_max"": 1.35, ""trend_scale_min"": 1.0, ""trend_scale_ref_pct"": 0.08}",1.0,True,0.4,0.28,34.0,0.35,0.5,4.5,True,False,False,True,False,True,False,True,True,True,False,0.16,0.1,0.75,0.18,0.08,0.18,0.2,0.5,0.08,0.08,1.35,1.0,0.08
151,ok,final_equity_mid,44705.50081269111,44705.50081269111,347.05500812691116,23.32666279205342,32.59775644319621,0.9988265757962458,0.8011905600135317,152.0,26.31578947368421,997,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.4, ""breakout_add_inc"": 0.08, ""breakout_lookback"": 34, ""caution_add_mult"": 0.9, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 5.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.6, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.08, ""trend_scale_max"": 1.2, ""trend_scale_min"": 0.55, ""trend_scale_ref_pct"": 0.25}",6.0,True,0.4,0.08,34.0,0.9,0.5,5.5,True,False,False,False,True,True,True,True,False,False,False,0.08,0.1,1.0,0.18,0.08,0.12,0.2,0.6,0.08,0.08,1.2,0.55,0.25
152,ok,final_equity_mid,24684.65210692025,24684.65210692025,146.84652106920248,13.48636096733511,51.788142200143994,0.5845323398181071,0.505476535353666,126.0,27.77777777777778,1399,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 34, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 5.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": true, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.04, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.22, ""trend_scale_max"": 1.5, ""trend_scale_min"": 0.55, ""trend_scale_ref_pct"": 0.08}",6.0,True,0.8,0.14,34.0,0.35,0.5,5.5,True,False,True,True,True,True,True,False,True,False,True,0.12,0.4,1.0,0.04,0.08,0.08,0.2,0.5,0.08,0.22,1.5,0.55,0.08
153,ok,final_equity_mid,32442.609932579195,32442.609932579195,224.42609932579197,17.912887512786458,28.588604719588794,0.9929116198177278,1.0868499530827447,3.0,33.33333333333333,2735,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.4, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 8, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.12, ""momentum_add_min_profit_pct"": 0.12, ""rebound_add_inc"": 0.04, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.08, ""trend_scale_max"": 1.0, ""trend_scale_min"": 0.55, ""trend_scale_ref_pct"": 0.25}",4.0,False,0.4,0.14,8.0,0.7,0.5,6.5,False,True,True,True,False,False,False,True,True,False,False,0.1,0.4,0.6,0.12,0.12,0.04,0.2,0.5,0.12,0.08,1.0,0.55,0.25
154,ok,final_equity_mid,36013.43567766859,36013.43567766859,260.1343567766859,19.64940738248977,34.02140828458802,0.907480128254138,0.9373227207619698,42.0,40.476190476190474,1023,,"{""add_cooldown_bars"": 3, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.6, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 8, ""caution_add_mult"": 0.7, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.16, ""trend_scale_max"": 1.5, ""trend_scale_min"": 0.7, ""trend_scale_ref_pct"": 0.35}",3.0,True,0.6,0.14,8.0,0.7,0.7,6.5,True,False,False,True,False,False,True,False,True,True,False,0.16,0.2,0.6,0.18,0.06,0.18,0.2,0.5,0.12,0.16,1.5,0.7,0.35
155,ok,final_equity_mid,24840.911016752536,24840.911016752536,148.40911016752534,13.586670247188914,38.953511450364296,0.6490119776736482,0.6319674060541548,73.0,28.767123287671232,2000,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 55, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.12, ""momentum_add_min_profit_pct"": 0.12, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.04, ""trail_pct"": 0.12, ""trend_scale_max"": 1.1, ""trend_scale_min"": 0.4, ""trend_scale_ref_pct"": 0.25}",6.0,False,0.2,0.14,55.0,0.5,0.5,6.5,False,True,True,True,False,True,True,True,False,True,True,0.12,0.4,1.0,0.12,0.12,0.12,0.2,0.5,0.04,0.12,1.1,0.4,0.25
156,ok,final_equity_mid,15465.08421475516,15465.08421475516,54.6508421475516,6.294598750944003,50.00530519355677,0.35903977951196303,0.33740345115366494,214.0,32.71028037383177,1589,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 12, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": false, ""enable_crash_stop"": true, ""enable_emergency_exit"": false, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.04, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.18, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.08, ""trend_scale_max"": 1.1, ""trend_scale_min"": 0.85, ""trend_scale_ref_pct"": 0.35}",6.0,False,0.8,0.14,12.0,0.35,0.7,4.5,True,False,False,False,True,False,False,False,True,True,True,0.1,0.1,1.0,0.04,0.08,0.18,0.2,0.5,0.06,0.08,1.1,0.85,0.35
157,ok,final_equity_mid,33134.75966118223,33134.75966118223,231.34759661182233,18.26191063522289,41.5001574763079,0.7624991835431457,0.6691826789429529,58.0,29.310344827586203,1802,,"{""add_cooldown_bars"": 3, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 34, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": false, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.3, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.12, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.16, ""trend_scale_max"": 1.5, ""trend_scale_min"": 0.4, ""trend_scale_ref_pct"": 0.15}",3.0,True,0.2,0.28,34.0,0.35,0.9,6.5,True,False,True,False,False,True,True,False,True,False,True,0.1,0.3,1.0,0.18,0.08,0.12,0.5,0.5,0.12,0.16,1.5,0.4,0.15
158,ok,final_equity_mid,20354.149501129406,20354.149501129406,103.54149501129406,10.462399524137433,33.45968254650368,0.612549716650154,0.6453318795217833,57.0,29.82456140350877,2303,,"{""add_cooldown_bars"": 4, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.0, ""breakout_add_inc"": 0.08, ""breakout_lookback"": 12, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 8.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.08, ""max_add_per_signal"": 0.1, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.04, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.5, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.22, ""trend_scale_max"": 1.0, ""trend_scale_min"": 0.55, ""trend_scale_ref_pct"": 0.25}",4.0,True,0.0,0.08,12.0,0.5,0.9,8.5,True,True,True,True,False,True,False,True,False,False,True,0.08,0.1,0.6,0.18,0.08,0.04,0.5,0.5,0.12,0.22,1.0,0.55,0.25
159,ok,final_equity_mid,22362.396164461017,22362.396164461017,123.62396164461016,11.927300825705544,34.038399642494795,0.6316167391919517,0.5943708036129653,162.0,32.71604938271605,1144,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.2, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 12, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.9, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": true, ""enable_breakdown_exit"": false, ""enable_breakout_entry"": true, ""enable_crash_stop"": true, ""enable_emergency_exit"": true, ""enable_kill_switch"": true, ""enable_momentum_add"": true, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.16, ""max_add_per_signal"": 0.4, ""max_total_exposure"": 0.6, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.5, ""target_vol_annual"": 0.8, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.22, ""trend_scale_max"": 1.0, ""trend_scale_min"": 1.0, ""trend_scale_ref_pct"": 0.08}",6.0,False,0.2,0.14,12.0,0.35,0.9,6.5,True,True,False,True,True,True,True,True,False,True,False,0.16,0.4,0.6,0.18,0.06,0.08,0.5,0.8,0.12,0.22,1.0,1.0,0.08
160,ok,final_equity_mid,39966.05340208366,39966.05340208366,299.66053402083656,21.406723716663322,33.28654211185178,0.9318557061969096,0.8244365643072558,37.0,35.13513513513514,1913,,"{""add_cooldown_bars"": 2, ""allow_rebound_in_caution"": true, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.14, ""breakout_lookback"": 8, ""caution_add_mult"": 0.5, ""caution_expo_mult"": 0.5, ""crash_atr_mult"": 4.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": false, ""enable_emergency_exit"": false, ""enable_kill_switch"": true, ""enable_momentum_add"": true, ""enable_rebound_entry"": true, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.1, ""max_add_per_signal"": 0.3, ""max_total_exposure"": 0.75, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.08, ""rebound_add_inc"": 0.04, ""rebound_touch_atr"": 0.1, ""target_vol_annual"": 0.6, ""trail_activate_pct"": 0.08, ""trail_pct"": 0.16, ""trend_scale_max"": 1.35, ""trend_scale_min"": 0.4, ""trend_scale_ref_pct"": 0.35}",2.0,True,0.8,0.14,8.0,0.5,0.5,4.5,True,False,True,True,False,False,True,True,True,False,True,0.1,0.3,0.75,0.18,0.08,0.04,0.1,0.6,0.08,0.16,1.35,0.4,0.35
161,ok,final_equity_mid,32453.820341495746,32453.820341495746,224.53820341495745,17.91859127220581,45.322142144693686,0.7148797767009046,0.7518822406228387,58.0,36.206896551724135,2148,,"{""add_cooldown_bars"": 6, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.4, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 12, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": true, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": true, ""enable_crash_stop"": true, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": false, ""enable_trend_strength_scale"": false, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.2, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.18, ""momentum_add_min_profit_pct"": 0.12, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.2, ""target_vol_annual"": 0.6, ""trail_activate_pct"": 0.06, ""trail_pct"": 0.08, ""trend_scale_max"": 1.0, ""trend_scale_min"": 0.4, ""trend_scale_ref_pct"": 0.35}",6.0,False,0.4,0.28,12.0,0.35,0.7,6.5,True,False,True,True,True,True,False,False,False,False,False,0.12,0.2,1.0,0.18,0.12,0.08,0.2,0.6,0.06,0.08,1.0,0.4,0.35
162,filtered,final_equity_mid,,,,,,,,,,0,fills<1,"{""add_cooldown_bars"": 1, ""allow_rebound_in_caution"": false, ""breakdown_exit_to_target_mult"": 0.8, ""breakout_add_inc"": 0.28, ""breakout_lookback"": 34, ""caution_add_mult"": 0.35, ""caution_expo_mult"": 0.7, ""crash_atr_mult"": 6.5, ""d1_allow_rebalance_up"": false, ""daily_force_rebalance"": false, ""enable_breakdown_exit"": true, ""enable_breakout_entry"": false, ""enable_crash_stop"": false, ""enable_emergency_exit"": true, ""enable_kill_switch"": false, ""enable_momentum_add"": false, ""enable_rebound_entry"": false, ""enable_trailing_stop"": true, ""enable_trend_strength_scale"": true, ""kill_dd"": 0.12, ""max_add_per_signal"": 0.3, ""max_total_exposure"": 1.0, ""momentum_add_inc"": 0.04, ""momentum_add_min_profit_pct"": 0.06, ""rebound_add_inc"": 0.08, ""rebound_touch_atr"": 0.35, ""target_vol_annual"": 0.6, ""trail_activate_pct"": 0.12, ""trail_pct"": 0.22, ""trend_scale_max"": 1.0, ""trend_scale_min"": 0.55, ""trend_scale_ref_pct"": 0.35}",1.0,False,0.8,0.28,34.0,0.35,0.7,6.5,False,False,True,False,False,True,False,False,False,True,True,0.12,0.3,1.0,0.04,0.06,0.08,0.35,0.6,0.12,0.22,1.0,0.55,0.35
