sharpe,cagr,mdd,n_trades,exposure,churn_rate,avg_winner,avg_loser,win_rate,profit_factor,avg_hold,entry,exit,filter,config,base_sharpe,delta_sharpe
0.8327077381597322,0.3748385615985179,-0.5432156445580137,109,0.45451151877133106,0.009174311926605505,0.1917148118762806,-0.05374318583045537,0.3669724770642202,2.067964890063763,78.19266055045871,B_60,XZ_trail8_rev,F3_vdo_pos,B_60+XZ_trail8_rev+F3_vdo_pos,0.8761602319801343,-0.04345249382040206
0.8262639737072015,0.2585256634958477,-0.6363652536309546,68,0.320445819112628,0.0,0.2298501820445858,-0.05246126617868707,0.3382352941176471,2.239347055287555,88.36764705882354,B_60,XZ_trail8_rev,F4_vol_low,B_60+XZ_trail8_rev+F4_vol_low,0.8761602319801343,-0.04989625827293276
0.5882805888159498,0.1823063854908904,-0.5496789143069934,79,0.17347482935153583,0.05063291139240506,0.15693296587909542,-0.034861168199717414,0.3291139240506329,2.2083592500513833,41.177215189873415,A_20_90,YZ_atr3_rev,F1_d1ema21,A_20_90+YZ_atr3_rev+F1_d1ema21,0.869064963782909,-0.2807843749669592
0.7652245556040207,0.22182626709753972,-0.3852456900885218,49,0.11412116040955632,0.08163265306122448,0.2672211486479247,-0.034152226694347955,0.2857142857142857,3.129765459095511,43.673469387755105,A_20_90,YZ_atr3_rev,F2_d1ema50,A_20_90+YZ_atr3_rev+F2_d1ema50,0.869064963782909,-0.10384040817888829
0.7538576543605623,0.2262129164245208,-0.49023602342808,61,0.1405183447098976,0.01639344262295082,0.21282435743478523,-0.03470456324884945,0.3114754098360656,2.7742082450613834,43.19672131147541,A_20_90,YZ_atr3_rev,F3_vdo_pos,A_20_90+YZ_atr3_rev+F3_vdo_pos,0.869064963782909,-0.1152073094223467
0.7979805230068662,0.14994897609110946,-0.36756512714730366,57,0.125,0.0,0.12969846091690954,-0.02873891217117529,0.3508771929824561,2.439454762717812,41.12280701754386,A_20_90,YZ_atr3_rev,F4_vol_low,A_20_90+YZ_atr3_rev+F4_vol_low,0.869064963782909,-0.07108444077604281
0.841569155389618,0.3623983113209608,-0.5469918689334419,127,0.308660409556314,0.023622047244094488,0.14449922222946537,-0.04279089036361726,0.3858267716535433,2.121366292097155,45.574803149606296,B_60,Y_atr3,F1_d1ema21,B_60+Y_atr3+F1_d1ema21,0.858689668919186,-0.017120513529568004
0.8880409183460966,0.36854562041203165,-0.44990114642007617,110,0.275490614334471,0.045454545454545456,0.15527252877857062,-0.04107676443408727,0.38181818181818183,2.3347413565171427,46.96363636363636,B_60,Y_atr3,F2_d1ema50,B_60+Y_atr3+F2_d1ema50,0.858689668919186,0.029351249426910586
0.7957960278507179,0.3526566982275743,-0.5374431660275906,146,0.3330311433447099,0.04794520547945205,0.13970509498149652,-0.03974513389931654,0.363013698630137,2.0031856550770946,42.773972602739725,B_60,Y_atr3,F3_vdo_pos,B_60+Y_atr3+F3_vdo_pos,0.858689668919186,-0.06289364106846806
0.7391517036477961,0.2076046866820882,-0.5662801602183729,99,0.21107081911262798,0.050505050505050504,0.11864294566721349,-0.034126189541464194,0.36363636363636365,1.9866258103712295,39.97979797979798,B_60,Y_atr3,F4_vol_low,B_60+Y_atr3+F4_vol_low,0.858689668919186,-0.11953796527138982
0.841569155389618,0.3623983113209608,-0.5469918689334419,127,0.308660409556314,0.023622047244094488,0.14449922222946537,-0.04279089036361726,0.3858267716535433,2.121366292097155,45.574803149606296,B_60,YZ_atr3_rev,F1_d1ema21,B_60+YZ_atr3_rev+F1_d1ema21,0.858689668919186,-0.017120513529568004
0.8880409183460966,0.36854562041203165,-0.44990114642007617,110,0.275490614334471,0.045454545454545456,0.15527252877857062,-0.04107676443408727,0.38181818181818183,2.3347413565171427,46.96363636363636,B_60,YZ_atr3_rev,F2_d1ema50,B_60+YZ_atr3_rev+F2_d1ema50,0.858689668919186,0.029351249426910586
0.7957960278507179,0.3526566982275743,-0.5374431660275906,146,0.3330311433447099,0.04794520547945205,0.13970509498149652,-0.03974513389931654,0.363013698630137,2.0031856550770946,42.773972602739725,B_60,YZ_atr3_rev,F3_vdo_pos,B_60+YZ_atr3_rev+F3_vdo_pos,0.858689668919186,-0.06289364106846806
0.7391517036477961,0.2076046866820882,-0.5662801602183729,99,0.21107081911262798,0.050505050505050504,0.11864294566721349,-0.034126189541464194,0.36363636363636365,1.9866258103712295,39.97979797979798,B_60,YZ_atr3_rev,F4_vol_low,B_60+YZ_atr3_rev+F4_vol_low,0.858689668919186,-0.11953796527138982
0.8182907104396842,0.2769009926112467,-0.4637946003640684,75,0.19112627986348124,0.0,0.1682611829035657,-0.03669268520986018,0.37333333333333335,2.7318988549131924,47.78666666666667,A_20_90,Y_atr3,F1_d1ema21,A_20_90+Y_atr3+F1_d1ema21,0.8188037488915454,-0.0005130384518612363
0.8280608831952376,0.24666770559394569,-0.40556222793833446,45,0.12377346416382252,0.0,0.2605783835831095,-0.03907581252856587,0.3333333333333333,3.3342669892355654,51.577777777777776,A_20_90,Y_atr3,F2_d1ema50,A_20_90+Y_atr3+F2_d1ema50,0.8188037488915454,0.009257134303692238
0.7826463333368099,0.24042147989394502,-0.45161435655235516,59,0.14681100682593856,0.0,0.20771566780598164,-0.03738597967160596,0.3389830508474576,2.849219312180274,46.66101694915254,A_20_90,Y_atr3,F3_vdo_pos,A_20_90+Y_atr3+F3_vdo_pos,0.8188037488915454,-0.036157415554735506
0.7292024499096542,0.13736030321679937,-0.37646967071749865,56,0.12926621160409557,0.0,0.13071627419337856,-0.03251998035170674,0.35714285714285715,2.2330933642720803,43.285714285714285,A_20_90,Y_atr3,F4_vol_low,A_20_90+Y_atr3+F4_vol_low,0.8188037488915454,-0.08960129898189118
0.7770138942463855,0.3215558815526742,-0.5498233704492858,143,0.3007679180887372,0.0979020979020979,0.12824028973111806,-0.04293872188046629,0.38461538461538464,1.866617765313849,39.44055944055944,B_60,YW_atr3_80,F1_d1ema21,B_60+YW_atr3_80+F1_d1ema21,0.7922425767561471,-0.015228682509761615
0.828954877919571,0.33135989756299433,-0.4533395079658352,125,0.2681847269624573,0.12,0.13952456223445214,-0.04164983588733785,0.376,2.018555195652314,40.232,B_60,YW_atr3_80,F2_d1ema50,B_60+YW_atr3_80+F2_d1ema50,0.7922425767561471,0.036712301163423944
0.7194231516239009,0.30157674180606864,-0.5521327494039429,160,0.3215123720136519,0.1,0.11877260094150648,-0.04034363384032612,0.375,1.7664140232621122,37.68125,B_60,YW_atr3_80,F3_vdo_pos,B_60+YW_atr3_80+F3_vdo_pos,0.7922425767561471,-0.07281942513224615
0.6244026758087842,0.15815281262884695,-0.46573013694110676,105,0.19533916382252559,0.0761904761904762,0.10415904455364175,-0.03403284398285676,0.3619047619047619,1.7358313936481706,34.885714285714286,B_60,YW_atr3_80,F4_vol_low,B_60+YW_atr3_80+F4_vol_low,0.7922425767561471,-0.1678399009473629
0.7735695149454453,0.3212780913069835,-0.5469918689334439,136,0.3037009385665529,0.07352941176470588,0.12379236232117936,-0.041968838866261654,0.39705882352941174,1.9424363832685552,41.875,B_60,YV_atr3_vol2,F1_d1ema21,B_60+YV_atr3_vol2+F1_d1ema21,0.789611492352417,-0.016041977406971664
0.8189496059775165,0.3272398608974414,-0.44990114642007517,119,0.2705311433447099,0.10084033613445378,0.13026785969096188,-0.04012725598189476,0.3949579831932773,2.1191572133240655,42.63025210084034,B_60,YV_atr3_vol2,F2_d1ema50,B_60+YV_atr3_vol2+F2_d1ema50,0.789611492352417,0.029338113625099527
0.6951306908993364,0.29364075754639996,-0.5374431660275917,156,0.32439206484641636,0.08974358974358974,0.11581114713607155,-0.03923390417582551,0.3782051282051282,1.7954326300919414,38.993589743589745,B_60,YV_atr3_vol2,F3_vdo_pos,B_60+YV_atr3_vol2+F3_vdo_pos,0.789611492352417,-0.09448080145308058
0.7883759107823094,0.2143141766087988,-0.5662801602183731,102,0.201205204778157,0.0784313725490196,0.1067831947504941,-0.03385451843568574,0.39215686274509803,2.0349538818835313,36.990196078431374,B_60,YV_atr3_vol2,F4_vol_low,B_60+YV_atr3_vol2+F4_vol_low,0.789611492352417,-0.0012355815701076134
0.8109552105005547,0.3600309467634699,-0.5892453594214668,88,0.4629372866894198,0.022727272727272728,0.20869715209652007,-0.06815845381301168,0.4090909090909091,2.1198051844824435,98.64772727272727,B_60,X_trail8,F1_d1ema21,B_60+X_trail8+F1_d1ema21,0.7644986611116065,0.046456549388948276
0.822474654717742,0.34381865964822267,-0.4655527132672755,78,0.40267704778157,0.02564102564102564,0.2305424392900378,-0.06527018974511156,0.38461538461538464,2.2075778409555675,96.8076923076923,B_60,X_trail8,F2_d1ema50,B_60+X_trail8+F2_d1ema50,0.7644986611116065,0.05797599360613548
0.7467706223076175,0.34019341377582313,-0.5299611965152081,98,0.5052261092150171,0.01020408163265306,0.19947532443422916,-0.06277573911995042,0.3877551020408163,2.01247128130633,96.6734693877551,B_60,X_trail8,F3_vdo_pos,B_60+X_trail8+F3_vdo_pos,0.7644986611116065,-0.017728038803988988
0.6684435798615516,0.2156253230959646,-0.6258137148251998,58,0.3738801194539249,0.0,0.2625091824625276,-0.06672233128259465,0.3448275862068966,2.0707119334107875,120.87931034482759,B_60,X_trail8,F4_vol_low,B_60+X_trail8+F4_vol_low,0.7644986611116065,-0.09605508125005491
