sharpe,cagr,mdd,n_trades,exposure,churn_rate,avg_winner,avg_loser,win_rate,profit_factor,avg_hold,entry,exit,config
0.43949321722218937,0.1766876112677116,-0.6249087532992819,97,0.22130972696245735,0.061855670103092786,0.13001367918184528,-0.06419451804836289,0.44329896907216493,1.6127453612528297,42.78350515463917,C_20_10,YW_atr3_80,C_20_10+YW_atr3_80
0.4485407586109273,0.1816792570709722,-0.5654481783503021,95,0.2304820819112628,0.05263157894736842,0.1323344196150123,-0.05957309813563115,0.43157894736842106,1.6866024523794696,45.49473684210526,C_20_10,YV_atr3_vol2,C_20_10+YV_atr3_vol2
0.016780410224318542,0.005101077070365223,-0.5394913854995101,124,0.14201151877133106,0.10483870967741936,0.08360247371692019,-0.0437269431752682,0.3709677419354839,1.1275433264026298,21.475806451612904,C_20_10,XZ_trail8_rev,C_20_10+XZ_trail8_rev
0.459177268257812,0.2424838496165922,-0.731326058988119,151,0.6705418088737202,0.046357615894039736,0.19375240112091136,-0.06274291217276876,0.33774834437086093,1.5748986004916627,83.27152317880795,D_20_1.5,X_trail8,D_20_1.5+X_trail8
0.4877406231809777,0.2566357535595174,-0.7848373384576026,236,0.506026023890785,0.09745762711864407,0.11688440879659302,-0.044812862973805406,0.3728813559322034,1.550868055528243,40.20762711864407,D_20_1.5,Y_atr3,D_20_1.5+Y_atr3
0.655934036756969,0.36086218436882866,-0.7410581881592172,210,0.5413289249146758,0.08095238095238096,0.12829611530762863,-0.049177282107922306,0.3952380952380952,1.7049959633902931,48.338095238095235,D_20_1.5,Z_rev,D_20_1.5+Z_rev
0.07759620728282801,0.04577178516993863,-0.8577315385533725,175,0.7450938566552902,0.33714285714285713,0.12071362038683822,-0.08372517433016892,0.4685714285714286,1.271250446939559,79.84,D_20_1.5,W_time80,D_20_1.5+W_time80
0.4128146228860998,0.31014799713023056,-0.7956725859833909,33,0.9314206484641638,0.18181818181818182,0.6741971134376882,-0.16887070949176025,0.45454545454545453,3.326988614873757,529.2727272727273,D_20_1.5,V_vol2,D_20_1.5+V_vol2
0.5080393916040226,0.2603881739091205,-0.7868877838604239,243,0.48709470989761094,0.09876543209876543,0.11290997037439136,-0.0436217920888469,0.37037037037037035,1.5225791158858986,37.58847736625514,D_20_1.5,YZ_atr3_rev,D_20_1.5+YZ_atr3_rev
0.48643549321487234,0.2441299607257399,-0.7760487474591818,255,0.4893344709897611,0.12549019607843137,0.10324231924357569,-0.045825231238717075,0.39215686274509803,1.4535212610734212,35.984313725490196,D_20_1.5,YW_atr3_80,D_20_1.5+YW_atr3_80
