trade_id,entry_price,exit_price,return_pct,pnl,days_held,entry_reason,exit_compressed,exit_tightened,exit_double_compressed,exit_trail_dist_pct,exit_atr_fast_pct,exit_compression_ratio,exit_multiplier,exit_peak_profit,exit_current_profit,trade_noise_ratio,trade_bars,trade_active_bars,max_high_1d,max_return_1d,close_at_1d,close_return_1d,max_high_2d,max_return_2d,close_at_2d,close_return_2d,max_high_3d,max_return_3d,close_at_3d,close_return_3d,max_high_5d,max_return_5d,close_at_5d,close_return_5d,max_high_7d,max_return_7d,close_at_7d,close_return_7d,max_dd_after_exit
46,62611.83,63718.13,1.77,1204.51,18.33,vdo_trend_accel,False,False,False,0.07025762397626957,0.020073606850362736,1.03005320191932,3.5,0.0938827374954541,0.008690210779656185,0.0,111,27,64890.0,0.018391468801736692,64688.99,0.015236793672381795,65320.0,0.025139940547533372,64070.41,0.005528724713044876,66401.82,0.0421181538127376,64288.16,0.008946119416875639,66401.82,0.0421181538127376,59664.49,-0.06361831397123549,66401.82,0.0421181538127376,57887.98,-0.09149907569478255,-0.12740690914814978
49,48787.83,47663.23,-2.31,-990.7,13.83,vdo_trend_accel,False,False,False,0.07019590308611878,0.02005597231031965,1.0960900470997486,3.5,0.054577955199073165,-0.02550000686646657,0.0,84,9,48139.08,0.009983586928540062,46464.66,-0.02514663819468382,48139.08,0.009983586928540062,47120.87,-0.011379002220369886,48548.26,0.01856840167986934,46216.93,-0.0303441457912106,48548.26,0.01856840167986934,47286.18,-0.00791071020574986,48548.26,0.01856840167986934,45832.01,-0.03841997279664012,-0.04538571976762806
51,28402.68,29821.89,5.0,2865.02,18.0,vdo_trend_accel,False,False,False,0.03513218057403795,0.010037765878296556,0.9741556332647301,3.5,0.08447125412108995,0.041127456986453426,0.0,109,39,30381.68,0.01877111075119655,30380.59,0.01873456041853822,30485.0,0.02223567989822243,29310.65,-0.017143111989213224,30485.0,0.02223567989822243,28607.13,-0.04073383678901634,30485.0,0.02223567989822243,27286.65,-0.08501272052173749,30485.0,0.02223567989822243,27550.84,-0.07615379172815671,-0.0904332354522131
53,27721.17,28155.15,1.57,738.79,8.83,vdo_trend_accel,False,False,False,0.05743927465202096,0.016411221329148844,1.0097820768467929,3.5,0.07571325452713579,0.004407822613547781,0.0,54,32,28879.88,0.02574058387186712,28686.14,0.018859427138551845,28879.88,0.02574058387186712,28322.98,0.005960898805369466,29379.83,0.043497548405886675,28895.12,0.026281870279504727,29820.0,0.05913127793671845,28842.82,0.02442430603282164,29820.0,0.05913127793671845,27340.72,-0.02892650190107317,-0.030749614191364707
54,27672.45,30176.76,9.05,5418.19,65.0,vdo_trend,False,False,False,0.03258682260207846,0.00931052074345099,0.853768300743866,3.5,0.12949305175363943,0.09139993025554291,0.0,391,391,30402.98,0.007496497304548307,30266.69,0.002980107871090213,30445.52,0.008906191387014446,30240.0,0.0020956524159651867,31045.78,0.028797657535136325,30404.31,0.007540570955927771,31045.78,0.028797657535136325,30543.99,0.012169298493277716,31804.2,0.053930243008195794,30311.99,0.004481263064689623,-0.00917129605696564
57,26228.35,26148.4,-0.3,-250.26,13.5,vdo_dip_buy,False,False,False,0.05718461652245991,0.016338461863559972,1.3556788357326228,3.5,0.0611163111671151,-0.010964090383115969,0.0,82,14,26156.0,0.00029064875862379894,25805.05,-0.013130822535986988,26156.0,0.00029064875862379894,25869.51,-0.01066566214376417,26156.0,0.00029064875862379894,25971.21,-0.006776322834284404,26156.0,0.00029064875862379894,25792.1,-0.01362607272337898,26443.14,0.011271817778525567,26255.0,0.0040767312722766414,-0.03115486989643731
58,27835.37,33952.19,21.97,12470.93,27.0,vdo_trend_accel,True,True,True,0.021944122996165633,0.008777649198466254,0.6312709021182185,2.5,0.2516377544110247,0.22421976068577504,0.017857142857142856,163,56,34750.11,0.023501282244238093,34193.46,0.007106168998229474,34856.0,0.026620079588385834,34145.21,0.005685053011307865,34856.0,0.026620079588385834,34451.28,0.014699788143268416,35984.99,0.059872426491486865,34464.97,0.015103002192200232,35984.99,0.059872426491486865,35162.46,0.03564630146096604,0.002144486114150447
59,35058.39,35362.54,0.87,550.02,14.17,vdo_trend,False,False,False,0.05020305174467318,0.014343729069906622,1.0907872050918084,3.5,0.0639858247911555,0.014789327176747077,0.0,86,35,37980.0,0.07401787315051461,37437.25,0.058669710942709404,37980.0,0.07401787315051461,36239.76,0.024806476005400098,37980.0,0.07401787315051461,36417.16,0.029823083975302752,37980.0,0.07401787315051461,37244.47,0.053218179463353034,37980.0,0.07401787315051461,36439.81,0.030463592264582715,0.0038871642138828015
60,37621.86,40757.56,8.33,6016.97,26.0,vdo_trend_accel,False,False,False,0.07144636562915999,0.02041324732261714,1.3175924844859126,3.5,0.17432311959057847,0.09652739125604105,0.0196078431372549,157,51,42104.12,0.03303828786610398,41492.39,0.01802929321578627,43475.2,0.06667818191275433,42869.03,0.05180560367205498,43475.2,0.06667818191275433,43022.26,0.05556515159396207,43475.2,0.06667818191275433,42278.03,0.03730522631874924,43475.2,0.06667818191275433,42657.8,0.0466230068728355,-0.005266016905820598
61,42300.23,42586.51,0.68,443.44,30.5,vdo_trend_accel,False,False,False,0.09684611909004853,0.02767031974001386,1.1373358374056453,3.5,0.11252350164526284,0.018977201778808246,0.0,184,68,43257.0,0.01574418753732104,43011.44,0.00997804234251645,43257.0,0.01574418753732104,42714.78,0.003011986659625238,43400.43,0.019112155468950103,42791.13,0.004804807907480451,43578.01,0.023282020527157544,42915.33,0.007721224397115417,43578.01,0.023282020527157544,41650.95,-0.021968459026109558,-0.05416057807977225
63,39689.94,50716.24,27.78,20555.74,31.33,vdo_dip_buy,False,True,False,0.028241454159899947,0.011296581663959979,0.8929386342124263,2.5,0.3200836282443359,0.28118031924462467,0.005847953216374269,189,171,51898.72,0.023315608570351493,51624.99,0.01791832359812163,51958.55,0.024495309589196775,51555.59,0.016549925625401224,57073.84,0.1253562961292083,55667.6,0.09762868856208584,64000.0,0.2619232025087034,61561.33,0.21383860475461122,64000.0,0.2619232025087034,62307.45,0.2285502631898579,0.0021734655408209127
64,55216.37,61377.21,11.16,9591.05,9.67,vdo_trend_accel,False,True,False,0.1028764801365699,0.041150592054627955,1.631868691875425,2.5,0.23596878969044874,0.15407821991920148,0.024390243902439025,59,41,67641.1,0.10205563270145396,66074.04,0.07652400622315668,67980.0,0.10757722613980011,66823.17,0.08872935084537077,69990.0,0.14032553776882334,68124.19,0.10992646945014287,69990.0,0.14032553776882334,68955.88,0.12347693875299978,73000.0,0.18936654175059442,71452.01,0.16414561691546414,0.022841214190087826
65,67738.04,66418.95,-1.95,-2115.93,14.33,vdo_trend,False,False,False,0.07136225466344513,0.02038921561812718,1.1761622813100931,3.5,0.05244246807259268,-0.031228391019285345,0.0,87,30,66642.36,0.0033636484768278254,66059.76,-0.005407944570036147,66903.63,0.007297314998204693,66353.67,-0.0009828520324395198,69309.91,0.04352613222581818,66478.0,0.0008890535005446926,69777.0,0.05055861316687486,69357.0,0.04423511663463519,72797.99,0.09604246980718618,70794.85,0.0658833058938753,-0.028995941670261236
66,69537.27,66807.22,-3.93,-4003.54,8.17,vdo_trend_accel,False,False,False,0.07483295100645028,0.02138084314470008,1.17805014939067,3.5,0.04122580595988303,-0.03481226686063459,0.0,50,0,67929.0,0.016791298904519584,63924.51,-0.043149677534853256,67929.0,0.016791298904519584,65661.84,-0.017144554136514056,67929.0,0.016791298904519584,63419.99,-0.05070155590967568,67929.0,0.016791298904519584,61277.37,-0.08277323917983713,67929.0,0.016791298904519584,63818.01,-0.04474381661143809,-0.1078807051094178
67,63166.89,63468.3,0.48,364.83,9.67,vdo_trend_accel,False,False,False,0.050601308131796315,0.014457516609084661,0.8815510260541769,3.5,0.05782190638165038,0.009105403162954571,0.0,59,25,64107.32,0.010068333325455333,63352.11,-0.0018306776768875538,64370.0,0.014207092359492803,63730.49,0.004131038644488588,64370.0,0.014207092359492803,62987.37,-0.0075774835626604186,64734.0,0.01994223888145731,56954.47,-0.10263123480540681,64734.0,0.01994223888145731,62067.32,-0.022073696632807293,-0.10895959085086575
68,62448.58,67163.03,7.55,7370.55,23.67,vdo_trend_accel,False,False,False,0.06461945600187817,0.018462701714822335,1.2194703040600705,3.5,0.14408718340753293,0.08840985655718661,0.0,143,50,69250.0,0.031073196072303487,68549.99,0.02065064664295233,69610.0,0.03643328777751691,69290.57,0.03167724862919389,69610.0,0.03643328777751691,68507.67,0.020020538084717134,70687.56,0.05247723338271068,68398.39,0.018393452469312368,70687.56,0.05247723338271068,68352.17,0.01770527625093745,-0.008381247838282513
75,57011.85,58395.22,2.43,1726.19,12.83,vdo_trend_accel,False,False,False,0.046813199040219994,0.01337519972577714,0.7621541448671284,3.5,0.08198541180473883,0.03025686765119883,0.0,78,62,60910.55,0.04307424477551419,60619.18,0.038084624049708166,61400.0,0.05145592396089952,59320.0,0.0158365701850254,61820.93,0.058664219434398895,60548.9,0.036881100884627205,64955.0,0.11233419447687668,63832.01,0.0931033396226609,65000.0,0.11310480549606626,64114.99,0.09794928420511126,-0.010410441128571795
76,60438.15,61675.19,2.05,1181.81,7.5,vdo_trend_accel,False,False,False,0.040559752784814246,0.011588500795661214,0.884940249476773,3.5,0.0641457423829154,0.02752996244921462,0.0,46,25,62102.01,0.006920448887145702,58898.85,-0.0450155078565628,62102.01,0.006920448887145702,59258.0,-0.03919225866997738,62102.01,0.006920448887145702,58700.02,-0.048239332541983336,62102.01,0.006920448887145702,58514.0,-0.051255456205323444,62102.01,0.006920448887145702,58046.0,-0.05884359659046048,-0.07372802580746005
77,60982.85,63526.47,4.17,3135.41,30.67,vdo_trend,False,False,False,0.03667533850275866,0.010478668143645332,0.97831487032084,3.5,0.08331703093574663,0.04107958221040836,0.0,185,47,64130.63,0.009510366308721329,61755.99,-0.027869957200518197,64130.63,0.009510366308721329,60190.01,-0.0525207838559265,64130.63,0.009510366308721329,61036.0,-0.03920365793975332,64130.63,0.009510366308721329,61848.48,-0.02641402867182763,64478.19,0.014981471503138789,63382.0,-0.002274170121525738,-0.05821762172524304
79,63887.75,66377.48,3.9,2519.14,11.67,vdo_trend_accel,False,False,False,0.03955464659289846,0.011301327597970987,1.0330895297483111,3.5,0.08051997448650179,0.03655927779582161,0.0,71,46,67998.0,0.024413701755474963,67701.22,0.019942607040821757,68850.0,0.03724938036213493,67690.01,0.01977372446197112,68850.0,0.03724938036213493,66886.49,0.007668414046450835,69280.0,0.04372748106737412,68494.2,0.031889128662311396,73620.12,0.10911290998091522,72061.34,0.08562934296390885,-0.01683522785137363
80,67705.58,69235.6,2.26,1720.8,7.5,vdo_trend_accel,False,False,False,0.04813769329840541,0.01375362665668726,1.1175958558985575,3.5,0.07430465849343579,0.03391788387308687,0.0,46,19,71632.95,0.034625972765455794,69608.0,0.005378735794880006,71632.95,0.034625972765455794,68358.86,-0.012663138616549942,71632.95,0.034625972765455794,68792.71,-0.006396853641768099,75407.1,0.08913766906042556,74272.01,0.072743068594769,76849.99,0.10997795931572774,75934.46,0.0967545597929389,-0.03467291393444999
81,70374.63,95848.78,36.2,28849.6,20.5,vdo_trend_accel,False,True,False,0.0278178484227488,0.011127139369099521,0.8008676426166117,2.5,0.4092251710595138,0.3686753308685246,0.0,124,113,98871.8,0.031539472907219104,94669.48,-0.01230375597894937,98871.8,0.031539472907219104,91683.89,-0.043452717916701696,98871.8,0.031539472907219104,96627.99,0.00812957661015619,98871.8,0.031539472907219104,97329.73,0.015450900887835996,98871.8,0.031539472907219104,97178.73,0.013875502640722157,-0.052767286135514645
82,94571.31,97016.95,2.59,2713.99,12.83,vdo_dip_buy,False,False,False,0.0676858092372831,0.019338802639223742,1.0832393981471944,3.5,0.08874456745920092,0.02860444673971423,0.0,78,30,98270.0,0.012915784303670678,96593.0,-0.004369854958334571,101888.0,0.050208236808104184,101125.0,0.04234363170559374,102540.0,0.056928711941573125,100004.29,0.03079193893438205,102650.0,0.058062534433416045,101420.0,0.04538433747917248,107793.07,0.11107461118907583,106058.66,0.09319721966110052,-0.028452863133710177
