trade_id,entry_ts_ms,exit_ts_ms,qty,entry_notional_usd,baseline_entry_mid,baseline_exit_mid,baseline_entry_fill,baseline_exit_fill,baseline_pnl_usd,baseline_net_return_pct,twap_entry_price,twap_exit_price,vwap_entry_price,vwap_exit_price,twap_entry_delta_bps,twap_exit_delta_bps,twap_combined_delta_bps,vwap_entry_delta_bps,vwap_exit_delta_bps,vwap_combined_delta_bps,twap_shadow_entry_fill,twap_shadow_exit_fill,twap_shadow_pnl_usd,twap_pnl_delta_usd,vwap_shadow_entry_fill,vwap_shadow_exit_fill,vwap_shadow_pnl_usd,vwap_pnl_delta_usd,entry_m15_count,exit_m15_count,entry_fallback,exit_fallback
127,1700697600000,1701086400000,4.643752454921412,173715.11714705938,37408.35,37035.95,37428.93,37015.58,-2091.36,-1.1043,37381.3725,36997.835,37406.38738080683,37003.17951729137,-7.2116252120180135,-10.2913520511827,-3.079726839164687,-0.5246473563169651,-8.848290028641292,-8.323642672324327,37392.58691175,36986.7356495,-2230.0719571455556,-138.71195714555552,37417.609297021074,36992.07856343618,-2321.5995594013075,-230.23955940130736,4,4,False,False
128,1701115200000,1702267200000,4.649333004922159,171453.45322251445,36877.0,42309.57,36897.29,42286.3,24858.74,14.6055,36868.23,42148.99,36876.798157519064,42148.20046967687,-2.3781760989227685,-37.95358827801909,-35.57541217909632,-0.05473397535982194,-38.14019625421161,-38.085462278851786,36879.290469,42136.345303,24074.428545102128,-784.3114548978738,36887.86119696632,42135.55600953597,24030.87451005896,-827.865489941043,4,4,False,False
129,1702339200000,1702857600000,4.753605079963397,196102.4193418128,41253.41,41374.64,41276.1,41351.89,163.68,0.1836,41541.195,41338.2525,41511.93111453181,41334.29293465335,69.76029375511006,-8.794638454859838,-78.55493220996989,62.66660490170661,-9.751641427369062,-72.41824632907567,41553.6573585,41325.851024250005,-1476.877799811744,-1640.557799811744,41524.38469386617,41321.892646772954,-1356.38570853704,-1520.06570853704,4,4,False,False
130,1702915200000,1703606400000,4.751373441013431,196069.93884818818,41265.95,42391.51,41288.65,42368.2,4928.03,2.6146,41388.604999999996,42300.5625,41350.94152224713,42280.351202842416,29.723052540895356,-21.454177971014232,-51.177230511909585,20.596041590494885,-26.2219480168524,-46.817989607347286,41401.0215815,42287.87233125,3816.1219106601784,-1111.9080893398213,41363.346804703804,42267.667097481564,3899.401242973865,-1028.6287570261347,4,4,False,False
131,1703620800000,1704283200000,4.768432910096712,200794.46593888258,42109.11,43702.89,42132.27,43678.86,7166.5,3.6708,42152.0075,42285.375,42144.348952324275,42222.71669275006,10.187225519608933,-324.3526915496886,-334.53991706929753,8.368486611156634,-338.6900287944206,-347.0585154055772,42164.65310225,42272.6893875,112.52997530149878,-7053.970024698501,42156.99225700997,42210.04987774223,-149.2968754117319,-7315.796875411732,4,4,False,False
132,1704499200000,1705075200000,4.706053053472444,207749.27677190746,44145.12,44462.0,44169.4,44437.55,1052.78,0.6071,44064.557499999995,43918.4025,44080.785027317914,43958.27177007049,-18.249469023984275,-122.26114434798374,-104.01167532399947,-14.573518586445955,-113.29410056441725,-98.72058197797129,44077.776867249995,43905.22697925,-1226.081611204194,-2278.8616112041937,44094.009262826105,43945.08428853947,-1115.1654750122689,-2167.9454750122686,4,4,False,False
133,1706616000000,1709668800000,4.791081060354906,208592.88943546682,43537.75,61410.98,43561.7,61377.21,85061.49,40.8972,43451.7475,62438.3225,43484.64742676011,62381.621761556795,-19.753547209031552,167.28970942981204,187.0432566388436,-12.196903432054595,158.05671258735777,170.25361601941236,43464.78302425,62419.59100325,90306.72089186028,5245.230891860279,43497.69282098814,62362.90727502833,89877.58495412776,4816.094954127751,4,4,False,False
134,1709712000000,1710446400000,4.399068244106097,293314.2978154104,66676.46,69415.09,66713.14,69376.92,11412.96,3.9929,67145.00749999999,70567.0675,67147.88755096142,70449.28017567476,70.27180207227258,165.9549098041957,95.68310773192312,70.70374626388487,148.98636242851148,78.28261616462662,67165.15100224999,70545.89737975001,14266.333730837272,2853.373730837273,67168.0319172267,70428.14539162206,13736.166683285264,2323.206683285265,4,4,False,False
135,1710676800000,1710849600000,4.546551183348507,304416.56229117914,66955.49,63081.34,66992.32,63046.65,-18225.84,-5.8897,66855.8475,63469.34,66883.06979625468,63409.24287451016,-14.881901394493413,61.50788806959406,76.38978946408747,-10.81617112283384,51.98096212131187,62.79713324414571,66875.90425425,63450.299198,-16167.2234767052,2058.6165232948006,66903.13471719356,63390.22010164781,-16564.0315088458,1661.8084911541991,4,4,False,False
136,1710979200000,1711195200000,4.2145147436478565,285914.82961158984,67840.51,64629.61,67877.83,64594.07,-14111.68,-4.8377,67791.9725,64675.73,67797.97493179199,64694.24634314304,-7.154648454145152,7.136048012668095,14.290696466813246,-6.2698626835211435,10.001041804683641,16.270904488204785,67812.31009175,64656.327281000005,-13859.227111883461,252.45288811653882,67818.31432427153,64674.8380692401,-13806.621367331769,305.05863266823144,4,4,False,False
137,1711339200000,1711987200000,4.031764898317005,271539.3659016503,67350.0,68237.15,67387.05,68199.62,3001.16,1.2058,67307.93,68564.51000000001,67315.71674378272,68479.48559339417,-6.246473645138417,47.97386760730937,54.22034125244779,-5.0903127271395565,35.51373311959427,40.604045846733825,67328.122379,68543.94064700001,4354.0892012848635,1352.9292012848637,67335.91145880584,68458.94174771616,3980.3011760452646,979.1411760452647,4,4,False,False
138,1712001600000,1712044800000,3.937867089895193,274264.6064556913,69648.01,66455.5,69686.32,66418.95,-13128.01,-4.6887,69546.9975,66414.29,69554.15021437382,66436.4008347126,-14.503285879955419,-6.2011421176588755,8.302143762296543,-13.476305443066439,-2.8739781188025226,10.602327324263916,69567.86159925,66394.36571299999,-13032.206190783443,95.80380921655706,69575.01645943813,66416.46991446218,-12973.452890060667,154.5571099393328,4,4,False,False
139,1712073600000,1712217600000,4.020387956224779,260882.93427554631,64889.99,66091.59,64925.68,66055.24,4275.7,1.7398,65366.8425,66271.695,65251.17084286731,66278.35833430117,73.48629580617994,27.250819657993475,-46.235476148186464,55.6604867510857,28.259016661753567,-27.401470089332133,65386.45255274999,66251.81349150001,2949.849796555296,-1325.8502034447038,65270.74619412017,66258.47482680088,3442.253802763822,-833.4461972361778,4,4,False,False
140,1712275200000,1712318400000,3.867716510323327,264891.39481572196,68487.8,66478.0,68525.47,66441.44,-8317.42,-3.0413,68367.77249999999,66654.27750000001,68384.21929993693,66510.93897771319,-17.525384083005857,26.516667168088315,44.04205125109417,-15.123963693252085,4.954868936066781,20.078832629318867,68388.28283175,66634.28121675001,-7306.210005705798,1011.2099942942023,68404.7345657269,66490.98569601988,-7923.576504406752,393.843495593248,4,4,False,False
141,1712332800000,1712692800000,3.758907400921064,256322.22619139592,68190.62,69000.78,68228.13,68962.83,2502.46,1.0768,67943.8725,69104.8,67988.00585627148,69094.75520245862,-36.18496209595978,15.075191903628493,51.260153999588276,-29.712905342188513,13.619440600325383,43.332345942513896,67964.25566175,69084.06856,3694.1210306778376,1191.6610306778375,68008.40225802836,69074.02677589789,3490.303729790816,987.8437297908158,4,4,False,False
142,1715846400000,1716480000000,3.90920027092582,258564.74802374354,66142.62,68075.99,66179.0,68038.55,7003.38,2.8099,66252.3125,67958.75,66245.52576448684,67973.51214987416,16.584238725350087,-17.221930962738607,-33.806169688088694,15.558162722741908,-15.053449847125533,-30.61161256986744,66272.18819375,67938.362375,5988.752640107647,-1014.6273598923535,66265.39942221619,67953.1200962292,6072.951043234032,-930.428956765968,4,4,False,False
143,1716523200000,1716883200000,3.907671592631676,265298.975462779,67891.83,67694.01,67929.18,67656.78,-1328.8,-0.401,67752.9975,68042.6875,67762.05407659199,67971.77707157555,-20.44907318008771,51.50788083022384,71.95695401031155,-19.115101685728277,41.032740057140856,60.14784174286913,67773.32339925,68022.27469375,442.1753003940685,1770.9753003940684,67782.38269281496,67951.38553845408,130.00462869968032,1458.8046286996803,4,4,False,False
144,1716955200000,1717790400000,3.831315696942241,263707.19894427323,68829.41,69255.01,68867.27,69216.92,1074.44,0.5077,68864.655,69168.41750000001,68858.0445413117,69146.58339196476,5.1206308466089645,-12.503427549860335,-17.6240583964693,4.160218911029023,-15.656139250466161,-19.816358161495184,68885.31439649999,69147.66697475001,476.30762295919703,-598.132377040803,68878.70195467409,69125.83941694717,418.12267290294403,-656.317327097056,4,4,False,False
145,1717804800000,1718092800000,3.813917450809477,264516.5331513618,69355.6,67570.18,69393.75,67533.02,-7354.23,-2.6814,69418.8775,67483.69499999999,69397.50959017868,67467.78867259812,9.123632410359406,-12.799285128439752,-21.922917538799158,6.042711789484567,-15.153330567103662,-21.19604235658823,69439.70316325,67463.4498915,-8059.404164853011,-705.1741648530115,69418.32884305573,67447.54833599634,-8038.389324982476,-684.1593249824764,4,4,False,False
146,1718136000000,1718222400000,3.811315698378635,256909.43350692262,67407.02,67532.92,67444.1,67495.78,-60.27,0.0766,67324.67,68033.91750000001,67333.2496939525,67936.34090746756,-12.216828454959527,74.18567122523534,86.40249968019486,-10.944009399540544,59.736926445288496,70.68093584482904,67344.867401,68013.50732475001,2032.5043394518725,2092.7743394518725,67353.44966886069,67915.96000519532,1628.3500507712597,1688.6200507712597,4,4,False,False
147,1721102400000,1721865600000,3.96268921291575,256592.60669121044,64752.14,65376.01,64787.76,65340.06,1929.67,0.8525,64581.57,65519.0175,64659.52068545538,65441.3864782763,-26.341986535116657,21.87461425070092,48.216600785817576,-14.30366850340592,10.000071628155638,24.303740131561558,64600.944470999995,65499.36179475,3044.601557284477,1114.931557284477,64678.91854166102,65421.75406233282,2428.077772815828,498.40777281582814,4,4,False,False
148,1721966400000,1722312000000,3.852256078909816,258262.9520422719,67042.0,66610.0,67078.88,66573.37,-2203.81,-0.7536,66989.46,66733.1825,66994.73622660483,66692.97231774757,-7.836878374749556,18.49309413000988,26.329972504759436,-7.04987521183309,12.456435632421936,19.506310844255026,67009.556838,66713.16254525,-1656.920874632866,546.889125367134,67014.8346474728,66672.96442605225,-1831.971275322634,371.8387246773659,4,4,False,False
149,1724428800000,1724774400000,4.157190230036476,255804.5527124437,61533.04,61709.13,61566.89,61675.19,193.86,0.1759,61585.792499999996,61740.555,61573.955561991505,61781.78216902041,8.573036534518241,5.092439319758224,-3.4805972147600173,6.649364632642651,11.773325765638276,5.123961132995625,61604.268237749995,61722.0328335,-23.121067023806972,-216.981067023807,61592.4277486601,61763.247634369705,197.31775144604035,3.4577514460403336,4,4,False,False
150,1726416000000,1726502400000,4.238681068241682,255742.5601115999,60335.41,57881.7,60368.6,57849.87,-10921.3,-4.1723,60053.692500000005,57824.9775,60145.443429436535,57824.516170265,-46.69190115721422,-9.79972944816665,36.89217170904757,-31.485088203340172,-9.87943162260252,21.60565658073765,60071.708607750006,57807.630006750005,-10096.36002399199,824.9399760080087,60163.48706246536,57807.16881541392,-10487.721530206967,433.5784697930321,4,4,False,False
151,1726516800000,1727697600000,4.221019005844847,244582.68306448378,57943.99,63819.45,57975.86,63784.35,24248.51,10.0188,57865.535,63874.505,57886.987237227164,63889.13323762872,-13.539799382126239,8.626680424228539,22.16647980635478,-9.837562579455561,10.91880886292751,20.75637144238307,57882.8946605,63855.3426485,24695.957055348495,447.4470553484971,57904.35333339833,63869.96649765743,24666.954829425173,418.44482942517425,4,4,False,False
152,1727726400000,1727812800000,4.229922451643425,268549.31660993776,63488.0,61755.99,63522.92,61722.03,-7878.72,-2.835,63701.49249999999,60871.064999999995,63664.50845069163,60823.71687760212,33.62722089213621,-143.2937922297095,-176.9210131218457,27.8018603029917,-150.9607606319452,-178.76262093493688,63720.60294774999,60852.803680499994,-12657.504356921854,-4778.784356921854,63683.607803226834,60805.46976253884,-12700.879861414956,-4822.159861414956,4,4,False,False
153,1728273600000,1728504000000,4.099046440418286,260414.51087345835,63530.51,61031.99,63565.46,60998.43,-10772.41,-4.0384,63574.1475,60876.240000000005,63579.92091720021,60738.18367620552,6.868747000456921,-25.519403840509327,-32.38815084096625,7.777509924005166,-48.139725379179325,-55.91723530318449,63593.21974425,60857.977128000006,-11722.017745364952,-949.6077453649523,63598.99489347536,60719.96222110266,-12310.877806174307,-1538.467806174307,4,4,False,False
154,1728806400000,1729670400000,3.968568033588576,249398.625847463,62843.48,66852.33,62878.05,66815.57,15361.14,6.2621,62866.82,66760.8025,62860.000393039736,66733.59850263572,3.713989104359161,-13.690996259965171,-17.404985364324332,2.6288157561826786,-17.760263159755098,-20.389078915937777,62885.680045999994,66740.77425925001,14784.772258313082,-576.3677416869177,62878.85839315764,66713.57842308494,14704.050926387572,-657.0890736124275,4,4,False,False
155,1729800000000,1730404800000,3.8718730983131904,264486.8382524234,68309.79,70092.07,68347.37,70053.52,6334.79,2.4963,68176.77,70091.125,68182.87692954254,70052.22563992994,-19.47305064178839,-0.13482266966957646,19.338227972118816,-18.57904561812451,-5.68457459881988,12.89447101930463,68197.223031,70070.0976625,6716.179382849077,381.38938284907726,68203.33179262141,70031.20997223796,6542.085747134057,207.2957471340569,4,4,False,False
156,1730577600000,1731628800000,3.892211209326311,270547.6011602719,69510.0,87325.59,69548.24,87277.57,68666.6,25.4921,69540.3575,88055.5625,69530.08206947015,88007.03097559958,4.367357214789536,83.59204902022466,79.22469180543513,2.889090702078434,78.03451148736373,75.1454207852853,69561.21960725,88029.14583125,71267.69447522255,2601.0944752225478,69550.94109409099,87980.62886630691,71119.09118898027,2452.4911889802606,4,4,False,False
157,1731643200000,1732564800000,3.8409028613604974,338837.61362212984,88218.22,94669.49,88266.75,94617.43,24028.94,7.1949,87678.97,94945.6525,87588.50434669948,94884.8827512147,-61.12682844881756,29.171225069448692,90.29805351826626,-71.38158685365936,22.752076853345127,94.13366370700449,87705.273691,94917.16880425,26998.753514385142,2969.813514385143,87614.78089800349,94856.41728638933,27113.567777861143,3084.627777861144,4,4,False,False
158,1732636800000,1733443200000,3.9056046957260815,362490.8495683779,92812.99,96945.63,92864.04,96892.32,15354.42,4.3378,94002.0925,97149.935,94020.17406990375,96975.88275396341,128.11811148417894,21.074183539784297,-107.04392794439464,130.06628381476926,3.1205897535979688,-126.9456940611713,94030.29312775,97120.7900195,11323.698604612611,-4030.721395387389,94048.38012212471,96946.78998913722,10574.091553495324,-4780.328446504676,4,4,False,False
159,1733457600000,1733846400000,3.862058094743769,377459.3678866297,97735.29,95658.79,97789.05,95606.18,-8799.6,-2.2322,97672.8775,95523.81000000001,97668.17582312816,95417.28473400038,-6.3858714697617724,-14.110569452110422,-7.7246979823486495,-6.866933824193344,-25.24653155236645,-18.379597728173103,97702.17936325,95495.15285700001,-9269.803904561035,-470.2039045610345,97697.47627587509,95388.65954858018,-9662.494204772753,-862.8942047727523,4,4,False,False
160,1733860800000,1734566400000,3.842163170249941,368296.3139290635,95856.5,100204.01,95909.23,100148.91,15904.74,4.4205,96299.6325,100731.785,96268.9402161381,100654.32505528636,46.228737748614805,52.67004783541252,6.4413100867977136,43.02683867427825,44.939823794114545,1.9129851198362928,96328.52238975001,100701.5654645,16044.92329673632,140.1832967363207,96297.82089820293,100624.12875776978,15865.774458808592,-38.96554119140819,4,4,False,False
161,1736136000000,1736265600000,3.875382887487527,383808.5039963481,99037.57,97952.26,99092.05,97898.39,-5005.26,-1.2046,99300.725,97944.6625,99293.7848399659,97930.5516508242,26.571229483922654,-0.7756329460895106,-27.346862430012166,25.870469152857734,-2.2162172854200968,-28.08668643827783,99330.5152175,97915.27910125001,-6248.984802601277,-1243.7248026012767,99323.57297541789,97901.17248532895,-6276.667921992193,-1271.4079219921932,4,4,False,False
162,1737000000000,1737331200000,3.804131708371291,378427.56625062757,99478.04,101331.57,99532.76,101275.85,6245.66,1.7513,99612.2525,100763.30500000001,99607.72185582928,100653.60375915372,13.491671126613092,-56.079758756327756,-69.57142988294085,13.036229486356188,-66.90572748910273,-79.94195697545892,99642.13617575,100733.07600850001,3387.8251114478335,-2857.8348885521664,99637.60417238603,100623.40767802598,2988.3071088978904,-3257.3528911021094,4,4,False,False
163,1737345600000,1737417600000,3.771500520668969,384285.50476197136,101891.94,102260.0,101947.99,102203.76,579.2,0.2509,102026.7575,101966.4525,102046.16837059152,101988.00256855931,13.231419482246931,-28.705994523763323,-41.93741400601026,15.136464237655023,-26.598614457332694,-41.73507869498772,102057.36552725,101935.86256425,-1227.6090541773592,-1806.8090541773593,102076.7822211027,101957.40616778875,-1219.7418949719286,-1798.9418949719286,4,4,False,False
164,1737432000000,1737936000000,3.73513511870834,384479.9059307129,102936.01,102620.01,102992.63,102563.58,-1985.67,-0.4166,102517.5775,102513.83,102525.25635109672,102410.8198129183,-40.64976872524939,-10.346909925266212,30.302858799983177,-39.90378575032039,-20.384931465285973,19.518854285034415,102548.33277324999,102483.075851,-1009.5634368254687,976.1065631745314,102556.01392800204,102380.09656697443,-1422.5391765659442,563.1308234340559,4,4,False,False
165,1738094400000,1738440000000,3.730691231396967,382113.2140504985,102424.24,101669.6,102480.58,101613.69,-3613.19,-0.8459,101898.2525,101285.185,101774.34196996404,101309.29731575192,-51.35381038707254,-37.81022055757144,13.543589829501101,-63.45158431597553,-35.43858579635351,28.012998519622023,101928.82197575,101254.79944450001,-3272.5853018943453,340.60469810565473,101804.87427255503,101278.90452655719,-2719.8735921790358,893.3164078209643,4,4,False,False
166,1743048000000,1743177600000,4.31302781957818,378123.8821571484,87670.17,84051.15,87718.4,84004.93,-16378.6,-4.2334,87513.05,83885.7975,87522.56443619567,83920.40859598739,-17.921717272818547,-19.672842072950836,-1.7511248001322883,-16.836463737247563,-15.554980986292044,1.2814827509555187,87539.303915,83860.63176075001,-16605.46803123114,-226.86803123113896,87548.82120552652,83895.2324734086,-16497.47281594039,-118.87281594038905,4,4,False,False
167,1744660800000,1746403200000,4.25553258628826,361392.891712639,84923.07,94277.61,84969.78,94225.76,38988.15,10.8933,84750.0975,94644.91,84782.38921234717,94536.25182438544,-20.36814024740319,38.95940934438124,59.32754959178443,-16.565673809582073,27.434066729676854,43.99974053925892,84775.52252925,94616.516527,41115.26197096775,2127.1119709677514,84807.82392911088,94507.89094883813,40515.867423732765,1527.7174237327636,4,4,False,False
168,1746489600000,1747656000000,4.221937145776661,399959.6425481195,94733.68,102963.4,94785.79,102906.78,33851.83,8.5677,94617.3325,102536.2025,94607.48523169661,102511.96381743587,-12.281534930342897,-41.49022856665518,-29.208693636312287,-13.321003501962636,-43.844335226316254,-30.523331724353618,94645.71769975,102505.44163925,32350.900652778917,-1500.9293472210848,94635.86747726612,102481.21022829064,32290.32806946803,-1561.501930531973,4,4,False,False
169,1747670400000,1748044800000,4.135645667686809,433359.5039054104,104786.42,107318.3,104844.06,107259.28,9544.92,2.3036,105001.01,107381.91249999999,104926.99782969015,107345.68224566204,20.478798684027133,5.927460647436877,-14.551338036590256,13.415653449193599,2.5514982684260445,-10.864155180767554,105032.51030299999,107349.69792625,8704.729395954346,-840.1906040456543,104958.47592903905,107313.47854098835,8861.574760623858,-683.3452393761418,4,4,False,False
170,1748116800000,1748548800000,4.060726120785006,442456.7181207342,108960.0,105731.74,109019.94,105673.6,-14017.68,-3.0695,108950.035,106045.0975,108972.12881521633,106001.88134440541,-0.9145558002932042,29.637032361331528,30.551588161624732,1.1131438340972188,25.549692495876464,24.436548661779245,108982.7200105,106013.28397075001,-12931.10637984419,1086.5736201558102,109004.8204538609,105970.0807800021,-13196.200860174547,821.4791398254529,4,4,False,False
171,1748635200000,1749139200000,4.090373824919277,428018.7213227274,104640.49,104531.5,104698.05,104474.02,-1343.72,-0.214,104545.89749999999,103858.57,104551.23821826416,103822.41813467255,-9.03976080387392,-64.37581016248583,-55.336049358611916,-8.529373451504618,-67.83427630211447,-59.30490285060986,104577.26126924998,103827.412429,-3919.615091090789,-2575.895091090789,104582.60358972964,103791.27140923215,-4089.171482015925,-2745.4514820159247,4,4,False,False
172,1749427200000,1749729600000,4.031337575527468,426249.48752419703,105734.01,106900.95,105792.17,106842.16,3802.15,0.9925,105733.9,107072.8725,105729.16391941594,107105.29774867647,-0.010403464315578148,16.08241086725526,16.092814331570835,-0.4583275129788067,19.115615780447293,19.573943293426098,105765.62017,107040.75063825,4282.587051405222,480.43705140522206,105760.88266859176,107073.16615935187,4432.251847653824,630.1018476538243,4,4,False,False
173,1750118400000,1750233600000,4.0228645424021865,429619.9280595066,106794.53,104973.24,106853.28,104915.51,-8217.42,-1.8135,106752.9525,105019.7775,106595.28087438387,105047.94826976972,-3.893223744698693,4.433272708357361,8.326496453056054,-18.65724074221142,7.116887100915292,25.774127843126713,106784.97838575,104988.27156675,-8079.84325351048,137.5767464895198,106627.25945864618,105016.4338852888,-7331.546992630465,885.8730073695351,4,4,False,False
174,1750910400000,1751385600000,3.9033031953720663,420986.0431399878,107853.79,105955.19,107913.12,105896.92,-8283.17,-1.8684,107803.57250000001,106173.4325,107807.88791702267,106128.5868050953,-4.6560718913990495,20.597622447753317,25.253694339152368,-4.255954563796571,16.365107277453994,20.621061841250565,107835.91357175,106141.58047025,-7448.714845341456,834.4551546585444,107840.23028339777,106096.74822905377,-7640.39996563067,642.7700343693305,4,4,False,False
175,1751500800000,1752552000000,3.787750908069884,412295.13336553454,108849.59,117148.46,108909.47,117084.04,30519.76,7.5058,108949.315,117302.20749999999,108915.79308099869,117051.20395352767,9.161724908657298,13.124158866448798,3.9624339577915,6.08206985425408,-8.301948354449973,-14.384018208704052,108981.99979449999,117267.01683775,30524.605910745973,4.845910745974834,108948.46781892299,117016.08859234162,29702.240456741478,-817.5195432585206,4,4,False,False
176,1752566400000,1753416000000,3.787969261955988,442355.7548779624,116779.13,115419.65,116843.37,115356.18,-6070.39,-1.2728,116805.01500000001,115595.595,116749.92981382195,115552.86551746543,2.216577568270317,15.243938098929988,13.02736053065967,-2.5004627263502943,11.541840359543531,14.042303085893826,116840.05650450001,115560.9163215,-5725.671436450328,344.7185635496726,116784.95479276609,115518.1996578102,-5678.386722152005,392.0032778479954,4,4,False,False
177,1753588800000,1754006400000,3.6879540442631975,435852.84586097,118182.83,115764.07,118247.84,115700.41,-9821.51,-2.1543,118219.0625,115514.5675,118213.70185512568,115278.0010709839,3.0658006751060896,-21.552671740031613,-24.618472415137703,2.6122115306992377,-41.98789218590071,-44.600103716599946,118254.52821875,115479.91312975001,-11094.65481700591,-1273.1448170059102,118249.16596568222,115243.4176706626,-11946.171498781885,-2124.661498781885,4,4,False,False
178,1754755200000,1755000000000,3.641047979873968,425611.1281664582,116892.48,118522.22,116956.78,118457.04,5031.22,1.2827,116737.175,118809.76250000001,116753.06486603314,118855.13132359882,-13.286141247066396,24.260640747364448,37.546781994430845,-11.92678382449075,28.088515689195237,40.01529951368599,116772.1961525,118774.11957125002,6431.4637826694525,1400.2437826694522,116788.09078549294,118819.47478420174,6538.50815418642,1507.28815418642,4,4,False,False
179,1755014400000,1755187200000,3.587080878967383,430209.3710571952,119933.0,118257.26,119998.97,118192.23,-6904.9,-1.5056,119687.7075,117714.8875,119778.26858987966,117744.16986300229,-20.452460957367524,-45.86378037170768,-25.41131941434016,-12.901487507219755,-43.387622628641154,-30.4861351214214,119723.61381225,117679.57303375,-8183.724024528114,-1278.824024528114,119814.20207045662,117708.84661204339,-8404.094694546831,-1499.1946945468317,4,4,False,False
180,1757563200000,1758470400000,3.69655017613723,422885.37711560086,114400.01,115531.62,114462.94,115468.09,3288.75,0.8781,114199.70499999999,115378.78499999999,114209.66330730479,115362.58191457258,-17.509176791156158,-13.228845921142707,4.280330870013451,-16.638695459485486,-14.631326508484088,2.007368951001398,114233.96491149998,115344.1713645,3255.2867592975963,-33.46324070240371,114243.92620629698,115327.97313999821,3158.6098387496313,-130.1401612503687,4,4,False,False
181,1759334400000,1759852800000,3.6257285284300425,425746.5677756666,117423.73,121846.01,117488.32,121779.0,15115.31,3.652,117758.8375,121530.61,117811.25765720228,121520.6606497965,28.538311634282998,-25.885131568936792,-54.42344320321979,33.00249934168109,-26.70168273901652,-59.704182080697606,117794.16515125,121494.150817,12547.549109365907,-2567.760890634092,117846.60103449944,121484.20445160156,12321.213955318613,-2794.096044681386,4,4,False,False
182,1759924800000,1760112000000,3.583970682229189,440413.1550709472,122884.14,119018.99,122951.74,118953.54,-14755.75,-3.2518,122762.35250000001,118774.9375,122805.11619633157,118777.53089207709,-9.910758215013749,-20.505341206474846,-10.594582991461097,-6.430756944584282,-20.287443871176425,-13.856686926592143,122799.18120575,118739.30501875,-15416.144080947037,-660.3940809470369,122841.95773119046,118741.89763280947,-15560.32464289962,-804.5746428996208,4,4,False,False
183,1761595200000,1761768000000,3.69958685680741,425240.2802307457,114942.64,110640.0,115005.87,110579.16,-16786.1,-3.8491,114648.44249999999,111153.1125,114681.19537021879,110970.6624178746,-25.595157723887763,46.376762472886135,71.9719201967739,-22.745660773165753,29.886335671962527,52.63199644512828,114682.83703274999,111119.76656625001,-14017.265012249758,2768.8349877502405,114715.59972882985,110937.37121914924,-14812.707301948161,1973.3926980518372,4,4,False,False
184,1767412800000,1767801600000,4.517823276076593,408055.3552178674,90321.23,91349.95,90370.91,91299.71,3783.68,1.0278,90187.4975,91480.26749999999,90188.74327320265,91476.44458913774,-14.806319621643027,14.265743987817991,29.07206360946102,-14.668392668849561,13.847253242913471,28.51564591176303,90214.55374925,91452.82341974998,4773.5424343665945,989.8624343665947,90215.7998961846,91449.001655761,4750.658144617686,966.9781446176862,4,4,False,False
185,1767916800000,1768780800000,4.516196838620344,411425.5319983133,91100.0,93673.14,91150.11,93621.63,10739.03,2.7115,91182.1325,92693.9675,91170.63807732893,92658.04661351728,9.015642151481984,-104.53076516918291,-113.5464073206649,7.753905305041275,-108.36547023861054,-116.11937554365181,91209.48713975001,92666.15930975,5748.199635865691,-4990.83036413431,91197.98926875212,92630.24919953322,5638.163262056594,-5100.866737943406,4,4,False,False
186,1768824000000,1768939200000,4.525464701324226,421736.92542721925,93191.96,89725.77,93243.22,89676.43,-16547.23,-3.8253,93076.91500000001,89638.5075,93077.07808608818,89651.04534677362,-12.344949070713929,-9.725466830766694,2.619482239947235,-12.327449053740613,-8.328115013822579,3.9993340399180344,93104.8380745,89611.61594775,-16635.33029152063,-88.10029152062998,93105.001209514,89624.15003316959,-16579.40345296124,-32.1734529612404,4,4,False,False
