feature,h,folds,mean_test_ic,med_test_ic,mean_test_edge,mean_test_net_trade_edge,weighted_test_mean,weighted_test_base,weighted_test_edge,weighted_test_net_trade_edge,mean_freq,total_count,fold_positive_edge_frac,channel
d1_dist_high_60,1,4,-0.01288075933455644,-0.013616280560539939,0.000191654008372682,-0.0015059119496453701,0.0005645713303601125,0.0005203975689486015,4.4173761411510995e-05,-0.0014354286696398877,0.2517440530054815,2207,0.5,price_trend_pullback
x_trend_align_12_5,3,4,-0.01668109593790676,-0.011463139139814536,-0.0005340683223584221,-0.0016360040442437796,0.0005580741118283991,0.0008957841337819413,-0.00033771002195354246,-0.0014419258881716009,0.5789468072934544,5075,0.5,cross_tf
h4_draw_12,1,4,0.04321587030394318,0.04327949508109744,0.00019033002657941364,-0.0015072359314386389,0.0005339335804708423,0.00028647333969884835,0.00024746024077199383,-0.001466066419529158,0.1990955991720494,1745,0.75,price_trend_pullback
d1_volz_5,1,4,-0.0007024849573739455,-0.00036454131472426696,0.000276676133517728,-0.0014208898245003244,0.000533354394658104,0.00028690860194912385,0.00024644579270898003,-0.0014666456053418961,0.20319998751833246,1781,0.75,flow_volume
h4_draw_24,1,4,0.01784698297869527,0.024042230739579017,0.00021165023598840362,-0.0014859157220296487,0.0005313933222796963,0.0002769962338166084,0.00025439708846308794,-0.0014686066777203038,0.21858832340000625,1916,0.75,price_trend_pullback
d1_volz_5,3,4,-0.00040296631080352554,-0.0011049037003457458,-0.00027961292447304764,-0.0013815486463584052,0.0005231989497711956,0.0008524516274408136,-0.0003292526776696178,-0.0014768010502288044,0.20319998751833246,1781,0.5,flow_volume
h4_ret_12,3,4,-0.005996577078230668,-0.006292169891643853,-0.0002522403070827994,-0.0013541760289681568,0.0005097834620516697,0.0008180352552082904,-0.0003082517931566208,-0.0014902165379483306,0.21196809893801813,1858,0.25,price_trend_pullback
d1_range_ratio_5_20,3,4,0.007880163522297371,0.018974724603430956,-0.0006470278191063984,-0.0017489635409917558,0.0005095104740236742,0.0009738566912825342,-0.0004643462172588598,-0.0014904895259763259,0.19291821387337346,1691,0.25,volatility_range
d1_close_loc,3,4,0.02907466763339884,0.02810053975845521,0.00016392822964137154,-0.0009380074922439858,0.000508707986669837,0.0005114262675563405,-2.718280886503351e-06,-0.0014912920133301627,0.24431772084750525,2141,0.5,bar_shape
d1_vol_5,1,4,-0.0043015079820350535,-0.003280143212595453,0.0005791657999663238,-0.0011184001580517283,0.00047272054629644974,0.0002937960760990198,0.00017892447019743002,-0.0015272794537035499,0.17855649514775174,1565,0.75,volatility_range
h4_trendvol_6,1,4,0.05992303615367436,0.06107240120392082,0.00021286186591253965,-0.0014847040921055128,0.00046537111886497647,0.00022499107453266784,0.00024038004433230863,-0.0015346288811350238,0.20459143341550431,1793,0.5,price_trend_pullback
h4_dist_high_24,3,4,-0.0050083675403110595,-0.008926338061128879,-0.00011848070687834613,-0.0012204164287637036,0.0004636045309154538,0.0007578917767335583,-0.00029428724581810465,-0.001536395469084546,0.17313139035375127,1518,0.5,price_trend_pullback
d1_tbuyz_5,1,4,0.0199581921546185,0.01637189744557785,0.00018392472164020337,-0.001513641236377849,0.00044657029931359347,0.00027460177209876884,0.00017196852721482466,-0.0015534297006864065,0.20605204855368678,1806,0.25,flow_volume
h4_dist_high_48,1,4,0.013653835540047059,0.022843687401233766,0.00015595721324518748,-0.0015416087447728648,0.00042333845068472933,0.0002818910000172108,0.0001414474506675187,-0.0015766615493152708,0.22929317356798867,2010,0.75,price_trend_pullback
d1_dist_high_20,1,4,-0.018071512594190854,-0.018297877966466255,-2.8808104796875536e-06,-0.0017004467684977398,0.0003615833146258388,0.00043437198226551786,-7.278866763967904e-05,-0.001638416685374161,0.24215657211803499,2123,0.5,price_trend_pullback
x_h4_pull_d1trend,1,4,0.03351863822447575,0.03477787998808407,-6.285954106767484e-05,-0.001760425499085727,0.00033891352010323916,0.00036294253419911024,-2.4029014095871104e-05,-0.0016610864798967606,0.26410064384601784,2315,0.25,cross_tf
d1_close_loc,1,4,0.04138205509581096,0.03002484039851875,0.0002971181595751007,-0.0014004477984429515,0.0003300433390403245,0.00017372136781246725,0.00015632197122785718,-0.0016699566609596754,0.24431772084750525,2141,0.5,bar_shape
h4_dist_low_48,1,4,0.006227410129894568,0.013076569281861801,9.488399173458374e-05,-0.0016026819662834685,0.00032654353546998193,0.00027207076125280403,5.447277421717795e-05,-0.0016734564645300178,0.32371802872863814,2837,0.5,price_trend_pullback
x_trend_align_24_10,1,4,0.010531263095296124,0.014910919485647831,-1.9183145336000717e-05,-0.0017167491033540528,0.000306704302964046,0.00031945302843611656,-1.2748725472070574e-05,-0.0016932956970359544,0.6813409471505394,5972,0.25,cross_tf
x_breakout_flow,1,4,-0.005508206891578354,-0.007347299407803248,0.00041838441299812897,-0.0012791815450199232,0.0002788213631046894,-1.655598691227017e-05,0.0002953773500169596,-0.0017211786368953107,0.13990883181993113,1226,1.0,flow_volume
d1_range_ratio_5_20,1,4,0.007973950923215026,0.012131094713298663,-9.97097651801185e-05,-0.0017972757231981707,0.00027508339352881985,0.0003272723691987933,-5.218897566997348e-05,-0.0017249166064711803,0.19291821387337346,1691,0.25,volatility_range
d1_tbuyz_20,6,4,0.005299768052544445,0.007610536674994915,-0.0015523441694898525,-0.0017176316907464096,0.0002737895709386153,0.0018276807604601301,-0.0015538911895215148,-0.0017262104290613849,0.21209291561352597,1859,0.25,flow_volume
d1_draw_10,1,4,-0.004190603552247555,-0.006085609243460693,0.0002020377880836323,-0.00149552816993442,0.0002664809455013717,0.0002495428829330535,1.6938062568318205e-05,-0.0017335190544986283,0.1976700887238535,1733,0.5,price_trend_pullback
d1_pullback_10,1,4,-0.004190603552247555,-0.006085609243460693,0.0002020377880836323,-0.00149552816993442,0.0002664809455013717,0.0002495428829330535,1.6938062568318205e-05,-0.0017335190544986283,0.1976700887238535,1733,0.5,price_trend_pullback
h4_ret_24,3,4,-0.012879429190339884,-0.0037825825530648817,-0.00033023142442257906,-0.0014321671463079365,0.0002543627177503987,0.0007683579450476553,-0.0005139952272972565,-0.0017456372822496013,0.21401145192997784,1876,0.5,price_trend_pullback
x_range_expand,1,4,0.011981880443116313,0.013300527486055327,-3.6394302897531964e-05,-0.0017339602609155842,0.00025422318973395845,0.00028905002827451403,-3.48268385405556e-05,-0.0017457768102660416,0.2092486556203909,1834,0.25,volatility_range
x_contraction,1,4,0.017750998849650902,0.017455353919811088,-0.00012143314862400289,-0.001818999106642055,0.00022217857592599446,0.00029798703116881996,-7.580845524282554e-05,-0.0017778214240740055,0.19875339345336537,1742,0.5,volatility_range
h4_dist_low_24,1,4,0.02204036712869027,0.02057042037763184,0.00021339171673915626,-0.0014841742412788962,0.00021322293564041681,0.00020499129540911976,8.231640231297083e-06,-0.001786777064359583,0.23552906668330892,2064,0.5,price_trend_pullback
h4_dist_high_24,1,4,0.04536803135739629,0.05086147822549814,-4.5260926790288215e-05,-0.0017428268848083406,0.00020762294837319562,0.00020635862520990752,1.2643231632880992e-06,-0.0017923770516268046,0.19284462404177197,1690,0.5,price_trend_pullback
d1_volz_20,1,4,0.00860049063380232,0.010812109605604357,2.1484316300949408e-05,-0.001676081641717103,0.00017833184431605422,0.0002728941297849186,-9.456228546886436e-05,-0.0018216681556839458,0.21276250507067745,1865,0.5,flow_volume
h4_draw_6,1,4,0.05904545417663775,0.05902605958153319,-1.1261154023680298e-05,-0.0017088271120417327,0.00017657298106901588,0.0002680002585061142,-9.142727743709834e-05,-0.001823427018930984,0.2071998418988777,1816,0.5,price_trend_pullback
hour,1,4,-0.023043874492652112,-0.030477575599864103,-0.00013038021355067715,-0.0018279461715687295,0.00017250555770233412,0.0003027344852575593,-0.00013022892755522515,-0.001827494442297666,0.3333712984054669,2922,0.25,seasonality
d1_volz_20,3,4,0.011897249920593427,0.014262769413163536,-0.000346534967492498,-0.0014484706893778555,0.00011560091090060133,0.0008106324742843721,-0.0006950315633837707,-0.0018843990890993986,0.21276250507067745,1865,0.5,flow_volume
d1_tbuyz_20,3,4,0.014484863645056967,0.015561356479725605,-0.0007810528953216373,-0.0018829886172069949,0.00011076836439113938,0.0008945927090243497,-0.0007838243446332101,-0.0018892316356088604,0.21209291561352597,1859,0.25,flow_volume
h4_trendvol_24,1,4,-0.013728378220670325,-0.0072289535528933,-0.00014293031277204626,-0.0018404962707900987,8.548770181953841e-05,0.00026715595765707814,-0.0001816682558375397,-0.0019145122981804616,0.2300951207081266,2017,0.25,price_trend_pullback
x_trend_align_12_5,1,4,-0.013518255310761238,-0.013284025080191015,-0.0003234245036961354,-0.0020209904617141876,7.290750104765924e-05,0.0003836400654515121,-0.0003107325644038528,-0.0019270924989523406,0.4298600493025868,3769,0.25,cross_tf
dow,1,4,-0.020321875672497245,-0.024833297502707297,-0.000246434772100822,-0.0019440007301188742,5.4048191072361846e-05,0.00030077530069336954,-0.00024672710962100766,-0.001945951808927638,0.28545417667800416,2502,0.25,seasonality
h4_trendvol_12,3,4,-0.015736210119238012,-0.012470599446488595,-0.0007976219982181929,-0.0018995577201035502,4.0743379333901936e-05,0.0007843401933507268,-0.0007435968140168249,-0.001959256620666098,0.2236043935469779,1960,0.25,price_trend_pullback
h4_tbuy_6,1,4,0.003017323502384024,0.011649497895160099,-0.00017219102391574024,-0.0018697569819337925,-9.082108422292427e-05,0.0003509930960814948,-0.0004418141803044191,-0.0020908210842229243,0.15650216868973693,1371,0.25,flow_volume
h4_ret_24,1,4,-0.013959773701049817,-0.007246416838715146,-0.00036999667133910896,-0.0020675626293571612,-0.0001414803460853469,0.00026023574239745297,-0.0004017160884827999,-0.002141480346085347,0.21401145192997784,1876,0.25,price_trend_pullback
h4_ret_12,1,4,0.024324123160009793,0.017414498227464978,-0.0005031077652325615,-0.0022006737232506137,-0.00014378753625748954,0.0002353048707110836,-0.00037909240696857313,-0.0021437875362574897,0.1979706888840349,1735,0.25,price_trend_pullback
d1_tbuyz_20,1,4,-0.009796155858105159,-0.000598351477863249,-0.0004542311243922851,-0.0021517970824103372,-0.00017445168620038344,0.00029088921441621825,-0.0004653409006166017,-0.0021744516862003834,0.2071954213082868,1816,0.0,flow_volume
h4_ret_3,1,4,0.03800815458985283,0.036692906658855,-0.0003558566217770762,-0.0020534225797951286,-0.00017492731626452066,0.00027958330788483126,-0.0004545106241493519,-0.0021749273162645208,0.2038869993031069,1787,0.25,price_trend_pullback
d1_volz_20,6,4,0.004628891547455615,0.00426812588467455,-0.0013099410515954525,-0.0014752285728520092,-0.00018516324189704776,0.0016597591103018328,-0.0018449223521988802,-0.002185163241897048,0.21276250507067745,1865,0.25,flow_volume
h4_tbuy_12,1,4,-0.010027212327148663,-0.015896609946644793,-0.0013941097536856648,-0.003091675711703717,-0.0002231101670980109,0.0003633425343862653,-0.0005864527014842762,-0.002223110167098011,0.1542208839100904,1351,0.0,flow_volume
h4_tbuy_3,1,4,0.013080686604863171,0.02188538689292711,-0.000703249380728645,-0.002400815338746697,-0.0002722342887703939,0.00033923218986042384,-0.0006114664786308178,-0.002272234288770394,0.15170114727327572,1329,0.0,flow_volume
d1_volz_20,24,4,-0.03222885365551019,-0.03237259003162451,-0.007298809404035212,-0.0019513130316614292,-0.0007282846251746864,0.00692638281092096,-0.007654667436095646,-0.002728284625174687,0.22029675164601992,1931,0.0,flow_volume
h4_tbuy_3,24,4,-0.010256864543118386,-0.008732182092852226,-0.0016284891909737315,0.003719007181400052,-0.0010418482814442663,0.007448562375500225,-0.00849041065694449,-0.003041848281444266,0.06357329339199717,557,0.5,flow_volume
h4_tbuy_6,3,4,-0.016089899011358384,-0.012812691519983505,-0.0023957765448396067,-0.003497712266724964,-0.0015683414035508408,0.0010506132361417847,-0.0026189546396926254,-0.00356834140355084,0.15650216868973693,1371,0.25,flow_volume
h4_tbuy_3,6,4,-0.015944855829026668,-0.022227254343325085,-0.0033088409660282227,-0.0034741284872847797,-0.001774954588668813,0.0020660618177183324,-0.003841016406387146,-0.0037749545886688134,0.15170114727327572,1329,0.0,flow_volume
h4_tbuy_3,12,4,0.006858948654881666,0.017399967384367655,-0.0016535309778159082,2.8357537419781108e-05,-0.0021586118451887063,0.0039454092178007995,-0.006104021062989505,-0.004158611845188705,0.06357329339199717,557,0.5,flow_volume
d1_volz_5,6,4,-0.029163107873956463,-0.028521828597645113,-0.004232224273212185,-0.004397511794468742,-0.0024032586080199696,0.001751920086698931,-0.0041551786947189,-0.004403258608019969,0.20662464505257902,1811,0.0,flow_volume
h4_tbuy_12,3,4,-0.012023105469142502,-0.01829947487873053,-0.003185703890116579,-0.004287639612001936,-0.004056214858708162,0.0004516656551477945,-0.004507880513855957,-0.006056214858708161,0.052280244640684,458,0.25,flow_volume
h4_tbuy_12,12,4,0.006304228574389703,0.010459873077056071,-0.006990337080070623,-0.0053084485648349335,-0.00746637220289606,0.004336987914775655,-0.011803360117671713,-0.00946637220289606,0.03686928573657441,323,0.5,flow_volume
h4_tbuy_6,6,4,-0.015911546129426905,-0.02156698020463573,-0.005547981725049299,-0.005713269246305856,-0.007754226168595821,0.001094943234896008,-0.008849169403491827,-0.00975422616859582,0.06506381252535338,570,0.25,flow_volume
h4_tbuy_12,6,4,-0.022115723505636,-0.030589971772035977,-0.00812682720252629,-0.00829211472378285,-0.009135159321537033,0.0009240501212032426,-0.010059209442740276,-0.011135159321537032,0.052280244640684,458,0.0,flow_volume
h4_tbuy_6,12,4,0.0023787489091437707,0.013667517604430692,-0.00884383831056298,-0.007161949795327292,-0.009788136108747443,0.004257800954003472,-0.014045937062750915,-0.011788136108747444,0.048853766863252934,428,0.0,flow_volume
h4_tbuy_12,24,4,-0.04331911313410554,-0.02427723960938175,-0.010192761080182534,-0.00484526470780875,-0.012550717470607093,0.008059105515350443,-0.020609822985957534,-0.014550717470607093,0.03686928573657441,323,0.5,flow_volume
h4_tbuy_6,24,4,-0.025128171235564947,-0.019850369868287338,-0.007821055810164575,-0.00247355943779079,-0.012994874948882686,0.00795591932654954,-0.020950794275432227,-0.014994874948882686,0.048853766863252934,428,0.25,flow_volume
d1_ret_30,1,4,0.008069441793312032,0.014979680429914748,0.00011710103237330746,-0.001349899886532375,,0.0005312123308850533,,,0.1539907531646228,1350,0.5,price_trend_pullback
d1_ret_30,3,4,0.0013934020265644561,0.013935422413465619,0.0003802581195882148,-3.459596228960936e-05,,0.0015779482301016296,,,0.1539907531646228,1350,0.5,price_trend_pullback
d1_ret_30,6,4,0.00567015311995935,0.024338062790414516,0.0005242073277216343,0.0017439477181243335,,0.0032041276003586007,,,0.1539907531646228,1350,0.5,price_trend_pullback
d1_ret_30,12,4,0.017005339848290967,0.03738746715858126,0.0013256714976981308,0.0057777867046801485,,0.006401833093748719,,,0.1539907531646228,1350,0.25,price_trend_pullback
d1_ret_30,24,4,0.01607321842008803,0.043659503053372385,0.003991467805531825,0.014799009428309967,,0.01267621748340237,,,0.1539907531646228,1350,0.5,price_trend_pullback
d1_ret_60,1,4,-0.006168418652222551,-0.009861365254473132,-1.3032546994093275e-05,-0.0014800334658997757,,0.0005142796215349456,,,0.14578717716686948,1278,0.5,price_trend_pullback
d1_ret_60,3,4,-0.020731085136927806,-0.025176423351311907,0.00019009788625830664,-0.00022475619561951755,,0.0015227200374359773,,,0.14578717716686948,1278,0.5,price_trend_pullback
d1_ret_60,6,4,-0.026562132687993192,-0.041131261132553984,0.0005997692165548071,0.0018195096069575061,,0.0030892246441344175,,,0.14578717716686948,1278,0.5,price_trend_pullback
d1_ret_60,12,4,-0.04125036490257118,-0.06531756877183652,0.0021802084773744923,0.006632323684356509,,0.006113911481012898,,,0.14578717716686948,1278,0.5,price_trend_pullback
d1_ret_60,24,4,-0.08360585256821686,-0.10686181607948403,0.004346641033449689,0.015154182656227833,,0.011987954435922555,,,0.14578717716686948,1278,0.5,price_trend_pullback
d1_trendvol_60,1,4,-0.006565737858134311,-0.007785379410576334,0.0005397006145170046,-0.0009273003043886778,,0.0005189676834086718,,,0.18059698775756441,1583,0.5,price_trend_pullback
d1_trendvol_60,3,4,-0.020921648107569274,-0.02043388942446262,0.0015183382086940925,0.0011034841268162685,,0.0015463131664980212,,,0.18059698775756441,1583,0.5,price_trend_pullback
d1_trendvol_60,6,4,-0.02600018783030398,-0.03206338177587596,0.00298437853835366,0.004204118928756359,,0.0031421763494414103,,,0.18059698775756441,1583,0.5,price_trend_pullback
d1_trendvol_60,12,4,-0.04149983282521999,-0.05449802276655995,0.005573230253358944,0.010025345460340963,,0.006314228788124353,,,0.18059698775756441,1583,0.5,price_trend_pullback
d1_trendvol_60,24,4,-0.08460991465860676,-0.09362435811539394,0.01017075589578034,0.020978297518558484,,0.012534236882104281,,,0.18059698775756441,1583,0.5,price_trend_pullback
d1_vol_20,1,4,0.006072492511148643,0.011637456000795177,-5.7733719890925596e-05,-0.0018109939646954894,,0.00035530176059353903,,,0.20807095828002622,1824,0.25,volatility_range
d1_vol_20,3,4,0.022535600365730414,0.023868602139923006,0.0009128855009133199,-0.0003619168620356869,,0.0007577188146485561,,,0.1670686803756982,1464,0.25,volatility_range
d1_vol_20,6,4,0.023597007704880397,0.021718892311740522,0.001574694867248647,0.0010585870929045308,,0.0015400996342328178,,,0.1670686803756982,1464,0.5,volatility_range
d1_vol_20,12,4,-0.02006877922065201,-0.02288326951031211,-0.0037870304055160533,-0.002855511315848273,,0.00273781130787011,,,0.24791114092842803,2173,0.0,volatility_range
d1_vol_20,24,4,-0.0540853765249609,-0.05113492559118502,-0.008750133039767922,-0.0057962727771291925,,0.003672228821387756,,,0.14311662038048284,1255,0.0,volatility_range
d1_tbuy_5,1,4,0.008442142580433201,0.011295808660952974,-0.00020118585890399566,-0.0017316689565625137,,0.000469516902341482,,,0.004223744292237443,37,0.0,flow_volume
d1_tbuy_5,3,4,-0.017203696446494828,-0.018528835487744057,-0.002880905411471775,-0.00442024017878002,,0.0010297924479094728,,,0.14931506849315068,1308,0.0,flow_volume
d1_tbuy_5,6,4,-0.02145298123523741,-0.0232578573881221,-0.00544033409469117,-0.0064923508820105705,,0.0021007864477691966,,,0.14931506849315068,1308,0.0,flow_volume
d1_tbuy_5,12,4,-0.03491266684438021,-0.03197951245758074,-0.009539886860073891,-0.009698372704150525,,0.004246474887302608,,,0.14931506849315068,1308,0.0,flow_volume
d1_tbuy_5,24,4,-0.02276597406120819,-0.0341642849875452,-0.01163362488221329,-0.010150416353753829,,0.008369779755136494,,,0.14931506849315068,1308,0.0,flow_volume
d1_tbuy_20,1,4,-0.007420578867235801,-0.007992657510578847,0.0009547394756050195,-0.0008891423576358324,,0.0004534383834197887,,,0.15136986301369865,1326,0.5,flow_volume
d1_tbuy_20,3,4,-0.0074197843071314926,-0.007517534769751234,0.0035602105050532586,0.0020208757377450136,,0.0013659974172278702,,,0.15136986301369865,1326,0.5,flow_volume
d1_tbuy_20,6,4,-0.012025802438265534,-0.012795123126033286,0.007124202470143723,0.006072185682824321,,0.002783359027763791,,,0.15136986301369865,1326,0.5,flow_volume
d1_tbuy_20,12,4,-0.013156438166066087,-0.01176355380373675,0.008012940249415972,0.007854454405339339,,0.005696629010359808,,,0.15136986301369865,1326,0.5,flow_volume
d1_tbuy_20,24,4,0.005003258027686878,0.009838008345721273,0.010140489932525178,0.011623698460984636,,0.011363766297859472,,,0.15136986301369865,1326,0.5,flow_volume
x_flow_trend,1,4,0.0012550490795234142,0.001058123216582307,0.0005256880672997545,-0.0013181937659410975,,0.000446057885769564,,,0.10136986301369863,888,0.5,flow_volume
x_flow_trend,3,4,-0.013958145691156698,-0.01452715718841429,0.0014837448883533424,-5.558987895490277e-05,,0.0013429533417208053,,,0.10136986301369863,888,0.5,flow_volume
x_flow_trend,6,4,-0.011529494310866214,-0.007026587466708343,-0.00015006015101669645,-0.0012020769383360972,,0.0027362751644803185,,,0.10136986301369863,888,0.5,flow_volume
x_flow_trend,12,4,0.0003785716888147217,0.006937200854404489,-0.001874301127910325,-0.002032786971986958,,0.005591614223203012,,,0.10136986301369863,888,0.5,flow_volume
x_flow_trend,24,4,-0.017094170308592522,-0.02565743948774151,-0.003973409340706458,-0.0024902008122470003,,0.011138082942096563,,,0.10136986301369863,888,0.25,flow_volume
