strategy,scenario,trade_id,entry_ts_ms,exit_ts_ms,entry_time,exit_time,entry_fill_price,exit_fill_price,entry_mid_price,exit_mid_price,qty,gross_return_pct,net_return_pct,pnl_usd,holding_bars,holding_days,entry_reason,exit_reason
E0_EMA21,smart,74,1644883200000,1645113600000,2022-02-15T00:00:00Z,2022-02-17T16:00:00Z,42548.7,41912.86,42535.94,41925.44,3.819998547816024,-1.4353,-1.4944,-2484.94,16,2.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,75,1646150400000,1646409600000,2022-03-01T16:00:00Z,2022-03-04T16:00:00Z,43656.78,40682.11,43643.69,40694.32,3.6648379989825943,-6.7578,-6.8138,-10953.87,18,3.0,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,76,1647532800000,1648756800000,2022-03-17T16:00:00Z,2022-03-31T20:00:00Z,40810.8,45568.31,40798.56,45581.98,3.650725337452156,11.7245,11.6575,17310.12,85,14.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,77,1648843200000,1649260800000,2022-04-01T20:00:00Z,2022-04-06T16:00:00Z,46375.59,44155.11,46361.68,44168.36,3.5846651887695464,-4.7309,-4.788,-8015.07,29,4.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,78,1658188800000,1658577600000,2022-07-19T00:00:00Z,2022-07-23T12:00:00Z,22439.31,22223.61,22432.58,22230.28,7.0488142177305155,-0.9018,-0.9613,-1575.25,27,4.5,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,79,1658620800000,1658793600000,2022-07-24T00:00:00Z,2022-07-26T00:00:00Z,22455.32,21304.51,22448.58,21310.9,6.971199952371546,-5.0679,-5.1249,-8074.49,12,2.0,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,80,1658966400000,1659384000000,2022-07-28T00:00:00Z,2022-08-01T20:00:00Z,22961.2,22948.48,22954.31,22955.37,6.463689792133649,0.0046,-0.0554,-134.09,29,4.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,81,1659542400000,1660060800000,2022-08-03T16:00:00Z,2022-08-09T16:00:00Z,23359.77,23068.08,23352.76,23075.0,6.345443825677101,-1.1894,-1.2487,-1902.12,36,6.0,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,82,1660132800000,1660752000000,2022-08-10T12:00:00Z,2022-08-17T16:00:00Z,23129.3,23384.88,23122.36,23391.9,6.324220040417443,1.1657,1.105,1564.62,43,7.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,83,1662912000000,1663084800000,2022-09-11T16:00:00Z,2022-09-13T16:00:00Z,21648.56,20823.52,21642.07,20829.77,6.826672842769925,-3.7533,-3.8111,-5682.04,12,2.0,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
