strategy,scenario,trade_id,entry_ts_ms,exit_ts_ms,entry_time,exit_time,entry_fill_price,exit_fill_price,entry_mid_price,exit_mid_price,qty,gross_return_pct,net_return_pct,pnl_usd,holding_bars,holding_days,entry_reason,exit_reason
X0_LR,base,98,1670371200000,1670400000000,2022-12-07T00:00:00Z,2022-12-07T08:00:00Z,17098.36,16753.81,17088.96,16763.03,0.6624253671982834,-1.9073,-2.0151,-239.34,2,0.33,x0_entry,x0_trend_exit
X0_LR,base,99,1670572800000,1671120000000,2022-12-09T08:00:00Z,2022-12-15T16:00:00Z,17221.12,17418.85,17211.65,17428.43,0.6324238944404497,1.2595,1.1482,114.03,38,6.33,x0_entry,x0_trail_stop
X0_LR,base,100,1673222400000,1675108800000,2023-01-09T00:00:00Z,2023-01-30T20:00:00Z,17137.25,22772.33,17127.83,22784.86,1.2719193224452117,33.0283,32.882,7138.4,131,21.83,x0_entry,x0_trail_stop
X0_LR,base,101,1675180800000,1675627200000,2023-01-31T16:00:00Z,2023-02-05T20:00:00Z,23134.52,22880.06,23121.8,22892.65,0.39103223883936084,-0.9911,-1.0999,-108.45,31,5.17,x0_entry,x0_trail_stop
X0_LR,base,102,1675684800000,1675972800000,2023-02-06T12:00:00Z,2023-02-09T20:00:00Z,22890.81,22018.87,22878.23,22030.99,0.5050818653238813,-3.7033,-3.8091,-451.52,20,3.33,x0_entry,x0_trail_stop
X0_LR,base,103,1676520000000,1676592000000,2023-02-16T04:00:00Z,2023-02-17T00:00:00Z,24745.2,23504.79,24731.6,23517.72,0.4614223225682882,-4.9082,-5.0128,-583.2,5,0.83,x0_entry,x0_trail_stop
X0_LR,base,104,1676678400000,1677081600000,2023-02-18T00:00:00Z,2023-02-22T16:00:00Z,24581.75,23701.9,24568.24,23714.94,0.37886488513858824,-3.4732,-3.5793,-342.33,28,4.67,x0_entry,x0_trail_stop
X0_LR,base,105,1677124800000,1677268800000,2023-02-23T04:00:00Z,2023-02-24T20:00:00Z,24468.3,23169.52,24454.85,23182.27,0.3786153578142724,-5.2038,-5.308,-500.51,10,1.67,x0_entry,x0_trail_stop
X0_LR,base,106,1677456000000,1677816000000,2023-02-27T00:00:00Z,2023-03-03T04:00:00Z,23567.81,22307.42,23554.85,22319.69,0.3735154655736639,-5.2438,-5.3479,-479.11,25,4.17,x0_entry,x0_trail_stop
X0_LR,base,107,1678809600000,1678910400000,2023-03-14T16:00:00Z,2023-03-15T20:00:00Z,25908.91,24356.57,25894.67,24369.97,0.2522886035809757,-5.8881,-5.9916,-397.78,7,1.17,x0_entry,x0_trail_stop
X0_LR,base,108,1678924800000,1679515200000,2023-03-16T00:00:00Z,2023-03-22T20:00:00Z,24299.02,26654.13,24285.66,26668.8,0.26225074089533656,9.813,9.6922,610.64,41,6.83,x0_entry,x0_trail_stop
X0_LR,base,109,1679558400000,1679932800000,2023-03-23T08:00:00Z,2023-03-27T16:00:00Z,27647.13,26888.84,27631.93,26903.63,0.2036785520944935,-2.6357,-2.7428,-159.93,26,4.33,x0_entry,x0_trail_stop
X0_LR,base,110,1679961600000,1681027200000,2023-03-28T00:00:00Z,2023-04-09T08:00:00Z,27139.82,27887.67,27124.9,27903.01,0.19619624013568263,2.8686,2.7555,141.25,74,12.33,x0_entry,x0_trail_stop
X0_LR,base,111,1681041600000,1681718400000,2023-04-09T12:00:00Z,2023-04-17T08:00:00Z,27945.56,29821.89,27930.2,29838.3,0.30349465498076705,6.8317,6.7142,560.4,47,7.83,x0_entry,x0_trail_stop
X0_LR,base,112,1681804800000,1681905600000,2023-04-18T08:00:00Z,2023-04-19T12:00:00Z,29791.99,29294.52,29775.61,29310.64,0.464176928178285,-1.5616,-1.6698,-244.51,7,1.17,x0_entry,x0_trail_stop
X0_LR,base,113,1682841600000,1682956800000,2023-04-30T08:00:00Z,2023-05-01T16:00:00Z,29282.53,28155.15,29266.43,28170.64,0.3013763143582122,-3.7442,-3.85,-348.25,8,1.33,x0_entry,x0_trail_stop
X0_LR,base,114,1683172800000,1683504000000,2023-05-04T04:00:00Z,2023-05-08T00:00:00Z,29112.86,28414.46,29096.85,28430.09,0.29197204207099736,-2.2915,-2.3989,-212.21,23,3.83,x0_entry,x0_trail_stop
X0_LR,base,115,1685404800000,1685534400000,2023-05-30T00:00:00Z,2023-05-31T12:00:00Z,27751.65,27082.28,27736.39,27097.18,0.4993480984273543,-2.3046,-2.412,-347.77,9,1.5,x0_entry,x0_trail_stop
