strategy,scenario,trade_id,entry_ts_ms,exit_ts_ms,entry_time,exit_time,entry_fill_price,exit_fill_price,entry_mid_price,exit_mid_price,qty,gross_return_pct,net_return_pct,pnl_usd,holding_bars,holding_days,entry_reason,exit_reason
X0,smart,72,1629302400000,1629849600000,2021-08-18T16:00:00Z,2021-08-25T00:00:00Z,45833.75,47659.71,45820.0,47674.01,3.660992446426515,4.0463,3.9839,6623.76,38,6.33,x0_entry,x0_trail_stop
X0,smart,73,1630036800000,1631030400000,2021-08-27T04:00:00Z,2021-09-07T16:00:00Z,46836.29,46642.07,46822.24,46656.07,3.722748921558377,-0.3549,-0.4147,-783.78,69,11.5,x0_entry,x0_trail_stop
X0,smart,74,1631952000000,1632110400000,2021-09-18T08:00:00Z,2021-09-20T04:00:00Z,48636.6,45529.09,48622.01,45542.75,3.567585656986215,-6.3331,-6.3892,-11143.16,11,1.83,x0_entry,x0_trail_stop
X0,smart,75,1633176000000,1634832000000,2021-10-02T12:00:00Z,2021-10-21T16:00:00Z,47697.77,62952.31,47683.46,62971.2,3.402995041641411,32.0609,31.9817,51836.16,115,19.17,x0_entry,x0_trail_stop
X0,smart,76,1635120000000,1635321600000,2021-10-25T00:00:00Z,2021-10-27T08:00:00Z,60870.48,59932.01,60852.22,59949.99,3.516918272998724,-1.4827,-1.5418,-3374.3,14,2.33,x0_entry,x0_trail_stop
X0,smart,77,1635465600000,1636185600000,2021-10-29T00:00:00Z,2021-11-06T08:00:00Z,60594.07,60772.63,60575.9,60790.87,3.476057349411202,0.3549,0.2947,546.75,50,8.33,x0_entry,x0_trail_stop
X0,smart,78,1636228800000,1636588800000,2021-11-06T20:00:00Z,2021-11-11T00:00:00Z,61193.76,64862.96,61175.41,64882.42,3.449719791004277,6.0596,5.996,12579.37,25,4.17,x0_entry,x0_trail_stop
X0,smart,79,1636948800000,1637035200000,2021-11-15T04:00:00Z,2021-11-16T04:00:00Z,65732.38,60889.13,65712.66,60907.4,3.401709554706302,-7.3125,-7.3681,-16547.81,6,1.0,x0_entry,x0_trail_stop
X0,smart,80,1640476800000,1640707200000,2021-12-26T00:00:00Z,2021-12-28T16:00:00Z,50414.79,48922.79,50399.67,48937.47,4.105584688445089,-2.9012,-2.9595,-6195.84,16,2.67,x0_entry,x0_trail_stop
X0,smart,81,1644091200000,1644652800000,2022-02-05T20:00:00Z,2022-02-12T08:00:00Z,41557.36,42091.31,41544.9,42103.94,4.829856497718873,1.3456,1.2848,2507.73,39,6.5,x0_entry,x0_trail_stop
X0,smart,82,1644883200000,1645113600000,2022-02-15T00:00:00Z,2022-02-17T16:00:00Z,42548.7,41912.86,42535.94,41925.44,4.774592900934445,-1.4353,-1.4944,-3105.91,16,2.67,x0_entry,x0_trail_stop
X0,smart,83,1646150400000,1646366400000,2022-03-01T16:00:00Z,2022-03-04T04:00:00Z,43656.78,41437.5,43643.69,41449.93,4.5806586766953465,-5.0265,-5.0835,-10232.24,15,2.5,x0_entry,x0_trail_stop
X0,smart,84,1647532800000,1648756800000,2022-03-17T16:00:00Z,2022-03-31T20:00:00Z,40810.8,45568.31,40798.56,45581.98,4.6477452510488435,11.7245,11.6575,22037.55,85,14.17,x0_entry,x0_trail_stop
