close_time,nav_candidate,nav_baseline,nav_vtrend,exposure_candidate,exposure_baseline,exposure_vtrend
1580947199999,17549.61094140922,16758.441435424684,25884.900843350137,0.6766735263012588,0.6766735263012589,0.9999999999999999
1580961599999,17578.678671162306,16786.198737187908,25948.61642859049,0.9148839202868301,0.9148839202868302,0.9999999999999999
1580975999999,17567.162236637843,16775.201485216487,25930.03496036739,0.9148281210777267,0.9148281210777268,0.9999999999999999
1580990399999,17684.14584472761,16886.91125198124,26118.784975984305,0.9153915474253487,0.9153915474253488,0.9999999999999999
1581004799999,17831.005420641693,17027.15012168634,26355.7390903249,0.9160883988462718,0.9160883988462719,0.9999999999999999
1581019199999,17764.927791247006,16964.051396244533,26249.124550186887,0.9157762850145634,0.9157762850145633,0.9999999999999999
1581033599999,17806.169979232425,17003.434308739284,26315.667750156837,0.915971361793585,0.9159713617935848,0.9999999999999999
1581047999999,17819.155176420878,17015.834108788218,26336.61902881998,0.9160325952485823,0.9160325952485824,0.9999999999999999
1581062399999,17855.95769544469,17050.977500957753,26395.998938141605,0.9162056586072357,0.9162056586072357,0.9999999999999999
1581076799999,17868.475559058235,17062.931035709298,26416.19618621019,0.9162643612164019,0.9162643612164019,0.9999999999999999
1581091199999,17856.274814656237,17051.280323838124,26396.510601759346,0.9162071467561216,0.9162071467561218,0.9999999999999999
1581105599999,17812.16186328211,17009.15606737369,26325.335499565663,0.9159996284274079,0.9159996284274079,0.9999999999999999
1581119999999,17875.81937237818,17069.943776096865,26428.04523841042,0.9162987618157055,0.9162987618157057,0.9999999999999999
1581134399999,17709.548762620692,16911.16895850371,26159.77192473148,0.9155129114195772,0.9155129114195771,0.9999999999999999
1581148799999,17805.151859658523,17002.462087912823,26314.025040647255,0.9159665569369906,0.9159665569369906,0.9999999999999999
1581163199999,17869.62720251068,17064.03076090644,26418.054333032498,0.9162697577251846,0.9162697577251845,0.9999999999999999
1581177599999,17902.0901954818,17095.03026102877,26470.432529690348,0.9164215910718361,0.9164215910718363,0.9999999999999999
1581191999999,17957.94019052441,17148.362433133043,26559.89287380212,0.9424750641822626,0.9424750641822629,0.9999999999999999
1581206399999,18013.471705210235,17201.390482574698,26647.037266802025,0.9426524007262914,0.9426524007262918,0.9999999999999999
1581220799999,18283.887529814463,17459.615452630827,27071.394913554963,0.9435005627116124,0.9435005627116126,0.9999999999999999
1581235199999,18414.610440836124,17584.445128681116,27274.013706178976,0.9614695392631738,0.9614695392631739,0.9999999999999999
1581249599999,18382.531795795418,17553.812649360792,27224.59777257118,0.9614023012468352,0.9614023012468352,0.9999999999999999
1581263999999,18360.819710160238,17533.079385428453,27191.151129769605,0.9613566585928645,0.9613566585928646,0.9999999999999999
1581278399999,18321.923260451484,17495.936460911988,27131.232627166148,0.9612746208742116,0.9612746208742116,0.9999999999999999
1581292799999,18456.356383265116,17624.309085420584,27338.321744029334,0.9615566902892095,0.9615566902892095,0.9999999999999999
1581307199999,18349.229442224547,17522.011628595006,27173.296762476977,0.9613322495743687,0.9613322495743687,0.9999999999999999
1581321599999,18136.863567589957,17319.219607459705,26846.155203094146,0.9608794860296307,0.9608794860296307,0.9999999999999999
1581335999999,17878.905809431573,17072.89107075634,26448.781079760833,0.9603150532735457,0.9603150532735458,0.9999999999999999
1581350399999,17955.160332411164,17145.707896257834,26566.248274527698,0.9604835929371339,0.9604835929371339,0.9999999999999999
1581364799999,17893.118309931895,17086.462844972917,26470.674896667173,0.960346575019249,0.9603465750192491,0.9999999999999999
1581379199999,17932.049722741514,17123.639156387828,26530.647258598816,0.9604326646677338,0.9604326646677338,0.9999999999999999
1581393599999,17724.998239437915,16925.921943815676,26211.692317099776,0.959970465723607,0.959970465723607,0.9999999999999999
1581407999999,17736.448654970158,16936.856153055356,26146.316396487393,0.9599963082589389,0.9599963082589389,0.0
1581422399999,17843.260928102965,17038.85312779496,26146.316396487393,0.9602357759922071,0.9602357759922071,0.0
1581436799999,18479.501956035627,17646.411212189036,26146.316396487393,0.961604840527488,0.9616048405274881,0.0
1581451199999,18624.144304300906,17784.53281104263,26293.33435717125,0.9619030322692069,0.9619030322692069,0.9999999999999999
1581465599999,18581.052282488734,17743.38345871315,26230.08808781167,0.9618146801490216,0.9618146801490216,0.9999999999999999
1581479999999,18650.838631808896,17810.023708002922,26332.5136891437,0.9619575591971239,0.9619575591971239,0.9999999999999999
1581494399999,18830.898601247183,17981.966234978026,26596.788161518423,0.962321318828216,0.962321318828216,0.9999999999999999
1581508799999,18791.390297273345,17944.23903973883,26538.80172389057,0.9622421005923368,0.9622421005923368,0.9999999999999999
1581523199999,18740.97350583062,17896.095132185797,26464.80487162565,0.9621405246448995,0.9621405246448995,0.9999999999999999
1581537599999,18739.068016833655,17894.27554622072,26462.008180607314,0.962136674890277,0.962136674890277,0.9999999999999999
1581551999999,18761.776550843395,17915.96033675865,26495.337553385445,0.96218250320529,0.9621825032052901,0.9999999999999999
1581566399999,18854.91825153924,18004.90303420752,26632.041862978895,0.9623693184394123,0.9623693184394124,0.9999999999999999
1581580799999,18783.628488882023,17936.827148284756,26527.409698091116,0.9622264981979094,0.9622264981979094,0.9999999999999999
1581595199999,18455.23756403754,17623.24070467045,26045.429507454304,0.9615543597251122,0.9615543597251122,0.9999999999999999
1581609599999,18636.731020611158,17796.552094481667,26311.80791252172,0.9619287618740705,0.9619287618740705,0.9999999999999999
1581623999999,18628.65454431208,17788.839720941618,26299.954047838502,0.961912256041528,0.961912256041528,0.9999999999999999
1581638399999,18592.502698020973,17754.31766795283,26246.89389163744,0.9618381970357273,0.9618381970357274,0.9999999999999999
1581652799999,18643.32156512361,17802.845524837943,26321.48087136495,0.9619422203229117,0.9619422203229117,0.9999999999999999
1581667199999,18409.55827276159,17579.620721856278,25978.385896161566,0.9614589652797709,0.9614589652797709,0.9999999999999999
1581681599999,18661.747119277778,17820.44042031675,26348.52410378077,0.9619797964231527,0.9619797964231527,0.9999999999999999
1581695999999,18628.00772694614,17788.222063320445,26299.004712355218,0.9619109335268188,0.9619109335268188,0.9999999999999999
1581710399999,18788.313544397504,17941.30099267595,26534.285965916013,0.9622359174016362,0.9622359174016362,0.9999999999999999
1581724799999,18793.068526114712,17945.841610864034,26541.264864603967,0.9622454723884694,0.9622454723884694,0.9999999999999999
1581739199999,18667.25380766351,17825.69885682133,26356.606284246598,0.9619910120746683,0.9619910120746683,0.9999999999999999
1581753599999,18578.744717831858,17741.179923415995,26226.70126933075,0.961809937358492,0.961809937358492,0.9999999999999999
1581767999999,18592.03069615934,17753.86694482387,26246.2011333118,0.9618372282097644,0.9618372282097644,0.9999999999999999
1581782399999,18161.669887651406,17342.907611904142,25614.55948662044,0.9609329192214308,0.9609329192214309,0.9999999999999999
1581796799999,18005.751939358193,17194.018738303075,25385.71831971654,0.9605946240421284,0.9605946240421285,0.9999999999999999
1581811199999,18024.50964297055,17211.930809317084,25413.249048731886,0.9606356323345919,0.960635632334592,0.9999999999999999
1581825599999,18192.087785401174,17371.954213548477,25659.203912050736,0.9609982409416491,0.9609982409416491,0.9999999999999999
1581839999999,18120.291057781462,17303.394217598307,25553.827673405784,0.9608437070733534,0.9608437070733534,0.9999999999999999
1581854399999,18055.819099792297,17241.828776871687,25459.20201766617,0.9607038916011987,0.9607038916011987,0.9999999999999999
1581868799999,17943.77984308065,17134.84046081504,25294.76171733126,0.96045853043342,0.96045853043342,0.9999999999999999
1581883199999,17746.290767862753,16946.25456496671,25231.56906938541,0.9600184943515362,0.9600184943515363,0.0
1581897599999,17704.321545281393,16906.177393964565,25231.56906938541,0.0,0.0,0.0
1581911999999,17704.321545281393,16906.177393964565,25231.56906938541,0.0,0.0,0.0
1581926399999,17704.321545281393,16906.177393964565,25231.56906938541,0.0,0.0,0.0
1581940799999,17704.321545281393,16906.177393964565,25231.56906938541,0.0,0.0,0.0
1581955199999,17704.321545281393,16906.177393964565,25231.56906938541,0.0,0.0,0.0
1581969599999,17704.321545281393,16906.177393964565,25231.56906938541,0.0,0.0,0.0
1581983999999,17704.321545281393,16906.177393964565,25231.56906938541,0.0,0.0,0.0
1581998399999,17704.321545281393,16906.177393964565,25231.56906938541,0.0,0.0,0.0
1582012799999,17704.321545281393,16906.177393964565,25231.56906938541,0.0,0.0,0.0
1582027199999,17704.321545281393,16906.177393964565,24940.770178367522,0.0,0.0,0.9999999999999999
1582041599999,17704.321545281393,16906.177393964565,25270.86244529105,0.0,0.0,0.9999999999999999
1582055999999,17803.71709242219,17001.092002685073,25817.91435187151,0.29792522432680674,0.29792522432680674,0.9999999999999999
1582070399999,17867.735901048654,17062.224722875515,26129.523919634696,0.3004407075953193,0.3004407075953193,0.9999999999999999
1582084799999,17859.771838731485,17054.6196954834,26090.759093023007,0.30012875882858414,0.30012875882858414,0.9999999999999999
1582099199999,17769.97262808549,16968.868802339246,25858.55572512952,0.5033699252507318,0.5033699252507318,0.9999999999999999
1582112132286,17849.672873588854,17044.97601070508,26088.959664732014,0.5055874190480798,0.5055874190480797,0.9999999999999999
1582127999999,17849.672873588854,17044.97601070508,26088.959664732014,0.5055874190480798,0.5055874190480797,0.9999999999999999
1582142399999,17841.03860622483,17036.730992371573,26063.99902372409,0.5053481453989218,0.5053481453989218,0.9999999999999999
1582156799999,17356.0346465584,16573.591924436987,24661.91020550042,0.4915253965381713,0.4915253965381712,0.9999999999999999
1582171199999,17336.21406782059,16554.6648947095,24604.6112674915,0.4909440550252741,0.4909440550252742,0.9999999999999999
1582185599999,17367.98568192117,16585.0041846226,24696.45922868749,0.4918752815552558,0.49187528155525573,0.9999999999999999
1582199999999,17330.78097064302,16549.476731782852,24588.904829122966,0.49078446900185424,0.4907844690018543,0.9999999999999999
1582214399999,17338.668298296874,16557.00848385476,24527.732007394006,0.4910161101908035,0.4910161101908035,0.0
1582228799999,17318.838827419655,16538.072962862258,24409.102979230225,0.49043334125805216,0.4904333412580522,0.9999999999999999
1582243199999,17358.373279222396,16575.825127136995,24522.716176778853,0.4915939015355773,0.49159390153557736,0.9999999999999999
1582257599999,17457.74293709366,16670.715013724992,24808.28241218279,0.4944877544377604,0.49448775443776033,0.9999999999999999
1582271999999,17426.85164479435,16641.216359048776,24719.50772745856,0.4935916702306507,0.49359167023065076,0.9999999999999999
1582286399999,17445.640735360972,16659.158402034052,24773.503383423526,0.4941370759349216,0.49413707593492157,0.9999999999999999
1582300799999,17472.068664813385,16684.394910664723,24845.05465493413,0.7220466972393238,0.7220466972393238,0.9999999999999999
1582315199999,17419.231835155813,16633.94006477634,24740.99866293728,0.7212035962662324,0.7212035962662324,0.9999999999999999
1582329599999,17413.016500822323,16628.00492941766,24728.758284703857,0.7211040837630369,0.7211040837630369,0.9999999999999999
1582343999999,17389.91376465929,16605.943708101768,24700.265546227314,0.856966047980357,0.8569660479803571,0.9999999999999999
1582358399999,17274.281239439555,16495.524114847263,24508.61035468105,0.8560085912367196,0.8560085912367198,0.9999999999999999
1582372799999,17341.671875137617,16559.87665379599,24620.307000314213,0.8565681493140196,0.8565681493140196,0.9999999999999999
1582387199999,17334.85726498467,16553.369259100193,24609.012121025753,0.8565117639552595,0.8565117639552594,0.9999999999999999
1582401599999,17391.50178467231,16607.460137182465,24702.897610857883,0.8569791084268418,0.8569791084268418,0.9999999999999999
1582415999999,17356.14273736767,16573.695142309043,24661.832291815903,1.0,1.0,0.9999999999999999
1582430399999,17601.121295100784,16807.62960538128,25009.929227714998,1.0,1.0,0.9999999999999999
1582444799999,17769.487853425366,16968.4058822336,25249.16601481582,1.0,1.0,0.9999999999999999
1582459199999,17670.341855129765,16873.72957222646,25108.286672016544,1.0,1.0,0.9999999999999999
1582473599999,17735.677863076056,16936.120109911193,25201.124446801554,1.0,1.0,0.9999999999999999
1582487999999,17753.410123972026,16953.05296709731,25226.320715983504,1.0,1.0,0.9999999999999999
1582502399999,17869.658941853897,17064.0610693803,25391.501937070843,1.0,1.0,0.9999999999999999
1582516799999,17541.108562230762,16750.32235950901,24924.65544448968,1.0,1.0,0.9999999999999999
1582531199999,17539.525966937817,16748.811110591792,24922.406690242206,1.0,1.0,0.9999999999999999
1582545599999,17644.822506031003,16849.3606834363,25072.025509775987,1.0,1.0,0.9999999999999999
1582559999999,17450.415061522493,16663.717492582473,24795.786493693973,1.0,1.0,0.9999999999999999
1582574399999,17266.636183129103,16488.22371207042,24534.6499067058,1.0,1.0,0.9999999999999999
1582588799999,17365.620325087926,16582.745462529205,24675.299263275218,1.0,1.0,0.9999999999999999
1582603199999,17227.700742115143,16451.043554050204,24479.32544141278,1.0,1.0,0.9999999999999999
1582617599999,17121.091368290305,16349.240331535724,24327.84117801461,1.0,1.0,0.9999999999999999
1582631999999,17313.628472907156,16533.09750094193,24601.42257544052,1.0,1.0,0.9999999999999999
1582646399999,16900.445213186238,16138.541320565726,24014.318838670457,1.0,1.0,0.9999999999999999
1582660799999,16854.133552790245,16074.10716218612,23948.513295404064,0.0,1.0,0.0
1582675199999,16854.133552790245,15998.355810210518,23948.513295404064,0.0,1.0,0.0
1582689599999,16854.133552790245,15748.123901428724,23948.513295404064,0.0,1.0,0.0
1582703999999,16854.133552790245,15710.256812082498,23948.513295404064,0.0,1.0,0.0
1582718399999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582732799999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582747199999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582761599999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582775999999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582790399999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582804799999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582819199999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582833599999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582847999999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582862399999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582876799999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582891199999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582905599999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582919999999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582934399999,16854.133552790245,15671.008657110367,23948.513295404064,0.0,0.0,0.0
1582948799999,16855.53929330107,15672.31571757988,23948.513295404064,0.33220888244639535,0.3322088824463954,0.0
1582963199999,16875.50942672014,15690.883989435188,23948.513295404064,0.33299913282500015,0.3329991328250002,0.0
1582977599999,16844.134213887024,15661.711250867149,23948.513295404064,0.33175672440544296,0.33175672440544296,0.0
1582991999999,16769.198494826618,15592.03586242643,23948.513295404064,0.6673966258836919,0.6673966258836918,0.0
1583006399999,16796.89958569844,15617.792394704047,23948.513295404064,0.6679451483204466,0.6679451483204465,0.0
1583020799999,16605.670196120882,15439.986907986058,23948.513295404064,0.6641212348112056,0.6641212348112054,0.0
1583035199999,16743.840142519053,15568.45761336977,23948.513295404064,0.7547902801169174,0.7547902801169173,0.0
1583049599999,16627.727062197664,15460.49542823454,23948.513295404064,0.7530779561297684,0.7530779561297681,0.0
1583063999999,16784.90488216302,15606.639694249034,23948.513295404064,0.7553901925606196,0.7553901925606195,0.0
1583078399999,16652.12253765913,15483.178392384165,23948.513295404064,0.7534396986432831,0.753439698643283,0.0
1583092799999,16629.251779414008,15461.913113493894,23948.513295404064,0.7531005961316384,0.7531005961316382,0.0
1583107199999,16614.121893190313,15447.845313612635,23948.513295404064,0.7528757536805449,0.7528757536805449,0.0
1583121599999,16716.908358611174,15543.41638431757,23948.513295404064,0.7543952348701328,0.7543952348701327,0.0
1583135999999,16751.47763324728,15575.558968235964,23948.513295404064,0.8269568571531828,0.8269568571531829,0.0
1583150399999,16965.01714235133,15774.108450790096,23948.513295404064,0.8291349597431936,0.8291349597431937,0.0
1583164799999,17078.82136629171,15879.923856429275,23948.513295404064,0.8302735139143465,0.8302735139143467,0.0
1583179199999,17165.403157325105,15960.427786968488,23948.513295404064,0.831129609341667,0.8311296093416671,0.0
1583193599999,17218.028988657825,16009.359395100082,23948.513295404064,0.8846917595093465,0.8846917595093466,0.0
1583207999999,17134.922306584023,15932.086628145735,23948.513295404064,0.8841324990054771,0.8841324990054771,0.0
1583222399999,16946.086975523245,15756.507142047982,23948.513295404064,0.8828413526811905,0.8828413526811906,0.0
1583236799999,17120.60417344713,15918.773597983778,23948.513295404064,0.8840355978512496,0.8840355978512496,0.0
1583251199999,16940.841549660447,15751.629934100823,23948.513295404064,0.8828050766203528,0.8828050766203529,0.0
1583265599999,16874.137502206475,15689.60837115062,23948.513295404064,0.8823418010467445,0.8823418010467446,0.0
1583279999999,16952.90432053711,15762.845923712206,23948.513295404064,0.8828884661966702,0.8828884661966703,0.0
1583294399999,17004.350500579094,15810.680689604382,23948.513295404064,0.8832427838198474,0.8832427838198476,0.0
1583308799999,17048.928077374025,15852.129013819822,23948.513295404064,0.8835480671635869,0.8835480671635869,0.0
1583323199999,16879.51961669111,15694.612672464484,23948.513295404064,0.8823793169187125,0.8823793169187126,0.0
1583337599999,16850.268251619076,15667.41469199042,23948.513295404064,0.8821751323034024,0.8821751323034024,0.0
1583351999999,16917.894947270415,15730.294135165854,23948.513295404064,0.8826461191781116,0.8826461191781118,0.0
1583366399999,16937.185129026442,15748.230186541567,23948.513295404064,0.8827797764342369,0.882779776434237,0.0
1583380799999,17140.42402361276,15937.202136155458,23948.513295404064,0.8841696900459332,0.8841696900459333,0.0
1583395199999,17183.764083820224,15977.499814857458,23948.513295404064,0.9221916628344711,0.922191662834471,0.0
1583409599999,17550.47249612281,16318.46606422467,23948.513295404064,0.9238174294223608,0.9238174294223608,0.0
1583423999999,17523.01924780575,16292.939976473268,23948.513295404064,0.9236980744757091,0.9236980744757091,0.0
1583438399999,17641.439560394043,16403.047430999854,23948.513295404064,0.9468856875421539,0.9468856875421537,0.0
1583452799999,17465.79564230006,16239.733348291407,23948.513295404064,0.9463515460613976,0.9463515460613976,0.0
1583467199999,17427.297094881622,16203.937318315091,23948.513295404064,0.9462330315530011,0.946233031553001,0.0
1583481599999,17550.185772558685,16318.199468054569,23948.513295404064,0.9466095148415989,0.9466095148415988,0.0
1583495999999,17599.59748251736,16364.142579404654,23948.513295404064,0.9624084874595458,0.9624084874595457,0.0
1583510399999,17364.823732072546,16145.849454803545,23948.513295404064,0.9619002473230384,0.9619002473230382,0.0
1583524799999,17520.176706995408,16290.296976077692,23948.513295404064,0.9622380812399661,0.962238081239966,0.0
1583539199999,17606.945759878738,16370.97502307696,23948.513295404064,0.9624241763169064,0.9624241763169061,0.0
1583553599999,17529.139378625572,16298.63048692043,23948.513295404064,0.9622573889578558,0.9622573889578557,0.0
1583567999999,17520.380825810997,16290.486766179698,23948.513295404064,0.9622385211800684,0.9622385211800683,0.0
1583582399999,17527.376534309078,16296.9913905849,23948.513295404064,0.9622535929335486,0.9622535929335485,0.0
1583596799999,17573.043480234202,16339.452612497906,23948.513295404064,0.962351684259181,0.9623516842591809,0.0
1583611199999,17148.439231287142,15944.654693028848,23948.513295404064,0.9614194924361441,0.9614194924361439,0.0
1583625599999,17151.909251152236,15947.881124762991,23948.513295404064,0.9614272976971031,0.961427297697103,0.0
1583639999999,16893.8288432178,15707.917421241635,23948.513295404064,0.9608380376283614,0.9608380376283613,0.0
1583654399999,16880.301332620722,15695.33951357216,23948.513295404064,0.9608066540736163,0.9608066540736163,0.0
1583668799999,16882.602308360143,15697.478965631164,23948.513295404064,0.9608119958412228,0.9608119958412227,0.0
1583683199999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583697599999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583711999999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583726399999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583740799999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583755199999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583769599999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583783999999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583798399999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583812799999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583827199999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583841599999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583855999999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583870399999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583884799999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583899199999,16841.652444342813,15659.40369635001,23948.513295404064,0.0,0.0,0.0
1583913599999,16780.136183619998,15602.205748361714,23948.513295404064,0.34849591173860195,0.3484959117386019,0.0
1583927999999,16751.07169734445,15575.181528183799,23948.513295404064,0.3473654985940664,0.3473654985940664,0.0
1583942399999,16719.009261755098,15545.369808458487,23948.513295404064,0.34611392612723474,0.3461139261272347,0.0
1583956799999,16755.810391421113,15579.5875758555,23948.513295404064,0.3475500695085011,0.347550069508501,0.0
1583971199999,16834.880374687757,15653.10701180918,23948.513295404064,0.3506144931300584,0.3506144931300583,0.0
1583985599999,16514.835127276627,15355.528270835188,23948.513295404064,0.5326370236221246,0.5326370236221246,0.0
1583999999999,16204.200502660671,15066.699546634829,23948.513295404064,0.5236776724524882,0.5236776724524882,0.0
1584014399999,14683.03215908678,15046.977468989975,23948.513295404064,0.4743304778027576,0.0,0.0
1584028799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584043199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584057599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584071999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584086399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584100799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584115199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584129599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584143999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584158399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584172799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584187199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584201599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584215999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584230399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584244799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584259199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584273599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584287999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584302399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584316799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584331199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584345599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584359999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584374399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584388799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584403199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584417599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584431999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584446399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584460799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584475199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584489599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584503999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584518399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584532799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584547199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584561599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584575999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584590399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584604799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584619199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584633599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584647999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584662399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584676799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584691199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584705599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584719999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584734399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584748799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584763199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584777599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584791999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584806399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584820799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584835199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584849599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584863999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584878399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584892799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584907199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584921599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584935999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584950399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584964799999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584979199999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1584993599999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1585007999999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
1585022399999,14662.49530186579,15046.977468989975,23948.513295404064,0.0,0.0,0.0
