signal,direction,threshold,sharpe,cagr,mdd,trades,fold,measurement,operator
pos_count4_imbalance_ratio_base,ge,0.0,1.1308937939818473,0.5153952450875432,-0.4991588397343808,141,2,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,1.0,1.2290346689719254,0.5717793274775016,-0.4454009604519872,130,2,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,2.0,1.3082743405740287,0.6023368638178797,-0.4618430051680942,117,2,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,3.0,1.240388135400295,0.5204047422500377,-0.3526010157403583,100,2,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,4.0,1.2191736975255516,0.41550336185214864,-0.3878034574717957,64,2,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,0.0,0.9102033580877097,0.3089090248666695,-0.4717910590906751,84,2,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,1.0,0.821225517585975,0.2974647507911852,-0.46903986104438256,118,2,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,2.0,1.025241176317945,0.43770144018842627,-0.46968656700089517,134,2,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,3.0,1.1113310864293091,0.5007386042122808,-0.4991588397343807,140,2,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,4.0,1.1308937939818473,0.5153952450875432,-0.4991588397343808,141,2,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,0.0,1.2112797607962549,0.5440900483399989,-0.4991588397343808,196,3,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,1.0,1.2807060464417792,0.57928606515869,-0.4454009604519872,183,3,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,2.0,1.3462376310804998,0.599200581333984,-0.4618430051680942,164,3,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,3.0,1.3137702476877693,0.5352255539421957,-0.3526010157403583,133,3,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,4.0,1.2552404641627188,0.40511734997250737,-0.3878034574717957,83,3,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,0.0,1.0360524994077502,0.352279833940611,-0.4717910590906751,120,3,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,1.0,0.9062142953498714,0.3303169860098554,-0.5093886365438973,168,3,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,2.0,1.1725222094480605,0.5115928100877682,-0.46968656700089517,187,3,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,3.0,1.2127241908988204,0.5438007530490729,-0.4991588397343807,194,3,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,4.0,1.2112797607962549,0.5440900483399989,-0.4991588397343808,196,3,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,0.0,1.2038282895860861,0.5216664473645984,-0.4991588397343808,231,4,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,1.0,1.2866963080180014,0.5643917430016974,-0.4454009604519872,215,4,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,2.0,1.3163843594859357,0.5592566406099848,-0.4618430051680942,194,4,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,3.0,1.3624069658427984,0.5421579158756065,-0.3526010157403583,156,4,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,ge,4.0,1.2887936729456786,0.4032797416327014,-0.3878034574717957,95,4,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,0.0,0.9731720598300431,0.3125071941420807,-0.4717910590906751,145,4,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,1.0,0.897067620713941,0.31746299112759924,-0.5093886365438973,203,4,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,2.0,1.1571861890675277,0.48604868426046965,-0.46968656700089517,222,4,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,3.0,1.2051792028376258,0.5214228133723282,-0.4991588397343807,229,4,imbalance_ratio_base,pos_count4
pos_count4_imbalance_ratio_base,le,4.0,1.2038282895860861,0.5216664473645984,-0.4991588397343808,231,4,imbalance_ratio_base,pos_count4
imbalance_ratio_quote,ge,-0.121848581615,1.568273927431793,0.9514521389387562,-0.38702407715244047,98,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.093206363007,1.5500267698223327,0.9333036370847312,-0.38702407715244047,97,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.074992767684,1.5729312548620353,0.9557882156015556,-0.40156529136177266,96,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.06167782181,1.5379342960177802,0.9190329444546885,-0.4038514432655441,96,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.050416366376,1.57190641346971,0.9504858906265266,-0.40338280772316426,95,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.040557296994,1.570247694504841,0.9477557964371632,-0.40338280772316426,95,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.030573897639,1.5629189637721825,0.9397205824139216,-0.40338280772316426,94,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.02047327745,1.5380820148093732,0.9143143832175222,-0.40425645111630126,93,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.010563069643,1.5312598549299778,0.9020655080362754,-0.4107331776594858,92,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.001697274165,1.565569683537402,0.9204483561848891,-0.37689806840126405,90,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.0,1.4896285805486056,0.843358572496139,-0.39636813194522647,90,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.007718236251,1.5107977125219811,0.8476329155071793,-0.39636813194522647,88,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.016970159562,1.5573059299896843,0.8767769876946852,-0.3900674027919394,86,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.027385159415,1.4787977016848646,0.790951235410136,-0.3843936481184884,84,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.038488560346,1.4962577114776479,0.7972321161908222,-0.37335515597810875,81,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.051636510116,1.5746510294990357,0.8420705670198516,-0.35737908229957327,76,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.0649412006,1.5476093788436025,0.8035851351255963,-0.3245089600511277,72,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.081334056191,1.792482985894306,0.9644145893519176,-0.3288322849389228,63,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.101561968946,1.0457241845335787,0.39395977623642,-0.408614651547909,60,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.133957573578,1.1260213562133503,0.3703966061694246,-0.3934618554155028,48,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.121848581615,1.632422501011358,0.6693357496063497,-0.38298384321347245,51,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.093206363007,1.4380001889771414,0.646063351671635,-0.471193180534914,69,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.074992767684,1.4823258571759943,0.720243737974321,-0.5041652924379203,75,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.06167782181,1.438784316403571,0.735217453345224,-0.5066191225275103,83,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.050416366376,1.4359878622455804,0.7431152843208968,-0.45291611000928356,87,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.040557296994,1.3421494093449768,0.6773064925172543,-0.44974390079061777,89,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.030573897639,1.3649477977352802,0.7003599619585004,-0.449743900790618,89,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.02047327745,1.48816464742532,0.8286723150346675,-0.47183399272503956,91,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.010563069643,1.5407191050174367,0.8822503297221425,-0.45814740513109575,91,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.001697274165,1.634243571774815,0.9901215976090547,-0.37409889201755575,93,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.0,1.6196713214034986,0.9804471732602835,-0.37409889201755553,93,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.007718236251,1.5992010107014085,0.9662977381509243,-0.37344410388567517,94,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.016970159562,1.6575688589190876,1.0346105839232984,-0.35417394174605,95,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.027385159415,1.5823045149531485,0.9635056875383705,-0.3758754140567383,97,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.038488560346,1.5883995126108141,0.9703669311139154,-0.38273719827700803,97,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.051636510116,1.5381272465688502,0.9217899885198906,-0.3875546027677622,98,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.0649412006,1.5479955931893663,0.930605416331401,-0.38764324618051926,98,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.081334056191,1.5572578220096316,0.9397531130162873,-0.3876432461805195,98,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.101561968946,1.601169379655654,0.9843469155542035,-0.3785297412662403,98,1,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.133957573578,1.5931007254136502,0.976376440180486,-0.38702407715244036,98,1,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.114190516157,1.1246580229547478,0.5109080028148807,-0.49915883973438047,140,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.085502145033,1.1522373470627931,0.5303591417200919,-0.4963662655989223,137,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.067882653483,1.1430925694534262,0.5233877222970338,-0.4795141018468124,136,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.055507027927,1.1364735083538298,0.5172156688792895,-0.479514101846812,135,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.045138122281,1.1499468271387487,0.5263749479106989,-0.4737945668039243,135,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.035831843813,1.137588577003517,0.5172453904489445,-0.4698084407133991,135,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.026169675987,1.1196013247861614,0.5035189615707105,-0.4698084407133991,133,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.01755236622,1.135014168611574,0.513589467575382,-0.4489089905353332,130,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.009672171556,1.1574833949677548,0.525370223501229,-0.43026044316640666,129,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.002762443459,1.1807976696847275,0.5356521611985736,-0.42967714427392845,127,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.0,1.1875530286096543,0.5366091765958223,-0.40389863646020707,124,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.003992684966,1.1503661786110067,0.5097525015461251,-0.42364307925002065,122,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.011338262438,1.2543477600058126,0.5721973551333963,-0.3900674027919392,117,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.019278219166,1.2862186214748315,0.5875102194215869,-0.3835092079516814,114,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.028777285758,1.085873411240286,0.44535859287559343,-0.4172431845583634,110,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.040108316813,1.2530766129762416,0.5401566391923545,-0.38354341277636783,100,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.054193371844,1.3193324006466316,0.5619452265503548,-0.34370809753698983,92,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.070720127546,1.481013892171031,0.6440432728837477,-0.3245089600511276,81,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.091100799498,1.4198867474508376,0.5696239807590975,-0.3288322849389226,73,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.123076261772,0.9857546596448213,0.2850356433758401,-0.36857642796344625,53,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.114190516157,1.1732590773005882,0.3836729530284455,-0.4753864170193718,64,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.085502145033,1.0716552219831283,0.384713921330627,-0.5271852803604763,87,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.067882653483,1.1994868060783623,0.47586196305995654,-0.5041652924379203,96,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.055507027927,1.242221469571768,0.5293432500490629,-0.45291611000928356,110,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.045138122281,1.2150514892551352,0.5211047853389523,-0.4421043919625002,112,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.035831843813,0.9917967124506185,0.3890210449274447,-0.4497439007906181,117,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.026169675987,1.065424889496719,0.44499572701520096,-0.44785142954476587,122,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.01755236622,1.1025637122837577,0.4727900589576277,-0.47183399272503956,127,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.009672171556,1.0134713247923102,0.4199890936699213,-0.5014830217868705,131,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.002762443459,1.0315691560775997,0.4360638803523931,-0.5367597953306393,134,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.0,1.0384299258165999,0.44195508472914313,-0.5217448579072859,134,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.003992684966,1.1037158279268555,0.4866415885746551,-0.5141667146192819,135,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.011338262438,1.1614731550870676,0.5309583552508776,-0.47377164441367703,137,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.019278219166,1.2027772588150532,0.563293654911045,-0.475771221334661,137,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.028777285758,1.1379177299267582,0.5195427874584484,-0.4972763796862635,139,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.040108316813,1.151088683432135,0.5289780863441886,-0.4991588397343806,139,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.054193371844,1.1123668486158624,0.5023240490193865,-0.4991588397343807,140,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.070720127546,1.1151598837998686,0.5040130989095579,-0.499158839734381,140,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.091100799498,1.1431492081510781,0.523788364056575,-0.4991588397343809,140,2,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.123076261772,1.1503156356825444,0.5289033938377032,-0.4991588397343809,140,2,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.117502139586,1.2071956891751434,0.5412048696884628,-0.49915883973438047,195,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.089015748318,1.1932997897582824,0.5317047842215441,-0.49636626559892283,193,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.071215923345,1.226381255678187,0.5538187060403845,-0.479514101846812,191,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.058054096719,1.2244863712253158,0.5509711350700484,-0.4795141018468124,190,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.046821588349,1.2361239104127206,0.5584390977820828,-0.4737945668039243,189,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.037054676371,1.2308120139185357,0.5539617276968751,-0.4698084407133991,188,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.027584873885,1.220324629525527,0.5458356912213358,-0.4698084407133992,186,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.01910070656,1.2223919990822074,0.5464645329800526,-0.4510374916699227,184,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.011788722931,1.2090594898210767,0.5350162638891247,-0.470594943757389,182,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.005109971686,1.262889154276389,0.5647747175445765,-0.4386042352551601,180,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.0,1.243909514911196,0.5484868750337586,-0.40389863646020707,176,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.000566835644,1.2429421840581931,0.5478682762305187,-0.40389863646020707,176,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.00741336039,1.2403853740394726,0.5391347087459963,-0.39636813194522647,171,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.01445900689,1.2965440224170668,0.5672887948729626,-0.39006740279193974,164,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.022790179974,1.2445018837439525,0.5251256457316724,-0.38708978268019345,157,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.03346535215,1.072794085937274,0.41128588856870274,-0.42654146170257423,148,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.047583908392,1.2311791209714755,0.4875898235244329,-0.38354341277636783,131,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.062259796446,1.271038177099327,0.4939831212236385,-0.34635136089337737,122,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.081648317679,1.4849823706942917,0.5742678872650759,-0.3288322849389229,100,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.111352900109,1.0973280093782378,0.3375750074978725,-0.41307584608546866,80,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.117502139586,1.12928563010776,0.341732396819028,-0.475386417019372,92,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.089015748318,1.1532860744949547,0.3921934326553813,-0.5134791248472148,117,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.071215923345,1.171559011090429,0.4289648557188195,-0.5041652924379203,130,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.058054096719,1.1163354118198923,0.4200641648891392,-0.45291611000928356,146,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.046821588349,1.21405394930742,0.48524485911019677,-0.4421043919625002,152,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.037054676371,1.167986319521064,0.4680592063460247,-0.44974390079061843,161,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.027584873885,1.2650219128797198,0.5420742494786583,-0.44785142954476587,168,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.01910070656,1.2285159047937795,0.5289153149457986,-0.4718339927250397,175,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.011788722931,1.182789426274115,0.5043478717335812,-0.48812969574643017,181,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.005109971686,1.196529055550808,0.5181392485745724,-0.5408328606090105,185,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.0,1.1705596056252991,0.5045092955359021,-0.5217448579072859,187,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.000566835644,1.1705596056252991,0.5045092955359021,-0.5217448579072859,187,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.00741336039,1.243367220112691,0.5570614875947992,-0.5070795347167354,189,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.01445900689,1.3078671079078505,0.6065076687361763,-0.4763495762123815,190,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.022790179974,1.2854000338662215,0.5918996835851502,-0.4757712213346611,192,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.03346535215,1.2627860268608107,0.5780252499748293,-0.4972763796862628,193,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.047583908392,1.2327693889370979,0.5579620854765754,-0.499158839734381,194,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.062259796446,1.228817371744718,0.5551354032957505,-0.49915883973438047,194,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.081648317679,1.2281751512440517,0.5547262275666722,-0.49915883973438047,194,3,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.111352900109,1.2251487770349956,0.5533566346798648,-0.4991588397343806,195,3,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.128447217038,1.2149934180098108,0.52862760706024,-0.49915883973438047,229,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.09786272142,1.2071116820002257,0.5232523166118039,-0.4963662655989224,228,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.077810038463,1.2302136343089527,0.5380397786822599,-0.479514101846812,225,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.062883726253,1.2458351376777308,0.5476078548023615,-0.4795141018468121,223,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.051331228727,1.2269459414673711,0.5340638039154528,-0.47951410184681287,221,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.041178514882,1.2423365242246518,0.5424938726525037,-0.4688489277714576,220,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.031511557635,1.2163675295356573,0.5255242173880765,-0.46980844071339967,219,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.022221374471,1.194401001273384,0.5102840754295186,-0.46980844071339967,218,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.014175074754,1.166695062237868,0.4905077174870218,-0.47535283404834716,214,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.006638601123,1.2379814219669663,0.5298642192875027,-0.4386042352551601,212,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,-0.000172062,1.2037327375298887,0.5054709092549652,-0.4038986364602074,208,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.0,1.2161880705745527,0.5130204203112969,-0.40389863646020707,208,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.00678992113,1.1800258498200136,0.488211407117519,-0.42364307925002054,204,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.014190996719,1.251446998381713,0.5213836906616138,-0.39006740279193974,195,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.022863100457,1.1883252513388756,0.47501451695826047,-0.38708978268019345,188,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.034006175686,1.0482337860840027,0.3858565461270089,-0.42654146170257423,177,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.048388660731,1.1844144087176633,0.44634811611872016,-0.3835434127763677,159,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.063200287159,1.250620261858884,0.466478873852064,-0.3350536114517393,148,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.083687184963,1.4225496079264783,0.5183877367990939,-0.32966528488576496,122,4,imbalance_ratio_quote,level
imbalance_ratio_quote,ge,0.114141173689,1.097562688376447,0.3238065141532007,-0.41338531307047066,100,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.128447217038,1.1819026049754753,0.3362358069588356,-0.29821314186220893,103,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.09786272142,1.0908552433423089,0.3475633757296177,-0.47089173911555493,141,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.077810038463,1.134815429930671,0.393530575870898,-0.5294240534324584,157,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.062883726253,1.1189255874218504,0.4068908220274525,-0.5066191225275103,169,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.051331228727,1.2693650495064759,0.49902316906136135,-0.45291611000928356,180,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.041178514882,1.2012985736259187,0.47117383605513297,-0.44974390079061777,189,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.031511557635,1.2385237349055127,0.5011635049635637,-0.449743900790618,198,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.022221374471,1.3022042104888656,0.5543025139163595,-0.4582079234378623,204,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.014175074754,1.2524448943409263,0.5285574818700263,-0.45814740513109564,212,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.006638601123,1.20879565045713,0.5094698377802935,-0.5088982939252653,218,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,-0.000172062,1.1709489452079136,0.4885199678557457,-0.5217448579072859,221,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.0,1.1709489452079136,0.4885199678557457,-0.5217448579072859,221,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.00678992113,1.236818123541953,0.5337833483232097,-0.5070795347167352,224,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.014190996719,1.275309280638109,0.5640138863269684,-0.47429585160878673,225,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.022863100457,1.2564360064391498,0.5525392611139022,-0.4757712213346611,227,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.034006175686,1.2496075069970236,0.5499850704061864,-0.4972763796862628,228,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.048388660731,1.2168025305289691,0.5291446076179964,-0.499158839734381,229,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.063200287159,1.218513338544345,0.5299604777423048,-0.49915883973438047,229,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.083687184963,1.2315995421411843,0.5386787069072507,-0.4991588397343807,229,4,imbalance_ratio_quote,level
imbalance_ratio_quote,le,0.114141173689,1.2153009083901083,0.5289502881970569,-0.4991588397343807,230,4,imbalance_ratio_quote,level
ema12_imbalance_ratio_quote,ge,-0.059654472579,1.581851600292673,0.9609995240333631,-0.38702407715244047,96,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,-0.04863459774,1.596661805920838,0.9630210427379606,-0.38792167509644915,94,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,-0.040067890292,1.4397866743971848,0.8081673012395838,-0.4041301501101795,94,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,-0.032571478214,1.435406209481236,0.7835799096832075,-0.4006918304551671,89,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,-0.025443446441,1.4700032484755183,0.8025283207296188,-0.43666753298807326,87,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,-0.020909497628,1.5247545432465992,0.8315642471965965,-0.43997978614779076,85,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,-0.015647544379,1.531450994461453,0.8282304536556795,-0.42475983392004335,80,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,-0.011424906308,1.48179181286946,0.7614762871321998,-0.4145698125879267,75,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,-0.006321370082,1.4215200822185021,0.7090969008609023,-0.42965279175534676,74,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,-0.000960774289,1.3890774940273714,0.6727413452933801,-0.4296527917553472,70,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,0.0,1.4132795493161436,0.6886723899447826,-0.4315076638888481,69,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,0.004894637357,1.3474948217467315,0.6097764813433226,-0.4623651598202714,65,1,imbalance_ratio_quote,ema12
ema12_imbalance_ratio_quote,ge,0.011951170757,1.304521064919738,0.5568850427554293,-0.38443912382266576,60,1,imbalance_ratio_quote,ema12
