trade_id,signal_bar_index,signal_timestamp,entry_bar_index,entry_timestamp,entry_price,exit_bar_index,exit_timestamp,exit_price,exit_reason,ret_net,hold_bars,vdo,imbalance_ratio_base,imbalance_ratio_quote,net_base_norm_28,net_quote_norm_28,vol_surprise_base_28,vol_surprise_quote_28,ema_gap_pct,regime_strength,atr_pct,ema12_imbalance_ratio_base,ema28_imbalance_ratio_base,osc_12_28_imbalance_ratio_base,pos_count4_imbalance_ratio_base,ema12_imbalance_ratio_quote,ema28_imbalance_ratio_quote,osc_12_28_imbalance_ratio_quote,pos_count4_imbalance_ratio_quote,ema12_net_base_norm_28,ema28_net_base_norm_28,osc_12_28_net_base_norm_28,pos_count4_net_base_norm_28,ema12_net_quote_norm_28,ema28_net_quote_norm_28,osc_12_28_net_quote_norm_28,pos_count4_net_quote_norm_28,ema12_vol_surprise_base_28,ema28_vol_surprise_base_28,osc_12_28_vol_surprise_base_28,pos_count4_vol_surprise_base_28,ema12_vol_surprise_quote_28,ema28_vol_surprise_quote_28,osc_12_28_vol_surprise_quote_28,pos_count4_vol_surprise_quote_28,win
74,6657,2020-09-02 15:59:59.999000+00:00,6658,2020-09-02 16:00:00+00:00,11329.66,6664,2020-09-03 16:00:00+00:00,10670.28,trail_stop,-0.0605510136229811,6,-0.016007304492730863,-0.06189140389639613,-0.06162944493150726,-0.10227858521136482,-0.09916425165692982,1.652549122695218,1.6090401555155558,0.00695831395415372,0.029015519289252074,0.012665322703979751,-0.06282649745879751,-0.04681919296606665,-0.016007304492730856,0.0,-0.06266598698749688,-0.046718383096859654,-0.01594760389063723,0.0,-0.0941668018127142,-0.06153828088776155,-0.03262852092495264,0.0,-0.09351958957174658,-0.06130601487641325,-0.03221357469533333,0.0,1.4390859256413109,1.2454115509943182,0.19367437464699266,4.0,1.4401869127443956,1.2504118084538334,0.1897751042905622,4.0,0
75,6751,2020-09-18 07:59:59.999000+00:00,6752,2020-09-18 08:00:00+00:00,10954.14,6771,2020-09-21 12:00:00+00:00,10636.46,trail_stop,-0.0314253745669949,19,0.007220874314597989,-0.04667311638699997,-0.04665610986356429,-0.03827133036944627,-0.038813091461888084,0.8199866075389411,0.8318972922386496,0.00019638817406953518,0.014720116072773341,0.012344047648322642,-0.02305006085620657,-0.03027093517080456,0.007220874314597989,3.0,-0.023028520829222333,-0.030234409076616283,0.00720588824739395,3.0,-0.023902444414372098,-0.03075729733540578,0.0068548529210336814,3.0,-0.024257602648495878,-0.03114786549414836,0.006890262845652483,3.0,0.8995730210168376,0.9688182961747532,-0.06924527515791568,0.0,0.9148706619177576,0.9845396214085588,-0.06966895949080121,0.0,0
76,6771,2020-09-21 15:59:59.999000+00:00,6772,2020-09-21 16:00:00+00:00,10418.77,6775,2020-09-22 04:00:00+00:00,10449.94,trend_exit,0.00048736705900820354,3,-0.001175072083873109,-0.06685943112974374,-0.06701062844928507,-0.15687346603649643,-0.15279338870524536,2.3463176905001837,2.280136632666896,0.004249567993781496,0.00841947892765472,0.013367779021320764,-0.018363947583661756,-0.01718887549978865,-0.0011750720838731056,0.0,-0.018390715070531548,-0.017170035928422003,-0.0012206791421095452,0.0,-0.035996850034898345,-0.02390636009044654,-0.012090489944451804,0.0,-0.035327004334159515,-0.023647719078626898,-0.011679285255532617,0.0,1.27920119840852,1.0697632807922697,0.2094379176162504,2.0,1.2688869383592194,1.070997026743685,0.19788991161553438,2.0,1
77,6813,2020-09-28 15:59:59.999000+00:00,6814,2020-09-28 16:00:00+00:00,10901.89,6836,2020-10-02 08:00:00+00:00,10490.88,trail_stop,-0.04010354690139406,22,0.009284431845021947,-0.0272551842752884,-0.02725705890791774,-0.038926735579223326,-0.03960245758379855,1.4282323387010532,1.4529248264674173,8.67889456899975e-05,0.004677903839612145,0.010636629289193454,0.004318039364616677,-0.004966392480405266,0.009284431845021944,3.0,0.004337939189112693,-0.0049352533808385635,0.009273192569951256,3.0,0.008930362706929759,-0.002243312171219883,0.011173674878149641,3.0,0.009168576401858185,-0.002015885827668692,0.011184462229526878,3.0,1.0106603241388963,0.9371994721188035,0.07346085202009278,4.0,1.0249231500938003,0.9446234301926998,0.08029971990110052,4.0,0
78,6875,2020-10-08 23:59:59.999000+00:00,6876,2020-10-09 00:00:00+00:00,10925.44,6995,2020-10-28 20:00:00+00:00,13165.32,trail_stop,0.20200630732145997,119,0.010262037747069389,-0.0034261204355807177,-0.003073875232351168,-0.002480677308932437,-0.0022649968388988614,0.7240484844520562,0.7368538628571447,0.00021628813904282248,0.01955094258245975,0.008163922876472425,-0.01553558483627931,-0.0257976225833487,0.010262037747069389,1.0,-0.01538061628932419,-0.025717629807336384,0.010337013518012195,1.0,0.0026247058183988523,-0.01887475520009855,0.021499461018497402,1.0,0.0032374929122441667,-0.018558217449685423,0.02179571036192959,1.0,1.1813161962422436,1.0827496301276265,0.09856656611461712,3.0,1.189031030481341,1.086392124091403,0.102638906389938,3.0,1
79,6995,2020-10-28 23:59:59.999000+00:00,6996,2020-10-29 00:00:00+00:00,13266.4,7055,2020-11-07 20:00:00+00:00,14643.52,trail_stop,0.10104903394064424,59,-0.018666435308493746,-0.09510665775425566,-0.09499113018928265,-0.05555540111089734,-0.05543386214391402,0.584137876597934,0.5835688240939397,0.0743435620463855,0.07596363816453648,0.015413751702433214,-0.06664788503013737,-0.04798144972164362,-0.018666435308493746,0.0,-0.06649218812660176,-0.04782771542173153,-0.018664472704870233,0.0,-0.078080047219606,-0.051691248608773034,-0.026388798610832966,0.0,-0.07883345352361543,-0.05227474583841729,-0.026558707685198135,0.0,1.2947962874713554,1.1976586656493202,0.09713762182203522,3.0,1.3146751607142444,1.2222641920164703,0.0924109686977741,3.0,1
80,7055,2020-11-07 23:59:59.999000+00:00,7056,2020-11-08 00:00:00+00:00,14818.3,7165,2020-11-26 04:00:00+00:00,17927.98,trail_stop,0.20683317283316982,109,-0.021501297927363543,-0.1039074801562136,-0.1039168014139213,-0.13503027940853254,-0.13344588801122584,1.299524145956857,1.2841608497906352,0.09073124469847475,0.08374898789168367,0.020612650289818575,-0.0693988463885043,-0.047897548461140756,-0.021501297927363543,0.0,-0.06934207262093452,-0.04780117411912718,-0.021540898501807335,0.0,-0.07858402147135857,-0.048546786691556106,-0.03003723477980246,0.0,-0.07975637576716063,-0.04934340032305292,-0.03041297544410771,0.0,1.1436101185403054,1.162606246774371,-0.0189961282340656,3.0,1.1757191454653593,1.201270294804173,-0.02555114933881364,3.0,1
81,7165,2020-11-26 07:59:59.999000+00:00,7166,2020-11-26 08:00:00+00:00,17610.92,7239,2020-12-08 12:00:00+00:00,18762.95,trail_stop,0.06275544866579819,73,-0.010535525781636752,-0.016951810033434895,-0.017124361555196192,-0.024834755760631873,-0.02410039243046627,1.4650208863625216,1.407374654686223,0.0874208819561949,0.0929803904060717,0.023263250849220415,-0.049594055937284685,-0.03905853015564792,-0.010535525781636766,0.0,-0.049357784018335515,-0.03887015942139291,-0.010487624596942607,0.0,-0.06320862419596822,-0.03967047671641273,-0.023538147479555488,0.0,-0.062096889383632704,-0.039101330518953585,-0.02299555886467912,0.0,1.229126633081995,1.1165774042777916,0.11254922880420337,4.0,1.2315119065259392,1.1320308080549983,0.09948109847094089,4.0,1
82,7239,2020-12-08 15:59:59.999000+00:00,7240,2020-12-08 16:00:00+00:00,18809.91,7257,2020-12-11 12:00:00+00:00,17647.71,trail_stop,-0.06412918481569307,17,-0.015924008840018267,-0.08743386313162907,-0.08744585724480802,-0.12014236537328375,-0.1188732878518963,1.3740942132731,1.3593930186893357,0.04227956638245909,0.048461389168501796,0.016611150943756994,-0.05385631519133654,-0.037932306351318265,-0.015924008840018274,0.0,-0.05373176578028786,-0.03778127918444275,-0.015950486595845116,0.0,-0.06445827067290419,-0.040726867409575644,-0.023731403263328545,0.0,-0.06403538118551348,-0.040359886290757874,-0.023675494894755608,0.0,0.955607946104814,0.8438733949247251,0.1117345511800889,2.0,0.9552987045953226,0.8482021432832999,0.10709656131202272,2.0,0
83,7265,2020-12-12 23:59:59.999000+00:00,7266,2020-12-13 00:00:00+00:00,18808.69,7401,2021-01-04 12:00:00+00:00,30742.99,trail_stop,0.6304287261315846,135,0.02837657487295893,0.02761272184614918,0.0278052256824628,0.022012095786239468,0.02271755681547351,0.7971722566462327,0.8170247231548938,0.008587798895762007,0.027015209046269376,0.017562016426390846,0.011310938396528927,-0.017065636476429995,0.028376574872958922,3.0,0.011381694958662057,-0.01695659666513656,0.02833829162379862,3.0,0.007797202016067083,-0.022924521443666,0.030721723459733084,3.0,0.008706145705809028,-0.0217929878730968,0.030499133578905827,3.0,0.9133190079767175,0.954192525472212,-0.040873517495494505,1.0,0.9116846849299467,0.9460210930956826,-0.03433640816573591,1.0,1
84,7401,2021-01-04 15:59:59.999000+00:00,7402,2021-01-04 16:00:00+00:00,31745.71,7441,2021-01-11 04:00:00+00:00,35438.23,trail_stop,0.11352825409200151,39,-0.01081474360065956,-0.051048445726639934,-0.05104260275285882,-0.06760267949612045,-0.06780330983408661,1.324284775644826,1.328367014558031,0.1679504672705912,0.21035754540096332,0.0294888317875203,-0.016567045330891983,-0.005752301730232423,-0.01081474360065956,1.0,-0.016498049179856162,-0.005653408745847781,-0.01084464043400838,1.0,-0.02837571331735004,-0.009472837263621614,-0.018902876053728423,1.0,-0.027718354654744044,-0.008710758245276808,-0.019007596409467236,1.0,1.3661989301522222,1.2187788827696873,0.1474200473825349,3.0,1.4223805940774503,1.2855898076980383,0.136790786379412,3.0,1
85,7441,2021-01-11 07:59:59.999000+00:00,7442,2021-01-11 08:00:00+00:00,34372.25,7478,2021-01-17 08:00:00+00:00,34760.91,trail_stop,0.008782265264231093,36,-0.010577778709309982,-0.02968775065875716,-0.02919902362798692,-0.060224640036577175,-0.05443469868353048,2.0286023258825905,1.8642643458583135,0.18641696131537427,0.168111609518616,0.04560980686570066,-0.044052025342722706,-0.03347424663341273,-0.010577778709309975,0.0,-0.043426710384260526,-0.03296746058459807,-0.010459249799662458,0.0,-0.05811761493730072,-0.03981643392693171,-0.01830118101036901,0.0,-0.05728962857638271,-0.03993353919866594,-0.017356089377716766,0.0,1.3023353396528725,1.1248583930437384,0.17747694660913416,4.0,1.294560565245782,1.1610929170514543,0.13346764819432755,4.0,1
86,7478,2021-01-17 11:59:59.999000+00:00,7479,2021-01-17 12:00:00+00:00,35270.0,7503,2021-01-21 12:00:00+00:00,32206.89,trail_stop,-0.08912749373744966,24,-0.01048149724836361,-0.028349710172932134,-0.02806528107381855,-0.03261347295098349,-0.0308180445063102,1.1503988136754333,1.0980842994321423,0.08017173551307887,0.06015833473744372,0.04680944457125065,-0.030629740123735545,-0.020148242875371935,-0.01048149724836361,1.0,-0.03032544556370735,-0.01987263857145098,-0.010452806992256373,1.0,-0.027669649755368834,-0.019820629557542505,-0.00784902019782633,1.0,-0.02669562662113723,-0.01924931761918743,-0.0074463090019498,1.0,0.836018968229718,0.8698041804650676,-0.03378521223534958,1.0,0.8303044410846059,0.8732947772720696,-0.04299033618746373,1.0,0
87,7503,2021-01-21 15:59:59.999000+00:00,7504,2021-01-21 16:00:00+00:00,31384.19,7510,2021-01-22 16:00:00+00:00,32462.79,trend_exit,0.03178493198547705,6,-0.009512589954212738,-0.029413459676585915,-0.028867433589944532,-0.061674677514201914,-0.05525639531273362,2.096818197938714,1.914142978473196,0.026920850562015035,0.027411662489454338,0.04646948932118856,-0.040587458320756456,-0.031074868366543724,-0.009512589954212732,0.0,-0.04019747001475017,-0.030657553906629283,-0.00953991610812089,0.0,-0.05381952467189056,-0.03651147102714025,-0.017308053644750306,0.0,-0.05053654709683439,-0.03445843816660937,-0.016078108930225016,0.0,1.2146367190069298,1.0318114420012046,0.18282527700572526,2.0,1.1551496170185316,1.001743679860947,0.15340593715758466,2.0,1
88,7571,2021-02-01 23:59:59.999000+00:00,7572,2021-02-02 00:00:00+00:00,33517.09,7696,2021-02-22 16:00:00+00:00,53236.69,trail_stop,0.5843787283430653,124,-1.3069042432345065e-05,-0.0018177800220670337,-0.0014698125994446758,-0.000754528907767345,-0.0006087992958865866,0.41508262749491287,0.4142019847405057,0.0007462923660110961,0.004153093394593567,0.035022080127335826,-0.013528931673139684,-0.013515862630707344,-1.3069042432339861e-05,1.0,-0.013213958457268981,-0.013229803765864348,1.5845308595366717e-05,1.0,-0.007002959499416794,-0.007760783337155018,0.0007578238377382238,1.0,-0.00646388813678027,-0.007035658083397173,0.0005717699466169027,1.0,0.7711007670438342,0.8852261830492502,-0.11412541600541593,2.0,0.7715252600439343,0.8907926222538799,-0.1192673622099456,2.0,1
89,7696,2021-02-22 19:59:59.999000+00:00,7697,2021-02-22 20:00:00+00:00,53587.41,7701,2021-02-23 12:00:00+00:00,46359.14,trail_stop,-0.13704754826836774,4,-0.01568991042548481,-0.059129362473990074,-0.05925509194901472,-0.06840532699810688,-0.06729519434872026,1.1568757743362637,1.135686269909488,0.14014880747616576,0.1796331544984636,0.028082166200673896,-0.038503728859325306,-0.022813818433840498,-0.01568991042548481,0.0,-0.03848130217088816,-0.022696169071517218,-0.015785133099370942,0.0,-0.06528683741048592,-0.03560774113848019,-0.029679096272005732,0.0,-0.06508935943798566,-0.03557247204889828,-0.02951688738908738,0.0,1.3896129209529637,1.1684623787345718,0.22115054221839192,3.0,1.405714778862983,1.2040519504931064,0.20166282836987648,3.0,0
90,7701,2021-02-23 15:59:59.999000+00:00,7702,2021-02-23 16:00:00+00:00,48602.02,7718,2021-02-26 08:00:00+00:00,44986.99,trail_stop,-0.07669140225380111,16,-0.005131041212637723,0.023879246840453408,0.024554812881234383,0.042668536900644066,0.04068991064577605,1.7868460084076043,1.657105303248825,0.10939425069384473,0.11751262557698806,0.0346907446902263,-0.025261413845478205,-0.020130372632840482,-0.005131041212637723,1.0,-0.025049140801236464,-0.019950117926126533,-0.005099022875109931,1.0,-0.05489749142502437,-0.038495858269998955,-0.016401633155025415,1.0,-0.05198475347302707,-0.03701743521542115,-0.014967318257605923,1.0,1.6003609446580296,1.327765379219859,0.27259556543817065,4.0,1.5394675758876595,1.3192590910653164,0.22020848482234312,4.0,0
91,7741,2021-03-02 07:59:59.999000+00:00,7742,2021-03-02 08:00:00+00:00,48331.6,7821,2021-03-15 12:00:00+00:00,56150.8,trail_stop,0.15888152372743258,79,0.011296154366366318,0.01567372247007093,0.015540273242204104,0.01031266593349924,0.010471735178113038,0.6579589470970498,0.673844984248669,0.00019140729136444133,0.0402181338555065,0.03646675034135586,0.004984605043005692,-0.006311549323360626,0.011296154366366318,3.0,0.005018456225150436,-0.006166243533865058,0.011184699759015494,3.0,0.0009456529418357541,-0.009624119065726019,0.010569772007561772,3.0,0.0016065760270698498,-0.008673969353030614,0.010280545380100464,3.0,0.8857162042207365,0.910434700093995,-0.024718495873258473,1.0,0.8855301080822787,0.8941275133531646,-0.008597405270885927,1.0,1
92,7821,2021-03-15 15:59:59.999000+00:00,7822,2021-03-15 16:00:00+00:00,56224.14,7865,2021-03-22 20:00:00+00:00,55524.99,trail_stop,-0.014900880227424751,43,-0.008434364582114736,-0.0013115119654827892,-0.0015233727879980354,-0.001907139817257844,-0.0021708784204486227,1.4541535780466894,1.425047393226393,0.08900100929845473,0.10569130527409924,0.027142919438352932,-0.018751287764300417,-0.010316923182185684,-0.008434364582114733,1.0,-0.01856837476395517,-0.010123915748661267,-0.008444459015293901,1.0,-0.031862839949903056,-0.01311807068516837,-0.018744769264734687,1.0,-0.031104252098759368,-0.012278015388722552,-0.018826236710036817,1.0,1.2278271855724034,1.1032296310555345,0.12459755451686894,3.0,1.2450018324854564,1.1361471412301123,0.10885469125534408,3.0,0
93,7898,2021-03-28 11:59:59.999000+00:00,7899,2021-03-28 12:00:00+00:00,55787.02,7959,2021-04-07 12:00:00+00:00,56320.47,trail_stop,0.007041505474599141,60,-0.0036186357201007657,-0.05857295102865297,-0.05842976678451264,-0.03623433014244176,-0.037237628183278554,0.6186188250053596,0.6373057814967822,0.00045255647883896035,0.02222670802188407,0.021722642846610903,-0.020795147572847922,-0.017176511852747156,-0.0036186357201007657,1.0,-0.02070708630801805,-0.01706391251009621,-0.0036431737979218427,1.0,-0.01532243266216373,-0.017537535982885852,0.002215103320722122,1.0,-0.015547626835914662,-0.017213114983681027,0.0016654881477663648,1.0,0.7477327687840207,0.8778501207070826,-0.13011735192306184,0.0,0.7569191466098049,0.8733063162965328,-0.11638716968672791,0.0,1
94,7959,2021-04-07 15:59:59.999000+00:00,7960,2021-04-07 16:00:00+00:00,56451.46,8013,2021-04-16 12:00:00+00:00,60853.8,trail_stop,0.07529292299458001,53,-0.004385656904448847,-0.014968928883424087,-0.01499147253518907,-0.021477679371172245,-0.020993556451682657,1.4348173832902402,1.4003665352022665,0.01810399468048412,0.020635976946837397,0.018264196887729282,-0.017812364666967135,-0.013426707762518284,-0.004385656904448851,0.0,-0.017594379615619812,-0.01327761489654948,-0.004316764719070332,0.0,-0.028570029423465936,-0.017735209965879312,-0.010834819457586624,0.0,-0.02773548827210847,-0.01719933190873252,-0.010536156363375949,0.0,1.2530489456421152,1.1141546341875104,0.13889431145460485,3.0,1.2420418394204955,1.1115843272523462,0.13045751216814927,3.0,1
95,8013,2021-04-16 15:59:59.999000+00:00,8014,2021-04-16 16:00:00+00:00,61551.62,8023,2021-04-18 04:00:00+00:00,55000.01,trail_stop,-0.10867201163095819,9,-0.008071050211560848,-0.0008893238667043503,-0.0008832831063310755,-0.0014723949462610217,-0.0014406481618839465,1.6556341299119879,1.631015188174512,0.042397488065475504,0.06488367063339229,0.018275672915273582,-0.03075840687400348,-0.022687356662442624,-0.008071050211560855,0.0,-0.030713055921749177,-0.02260669576257146,-0.008106360159177716,0.0,-0.04264503308629681,-0.027615323149285657,-0.015029709937011151,0.0,-0.042463766730935014,-0.027449978660749233,-0.015013788070185781,0.0,1.2426259597187075,1.1546091573800903,0.0880168023386172,4.0,1.245276208211309,1.1682168777477897,0.0770593304635192,4.0,0
96,8023,2021-04-18 07:59:59.999000+00:00,8024,2021-04-18 08:00:00+00:00,56184.51,8032,2021-04-19 16:00:00+00:00,54581.82,trend_exit,-0.030951132167149842,8,-0.007641095083954011,0.007295664777981949,0.00716940132167814,0.016269650434298774,0.014768441494234305,2.2300435847052604,2.0599267402675485,0.022969929187161335,0.011182193205364831,0.020658864280980887,-0.03993487860505083,-0.03229378352109681,-0.007641095083954018,1.0,-0.040048355941032336,-0.03231808328860877,-0.007730272652423563,1.0,-0.05798254624914652,-0.04211674130663817,-0.015865804942508346,1.0,-0.05587262257116478,-0.040969888897601045,-0.014902733673563734,1.0,1.3064170823422383,1.1795544275241578,0.12686265481808046,2.0,1.2566790466658917,1.161994013447574,0.09468503321831778,2.0,0
97,8106,2021-05-02 03:59:59.999000+00:00,8107,2021-05-02 04:00:00+00:00,56450.19,8122,2021-05-04 16:00:00+00:00,53802.54,trail_stop,-0.04928218004166662,15,-0.006809969116364001,-0.06196248197514674,-0.06193982862240673,-0.048607480366388935,-0.05028250058739393,0.7844663224737428,0.8117959268812739,0.0006881488976669492,0.03688505358663422,0.021450286858342507,-0.027129929040356528,-0.020319959923992527,-0.006809969116364001,0.0,-0.027088745394851142,-0.020277494771226656,-0.006811250623624487,0.0,-0.014296631176553585,-0.012226101808477972,-0.002070529368075613,0.0,-0.01492546428294352,-0.01249336159668548,-0.00243210268625804,0.0,0.799367252078073,0.8521410639841436,-0.052773811906070556,0.0,0.831474516796626,0.8767141602335264,-0.045239643436900456,0.0,0
98,8122,2021-05-04 19:59:59.999000+00:00,8123,2021-05-04 20:00:00+00:00,54539.73,8171,2021-05-12 20:00:00+00:00,54437.0,trail_stop,-0.004375756842838419,48,-0.004122735051231931,-0.0013424985585181416,-0.0012684498045569114,-0.0018749618700125426,-0.0017126636741122644,1.3966211420607686,1.3502021664235453,0.006478429709492959,0.022553069809168626,0.02398523084852539,-0.023198267280624234,-0.019075532229392303,-0.004122735051231931,1.0,-0.023088438849526802,-0.018995833000936994,-0.004092605848589809,1.0,-0.03861341483036105,-0.025527544348069513,-0.013085870482291536,1.0,-0.0380616688951356,-0.02529309007691761,-0.012768578818217989,1.0,1.315823660367566,1.1087873065354779,0.20703635383208807,3.0,1.3122965630482324,1.1190714578350602,0.19322510521317215,3.0,0
99,8372,2021-06-15 11:59:59.999000+00:00,8373,2021-06-15 12:00:00+00:00,39839.9,8392,2021-06-18 16:00:00+00:00,36355.97,trail_stop,-0.08972679284917773,19,-0.01091415969136152,-0.04222626745268086,-0.042220219203552456,-0.03800295917220294,-0.03989043506579058,0.8999838599229592,0.9448182841844212,0.0008149177660643731,0.05857199993190026,0.027604283734638548,-0.025049044250679175,-0.014134884559317655,-0.01091415969136152,0.0,-0.02506238254567602,-0.014100477714630778,-0.010961904831045241,0.0,-0.014480717295020594,-0.006858007985718969,-0.007622709309301624,0.0,-0.015420774790207648,-0.0069155113166100846,-0.008505263473597563,0.0,0.946791554995035,0.9754795630379655,-0.02868800804293048,0.0,0.9999345788229422,1.013421356056974,-0.0134867772340318,0.0,0
100,8611,2021-07-25 07:59:59.999000+00:00,8612,2021-07-25 08:00:00+00:00,34695.51,8622,2021-07-27 00:00:00+00:00,37241.33,trail_stop,0.07069597503722869,10,-0.000966397824705225,0.06317477444944974,0.06338941881355116,0.06376392610466688,0.06744635319182882,1.0093257421233621,1.0640001825889969,0.0016210096778988812,0.039963266468736436,0.016679251734862482,-0.013452304619435359,-0.012485906794730134,-0.000966397824705225,2.0,-0.013311232034211083,-0.012380168604881017,-0.0009310634293300656,2.0,-0.0024168568743070454,-0.005460511160910474,0.0030436542866034283,2.0,-0.0022133241451574946,-0.005052356127873167,0.0028390319827156724,2.0,0.9210028881622203,0.9716189885482508,-0.05061610038603048,2.0,0.9609614149617396,0.9970097127705886,-0.036048297808848995,2.0,1
101,8622,2021-07-27 03:59:59.999000+00:00,8623,2021-07-27 04:00:00+00:00,36823.81,8661,2021-08-02 12:00:00+00:00,39542.43,trail_stop,0.07114655818678095,38,0.0004525718278953459,0.003585735793135321,0.0032299212136909106,0.004309097474634162,0.00394128367465413,1.2017331234732003,1.220241428164846,0.04772685095350927,0.10063109537962965,0.019739218726862084,9.860153037921844e-06,-0.0004427116748574257,0.0004525718278953475,2.0,4.888975870457951e-05,-0.0003673646821612007,0.0004162544408657802,2.0,0.013005015988002579,0.013256769230937077,-0.00025175324293449756,2.0,0.014949676455044537,0.015110361907441649,-0.00016068545239711178,2.0,1.5508710081133348,1.3367404147513766,0.21413059336195817,4.0,1.6518556939361144,1.4110463715683492,0.2408093223677652,4.0,1
102,8661,2021-08-02 15:59:59.999000+00:00,8662,2021-08-02 16:00:00+00:00,39705.12,8754,2021-08-18 00:00:00+00:00,44695.95,trail_stop,0.12288666110235047,92,-0.015342750864070366,-0.05199303732164074,-0.051731625520460185,-0.05387210876819827,-0.05281918444947288,1.0361408285292735,1.0210230959895619,0.09246024529113099,0.08221031060266673,0.02228562975888099,-0.03324291725063429,-0.017900166386563922,-0.015342750864070366,0.0,-0.03302163245729375,-0.017698233913634287,-0.01532339854365946,0.0,-0.034041801115047704,-0.016530801658203285,-0.01751099945684442,0.0,-0.033617931011952165,-0.01596731744804751,-0.017650613563904655,0.0,0.8785319862119345,0.8800456096763007,-0.0015136234643662316,1.0,0.8889034856063107,0.9051496815039975,-0.016246195897686833,1.0,1
103,8754,2021-08-18 03:59:59.999000+00:00,8755,2021-08-18 04:00:00+00:00,45055.78,8796,2021-08-25 00:00:00+00:00,47674.01,trail_stop,0.05546888257815419,41,-0.0027559802260363683,0.11437009710771613,0.11367952246304225,0.16022632150944913,0.15488966510564958,1.400945925214566,1.3625115742019847,0.06580884459120012,0.036396300967551094,0.021526414853482997,-0.009397783133549234,-0.006641802907512866,-0.0027559802260363683,1.0,-0.009382380377369763,-0.006591803495603994,-0.0027905768817657692,1.0,-0.008244918700849601,-0.006152551890729406,-0.002092366810120195,1.0,-0.008344861315203084,-0.005950027891499945,-0.0023948334237031393,1.0,1.137403128523333,1.0296233317185688,0.10777979680476424,4.0,1.1291168729156746,1.0345125838601335,0.09460428905554119,4.0,1
104,8796,2021-08-25 03:59:59.999000+00:00,8797,2021-08-25 04:00:00+00:00,47975.93,8878,2021-09-07 16:00:00+00:00,46656.07,trail_stop,-0.02993906646111888,81,-0.018353328938881662,-0.07861941007467968,-0.07875213353327597,-0.052815320681233985,-0.0523433813991993,0.6717847492249728,0.6646598517496938,0.061678418196844026,0.044438576636035516,0.017695130355975384,-0.03387810878008156,-0.015524779841199893,-0.018353328938881665,0.0,-0.03383818453719559,-0.015468083515014013,-0.018370101022181576,0.0,-0.027312960980546377,-0.011302172777267552,-0.016010788203278826,0.0,-0.02721110897162278,-0.011116584311245542,-0.016094524660377238,0.0,0.9659871142665227,0.9664566898171371,-0.00046957555061433176,2.0,0.9744313684666,0.9825645021291486,-0.008133133662548642,2.0,0
105,8878,2021-09-07 19:59:59.999000+00:00,8879,2021-09-07 20:00:00+00:00,46691.58,8892,2021-09-10 00:00:00+00:00,46395.14,trend_exit,-0.008829922786769195,13,-0.011452972335569881,-0.02838089410675138,-0.02824656047823323,-0.05251401069963466,-0.049469035245401076,1.850329679611552,1.751329521465874,0.03611603179488339,0.08035001121255923,0.017677255414242303,-0.01769918196929992,-0.00624620963373004,-0.01145297233556988,0.0,-0.0172596512266194,-0.005989478851858561,-0.01127017237476084,0.0,-0.06830194777024827,-0.028060402882438017,-0.04024154488781025,0.0,-0.0636350689109633,-0.0255322855687281,-0.03810278334223519,0.0,1.764135939440473,1.379149961437076,0.38498597800339707,4.0,1.7451655940899917,1.3806286907463212,0.3645369033436705,4.0,0
106,8941,2021-09-18 07:59:59.999000+00:00,8942,2021-09-18 08:00:00+00:00,48622.01,8953,2021-09-20 04:00:00+00:00,45542.75,trail_stop,-0.06566932818255589,11,0.006477043897010416,0.04884465257363059,0.04866675602471522,0.06301488940377825,0.06446924011315168,1.2901082530741073,1.3247079809554436,0.0009106422275309018,0.001306821407992299,0.01676361774313458,-0.013444173489334927,-0.019921217386345343,0.006477043897010416,2.0,-0.013476713392995634,-0.019911734736153174,0.00643502134315754,2.0,-0.009429872452505395,-0.016106849875653657,0.006676977423148262,2.0,-0.009428709552243526,-0.016115998327785784,0.0066872887755422585,2.0,0.9017560556960522,0.9017208486900314,3.520700602077653e-05,1.0,0.9158905541937944,0.9113060109694109,0.004584543224383508,1.0,0
107,9026,2021-10-02 11:59:59.999000+00:00,9027,2021-10-02 12:00:00+00:00,47683.46,9142,2021-10-21 16:00:00+00:00,62971.2,trail_stop,0.3173114647998665,115,0.005264356471594769,-0.057518885132176664,-0.0575271936260811,-0.025691809441653,-0.027312465825404118,0.4466673751171288,0.4747748691328733,0.0004146639594967223,0.0731572502413894,0.01946019001809129,-0.0007773251441293687,-0.006041681615724138,0.005264356471594769,2.0,-0.0007139054950222306,-0.005940212584085555,0.005226307089063325,2.0,0.009831697702894021,0.0031333411463004466,0.006698356556593574,2.0,0.010533810109685342,0.003947526184976635,0.006586283924708706,2.0,0.9388785951064945,0.9713841448163094,-0.032505549709814896,0.0,0.9880428499277638,1.0015016304880493,-0.013458780560285488,0.0,1
