v10_trade_id,v10_entry_ts,v10_exit_ts,v10_entry_price,v10_exit_price,v10_qty,v10_notional,v10_net_pnl,v10_gross_pnl,v10_fees_total,v10_return_pct,v10_bars_held,v10_days_held,v10_mfe_pct,v10_mae_pct,v10_entry_reason,v10_exit_reason,v10_entry_regime,v10_exit_regime,v10_holding_regime_mode,v10_worst_regime,v10_n_buy_fills,v11_trade_id,v11_entry_ts,v11_exit_ts,v11_entry_price,v11_exit_price,v11_qty,v11_notional,v11_net_pnl,v11_gross_pnl,v11_fees_total,v11_return_pct,v11_bars_held,v11_days_held,v11_mfe_pct,v11_mae_pct,v11_entry_reason,v11_exit_reason,v11_entry_regime,v11_exit_regime,v11_holding_regime_mode,v11_worst_regime,v11_n_buy_fills,delta_net_pnl,delta_gross_pnl,delta_return_pct,delta_fees,delta_days_held,delta_bars_held,delta_exit_price,size_ratio,delta_notional,delta_mfe_pct,delta_mae_pct,same_exit_reason,same_entry_regime,exit_effect,size_effect,fee_effect,interaction
V10_harsh_39,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,42511.61,44002.93,0.50583119,21503.7,720.97,786.62,65.64,3.508,116,19.17,13.2491,12.1823,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,NEUTRAL,BEAR,8,V11_harsh_40,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,42511.61,44002.93,0.53261582,22642.35,759.15,828.27,69.12,3.508,116,19.17,13.2491,12.1823,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,NEUTRAL,BEAR,8,38.17999999999995,41.64999999999998,0.0,3.480000000000004,0.0,0,0.0,1.0529513525579317,1138.6499999999978,0.0,0.0,True,True,0.0,39.94,-3.48,1.72
V10_harsh_40,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,47458.07,46789.08,1.01651097,48241.65,-751.38,-607.68,143.7,-1.4097,41,6.67,6.4097,2.5456,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,4,V11_harsh_41,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,47458.07,46789.08,1.07033697,50796.13,-791.17,-639.85,151.31,-1.4097,41,6.67,6.4097,2.5456,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,4,-39.789999999999964,-32.17000000000007,0.0,7.610000000000014,0.0,0,0.0,1.0529517543450524,2554.479999999996,0.0,0.0,True,True,0.0,-36.01,-7.61,3.83
V10_harsh_41,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,48722.7,46403.96,1.21426978,59162.5,-2900.1,-2726.83,173.26,-4.7591,70,11.5,8.6147,12.0676,vdo_trend_accel,trailing_stop,BULL,SHOCK,BULL,SHOCK,7,V11_harsh_42,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,48722.7,46403.96,1.27856743,62295.26,-3053.66,-2871.22,182.44,-4.7591,70,11.5,8.6147,12.0676,vdo_trend_accel,trailing_stop,BULL,SHOCK,BULL,SHOCK,7,-153.55999999999995,-144.38999999999987,0.0,9.180000000000007,0.0,0,0.0,1.0529517853369956,3132.760000000002,0.0,0.0,True,True,0.0,-149.09,-9.18,4.71
V10_harsh_42,2021-09-11T08:00:00Z,2021-09-20T08:00:00Z,45089.03,44785.19,0.39985139,18028.91,-148.35,-94.45,53.9,-0.6739,55,9.0,8.3261,4.1001,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,1,V11_harsh_43,2021-09-11T08:00:00Z,2021-09-20T12:00:00Z,45089.03,43690.28,0.4210242,18983.57,-616.5,-560.43,56.07,-3.1022,56,9.17,8.3261,5.742,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,1,-468.15,-465.97999999999996,-2.4282999999999997,2.1700000000000017,0.16999999999999993,1,-1094.9100000000035,1.0529516204806613,954.6599999999999,0.0,1.6418999999999997,True,True,-437.8,-6.43,-2.17,-21.75
V10_harsh_43,2021-09-22T16:00:00Z,2021-09-29T00:00:00Z,43683.41,40984.0,1.26911676,55439.35,-3503.89,-3342.71,161.18,-6.1795,39,6.33,3.4718,6.8868,vdo_trend_accel,emergency_dd,NEUTRAL,NEUTRAL,BULL,NEUTRAL,7,V11_harsh_44,2021-09-22T16:00:00Z,2021-09-24T12:00:00Z,43738.49,41485.98,1.26311232,55246.63,-2923.78,-2762.31,161.47,-5.15,12,1.83,3.3415,7.0041,vdo_trend_accel,emergency_dd,NEUTRAL,BULL,BULL,NEUTRAL,4,580.1099999999997,580.4000000000001,1.0294999999999996,0.28999999999999204,-4.5,-27,501.9800000000032,0.9965237687671302,-192.72000000000116,-0.13030000000000008,0.11730000000000018,True,True,637.07,16.21,-0.29,-72.88
V10_harsh_45,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,62640.03,63689.45,1.09358617,68502.27,1043.16,1250.38,207.23,1.6753,111,18.33,10.1532,7.6948,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,7,V11_harsh_46,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,62640.03,63689.45,1.24084632,77726.65,1183.63,1418.76,235.13,1.6753,111,18.33,10.1532,7.6948,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,7,140.47000000000003,168.37999999999988,0.0,27.900000000000006,0.0,0,0.0,1.134658019361986,9224.37999999999,0.0,0.0,True,True,0.0,154.54,-27.9,13.83
V10_harsh_46,2021-11-15T08:00:00Z,2021-12-04T00:00:00Z,59641.62,53547.46,1.14665505,68388.36,-7080.0,-6885.31,194.68,-10.218,113,18.67,11.3347,13.3491,vdo_trend,emergency_dd,BULL,BULL,BULL,SHOCK,7,V11_harsh_47,2021-11-15T08:00:00Z,2021-12-04T00:00:00Z,59641.62,53547.46,1.30106136,77597.41,-8033.38,-7812.48,220.9,-10.218,113,18.67,11.3347,13.3491,vdo_trend,emergency_dd,BULL,BULL,BULL,SHOCK,7,-953.3800000000001,-927.1699999999992,0.0,26.22,0.0,0,0.0,1.134658149427768,9209.050000000003,0.0,0.0,True,True,0.0,-940.98,-26.22,13.82
V10_harsh_47,2021-12-12T00:00:00Z,2021-12-13T16:00:00Z,49476.49,47204.78,1.02859285,50891.17,-2409.5,-2260.33,149.17,-4.5915,11,1.67,2.6285,7.688,vdo_trend_accel,emergency_dd,NEUTRAL,BULL,NEUTRAL,NEUTRAL,3,V11_harsh_48,2021-12-12T00:00:00Z,2021-12-13T16:00:00Z,49476.49,47204.78,1.16710114,57744.07,-2733.96,-2564.7,169.26,-4.5915,11,1.67,2.6285,7.688,vdo_trend_accel,emergency_dd,NEUTRAL,BULL,NEUTRAL,NEUTRAL,3,-324.46000000000004,-304.3699999999999,0.0,20.090000000000003,0.0,0,0.0,1.1346579377129666,6852.9000000000015,0.0,0.0,True,True,0.0,-314.65,-20.09,10.28
V10_harsh_48,2021-12-15T00:00:00Z,2021-12-28T20:00:00Z,48809.54,47641.78,0.81911519,39980.63,-1015.06,-896.55,118.51,-2.3925,84,13.83,6.7169,6.8707,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,NEUTRAL,NEUTRAL,3,V11_harsh_49,2021-12-15T00:00:00Z,2021-12-29T00:00:00Z,48809.54,47496.21,0.92941563,45364.35,-1286.84,-1152.58,134.26,-2.6907,85,14.0,6.7169,6.8707,vdo_trend_accel,trailing_stop,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,-271.78,-256.03,-0.2982,15.749999999999986,0.16999999999999993,1,-145.5699999999997,1.1346582082373389,5383.720000000001,0.0,0.0,True,True,-119.24,-128.8,-15.75,-7.99
V10_harsh_49,2021-12-31T16:00:00Z,2022-01-08T20:00:00Z,48053.39,40790.24,0.38457829,18480.29,-2816.78,-2765.53,51.25,-15.1147,50,8.17,0.1354,15.7167,vdo_trend_accel,fixed_stop,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,1,V11_harsh_50,2021-12-31T16:00:00Z,2022-01-06T00:00:00Z,48053.39,43407.7,0.51278103,24640.87,-2415.61,-2345.26,70.35,-9.6678,33,5.33,0.1354,11.5567,vdo_trend_accel,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,1,401.1700000000001,420.27,5.446899999999999,19.099999999999994,-2.84,-17,2617.459999999999,1.3333594873240624,6160.579999999998,0.0,-4.16,False,True,1006.62,-931.16,-19.1,344.81
V10_harsh_50,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,28415.26,29808.47,1.99622416,56723.24,2691.89,2866.23,174.34,4.903,109,18.0,9.0963,4.276,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,6,V11_harsh_51,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,28415.26,29808.47,2.28658635,64973.96,3083.44,3283.14,199.7,4.903,109,18.0,9.0963,4.276,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,6,391.5500000000002,416.90999999999985,0.0,25.359999999999985,0.0,0,0.0,1.1454557250255804,8250.720000000001,0.0,0.0,True,True,0.0,404.54,-25.36,12.37
V10_harsh_51,2023-04-18T12:00:00Z,2023-04-20T00:00:00Z,30410.77,28768.31,1.10038143,33463.45,-1854.82,-1757.14,97.68,-5.4009,10,1.5,0.2441,6.2174,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,2,V11_harsh_52,2023-04-18T12:00:00Z,2023-04-20T00:00:00Z,30410.77,28768.31,1.26043819,38330.9,-2124.61,-2012.73,111.89,-5.4009,10,1.5,0.2441,6.2174,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,2,-269.7900000000002,-255.58999999999992,0.0,14.209999999999994,0.0,0,0.0,1.145455713621877,4867.450000000004,0.0,0.0,True,True,0.0,-262.89,-14.21,7.31
V10_harsh_52,2023-04-22T20:00:00Z,2023-05-01T16:00:00Z,27733.57,28142.48,1.75789844,48752.8,644.61,791.95,147.34,1.4744,54,8.83,8.302,2.8512,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,4,V11_harsh_53,2023-04-22T20:00:00Z,2023-05-01T16:00:00Z,27733.57,28142.48,2.0135948,55844.17,738.38,907.14,168.77,1.4744,54,8.83,8.302,2.8512,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,4,93.76999999999998,115.18999999999994,0.0,21.430000000000007,0.0,0,0.0,1.1454556456244562,7091.369999999995,0.0,0.0,True,True,0.0,104.56,-21.43,10.64
V10_harsh_53,2023-05-04T08:00:00Z,2023-06-15T16:00:00Z,27685.39,24935.01,2.1105089,58430.26,-5883.65,-5717.06,166.58,-9.9344,255,42.33,7.7102,10.4221,vdo_trend,emergency_dd,BULL,NEUTRAL,BULL,CHOP,9,V11_harsh_54,2023-05-04T08:00:00Z,2023-07-08T08:00:00Z,27706.93,30163.17,2.39495986,66356.99,5774.24,5982.14,207.89,8.8651,391,65.0,13.69,10.4917,vdo_trend,trailing_stop,BULL,BULL,BULL,CHOP,7,11657.89,11699.2,18.799500000000002,41.309999999999974,22.67,136,5228.16,1.1356613850426132,7926.730000000003,5.979799999999999,0.06959999999999944,False,True,11034.08,-782.35,-41.31,1447.47
V10_harsh_55,2023-07-09T16:00:00Z,2023-07-24T12:00:00Z,30591.14,29240.73,1.78543123,54618.38,-2489.38,-2329.14,160.24,-4.4144,90,14.83,3.9654,5.6527,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,7,V11_harsh_55,2023-07-09T16:00:00Z,2023-07-24T12:00:00Z,30591.14,29240.73,2.3671681,72414.37,-3300.48,-3088.03,212.45,-4.4144,90,14.83,3.9654,5.6527,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,7,-811.0999999999999,-758.8900000000003,0.0,52.20999999999998,0.0,0,0.0,1.3258242005713095,17795.989999999998,0.0,0.0,True,True,0.0,-785.58,-52.21,26.69
V10_harsh_56,2023-07-28T16:00:00Z,2023-08-17T16:00:00Z,29394.24,27906.09,1.7513681,51480.13,-2679.6,-2529.07,150.53,-5.0627,121,20.0,2.8909,5.7638,vdo_trend_accel,emergency_dd,TOPPING,BULL,TOPPING,TOPPING,5,V11_harsh_56,2023-07-28T16:00:00Z,2023-08-17T12:00:00Z,29394.4,28516.56,2.38752673,70179.92,-2198.0,-1990.6,207.4,-2.9864,120,19.83,2.8903,5.1248,vdo_trend_accel,emergency_dd,TOPPING,BULL,TOPPING,TOPPING,5,481.5999999999999,538.4700000000003,2.0763000000000003,56.870000000000005,-0.1700000000000017,-1,610.4700000000012,1.3632428667138177,18699.79,-0.0005999999999999339,-0.6390000000000002,True,True,1069.16,-946.7,-56.87,416.01
V10_harsh_57,2023-08-18T08:00:00Z,2023-08-31T20:00:00Z,26240.27,26136.63,1.95018226,51173.31,-278.56,-125.35,153.22,-0.3949,82,13.5,7.2506,3.5833,vdo_dip_buy,trailing_stop,NEUTRAL,BULL,NEUTRAL,NEUTRAL,3,V11_harsh_57,2023-08-18T08:00:00Z,2023-08-31T20:00:00Z,26246.59,26136.63,2.63640302,69196.58,-393.24,-186.08,207.15,-0.4189,82,13.5,7.2248,3.6065,vdo_dip_buy,trailing_stop,NEUTRAL,BULL,NEUTRAL,NEUTRAL,3,-114.68,-60.73000000000002,-0.02400000000000002,53.93000000000001,0.0,0,0.0,1.3522005905031353,18023.270000000004,-0.025800000000000267,0.02320000000000011,True,True,0.0,-71.12,-53.93,10.37
V10_harsh_58,2023-10-02T04:00:00Z,2023-10-29T04:00:00Z,27847.31,33936.91,1.69229793,47125.94,10219.27,10376.1,156.84,21.8678,163,27.0,26.6909,4.6994,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,BULL,SHOCK,10,V11_harsh_58,2023-10-02T04:00:00Z,2023-10-29T04:00:00Z,27768.17,33936.91,2.34037873,64988.02,14318.06,14534.68,216.62,22.2152,163,27.0,27.052,4.4278,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,BULL,SHOCK,9,4098.789999999999,4158.58,0.3474000000000004,59.78,0.0,0,0.0,1.3790286199065735,17862.079999999994,0.3611000000000004,-0.2715999999999994,True,True,0.0,3946.55,-59.78,212.02
V10_harsh_59,2023-11-01T00:00:00Z,2023-11-15T04:00:00Z,35073.97,35346.63,1.68593658,59132.49,370.3,548.38,178.09,0.7774,86,14.17,8.2633,2.7843,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,7,V11_harsh_59,2023-11-01T00:00:00Z,2023-11-15T04:00:00Z,35073.97,35346.63,2.29301173,80425.02,503.63,745.85,242.21,0.7774,86,14.17,8.2633,2.7843,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,7,133.32999999999998,197.47000000000003,0.0,64.12,0.0,0,0.0,1.3600817418647517,21292.530000000006,0.0,0.0,True,True,0.0,165.53,-64.12,31.92
V10_harsh_60,2023-11-15T20:00:00Z,2023-12-11T20:00:00Z,37638.46,40739.22,1.59879941,60176.35,4859.79,5047.76,187.97,8.2383,157,26.0,18.7615,5.6816,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,7,V11_harsh_60,2023-11-15T20:00:00Z,2023-12-11T16:00:00Z,37638.46,41761.64,2.17449805,81844.76,8829.62,9088.61,258.98,10.9547,156,25.83,18.7615,5.6816,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,7,3969.830000000001,4040.8500000000004,2.7164,71.01000000000002,-0.1700000000000017,-1,1022.4199999999983,1.3600818261659273,21668.409999999996,0.0,0.0,True,True,1634.64,1785.1,-71.01,621.09
V10_harsh_61,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,42318.95,42567.34,1.49380047,63216.06,275.67,465.88,190.2,0.587,184,30.5,15.7153,4.1967,vdo_trend_accel,trailing_stop,BULL,CHOP,BULL,CHOP,7,V11_harsh_61,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,42366.14,42567.34,2.06437387,87459.56,283.54,546.54,263.0,0.4749,184,30.5,15.5864,4.3035,vdo_trend_accel,trailing_stop,BULL,CHOP,BULL,CHOP,7,7.8700000000000045,80.65999999999997,-0.11209999999999998,72.80000000000001,0.0,0,0.0,1.3835022302876832,24243.5,-0.1288999999999998,0.10679999999999978,True,True,0.0,141.72,-72.8,-61.05
V10_harsh_62,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,43295.71,39780.5,0.53630147,23219.55,-1917.22,-1850.38,66.83,-8.1191,38,6.17,0.652,8.925,vdo_trend_accel,emergency_dd,CHOP,CHOP,CHOP,CHOP,1,V11_harsh_62,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,43295.71,39780.5,0.74661988,32325.44,-2669.08,-2576.04,93.04,-8.1191,38,6.17,0.652,8.925,vdo_trend_accel,emergency_dd,CHOP,CHOP,CHOP,CHOP,1,-751.8599999999999,-725.6599999999999,0.0,26.210000000000008,0.0,0,0.0,1.3921647921686682,9105.89,0.0,0.0,True,True,0.0,-739.31,-26.21,13.66
V10_harsh_63,2024-01-23T16:00:00Z,2024-02-24T00:00:00Z,39707.58,50693.42,1.53378078,60902.72,16733.24,16941.22,207.98,27.6669,189,31.33,33.438,1.9704,vdo_dip_buy,trailing_stop,CHOP,BULL,BULL,CHOP,5,V11_harsh_63,2024-01-23T16:00:00Z,2024-02-24T00:00:00Z,39707.58,50693.42,2.13527518,84786.61,23295.42,23584.97,289.55,27.6669,189,31.33,33.438,1.9704,vdo_dip_buy,trailing_stop,CHOP,BULL,BULL,CHOP,5,6562.179999999997,6643.75,0.0,81.57000000000002,0.0,0,0.0,1.3921645864092769,23883.89,0.0,0.0,True,True,0.0,6607.92,-81.57,35.83
V10_harsh_64,2024-02-25T04:00:00Z,2024-03-14T20:00:00Z,55238.75,69345.69,1.28560649,71015.29,18002.25,18242.5,240.25,25.5381,113,18.67,33.5602,7.8519,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,9,V11_harsh_64,2024-02-25T04:00:00Z,2024-03-14T20:00:00Z,54758.91,69345.69,1.71217276,93756.71,24797.0,25115.73,318.73,26.6382,113,18.67,34.7306,7.0445,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,9,6794.75,6873.23,1.1001000000000012,78.48000000000002,0.0,0,0.0,1.3202327273464631,22741.420000000013,1.1704000000000008,-0.8073999999999995,True,True,0.0,6017.54,-78.48,855.69
V10_harsh_65,2024-03-19T00:00:00Z,2024-04-02T08:00:00Z,67767.75,66389.06,1.39076813,94249.23,-2055.94,-1776.06,279.87,-2.0344,87,14.33,5.9052,10.3187,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,8,V11_harsh_65,2024-03-19T00:00:00Z,2024-04-02T08:00:00Z,67774.63,66389.06,1.92553417,130502.37,-2859.72,-2472.21,387.51,-2.0444,87,14.33,5.8944,10.3278,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,8,-803.7799999999997,-696.1500000000001,-0.009999999999999787,107.63999999999999,0.0,0,0.0,1.384651842778981,36253.14,-0.010799999999999699,0.009100000000000108,True,True,0.0,-737.28,-107.64,41.14
V10_harsh_66,2024-04-04T16:00:00Z,2024-04-12T20:00:00Z,69567.72,66777.15,1.30141562,90536.52,-3762.05,-3495.89,266.16,-4.0113,50,8.17,4.6433,6.441,vdo_trend_accel,trailing_stop,BULL,CHOP,CHOP,CHOP,5,V11_harsh_66,2024-04-04T16:00:00Z,2024-04-12T20:00:00Z,69567.72,66777.15,1.80836633,125803.93,-5227.51,-4857.67,369.84,-4.0113,50,8.17,4.6433,6.441,vdo_trend_accel,trailing_stop,BULL,CHOP,CHOP,CHOP,5,-1465.46,-1361.7800000000002,0.0,103.67999999999995,0.0,0,0.0,1.3895379455715768,35267.40999999999,0.0,0.0,True,True,0.0,-1414.68,-103.68,52.9
V10_harsh_67,2024-04-17T00:00:00Z,2024-04-26T16:00:00Z,63195.2,63439.73,1.39132423,87925.02,207.82,472.11,264.29,0.3869,59,9.67,6.3884,5.689,vdo_trend_accel,trailing_stop,CHOP,TOPPING,BULL,CHOP,7,V11_harsh_67,2024-04-17T00:00:00Z,2024-04-26T16:00:00Z,63195.2,63439.73,1.93329776,122175.15,288.77,656.01,367.23,0.3869,59,9.67,6.3884,5.689,vdo_trend_accel,trailing_stop,CHOP,TOPPING,BULL,CHOP,7,80.94999999999999,183.89999999999998,0.0,102.94,0.0,0,0.0,1.3895379267471306,34250.12999999999,0.0,0.0,True,True,0.0,132.53,-102.94,51.36
V10_harsh_68,2024-04-30T04:00:00Z,2024-05-23T20:00:00Z,62476.28,67132.8,1.43650573,89747.53,6544.46,6823.74,279.28,7.4533,143,23.67,15.2101,9.4811,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,CHOP,8,V11_harsh_68,2024-04-30T04:00:00Z,2024-05-23T20:00:00Z,62476.28,67132.8,1.99607916,124707.6,9093.78,9481.84,388.06,7.4533,143,23.67,15.2101,9.4811,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,CHOP,8,2549.3200000000006,2658.1000000000004,0.0,108.78000000000003,0.0,0,0.0,1.389537962771789,34960.07000000001,0.0,0.0,True,True,0.0,2605.66,-108.78,52.44
V10_harsh_69,2024-05-27T16:00:00Z,2024-06-11T12:00:00Z,69616.09,66823.13,1.21524358,84600.51,-3515.94,-3267.23,248.71,-4.012,90,14.83,3.4201,5.1211,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,CHOP,5,V11_harsh_69,2024-05-27T16:00:00Z,2024-06-11T12:00:00Z,69616.09,66823.13,1.68862702,117555.62,-4885.54,-4539.95,345.59,-4.012,90,14.83,3.4201,5.1211,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,CHOP,5,-1369.6,-1272.7199999999998,0.0,96.87999999999997,0.0,0,0.0,1.3895379590501287,32955.11,0.0,0.0,True,True,0.0,-1322.14,-96.88,49.42
V10_harsh_70,2024-06-12T16:00:00Z,2024-06-17T16:00:00Z,68589.17,65302.65,0.92847563,63683.37,-3142.41,-2955.93,186.47,-4.7916,31,5.0,1.8563,5.1191,vdo_trend_accel,emergency_dd,TOPPING,TOPPING,TOPPING,TOPPING,3,V11_harsh_70,2024-06-12T16:00:00Z,2024-06-17T16:00:00Z,68589.17,65302.65,1.29015208,88490.46,-4366.49,-4107.38,259.11,-4.7916,31,5.0,1.8563,5.1191,vdo_trend_accel,emergency_dd,TOPPING,TOPPING,TOPPING,TOPPING,3,-1224.08,-1151.4500000000003,0.0,72.64000000000001,0.0,0,0.0,1.3895379594390185,24807.090000000004,0.0,0.0,True,True,0.0,-1188.66,-72.64,37.22
V10_harsh_71,2024-06-20T08:00:00Z,2024-06-24T12:00:00Z,64963.92,61230.67,1.30302255,84649.45,-4984.18,-4737.53,246.65,-5.7466,26,4.17,2.3383,6.7682,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,4,V11_harsh_71,2024-06-20T08:00:00Z,2024-06-24T12:00:00Z,64957.19,61230.67,1.82700173,118676.89,-6976.15,-6630.33,345.82,-5.7369,26,4.17,2.3489,6.7586,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,4,-1991.9699999999993,-1892.8000000000002,0.009699999999999598,99.16999999999999,0.0,0,0.0,1.4019806389763902,34027.44,0.010600000000000165,-0.009599999999999831,True,True,0.0,-1956.15,-99.17,63.35
V10_harsh_72,2024-06-26T04:00:00Z,2024-07-05T00:00:00Z,61425.2,56992.98,1.35027777,82941.08,-6100.15,-5860.31,239.85,-7.2156,54,8.83,3.9667,10.4602,vdo_trend_accel,emergency_dd,BULL,NEUTRAL,BULL,NEUTRAL,5,V11_harsh_72,2024-06-26T04:00:00Z,2024-07-03T20:00:00Z,61421.63,59611.45,1.88336245,115679.19,-3577.62,-3235.7,341.92,-2.9471,47,7.67,3.9728,3.2914,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,3,2522.5299999999997,2624.6100000000006,4.2685,102.07000000000002,-1.1600000000000001,-7,2618.469999999994,1.3947152605198774,32738.11,0.006099999999999994,-7.168800000000001,True,True,3535.66,-2362.75,-102.07,1451.69
V10_harsh_73,2024-07-06T16:00:00Z,2024-07-08T04:00:00Z,57482.78,55104.85,1.09267761,62810.15,-2688.63,-2504.09,184.53,-4.1368,10,1.5,1.7261,5.6062,vdo_trend_accel,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,V11_harsh_73,2024-07-06T16:00:00Z,2024-07-08T04:00:00Z,57511.12,55104.85,1.70229447,97900.86,-4236.88,-3949.32,287.56,-4.184,10,1.5,1.676,5.6528,vdo_trend_accel,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,-1548.25,-1445.23,-0.04720000000000013,103.03,0.0,0,0.0,1.5586789714719675,35090.71,-0.05010000000000003,0.04659999999999975,True,True,0.0,-1449.63,-103.03,4.41
V10_harsh_74,2024-07-16T16:00:00Z,2024-08-03T16:00:00Z,66440.42,60818.15,1.09478722,72738.13,-6255.07,-6046.09,208.98,-8.4621,109,18.0,5.4779,9.8139,vdo_trend,emergency_dd,BULL,BULL,BULL,TOPPING,8,V11_harsh_74,2024-07-16T16:00:00Z,2024-08-03T00:00:00Z,66415.78,61436.86,1.61407479,107200.04,-8185.11,-7875.56,309.55,-7.4966,105,17.33,5.5171,8.8997,vdo_trend,emergency_dd,BULL,BULL,BULL,TOPPING,7,-1930.04,-1829.4700000000003,0.9654999999999996,100.57000000000002,-0.6700000000000017,-4,618.7099999999991,1.4737805329886813,34461.90999999999,0.039200000000000124,-0.914200000000001,True,True,677.36,-2919.57,-100.57,412.75
V10_harsh_75,2024-08-06T04:00:00Z,2024-08-19T00:00:00Z,57036.69,58368.94,1.20297335,68613.61,1497.34,1705.58,208.24,2.3358,78,12.83,10.0084,4.672,vdo_trend_accel,trailing_stop,NEUTRAL,NEUTRAL,NEUTRAL,SHOCK,6,V11_harsh_75,2024-08-06T04:00:00Z,2024-08-19T08:00:00Z,56908.94,58443.7,1.80853157,102921.62,2617.12,2930.05,312.93,2.6969,80,13.17,10.2553,4.458,vdo_trend_accel,trailing_stop,NEUTRAL,NEUTRAL,NEUTRAL,SHOCK,6,1119.78,1224.4700000000003,0.3611,104.69,0.33999999999999986,2,74.75999999999476,1.5000175621134058,34308.009999999995,0.24690000000000012,-0.21399999999999952,True,True,89.93,806.75,-104.69,327.78
V10_harsh_76,2024-08-20T04:00:00Z,2024-08-27T16:00:00Z,60465.08,61647.44,0.92708803,56056.45,1010.42,1180.24,169.81,1.9554,46,7.5,7.5001,3.1702,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,3,V11_harsh_76,2024-08-20T04:00:00Z,2024-08-28T00:00:00Z,60503.41,59355.6,1.39322054,84294.6,-1723.2,-1472.72,250.49,-1.8971,48,7.83,7.432,4.0814,vdo_trend_accel,trailing_stop,BULL,NEUTRAL,BULL,TOPPING,3,-2733.62,-2652.96,-3.8525,80.68,0.33000000000000007,2,-2291.840000000004,1.5037448857357183,28238.15000000001,-0.06809999999999938,0.9112000000000005,True,True,-2124.74,551.14,-80.68,-1079.34
V10_harsh_77,2024-08-31T00:00:00Z,2024-09-30T16:00:00Z,61009.12,63497.87,1.16353907,70986.5,2784.94,3002.24,217.3,4.0793,185,30.67,8.9968,13.8653,vdo_trend,trailing_stop,CHOP,BULL,NEUTRAL,CHOP,8,V11_harsh_77,2024-08-31T00:00:00Z,2024-10-01T16:00:00Z,60893.5,62566.24,1.66898144,101630.12,2635.13,2944.21,309.08,2.747,191,31.67,9.2038,13.7018,vdo_trend,trailing_stop,CHOP,BULL,NEUTRAL,CHOP,8,-149.80999999999995,-58.029999999999745,-1.3323,91.77999999999997,1.0,6,-931.6300000000047,1.43168236213928,30643.619999999995,0.20699999999999896,-0.1634999999999991,True,True,-1083.99,1257.92,-91.78,-231.96
