sample_id,cluster_mean_delta_pnl,block8_mean_delta_pnl,iid_mean_delta_pnl
5165,34.5908235294118,-385.2552631578947,182.324947368421
5166,-208.14585106382978,-82.77378947368426,163.8318947368421
5167,276.34197916666653,-499.0665263157895,-62.291789473684176
5168,-26.618181818181867,-597.8578947368419,-102.09526315789479
5169,-602.0194791666665,-943.2603157894738,-852.300947368421
5170,-108.86310679611647,152.07831578947358,253.15800000000002
5171,57.067228915662675,150.66136842105266,138.25189473684205
5172,-38.364326923076845,-649.4133684210527,-118.36557894736843
5173,24.77839999999993,179.49473684210523,-299.2256842105262
5174,-216.6213461538461,223.8563157894738,-1203.2435789473686
5175,-237.0129896907217,104.07315789473687,-442.43599999999975
5176,-47.31044943820222,-300.6033684210527,289.0557894736842
5177,-2.3102941176471354,-520.3774736842105,-91.28926315789474
5178,-447.63223300970867,234.59968421052636,106.0048421052632
5179,-56.182873563218386,37.11821052631558,-293.06200000000007
5180,-669.2180999999998,224.62915789473695,-611.886
5181,-56.636458333333316,269.5242105263158,-645.6452631578946
5182,-121.81555555555555,-781.6942105263155,-229.35284210526316
5183,-149.19090909090912,134.9546315789473,-38.006210526315954
5184,-548.3721348314607,-418.6777894736842,-615.0912631578949
5185,-464.90686868686873,197.6752631578948,-222.56747368421048
5186,-865.3949999999999,-33.944,337.0086315789474
5187,-100.93715909090915,234.95747368421058,-117.9445263157895
5188,-451.58022222222223,183.2002105263158,-747.764
5189,-121.65580645161286,-150.8212631578948,-199.31231578947367
5190,-55.061063829787216,-592.3233684210525,201.22126315789467
5191,-4.9485148514851955,184.24336842105265,-199.79989473684213
5192,-1014.4683000000001,183.3373684210526,155.00136842105255
5193,-102.46108695652178,-478.6578947368422,-615.7928421052633
5194,-266.28929292929297,221.20399999999998,-292.5969473684211
5195,-804.6453465346533,98.1121052631578,-248.96905263157896
5196,-460.1875862068965,-91.17757894736839,-371.3459999999998
5197,332.8773913043479,-148.4595789473684,-286.9338947368421
5198,-39.5620202020202,-71.81663157894752,-486.5193684210526
5199,445.07430107526886,54.80410526315791,-99.26536842105268
5200,-787.9751546391752,100.83905263157892,275.696842105263
5201,-427.02896551724143,269.8362105263158,-637.7306315789473
5202,-491.2398684210528,-213.56515789473684,228.48252631578927
5203,-115.30312499999991,338.5687368421053,-407.41505263157893
5204,-479.8107142857144,-467.37831578947373,-1151.8078947368422
5205,153.7704301075269,-242.41778947368394,-781.4018947368422
5206,-488.85499999999996,-386.1292631578948,12.440526315789556
5207,-394.03108695652185,-93.7677894736841,-9.971263157894729
5208,156.25617647058823,-655.3064210526317,352.1461052631579
5209,-238.9852272727274,-327.0237894736841,-250.1406315789473
5210,-8.070000000000022,-236.97673684210517,285.16242105263143
5211,18.288100000000036,-57.83968421052635,-318.4532631578946
5212,-448.4307692307691,278.1366315789474,174.13473684210527
5213,-500.0786315789474,358.18326315789477,-178.9874736842105
5214,311.24354838709667,-170.21094736842113,-771.4257894736842
5215,-492.4267391304347,339.6352631578949,-534.0124210526317
5216,-520.3026136363635,-677.0106315789473,40.656947368421044
5217,-469.12896551724157,-484.6450526315788,-528.0840000000001
5218,255.77184210526315,151.12178947368437,212.6101052631579
5219,-695.8171717171716,-1090.747052631579,-290.58357894736844
5220,-180.611855670103,13.340736842105393,-677.9290526315789
5221,-1163.1446464646465,-94.76621052631576,-441.99021052631565
5222,-659.565875,114.91463157894749,4.614421052631539
5223,-117.05156250000009,-183.49747368421055,-429.2297894736844
5224,0.6333673469387041,-366.77178947368435,-655.6694736842105
5225,-593.8470873786409,-61.08926315789483,-310.83463157894744
5226,208.23976190476193,-740.7899999999998,-414.8427368421052
5227,-384.7665094339624,200.13610526315793,370.92536842105267
5228,-756.704623655914,-416.3840000000001,161.5124210526316
5229,-943.5930693069309,-186.28031578947366,-119.18210526315787
5230,-356.918494623656,8.183684210526287,-348.31473684210533
5231,281.0341666666667,-652.8054736842106,196.15294736842094
5232,-742.1152173913044,-368.4078947368421,-498.6771578947368
5233,-436.80557522123894,369.5267368421051,45.93210526315789
5234,-245.99175824175816,-118.7340000000001,194.7275789473683
5235,-783.2217708333333,216.57189473684204,290.8047368421052
5236,-689.4847422680413,131.20947368421062,10.843684210526312
5237,-607.2014634146341,-421.02115789473663,-235.25010526315788
5238,-302.8272527472527,-323.07294736842107,-784.3935789473683
5239,300.82914893617027,208.119894736842,-521.3661052631579
5240,-814.8143999999999,-1117.5844210526318,-469.10115789473684
5241,-273.87343749999997,-247.68368421052617,-149.7964210526316
5242,-201.20129411764702,-183.8282105263159,-211.74000000000007
5243,-573.1031578947369,-143.0345263157895,-721.6263157894736
5244,-139.6170408163265,-528.9878947368421,-244.25210526315797
5245,-38.7427586206897,-610.2094736842105,20.761473684210614
5246,216.7593203883496,-300.78705263157883,46.60705263157892
5247,-958.9760215053763,-1121.0364210526316,-635.4014736842105
5248,-163.6112871287128,-62.7796842105262,137.82305263157895
5249,413.40238636363625,-804.5901052631579,-172.88021052631575
5250,-8.237956989247333,158.1331578947368,-490.9074736842105
5251,-806.0891,-245.73526315789474,-101.58368421052634
5252,-68.10249999999992,391.35178947368394,-150.60084210526313
5253,272.44475609756097,-632.0222105263158,224.86368421052634
5254,-212.66464646464652,138.49778947368418,-993.4564210526314
5255,-366.43339805825235,-362.54557894736837,-320.1
5256,-1268.6256880733943,-577.498947368421,394.11957894736844
5257,-624.7378723404255,276.7516842105262,-509.1951578947368
5258,-154.9721495327103,-712.2371578947368,-51.01757894736841
5259,147.20087499999994,263.11747368421044,-95.85978947368423
5260,-343.2812621359225,-724.6418947368423,-110.1572631578947
5261,-758.0074747474748,187.39873684210536,-131.63800000000003
5262,-339.295,360.4291578947369,112.74010526315789
5263,-136.35212962962962,242.53610526315794,46.63021052631586
5264,60.371192660550435,-418.7950526315789,-369.2622105263158
5265,-9.147560975609798,63.56284210526318,-461.8483157894738
5266,-311.3398648648648,-193.0041052631579,-111.66863157894747
5267,-327.91264705882367,-14.534315789473718,-83.15073684210527
5268,-15.493750000000034,111.70421052631579,-451.2953684210526
5269,-31.851752577319747,92.93800000000009,266.19431578947365
5270,-139.48226415094356,-271.4397894736842,-25.008526315789425
5271,-319.26838709677406,-306.1106315789473,-617.2305263157895
5272,379.5672277227722,-1152.1971578947368,-98.7786315789473
5273,-670.2170930232559,-487.87652631578965,-37.043578947368346
5274,187.5838888888889,92.27168421052633,-4.864210526315791
5275,149.21786407766987,67.02473684210518,-651.9376842105261
5276,77.14080459770108,-561.6067368421053,-440.642
5277,-5.005949367088622,-244.25915789473675,-177.67768421052628
5278,-690.5835185185185,-179.44547368421053,-357.9032631578947
5279,-115.27609195402302,-39.145052631579105,98.62610526315791
5280,-6.349134615384733,-44.61052631578949,-104.33494736842114
5281,-491.19568181818175,-1435.648842105263,72.26484210526306
5282,398.61926315789475,-235.81673684210534,-103.148
5283,-451.4284210526316,-40.23178947368424,-130.13799999999992
5284,284.42340206185565,-159.49821052631575,-1062.422
5285,-255.28587155963316,65.42915789473686,295.2744210526317
5286,-487.7486915887848,-119.68599999999998,-720.8668421052632
5287,144.6047474747476,-80.05873684210536,-941.4551578947369
5288,-88.30855421686749,-214.1801052631579,-800.5352631578947
5289,118.02077777777785,-209.56189473684205,40.684947368420964
5290,-178.07770642201828,-526.9190526315789,-48.06557894736841
5291,113.36207547169805,104.62526315789479,-1118.6273684210526
5292,-860.2574509803922,150.31494736842106,-702.085052631579
5293,-517.6610309278351,-462.94873684210523,-288.7224210526316
5294,-315.20645833333333,-712.8521052631579,-215.60652631578935
5295,-732.7903125000001,343.2072631578945,-398.98147368421036
5296,-390.67313725490186,-397.9491578947368,72.57589473684205
5297,229.48564705882347,480.58968421052634,-1111.7429473684213
5298,210.1766315789473,127.01347368421061,-13.81978947368425
5299,-287.77590476190466,-463.7143157894737,-1011.67
5300,128.0831182795699,-472.7716842105263,-231.54073684210536
5301,-866.4684615384614,-42.25810526315785,-218.16599999999994
5302,-393.38158415841576,339.8913684210526,-140.6228421052632
5303,-509.6542857142857,157.2512631578948,-286.4182105263159
5304,-466.8751456310679,-72.29210526315788,64.95178947368427
5305,-697.501553398058,-373.8790526315789,-710.6746315789474
5306,-333.2275000000001,-460.0397894736842,-220.64105263157913
5307,-558.0158823529412,-138.75189473684208,211.3857894736843
5308,-337.14971830985917,-326.9254736842106,271.3422105263158
5309,-602.2969696969697,-233.3806315789474,-154.878
5310,-244.73558441558447,77.13905263157898,-6.6221052631579305
5311,-545.6997959183674,-691.3556842105261,-317.2455789473685
5312,19.22923076923079,-332.64778947368416,-173.1896842105263
5313,-357.1795698924732,-66.37052631578948,-380.57978947368423
5314,-493.9895049504952,-65.93621052631562,15.03094736842102
5315,-553.2727272727273,20.26431578947373,-291.4287368421053
5316,-273.58363636363634,16.094210526315738,-506.9172631578948
5317,-729.7618478260868,-4.774842105263231,-541.338210526316
5318,-772.3515625,294.1890526315788,-631.2232631578948
5319,215.7848837209301,423.5488421052631,-706.1865263157896
5320,-1064.1735164835166,-469.8811578947368,-53.204210526315805
5321,-482.1334523809523,-436.75378947368415,-364.7829473684213
5322,331.3519607843138,469.1269473684211,-457.38389473684214
5323,-664.6915662650604,73.88768421052625,-289.41505263157893
5324,-76.07056818181826,-462.3245263157895,-1190.5656842105261
5325,-34.7096000000001,-768.4058947368422,375.8622105263158
5326,-400.97265306122455,-205.959052631579,-296.56568421052634
5327,-101.68209302325583,-718.5282105263157,8.772315789473717
5328,-412.33276595744667,-630.6740000000003,92.41210526315791
5329,-17.01788461538469,-848.7309473684206,95.67842105263165
5330,-587.0172413793105,-210.73947368421057,-109.1353684210526
5331,276.68130841121484,-32.99157894736839,-106.98031578947375
5332,145.32233009708742,-498.5788421052633,-344.14578947368415
5333,-43.4877142857143,2.2470526315788257,-227.01494736842105
5334,-322.52104166666663,-1370.0320000000002,-220.18105263157892
5335,-216.034947368421,-200.86105263157899,-377.907894736842
5336,-349.253163265306,-371.12315789473683,-610.2177894736842
5337,504.90438095238096,-485.4926315789472,-951.804947368421
5338,-275.4367,214.07884210526305,231.87021052631582
5339,-207.27772727272713,-350.31231578947364,-43.556947368421156
5340,-213.56414141414143,-380.8351578947367,-532.4143157894738
5341,-403.10739583333344,-437.7729473684212,-147.87547368421048
5342,-502.4250943396226,-282.7744210526314,-311.43315789473695
5343,-203.3743564356435,-214.67621052631586,-234.17389473684207
5344,-567.7898809523809,-210.22747368421054,-657.6837894736842
5345,-771.3354347826087,-1115.605157894737,-418.9292631578948
5346,88.15105882352931,-141.46199999999996,-367.86852631578944
5347,-599.2244791666667,195.34505263157902,-173.49578947368417
5348,-412.78011363636375,273.6662105263158,-757.7923157894734
5349,-482.45793478260856,-362.9509473684211,-251.8948421052631
5350,255.83138297872347,375.9172631578946,-54.23063157894729
5351,-522.236170212766,-338.46452631578944,-644.606
5352,-865.0769512195121,-382.86021052631594,-17.185684210526265
5353,-4.960312499999986,-697.2862105263158,-448.7494736842105
5354,-144.4464999999999,183.1032631578947,-185.10705263157894
5355,-13.441882352941326,-38.539894736842015,-255.82673684210525
5356,-246.121894736842,-606.2096842105265,-189.15589473684207
5357,50.19435897435897,-234.95042105263164,-347.11189473684215
5358,-862.53786407767,316.9185263157896,-847.7074736842106
5359,44.40980198019794,-599.1011578947367,107.40484210526303
5360,357.8717475728153,116.9086315789474,-517.9064210526316
5361,-301.19933333333336,68.8941052631579,89.70421052631569
5362,-354.3565306122449,-196.82631578947368,-887.8965263157894
5363,-742.5180412371134,-145.82821052631584,6.957578947368434
5364,-459.18903614457844,-279.4593684210526,-239.14589473684214
5365,61.864556962025354,-838.7225263157897,-662.4714736842107
5366,-534.8413684210526,-31.931473684210523,-610.5787368421052
5367,-160.2419801980199,247.4319999999999,-375.10042105263153
5368,-196.95454545454547,-239.8127368421052,-508.1730526315789
5369,-610.5499999999998,-60.06999999999995,94.33273684210526
5370,-794.4128888888888,-179.21105263157887,-335.1732631578948
5371,43.28288288288283,-135.04221052631578,-87.69452631578943
5372,261.37903225806446,-8.609052631578978,-473.18578947368405
5373,-260.8556842105261,276.7892631578947,-796.9261052631579
5374,127.28674698795184,-110.57673684210545,-939.1006315789472
5375,-604.1491346153846,-318.55694736842105,-1414.0336842105264
5376,-205.55236559139792,-499.30747368421066,41.91231578947357
5377,-377.3631818181819,-463.81347368421046,-158.43273684210527
5378,-811.3712222222223,13.757263157894771,-170.19105263157897
5379,-274.5402272727273,-51.75442105263159,-316.96115789473686
5380,-327.1415463917525,-607.3368421052631,-732.8407368421052
5381,47.27535353535352,-859.3162105263159,136.178
5382,-105.87297872340443,-334.62242105263164,-646.1455789473682
5383,-126.94237623762369,119.70726315789479,-100.026
5384,-424.89625,-780.0028421052629,199.4138947368421
5385,-371.0168571428572,88.77010526315799,-14.342105263157897
5386,-415.6841237113402,290.63757894736824,-44.61673684210529
5387,-921.9863541666667,231.8902105263158,-1008.0966315789475
5388,-326.6212195121951,356.0241052631578,-759.1645263157897
5389,40.32760416666664,-71.72852631578952,96.65463157894733
5390,-332.7131111111112,-201.6357894736842,-691.7592631578947
5391,14.699886363636352,-198.5728421052633,-122.73305263157894
5392,-324.960412371134,-528.0035789473685,-162.88557894736851
5393,-518.4318000000001,-183.70463157894747,-79.29642105263163
5394,-336.6585416666668,502.1788421052633,55.00084210526306
5395,0.13115384615390177,-527.1755789473683,421.85705263157894
5396,-325.51750000000004,-588.2457894736842,73.65410526315785
5397,51.010543478260914,-363.38821052631585,-264.3367368421054
5398,-691.2174226804124,-113.24947368421061,-178.44947368421043
5399,-498.17772277227726,172.9572631578948,220.7008421052633
5400,-265.0293023255814,-163.45052631578946,-210.38157894736838
5401,-9.7614285714287,-152.96378947368424,-11.489894736842276
5402,-162.94980952380962,191.72010526315785,43.405368421052565
5403,100.85628865979368,50.35694736842098,-609.6983157894737
5404,163.04617977528073,-357.35494736842105,-94.46021052631589
5405,-34.04709999999999,-850.6181052631579,-932.4489473684212
5406,-182.39009999999985,137.3996842105262,176.43115789473674
5407,-823.7163157894736,-141.62305263157907,364.2492631578947
5408,142.0627835051546,-157.55410526315788,32.397473684210425
5409,-166.35033707865176,-98.58515789473677,-155.66336842105255
5410,-434.57144329896914,-368.6110526315789,278.60884210526314
5411,-346.1406666666668,-704.101789473684,-346.10399999999987
5412,-562.1003703703703,-145.16515789473695,-390.54200000000003
5413,-285.81947916666667,-667.7754736842106,141.65778947368412
5414,13.792990654205683,-162.92778947368421,-163.86484210526328
5415,-367.09741176470584,-415.4745263157895,-584.4257894736842
5416,-283.8550925925925,-184.24210526315792,-74.55231578947374
5417,196.2168316831683,-818.2690526315788,-1242.6514736842105
5418,14.306213592233128,-138.24347368421047,201.4725263157895
5419,-656.8306382978724,-476.9921052631579,164.47821052631573
5420,-37.74543689320394,-393.3393684210526,145.85031578947368
5421,-750.7988505747127,239.9795789473683,-227.5408421052633
5422,-291.27797872340415,-428.85821052631593,-14.45936842105262
5423,-307.72820224719084,-156.5468421052631,-191.5356842105263
5424,-497.1147524752475,372.6789473684211,-150.62326315789477
5425,-762.5941,-213.0427368421052,-126.22610526315789
5426,-611.5338541666666,-228.30242105263142,-590.1648421052632
5427,166.4665346534653,201.27526315789476,93.9994736842105
5428,-175.29633027522942,-487.58968421052634,-77.44042105263154
5429,-357.9946874999999,-217.13999999999996,-335.92515789473686
5430,-553.3102884615386,-419.6907368421053,-171.45484210526325
5431,212.62174757281542,-370.5450526315791,266.97905263157884
5432,-950.3663541666666,257.73568421052636,-438.2228421052631
5433,-234.21946808510623,-123.87168421052633,-419.29147368421064
5434,-106.75727272727262,480.15926315789477,-349.4176842105264
5435,258.8803488372093,-264.5750526315789,-343.26852631578953
5436,-104.88967391304352,-125.55336842105257,128.9812631578947
5437,-720.481111111111,288.3534736842104,114.37578947368422
5438,-35.7221212121212,-591.9147368421051,-35.73115789473687
5439,-325.8197849462365,-516.787894736842,-216.48063157894717
5440,-213.20158536585373,-748.1552631578946,-195.77610526315792
5441,-112.25250000000007,-589.9297894736842,-737.4756842105263
5442,-415.46037383177577,292.6114736842106,-501.65210526315803
5443,26.00112359550557,56.23757894736844,-99.71073684210515
5444,-341.5142574257425,-58.87136842105266,-327.9945263157895
5445,-829.9473684210525,-224.68147368421066,33.366947368420995
5446,-1343.3510101010102,-176.66305263157892,52.7454736842105
5447,71.2897701149426,-98.38726315789467,-242.90589473684213
5448,85.95320754716985,-228.47105263157883,-322.02547368421034
5449,-123.23955056179767,340.8680000000001,-556.7194736842104
5450,87.18569999999983,-97.98642105263153,-48.551999999999985
5451,189.72721153846152,-477.67652631578926,-241.00378947368426
5452,-419.36811764705885,-302.8343157894737,-368.0795789473683
5453,-5.346222222222295,146.63631578947374,-267.6876842105263
5454,-59.3852747252747,25.94147368421042,-168.47673684210523
5455,-213.00943820224722,-161.14347368421048,-12.43463157894745
5456,-23.149400000000078,-391.45757894736835,-203.8656842105263
5457,-4.902708333333294,-822.9692631578949,-5.386631578947388
5458,-176.4131868131868,173.60757894736847,-378.46515789473693
5459,-416.62300000000005,-25.017473684210625,-447.92294736842103
5460,-75.40333333333336,-424.80768421052636,87.99831578947366
5461,-693.696111111111,-329.596,69.71852631578943
5462,-1139.5161363636364,140.59663157894744,154.63399999999984
5463,178.36763440860219,-376.907052631579,-383.79136842105265
5464,-413.2967289719627,-328.5923157894738,221.33852631578944
5465,276.46791208791194,-137.55673684210532,-236.11936842105268
5466,-198.04275229357793,136.81210526315792,-1014.3269473684209
5467,-193.81999999999988,1.8493684210526358,-452.89021052631585
5468,-627.3083333333336,-86.40368421052638,-367.6944210526315
5469,41.52033333333334,-45.04968421052634,-258.91599999999994
5470,91.36420454545454,72.31810526315769,-102.69968421052633
5471,-197.47382022471913,-167.0523157894736,-342.33063157894736
5472,-1025.5127083333334,-181.56957894736843,-435.05642105263166
5473,-41.771456310679525,43.730947368421084,-405.4276842105263
5474,-321.2580645161291,-429.3149473684211,28.292315789473616
5475,27.44895348837216,-458.72442105263144,-272.0046315789473
5476,-363.00570175438605,101.14789473684219,-676.3711578947368
5477,-846.8755660377358,-423.05442105263165,-285.34821052631577
5478,379.7965346534654,355.6652631578946,-191.3651578947369
5479,-182.51771428571433,-86.27842105263159,-573.1326315789474
5480,-509.5935416666668,-931.8616842105265,8.601789473684224
5481,-313.6038383838385,-68.07947368421057,-522.9864210526316
5482,290.80144444444437,-421.15031578947367,-47.06463157894732
5483,-90.03515789473678,197.87136842105278,-264.5516842105263
5484,51.207889908256895,295.548842105263,-112.82221052631583
5485,-175.4412621359224,-432.7292631578947,280.00157894736844
5486,-401.7430392156863,-156.82347368421037,41.9243157894737
5487,-785.4279787234042,338.52621052631577,-510.0305263157895
5488,195.88666666666668,-144.8689473684211,97.09547368421055
5489,-238.24231578947368,-122.06473684210512,-490.2253684210527
5490,-55.60062500000015,166.38421052631585,-348.1323157894737
5491,-15.647227722772335,-306.6485263157896,-750.2804210526316
5492,-118.47824175824184,-78.67663157894746,15.390421052631602
5493,1.5221276595744444,-646.0242105263159,-376.81831578947373
5494,-145.86623529411762,-377.5513684210528,-88.06589473684208
5495,245.1681318681319,-705.855052631579,-21.80231578947369
5496,-224.7773195876288,-379.813052631579,-424.1776842105262
5497,346.71868131868143,-534.9571578947368,-299.04189473684204
5498,-85.54692307692311,-345.89757894736846,-498.9596842105263
5499,-0.6175903614458337,261.53736842105275,-606.2083157894737
5500,-348.9086516853933,-216.32200000000014,-775.1715789473686
5501,-94.73343434343444,-969.4145263157893,15.092105263157954
5502,-460.3939130434782,-127.8194736842105,-208.05610526315795
5503,-297.25602150537634,-231.17557894736854,31.182105263157812
5504,105.8773626373625,-409.19052631578944,-176.54947368421048
5505,-502.91657142857133,-326.89168421052625,16.53894736842106
5506,-304.6333333333332,-772.1495789473684,-682.7744210526315
5507,-337.820206185567,-280.3237894736842,-232.9371578947369
5508,-173.5297916666667,-278.21326315789474,396.6732631578948
5509,-96.07726415094345,-173.62894736842105,217.6611578947368
5510,27.003238095238018,-29.25736842105263,9.74347368421057
5511,5.602093023255778,383.8696842105263,-632.0965263157894
5512,-478.846847826087,155.23105263157896,55.90273684210519
5513,-116.38379310344831,-16.954210526315833,-453.51094736842106
5514,-219.46432989690723,-101.71978947368424,116.96347368421046
5515,219.4329032258065,-314.6436842105263,-575.8058947368422
5516,-167.83813725490197,-393.13947368421043,100.90252631578942
5517,-80.61351063829781,-530.1164210526316,-500.6028421052632
5518,-282.7381914893617,247.52147368421046,-358.54073684210545
5519,-755.9589583333333,-89.13547368421045,-509.00315789473694
5520,-81.25726315789467,-88.10515789473678,-435.74305263157896
5521,-122.73382978723404,-508.2717894736843,-26.186315789473664
5522,-459.5514583333333,-901.6659999999996,-568.6941052631579
5523,-144.26989795918374,-230.45652631578943,-788.5055789473685
5524,-419.2318390804599,201.6234736842106,-124.10305263157892
5525,-253.42818181818174,-213.69157894736836,-1104.1681052631582
5526,-1256.7345263157895,-460.0164210526313,-339.57094736842106
5527,-16.73478260869561,-484.04473684210535,75.9266315789473
5528,-145.23288659793815,-443.6411578947368,-232.8610526315789
5529,-791.8962244897959,279.09221052631574,-378.6697894736842
5530,291.4436842105262,221.76831578947377,-633.7148421052631
5531,-257.38550000000015,245.22094736842104,-182.90463157894735
5532,-332.71785714285716,-971.7195789473684,-337.60852631578945
5533,340.49747126436785,-725.953263157895,151.21642105263157
5534,-468.63343137254907,-384.10494736842105,114.59231578947373
5535,-85.6224999999999,112.09505263157891,-310.07673684210533
5536,-429.7492941176471,-85.06915789473693,-208.39863157894735
5537,-1222.0028,-237.1417894736842,-517.3436842105264
5538,-476.5280808080809,-1335.2438947368419,-497.0013684210525
5539,-126.67400000000002,-437.7779999999999,-605.0493684210527
5540,-0.031595744680715895,317.5196842105263,-563.0541052631584
5541,-542.0817021276597,16.247684210526263,189.74842105263144
5542,-168.2111578947368,91.40799999999994,-1039.109789473684
5543,-317.95845238095234,-119.42442105263157,-172.2062105263158
5544,-698.7455670103092,-450.7824210526316,-208.4643157894737
5545,-347.3274226804124,-780.4946315789474,158.7789473684211
5546,-385.11267441860457,102.4456842105264,-392.60463157894725
5547,-810.6086,41.37694736842105,-200.569052631579
5548,351.2293269230768,148.55863157894737,-41.48736842105259
5549,-622.2539506172841,-637.8533684210527,-445.3248421052631
5550,-85.21515463917521,-638.2297894736841,27.628000000000057
5551,-830.4313186813187,-357.6471578947368,-608.78
5552,-214.6511764705883,-871.5714736842104,-313.5772631578948
5553,-83.76571428571428,-334.66863157894727,-174.29831578947363
5554,-576.9479207920792,-379.03999999999996,-471.8657894736841
5555,-333.7439795918367,-580.8776842105262,-469.15884210526315
5556,180.95417475728158,71.51389473684209,215.3672631578948
5557,-62.16546296296304,-31.90989473684217,-243.14347368421056
5558,-466.19853932584266,-226.36463157894735,152.34715789473668
5559,-672.9997959183673,-267.31136842105246,-138.57368421052624
5560,-110.24354166666664,-220.65052631578948,-31.41294736842114
5561,-267.35592233009714,386.1292631578948,-1260.2997894736843
5562,-698.9234482758619,186.28684210526325,-692.2442105263159
5563,-373.8835353535352,-725.8091578947366,-86.04126315789463
5564,-129.2672727272727,-666.6572631578947,-769.1911578947368
5565,304.2361458333334,221.51905263157897,-260.51178947368425
5566,-809.0591509433963,-273.10431578947373,-871.9467368421053
5567,-722.9386315789475,470.77315789473664,-526.7788421052632
5568,-1003.3390625000002,207.1654736842104,-158.08915789473681
5569,-121.13269230769237,-330.4996842105262,-369.0375789473685
5570,-643.915090909091,-130.31305263157878,-636.5497894736842
5571,-59.25797872340432,349.04221052631556,-33.20884210526315
5572,335.52215686274496,236.97368421052627,127.18494736842115
5573,-72.12064516129047,-233.87484210526327,-294.3343157894737
5574,236.54241379310344,320.8013684210526,-293.4041052631579
5575,-744.264693877551,-326.8965263157895,-592.471052631579
5576,-580.7156,-643.7523157894736,-462.4640000000001
5577,-109.08245454545445,45.67747368421056,-407.3538947368422
5578,-1129.1433653846154,-176.31168421052647,-417.20957894736847
5579,-606.9634523809525,-560.9804210526315,-668.7923157894736
5580,-22.42809090909082,-31.624526315789588,-313.7473684210526
5581,-674.9461797752809,-488.6814736842106,-187.0788421052631
5582,-269.6843333333332,25.88526315789475,-857.4188421052633
5583,-353.4125961538462,-261.6798947368421,-343.44557894736846
5584,-206.42798076923074,-259.74642105263155,-204.6514736842106
5585,-120.59931818181822,-37.056105263157924,-1114.0422105263158
5586,-620.5700917431194,9.635894736842038,31.09178947368419
5587,-149.55774193548382,296.144105263158,-601.8084210526316
5588,343.4761052631578,-981.2969473684211,-387.85294736842104
5589,-231.94028037383185,197.45105263157882,-118.2831578947369
5590,-564.3060194174758,-347.3441052631578,-260.00926315789474
5591,-243.09010638297875,-107.37894736842111,-238.27800000000005
5592,-165.74255319148952,-796.6166315789471,-288.31410526315784
5593,-329.7038636363637,-206.278,317.3916842105262
5594,-16.235333333333344,-1313.5046315789473,-310.7334736842105
5595,-80.72222222222216,-349.78621052631564,595.7823157894735
5596,-116.69049382716042,142.74094736842108,-504.5955789473685
5597,-284.7807777777778,-626.7385263157894,-613.2415789473683
5598,-288.7070526315789,-233.69389473684208,114.18589473684203
5599,-637.3107920792079,-392.0761052631578,-375.444947368421
5600,149.98436781609192,-289.59947368421064,-8.656736842105202
5601,-122.01412371134025,247.64789473684215,-206.26284210526302
5602,-732.3948598130842,-149.49505263157891,-420.6084210526315
5603,-1140.2117204301073,-235.1992631578947,-33.296105263157926
5604,-530.4005555555555,-679.4495789473684,32.60473684210521
5605,97.11517647058824,264.96736842105247,-12.898631578947338
5606,85.40674157303364,198.3723157894737,-537.4166315789473
5607,-217.63028846153858,316.9697894736843,-402.4055789473685
5608,-527.3626785714284,103.28231578947374,-28.20515789473686
5609,-1386.45637254902,-700.9921052631579,-580.2913684210528
5610,59.68534090909091,-163.5434736842105,49.19831578947365
5611,-275.9347916666666,-647.6065263157896,86.59147368421056
5612,-3.2771428571427994,-512.9078947368421,-275.9203157894737
5613,-575.3867676767677,147.08284210526313,185.54526315789465
5614,2.041683168316837,-788.2244210526316,-204.486947368421
5615,-140.2313483146069,-202.97821052631582,-729.2342105263158
5616,255.10469879518078,79.73747368421061,131.01936842105272
5617,-200.96277108433745,-138.4217894736842,-284.2485263157895
5618,-374.19419999999997,-367.2451578947369,-511.53915789473683
5619,247.37999999999985,-33.76536842105275,189.25221052631585
5620,-295.7336792452829,64.68694736842116,117.74989473684214
5621,-297.8797826086956,-314.57147368421045,-71.7265263157896
5622,-123.93729729729728,-242.45136842105268,333.24031578947364
5623,-103.5123529411765,-664.5277894736842,8.257157894736839
5624,-161.55804123711343,174.67768421052634,-138.95842105263162
5625,-1163.8295789473682,-235.6876842105264,-624.0222105263157
5626,30.520449438202228,-472.8895789473683,-556.7903157894737
5627,-597.4706542056075,-138.64494736842104,-9.922736842105314
5628,-618.2514772727272,189.88242105263157,-535.4551578947368
5629,-264.2879797979799,-397.0022105263157,-743.7366315789474
5630,123.86152941176468,-550.3184210526314,-704.7630526315788
5631,-340.34605769230774,-691.8159999999999,-1274.0667368421055
5632,-537.5568131868131,147.29673684210536,44.71136842105267
5633,26.105368421052578,238.10578947368433,-862.5170526315788
5634,98.37907692307681,-629.0133684210526,-273.1987368421053
5635,-90.67053191489363,-16.147052631578923,-929.2756842105264
5636,-242.81346938775516,307.8264210526315,79.94778947368415
5637,-799.3544329896906,54.684105263157875,-178.94684210526322
5638,-646.9675757575757,45.14536842105259,392.20526315789465
5639,42.611666666666615,-997.5173684210525,249.93357894736837
5640,-221.70569620253164,-15.029789473684268,-780.4493684210526
5641,155.51633663366334,-399.055052631579,-867.3756842105262
5642,-391.39212765957456,-841.727052631579,-181.4618947368421
5643,-630.1565346534652,270.3306315789474,-317.67610526315787
5644,174.8023958333333,-785.7284210526316,-474.341894736842
