trade_id,strategy_id,symbol,scenario,window_id,entry_ts,exit_ts,entry_price,exit_price,side,qty,notional,gross_pnl,net_pnl,fees_total,return_pct,bars_held,days_held,mfe_pct,mae_pct,entry_reason,exit_reason,entry_regime,exit_regime,holding_regime_mode,worst_regime,n_buy_fills,n_sell_fills
V11_harsh_87,V11,BTCUSDT,harsh,FULL,2025-02-26T12:00:00Z,2025-02-28T04:00:00Z,86136.81,80372.46,LONG,1.30487377,112397.66,-7353.15,-7679.06,325.91,-6.6921,11,1.67,2.9455,8.4943,vdo_dip_buy,emergency_dd,BULL,NEUTRAL,NEUTRAL,NEUTRAL,3,1
V11_harsh_88,V11,BTCUSDT,harsh,FULL,2025-02-28T20:00:00Z,2025-03-04T04:00:00Z,87467.84,83899.77,LONG,1.38386426,121043.62,-4756.17,-5111.89,355.72,-4.0793,21,3.33,8.6113,5.7198,vdo_trend_accel,emergency_dd,NEUTRAL,SHOCK,NEUTRAL,SHOCK,4,1
V11_harsh_89,V11,BTCUSDT,harsh,FULL,2025-03-04T20:00:00Z,2025-03-10T20:00:00Z,89888.68,78981.8,LONG,1.33165471,119700.69,-14344.65,-14681.97,337.32,-12.1338,37,6.0,3.2506,13.8268,vdo_trend_accel,emergency_dd,SHOCK,NEUTRAL,BULL,SHOCK,5,1
V11_harsh_90,V11,BTCUSDT,harsh,FULL,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,82584.41,82941.97,LONG,1.32755183,109635.08,639.13,309.51,329.62,0.433,47,7.67,7.1631,1.6627,vdo_dip_buy,trailing_stop,NEUTRAL,CHOP,NEUTRAL,CHOP,3,1
V11_harsh_91,V11,BTCUSDT,harsh,FULL,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,89538.75,94183.36,LONG,1.19093523,106634.85,5691.38,5363.18,328.2,5.1873,84,13.83,9.3333,3.5169,vdo_trend_accel,trailing_stop,CHOP,BULL,BULL,CHOP,6,1
V11_harsh_92,V11,BTCUSDT,harsh,FULL,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,96123.66,107152.76,LONG,1.15148646,110685.1,12865.88,12514.77,351.11,11.4739,113,18.67,16.4958,1.7383,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,3,1
V11_harsh_93,V11,BTCUSDT,harsh,FULL,2025-06-02T16:00:00Z,2025-07-15T08:00:00Z,105203.71,116662.38,LONG,1.2100867,127305.61,14056.94,13654.23,402.72,10.8919,257,42.67,17.1232,6.6573,vdo_trend,trailing_stop,BULL,BULL,BULL,TOPPING,6,1
V11_harsh_94,V11,BTCUSDT,harsh,FULL,2025-07-21T08:00:00Z,2025-08-01T20:00:00Z,118895.18,113215.37,LONG,1.14738902,136419.02,-6312.32,-6711.8,399.48,-4.7772,70,11.5,1.1377,5.1916,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,5,1
V11_harsh_95,V11,BTCUSDT,harsh,FULL,2025-08-03T20:00:00Z,2025-08-15T16:00:00Z,115940.79,117157.98,LONG,1.15440514,133842.64,1605.9,1202.27,403.64,1.0498,72,11.83,7.36,2.8383,vdo_trend_accel,trailing_stop,TOPPING,BULL,BULL,TOPPING,5,1
V11_harsh_96,V11,BTCUSDT,harsh,FULL,2025-08-21T00:00:00Z,2025-08-25T20:00:00Z,113814.43,110605.44,LONG,1.18475875,134842.64,-3599.62,-3998.44,398.83,-2.8195,30,4.83,3.1759,3.9892,vdo_trend_accel,emergency_dd,TOPPING,BULL,BULL,TOPPING,4,1
V11_harsh_97,V11,BTCUSDT,harsh,FULL,2025-08-26T16:00:00Z,2025-09-01T04:00:00Z,110813.49,107552.37,LONG,1.1654075,129142.87,-3606.82,-3988.55,381.73,-2.9429,34,5.5,2.4116,3.2112,vdo_dip_buy,emergency_dd,BULL,BULL,BULL,BULL,6,1
V11_harsh_98,V11,BTCUSDT,harsh,FULL,2025-09-02T08:00:00Z,2025-09-21T16:00:00Z,111253.79,115416.12,LONG,1.11968574,124569.29,4847.35,4466.65,380.7,3.7413,117,19.33,5.9739,2.5711,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,5,1
V11_harsh_99,V11,BTCUSDT,harsh,FULL,2025-09-24T12:00:00Z,2025-10-10T20:00:00Z,110737.25,116544.87,LONG,1.13788209,126005.94,6797.39,6409.46,387.93,5.2445,99,16.33,13.9631,7.8901,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,5,1
V11_harsh_100,V11,BTCUSDT,harsh,FULL,2025-10-12T16:00:00Z,2025-10-16T08:00:00Z,114367.82,110473.65,LONG,0.9798785,112066.57,-3647.71,-3978.19,330.48,-3.4049,23,3.67,1.3955,4.1381,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,3,1
V11_harsh_101,V11,BTCUSDT,harsh,FULL,2025-10-19T04:00:00Z,2025-10-30T16:00:00Z,109238.83,107603.88,LONG,1.16193628,126928.56,-1709.32,-2087.25,377.94,-1.4967,70,11.5,6.5555,2.8703,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,BULL,TOPPING,8,1
V11_harsh_102,V11,BTCUSDT,harsh,FULL,2025-11-05T08:00:00Z,2025-11-13T20:00:00Z,103132.29,98583.47,LONG,1.09468848,112897.73,-4810.19,-5141.42,331.22,-4.4107,52,8.5,4.2351,4.976,vdo_dip_buy,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,1
