trade_id,strategy_id,symbol,scenario,window_id,entry_ts,exit_ts,entry_price,exit_price,side,qty,notional,gross_pnl,net_pnl,fees_total,return_pct,bars_held,days_held,mfe_pct,mae_pct,entry_reason,exit_reason,entry_regime,exit_regime,holding_regime_mode,worst_regime,n_buy_fills,n_sell_fills
V10_harsh_86,V10,BTCUSDT,harsh,FULL,2025-01-24T16:00:00Z,2025-02-02T20:00:00Z,105225.3,98174.92,LONG,1.02121724,107457.89,-7038.78,-7350.35,311.57,-6.7003,56,9.17,1.8006,8.6246,vdo_trend_accel,emergency_dd,CHOP,CHOP,CHOP,CHOP,8,1
V10_harsh_87,V10,BTCUSDT,harsh,FULL,2025-02-04T20:00:00Z,2025-02-25T08:00:00Z,97948.24,89230.71,LONG,1.03108869,100993.33,-8837.06,-9126.55,289.5,-8.9001,124,20.5,2.2356,11.2918,vdo_trend_accel,emergency_dd,CHOP,BULL,BULL,CHOP,8,1
V10_harsh_88,V10,BTCUSDT,harsh,FULL,2025-02-26T12:00:00Z,2025-02-28T04:00:00Z,86187.24,80372.46,LONG,0.87810712,75681.63,-4992.48,-5211.87,219.39,-6.7467,11,1.67,2.8853,8.5479,vdo_dip_buy,emergency_dd,BULL,NEUTRAL,NEUTRAL,NEUTRAL,3,1
V10_harsh_89,V10,BTCUSDT,harsh,FULL,2025-02-28T20:00:00Z,2025-03-04T08:00:00Z,87780.29,83103.23,LONG,0.89675019,78716.99,-4076.08,-4305.94,229.86,-5.3281,22,3.5,8.2247,6.0554,vdo_trend_accel,trailing_stop,NEUTRAL,SHOCK,NEUTRAL,SHOCK,4,1
V10_harsh_90,V10,BTCUSDT,harsh,FULL,2025-03-05T12:00:00Z,2025-03-07T04:00:00Z,90492.8,86904.29,LONG,0.8430146,76286.75,-2910.73,-3135.06,224.32,-3.9655,11,1.67,2.5614,6.4378,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,4,1
V10_harsh_91,V10,BTCUSDT,harsh,FULL,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,82583.19,82941.97,LONG,0.96869711,79998.1,467.54,227.03,240.52,0.4344,47,7.67,7.1647,1.6613,vdo_dip_buy,trailing_stop,NEUTRAL,CHOP,NEUTRAL,CHOP,3,1
V10_harsh_92,V10,BTCUSDT,harsh,FULL,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,89442.01,94183.36,LONG,0.87462723,78228.42,4264.25,4023.35,240.91,5.301,84,13.83,9.4516,3.4125,vdo_trend_accel,trailing_stop,CHOP,BULL,BULL,CHOP,6,1
V10_harsh_93,V10,BTCUSDT,harsh,FULL,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,96444.7,107152.76,LONG,0.86452223,83378.59,9382.42,9118.4,264.02,11.1028,113,18.67,16.108,2.0654,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,5,1
V10_harsh_94,V10,BTCUSDT,harsh,FULL,2025-06-02T16:00:00Z,2025-07-15T08:00:00Z,105203.71,116662.38,LONG,0.90311061,95010.59,10490.96,10190.41,300.55,10.8919,257,42.67,17.1232,6.6573,vdo_trend,trailing_stop,BULL,BULL,BULL,TOPPING,6,1
V10_harsh_95,V10,BTCUSDT,harsh,FULL,2025-07-21T08:00:00Z,2025-08-01T20:00:00Z,118895.18,113215.37,LONG,0.85631815,101812.1,-4711.01,-5009.15,298.14,-4.7772,70,11.5,1.1377,5.1916,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,5,1
V10_harsh_96,V10,BTCUSDT,harsh,FULL,2025-08-03T20:00:00Z,2025-08-15T16:00:00Z,116110.33,117157.98,LONG,0.85860844,99693.31,1049.07,748.64,300.43,0.9023,72,11.83,7.2032,2.9802,vdo_trend_accel,trailing_stop,TOPPING,BULL,BULL,TOPPING,5,1
V10_harsh_97,V10,BTCUSDT,harsh,FULL,2025-08-21T00:00:00Z,2025-08-25T20:00:00Z,113933.11,110605.44,LONG,0.88198676,100487.5,-2784.23,-3081.29,297.06,-2.9207,30,4.83,3.0684,4.0893,vdo_trend_accel,emergency_dd,TOPPING,BULL,BULL,TOPPING,4,1
V10_harsh_98,V10,BTCUSDT,harsh,FULL,2025-08-26T16:00:00Z,2025-09-01T04:00:00Z,110753.41,107552.37,LONG,0.854237,94609.66,-2592.53,-2872.26,279.73,-2.8902,34,5.5,2.4672,3.1587,vdo_dip_buy,emergency_dd,BULL,BULL,BULL,BULL,6,1
V10_harsh_99,V10,BTCUSDT,harsh,FULL,2025-09-02T08:00:00Z,2025-09-21T04:00:00Z,111334.37,115553.78,LONG,0.80780031,89935.94,3543.35,3268.43,274.92,3.7899,114,18.83,5.8972,2.6416,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,5,1
V10_harsh_100,V10,BTCUSDT,harsh,FULL,2025-09-24T12:00:00Z,2025-10-10T16:00:00Z,110740.59,118900.0,LONG,0.85038997,94172.69,7079.94,6787.01,292.93,7.368,98,16.17,13.9597,1.9149,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,6,1
V10_harsh_101,V10,BTCUSDT,harsh,FULL,2025-10-12T16:00:00Z,2025-10-16T16:00:00Z,114331.35,108440.69,LONG,0.72698501,83117.17,-4157.75,-4400.67,242.93,-5.1523,25,4.0,1.4278,5.9072,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,3,1
V10_harsh_102,V10,BTCUSDT,harsh,FULL,2025-10-19T04:00:00Z,2025-10-30T00:00:00Z,109293.09,109911.31,LONG,0.86624605,94674.7,677.54,392.71,284.83,0.5657,66,10.83,6.5026,2.9185,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,BULL,TOPPING,9,1
V10_harsh_103,V10,BTCUSDT,harsh,FULL,2025-11-05T08:00:00Z,2025-11-13T20:00:00Z,103127.31,98583.47,LONG,0.8105402,83588.83,-3557.58,-3802.83,245.24,-4.4061,52,8.5,4.2401,4.9714,vdo_dip_buy,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,1
