trade_id,strategy_id,symbol,scenario,window_id,entry_ts,exit_ts,entry_price,exit_price,side,qty,notional,gross_pnl,net_pnl,fees_total,return_pct,bars_held,days_held,mfe_pct,mae_pct,entry_reason,exit_reason,entry_regime,exit_regime,holding_regime_mode,worst_regime,n_buy_fills,n_sell_fills
V11_base_89,V11,BTCUSDT,base,FULL,2025-03-04T20:00:00Z,2025-03-10T20:00:00Z,89848.93,79017.36,LONG,1.45950769,131135.2,-15677.61,-15924.08,246.46,-12.0553,37,6.0,3.2963,13.7887,vdo_trend_accel,emergency_dd,SHOCK,NEUTRAL,BULL,SHOCK,5,1
V11_base_90,V11,BTCUSDT,base,FULL,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,82547.31,82979.31,LONG,1.45797099,120351.59,750.19,508.86,241.33,0.5233,47,7.67,7.2112,1.6186,vdo_dip_buy,trailing_stop,NEUTRAL,CHOP,NEUTRAL,CHOP,3,1
V11_base_91,V11,BTCUSDT,base,FULL,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,89501.41,94225.76,LONG,1.31015853,117261.03,6306.92,6066.2,240.71,5.2785,84,13.83,9.3789,3.4766,vdo_trend_accel,trailing_stop,CHOP,BULL,BULL,CHOP,6,1
V11_base_92,V11,BTCUSDT,base,FULL,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,96080.63,107201.01,LONG,1.26888894,121915.64,14232.44,13974.5,257.94,11.574,113,18.67,16.548,1.6943,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,3,1
V11_base_93,V11,BTCUSDT,base,FULL,2025-06-02T16:00:00Z,2025-07-15T08:00:00Z,105156.84,116714.91,LONG,1.33630351,140521.45,15585.61,15289.12,296.49,10.9913,257,42.67,17.1754,6.6157,vdo_trend,trailing_stop,BULL,BULL,BULL,TOPPING,6,1
V11_base_94,V11,BTCUSDT,base,FULL,2025-07-21T08:00:00Z,2025-08-01T20:00:00Z,118841.71,113266.35,LONG,1.26926359,150841.45,-6925.76,-7220.37,294.61,-4.6914,70,11.5,1.1832,5.149,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,5,1
V11_base_95,V11,BTCUSDT,base,FULL,2025-08-03T20:00:00Z,2025-08-15T16:00:00Z,115890.18,117210.74,LONG,1.27958275,148291.08,1838.05,1539.78,298.27,1.1395,72,11.83,7.4069,2.7959,vdo_trend_accel,trailing_stop,TOPPING,BULL,BULL,TOPPING,5,1
V11_base_96,V11,BTCUSDT,base,FULL,2025-08-21T00:00:00Z,2025-08-26T00:00:00Z,113764.71,110051.43,LONG,1.31570832,149681.18,-4735.92,-5030.39,294.48,-3.264,31,5.0,3.221,4.4812,vdo_trend_accel,emergency_dd,TOPPING,BULL,BULL,TOPPING,4,1
V11_base_97,V11,BTCUSDT,base,FULL,2025-08-26T16:00:00Z,2025-09-01T04:00:00Z,110763.72,107600.8,LONG,1.28948558,142828.22,-3935.72,-4217.3,281.58,-2.8556,34,5.5,2.4576,3.1678,vdo_dip_buy,emergency_dd,BULL,BULL,BULL,BULL,6,1
V11_base_98,V11,BTCUSDT,base,FULL,2025-09-02T08:00:00Z,2025-09-21T16:00:00Z,111204.49,115468.09,LONG,1.24115128,138021.59,5429.79,5148.46,281.33,3.834,117,19.33,6.0209,2.5279,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,5,1
V11_base_99,V11,BTCUSDT,base,FULL,2025-09-24T12:00:00Z,2025-10-10T20:00:00Z,110686.44,116597.34,LONG,1.26364524,139868.39,7609.16,7321.95,287.21,5.3402,99,16.33,14.0154,7.8478,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,5,1
V11_base_100,V11,BTCUSDT,base,FULL,2025-10-12T16:00:00Z,2025-10-16T16:00:00Z,114316.86,108489.52,LONG,1.0897658,124578.61,-6225.87,-6468.67,242.81,-5.0975,25,4.0,1.4407,5.8953,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,3,1
V11_base_101,V11,BTCUSDT,base,FULL,2025-10-19T04:00:00Z,2025-10-30T16:00:00Z,109190.46,107652.33,LONG,1.27537984,139259.32,-1822.45,-2099.01,276.56,-1.4087,70,11.5,6.6027,2.8273,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,BULL,TOPPING,8,1
V11_base_102,V11,BTCUSDT,base,FULL,2025-11-05T08:00:00Z,2025-11-13T20:00:00Z,103086.09,98627.86,LONG,1.20339106,124052.88,-5240.94,-5483.68,242.74,-4.3248,52,8.5,4.2818,4.9334,vdo_dip_buy,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,1
