episode_id,entry_time,exit_time,hold_bars,hold_days,exit_reason,realized_return_pct,pnl_usd,mfe_pct,mae_pct,giveback_ratio,win_flag,native_positive_contribution_rank_desc
50,2020-07-11T00:00:00Z,2020-07-11T12:00:00Z,3,0.5,vtrend_e5_trend_exit,-1.145009,-315.864432,0.0177393366112296,1.2839901512534353,65.54632577833662,0,102
51,2020-07-25T20:00:00Z,2020-08-02T08:00:00Z,45,7.5,vtrend_e5_trail_stop,16.840574,4011.561184,25.19299520118056,0.3492069350340197,0.3315374426296544,1,41
52,2020-08-02T20:00:00Z,2020-08-11T20:00:00Z,54,9.0,vtrend_e5_trail_stop,1.441592,361.566627,7.609630575928223,2.4790927603532658,0.8105569008093202,1,77
53,2020-08-12T12:00:00Z,2020-08-19T04:00:00Z,40,6.666667,vtrend_e5_trail_stop,3.080331,829.726939,8.68292443300018,1.7568427805014455,0.6452426801858433,1,72
54,2020-08-19T12:00:00Z,2020-08-25T16:00:00Z,37,6.166667,vtrend_e5_trail_stop,-3.762374,-1138.65016,0.5118518139398943,6.2118729095534615,8.350514147912754,0,128
55,2020-08-26T04:00:00Z,2020-08-27T08:00:00Z,7,1.166667,vtrend_e5_trend_exit,0.159613,2.62148,1.430232261158258,1.1656205439780265,0.8884006434935685,1,87
56,2020-08-31T00:00:00Z,2020-09-02T12:00:00Z,15,2.5,vtrend_e5_trail_stop,-2.800311,-822.730664,2.7976554170313173,4.80073071861228,2.000949217316942,0,116
57,2020-09-18T08:00:00Z,2020-09-21T12:00:00Z,19,3.166667,vtrend_e5_trail_stop,-3.094097,-876.682994,1.957968300409398,6.09886885979788,2.5802589854764477,0,118
58,2020-09-28T16:00:00Z,2020-10-02T08:00:00Z,22,3.666667,vtrend_e5_trail_stop,-3.962348,-1073.691789,0.0660269459309282,4.9372744013656185,61.01107493514956,0,127
59,2020-10-09T00:00:00Z,2020-10-28T20:00:00Z,119,19.833333,vtrend_e5_trail_stop,20.260746,5027.220929,26.728359756132058,0.9817534424701296,0.24197570726906456,1,36
60,2020-10-29T08:00:00Z,2020-11-07T20:00:00Z,57,9.5,vtrend_e5_trail_stop,11.229217,3320.671371,21.350252812323376,1.7582264392303544,0.4740475862881356,1,47
61,2020-11-11T08:00:00Z,2020-11-26T04:00:00Z,89,14.833333,vtrend_e5_trail_stop,16.179084,5327.755226,26.39031455848387,0.3407802021034199,0.3869309907562734,1,34
62,2020-11-27T20:00:00Z,2020-12-08T12:00:00Z,64,10.666667,vtrend_e5_trail_stop,11.440252,4346.72033,18.24056042982591,1.1034953750869714,0.37281247229150033,1,40
63,2020-12-11T00:00:00Z,2021-01-04T12:00:00Z,147,24.5,vtrend_e5_trail_stop,68.073869,29055.402736,90.32440192825158,3.834820301164348,0.2463402187365281,1,6
64,2021-01-05T04:00:00Z,2021-01-11T04:00:00Z,36,6.0,vtrend_e5_trail_stop,13.393328,9492.770545,34.363666865705774,4.231856036123896,0.6102474147377367,1,22
65,2021-01-12T04:00:00Z,2021-01-17T08:00:00Z,31,5.166667,vtrend_e5_trail_stop,-0.83891,-801.574155,14.506180672644096,7.538400743635513,1.0578312113251165,0,115
66,2021-01-17T20:00:00Z,2021-01-21T12:00:00Z,22,3.666667,vtrend_e5_trail_stop,-9.797859,-7970.136072,6.112938435283131,12.987390483067832,2.602806752223769,0,194
67,2021-02-01T12:00:00Z,2021-02-01T16:00:00Z,1,0.166667,vtrend_e5_trend_exit,-3.187471,-2404.844737,0.7086373024870456,3.168732908038243,5.49802880657453,0,148
68,2021-02-02T04:00:00Z,2021-02-22T16:00:00Z,123,20.5,vtrend_e5_trail_stop,58.342363,40470.000454,73.73294375708929,0.2609366497838867,0.20873411494044022,1,3
69,2021-02-24T00:00:00Z,2021-02-26T08:00:00Z,14,2.333333,vtrend_e5_trail_stop,-8.168976,-9133.6586,6.338032102078728,9.875628893210822,2.2888820801839684,0,199
70,2021-02-26T20:00:00Z,2021-02-28T16:00:00Z,11,1.833333,vtrend_e5_trend_exit,-7.782793,-7974.218172,2.952483989514452,8.522610002291165,3.6360153103759627,0,195
71,2021-03-02T08:00:00Z,2021-03-15T12:00:00Z,79,13.166667,vtrend_e5_trail_stop,15.946111,14598.315506,27.829830487651176,4.299185829211413,0.4270137215864212,1,16
72,2021-03-18T00:00:00Z,2021-03-22T20:00:00Z,29,4.833333,vtrend_e5_trail_stop,-5.939132,-6505.542521,1.963769773749838,9.02446403413009,4.024352487440097,0,185
73,2021-03-23T00:00:00Z,2021-03-25T00:00:00Z,12,2.0,vtrend_e5_trail_stop,-3.48369,-3640.767718,5.657191221348492,4.871584826932739,1.615798523276645,0,164
74,2021-03-28T16:00:00Z,2021-04-07T12:00:00Z,59,9.833333,vtrend_e5_trail_stop,-0.264454,-399.786902,6.712327594878201,3.051602211849452,1.0393982558601267,0,105
75,2021-04-08T20:00:00Z,2021-04-16T12:00:00Z,46,7.666667,vtrend_e5_trail_stop,5.19583,4837.002109,12.223030253899848,0.5904746973586428,0.5749147394655076,1,37
76,2021-05-02T16:00:00Z,2021-05-04T16:00:00Z,12,2.0,vtrend_e5_trail_stop,-5.124388,-5303.338257,4.112191080515103,6.091242960558528,2.2461454002662995,0,175
77,2021-05-05T16:00:00Z,2021-05-12T20:00:00Z,43,7.166667,vtrend_e5_trail_stop,-5.738881,-5600.925847,3.1311299179040173,15.761799764535542,2.8328466561494885,0,180
78,2021-07-25T12:00:00Z,2021-07-27T00:00:00Z,9,1.5,vtrend_e5_trail_stop,8.046392,7057.590513,17.763403839047008,1.6582645048202944,0.5470242036431863,1,28
79,2021-07-27T04:00:00Z,2021-08-02T12:00:00Z,38,6.333333,vtrend_e5_trail_stop,7.168227,6757.109493,15.567707219619486,0.5027123805723392,0.539545104563239,1,30
80,2021-08-04T08:00:00Z,2021-08-18T00:00:00Z,82,13.666667,vtrend_e5_trail_stop,17.917037,18277.642558,27.14080602051177,1.4101535202318132,0.33984875075341797,1,11
81,2021-08-18T16:00:00Z,2021-08-25T00:00:00Z,38,6.333333,vtrend_e5_trail_stop,3.838405,4460.632417,10.103749126507578,4.225654247435909,0.6201009197734537,1,39
82,2021-08-27T04:00:00Z,2021-09-07T16:00:00Z,69,11.5,vtrend_e5_trail_stop,-0.553987,-881.744591,12.910274397509008,8.589937045990197,1.0429105519327218,0,119
83,2021-09-18T08:00:00Z,2021-09-20T04:00:00Z,11,1.833333,vtrend_e5_trail_stop,-6.520204,-8280.904659,0.3161984737146958,8.684175519814916,21.6206055437293,0,196
84,2021-10-02T12:00:00Z,2021-10-21T16:00:00Z,115,19.166667,vtrend_e5_trail_stop,31.797029,36615.813013,40.36953320151604,1.76018236787629,0.21235083791343196,1,4
85,2021-10-25T00:00:00Z,2021-10-27T08:00:00Z,14,2.333333,vtrend_e5_trail_stop,-1.679495,-2781.802884,4.592678987216157,4.782367067182708,1.3656896126802938,0,155
86,2021-10-28T16:00:00Z,2021-11-06T08:00:00Z,52,8.666667,vtrend_e5_trail_stop,-0.767437,-1367.620622,5.016745015989908,5.522511329943418,1.1529750859479488,0,131
87,2021-11-06T20:00:00Z,2021-11-11T00:00:00Z,25,4.166667,vtrend_e5_trail_stop,5.847733,8400.769122,12.67771105311026,0.2246870375203685,0.5387390534851038,1,26
88,2021-11-15T04:00:00Z,2021-11-16T04:00:00Z,6,1.0,vtrend_e5_trail_stop,-7.497723,-11900.294756,0.9477746728731362,8.339105235097179,8.9108708162363,0,206
89,2021-12-26T00:00:00Z,2021-12-28T16:00:00Z,16,2.666667,vtrend_e5_trail_stop,-3.095213,-4657.315805,3.2466106224250586,6.218170771676715,1.9533674838062436,0,170
90,2022-02-05T20:00:00Z,2022-02-12T08:00:00Z,39,6.5,vtrend_e5_trail_stop,1.14314,1376.627641,10.182509388881613,1.1299238724926586,0.8877349427000572,1,64
91,2022-02-15T00:00:00Z,2022-02-17T16:00:00Z,16,2.666667,vtrend_e5_trail_stop,-1.632189,-2491.99391,5.103312965864927,4.294343742871629,1.3198292973441754,0,150
92,2022-03-01T16:00:00Z,2022-03-04T04:00:00Z,15,2.5,vtrend_e5_trail_stop,-5.21628,-7358.340768,3.920255201230062,5.9912879230935925,2.3305970484684986,0,192
93,2022-03-17T16:00:00Z,2022-03-31T20:00:00Z,85,14.166667,vtrend_e5_trail_stop,11.501257,14708.030817,17.99849376516171,1.724631847615259,0.36098780542057957,1,15
94,2022-04-01T20:00:00Z,2022-04-06T16:00:00Z,29,4.833333,vtrend_e5_trail_stop,-4.921238,-7305.15346,2.232493407927008,6.96203146295,3.2043684350986004,0,191
95,2022-04-07T12:00:00Z,2022-04-09T00:00:00Z,9,1.5,vtrend_e5_trend_exit,-3.6538,-5194.217643,0.3654197208613693,3.8880784636407153,10.998913007177727,0,174
96,2022-07-18T08:00:00Z,2022-07-23T12:00:00Z,31,5.166667,vtrend_e5_trail_stop,-0.27001,-551.188967,9.01985871550306,3.952641985407462,1.0299350586873288,0,110
97,2022-07-24T00:00:00Z,2022-07-26T00:00:00Z,12,2.0,vtrend_e5_trail_stop,-5.257612,-7052.69216,2.4191401399475043,7.185046216407804,3.1733391601340184,0,189
98,2022-07-27T08:00:00Z,2022-08-01T20:00:00Z,33,5.5,vtrend_e5_trail_stop,7.324028,8837.353023,15.446563744535949,1.1129606930138576,0.5258474233409489,1,25
99,2022-08-03T16:00:00Z,2022-08-09T16:00:00Z,36,6.0,vtrend_e5_trail_stop,-1.386833,-2026.08339,3.716961814500455,4.175708614361303,1.3731092944215206,0,144
100,2022-08-10T12:00:00Z,2022-08-17T12:00:00Z,42,7.0,vtrend_e5_trail_stop,2.494746,3038.455854,8.925419271415477,0.6087931269437982,0.7204897692605134,1,48
101,2022-08-17T16:00:00Z,2022-08-19T08:00:00Z,10,1.666667,vtrend_e5_trail_stop,-6.533462,-8851.435777,0.9546846442262004,9.19628599719142,7.843581322391082,0,197
102,2022-09-11T16:00:00Z,2022-09-13T16:00:00Z,12,2.0,vtrend_e5_trail_stop,-3.945639,-5054.711745,5.24047878668881,7.541261015949082,1.7529157469394219,0,172
103,2022-09-13T20:00:00Z,2022-09-15T16:00:00Z,11,1.833333,vtrend_e5_trend_exit,-2.893608,-3597.377196,1.163742648200398,3.9801664528571847,3.4864672653139,0,163
104,2022-10-05T04:00:00Z,2022-10-07T20:00:00Z,16,2.666667,vtrend_e5_trail_stop,-3.814733,-4536.789247,1.2159024612833549,4.407807966524517,4.137367610863822,0,168
105,2022-10-09T12:00:00Z,2022-10-09T16:00:00Z,1,0.166667,vtrend_e5_trend_exit,0.145814,-4.84089,0.3492785327640957,0.6918331283013147,0.582528021845295,1,88
106,2022-10-25T20:00:00Z,2022-10-28T08:00:00Z,15,2.5,vtrend_e5_trail_stop,-1.165747,-1441.757864,3.5644431200024798,1.554064428451768,1.327048843466799,0,132
107,2022-10-29T00:00:00Z,2022-11-02T20:00:00Z,29,4.833333,vtrend_e5_trail_stop,-1.853263,-2162.902414,2.2926110691089656,2.738138087837828,1.8083634529079893,0,146
108,2022-11-03T04:00:00Z,2022-11-07T08:00:00Z,25,4.166667,vtrend_e5_trail_stop,1.394546,1314.484292,5.654947430938279,1.4741355975490449,0.7533936403421854,1,65
109,2022-12-07T00:00:00Z,2022-12-07T08:00:00Z,2,0.333333,vtrend_e5_trend_exit,-2.103244,-2406.503821,0.2113682654299409,2.497497384147019,10.950613899971334,0,149
110,2022-12-09T08:00:00Z,2022-12-15T16:00:00Z,38,6.333333,vtrend_e5_trail_stop,1.057179,945.334349,6.7275701729989565,2.0721964752290387,0.8428587182571534,1,70
111,2022-12-17T16:00:00Z,2022-12-18T00:00:00Z,2,0.333333,vtrend_e5_trend_exit,0.258901,114.128994,0.4745632803831036,0.4207268927672167,0.4544436733685012,1,83
112,2023-01-09T00:00:00Z,2023-01-30T20:00:00Z,131,21.833333,vtrend_e5_trail_stop,32.762503,34234.639012,39.75265645661404,0.2350667895135982,0.17584116584115772,1,5
113,2023-01-31T16:00:00Z,2023-02-05T20:00:00Z,31,5.166667,vtrend_e5_trail_stop,-1.188876,-1860.675496,4.796180139959636,1.7365687518820034,1.2478797637509098,0,142
114,2023-02-06T12:00:00Z,2023-02-09T20:00:00Z,20,3.333333,vtrend_e5_trail_stop,-3.89566,-5538.263891,2.4054989255227954,5.297183152961863,2.6194810808960733,0,178
115,2023-02-16T04:00:00Z,2023-02-17T00:00:00Z,5,0.833333,vtrend_e5_trail_stop,-5.098208,-6883.826841,1.994084186955129,5.723656687109116,3.5566663801615714,0,188
116,2023-02-18T00:00:00Z,2023-02-22T16:00:00Z,28,4.666667,vtrend_e5_trail_stop,-3.666044,-4735.990109,2.6722668166072423,4.139926265393962,2.3718854633888973,0,171
117,2023-02-23T04:00:00Z,2023-02-24T20:00:00Z,10,1.666667,vtrend_e5_trail_stop,-5.393197,-6607.33368,0.191055361275411,6.691858959629505,29.228451502209214,0,186
118,2023-02-26T20:00:00Z,2023-03-03T04:00:00Z,26,4.333333,vtrend_e5_trail_stop,-5.209658,-6025.916612,2.028517357034303,6.596590893389284,3.568209723192377,0,182
119,2023-03-14T16:00:00Z,2023-03-15T20:00:00Z,7,1.166667,vtrend_e5_trail_stop,-6.07612,-6615.492431,0.3134146062935222,7.807008313041826,20.38684374623412,0,187
120,2023-03-16T00:00:00Z,2023-03-22T20:00:00Z,41,6.833333,vtrend_e5_trail_stop,9.593545,9395.649246,18.749927270268994,0.7690337400448252,0.4883422819878294,1,23
121,2023-03-23T08:00:00Z,2023-03-27T16:00:00Z,26,4.333333,vtrend_e5_trail_stop,-2.830253,-3240.187563,3.942328849688777,4.162858953962122,1.7179139812812498,0,160
122,2023-03-28T00:00:00Z,2023-04-09T08:00:00Z,74,12.333333,vtrend_e5_trail_stop,2.663087,2646.555495,7.486173936745856,1.9160690703084835,0.6442659464632197,1,52
123,2023-04-09T12:00:00Z,2023-04-17T08:00:00Z,47,7.833333,vtrend_e5_trail_stop,6.618223,6972.583179,10.880062563143914,0.5656213143419102,0.39171094269079354,1,29
124,2023-04-18T08:00:00Z,2023-04-19T12:00:00Z,7,1.166667,vtrend_e5_trail_stop,-1.75826,-2186.962093,2.28014757184621,2.7021722295049995,1.771116756524823,0,147
125,2023-04-21T16:00:00Z,2023-04-22T00:00:00Z,2,0.333333,vtrend_e5_trend_exit,-2.968297,-3500.212158,0.0776389820634475,3.3622722315601288,39.232044278662386,0,161
126,2023-04-30T08:00:00Z,2023-05-01T16:00:00Z,8,1.333333,vtrend_e5_trail_stop,-3.936507,-4437.4398,2.299607679057678,5.105573704312071,2.7118167745956923,0,167
127,2023-05-04T04:00:00Z,2023-05-08T00:00:00Z,23,3.833333,vtrend_e5_trail_stop,-2.486741,-2742.309219,2.382912068889449,3.8512871345755895,2.0435722880697567,0,154
128,2023-05-30T00:00:00Z,2023-05-31T12:00:00Z,9,1.5,vtrend_e5_trail_stop,-2.499785,-2679.292995,0.9885295996715106,3.288895472961382,3.5287912479612964,0,153
129,2023-06-20T12:00:00Z,2023-06-28T20:00:00Z,50,8.333333,vtrend_e5_trail_stop,11.639146,11291.574287,16.695939080718887,1.0503275210082537,0.3028756307908829,1,18
130,2023-06-29T08:00:00Z,2023-07-05T16:00:00Z,38,6.333333,vtrend_e5_trail_stop,-0.147762,-325.977293,3.3234801624988908,2.8667092162614,1.0444600216566058,0,103
131,2023-07-06T00:00:00Z,2023-07-14T20:00:00Z,53,8.833333,vtrend_e5_trail_stop,-1.47449,-1769.379732,4.1554759823566645,2.7322216794795997,1.3548305913114154,0,139
132,2023-07-15T00:00:00Z,2023-07-20T00:00:00Z,30,5.0,vtrend_e5_trend_exit,-1.525959,-1793.128278,0.3267397594476697,2.7365066005106287,5.670258075048856,0,140
133,2023-09-17T12:00:00Z,2023-09-21T16:00:00Z,25,4.166667,vtrend_e5_trail_stop,-0.134698,-299.252043,3.3479043245282827,0.8118725429558105,1.0402335272884415,0,101
134,2023-09-24T20:00:00Z,2023-09-26T00:00:00Z,7,1.166667,vtrend_e5_trend_exit,-0.744587,-935.733036,0.1738738527816855,1.8325368871655376,5.282340260412226,0,124
135,2023-09-28T20:00:00Z,2023-10-03T00:00:00Z,25,4.166667,vtrend_e5_trail_stop,1.253048,1141.240338,5.355872401176848,1.7028973227094186,0.7660422231633698,1,68
136,2023-10-04T04:00:00Z,2023-10-11T00:00:00Z,41,6.833333,vtrend_e5_trail_stop,-0.34646,-518.869584,3.048789999672893,1.627428974410166,1.113638525459993,0,109
137,2023-10-12T00:00:00Z,2023-10-13T04:00:00Z,7,1.166667,vtrend_e5_trend_exit,-0.548231,-724.946075,0.1659248144587292,1.291342817320512,4.304092891641368,0,113
138,2023-10-16T16:00:00Z,2023-11-14T20:00:00Z,175,29.166667,vtrend_e5_trail_stop,25.510553,26099.43534,35.169897193643955,0.0999250498265274,0.27464806452120166,1,7
139,2023-11-15T12:00:00Z,2023-11-16T16:00:00Z,7,1.166667,vtrend_e5_trail_stop,0.254714,134.562048,4.693857269939835,2.142392493868769,0.9457346090109671,1,82
140,2023-11-17T04:00:00Z,2023-11-22T00:00:00Z,29,4.833333,vtrend_e5_trail_stop,-2.230462,-3064.48811,3.366621789378331,2.4328344035669724,1.6625222966942983,0,158
141,2023-11-22T04:00:00Z,2023-11-27T12:00:00Z,32,5.333333,vtrend_e5_trail_stop,1.599676,1818.694515,5.485501209050256,0.4865367986928275,0.7083810687415811,1,58
142,2023-11-27T20:00:00Z,2023-12-11T04:00:00Z,80,13.333333,vtrend_e5_trail_stop,14.50236,18241.567276,21.092641763067466,0.3288091052779054,0.31244458788499585,1,12
143,2023-12-12T00:00:00Z,2023-12-18T00:00:00Z,36,6.0,vtrend_e5_trail_stop,0.093479,-82.336534,5.280405632035552,1.7912085417156882,0.9822970039587726,1,91
144,2023-12-18T16:00:00Z,2023-12-26T16:00:00Z,48,8.0,vtrend_e5_trail_stop,2.522326,3434.734493,7.483033874255159,0.3883007417809081,0.6629273577555379,1,46
145,2023-12-26T20:00:00Z,2024-01-03T12:00:00Z,46,7.666667,vtrend_e5_trail_stop,3.577519,5072.558022,8.845294419898114,3.3242912462273915,0.5955455149178394,1,35
146,2024-01-06T00:00:00Z,2024-01-12T16:00:00Z,40,6.666667,vtrend_e5_trail_stop,0.51658,559.938068,10.817565391034243,2.2952993219878346,0.9522461865191821,1,74
147,2024-01-14T08:00:00Z,2024-01-15T00:00:00Z,4,0.666667,vtrend_e5_trend_exit,-3.167695,-5082.051654,0.056992482892958,3.104003917199729,56.58092645216903,0,173
