config_id,mechanism_type,candidate_id,fold,cost_bps_rt,cagr,sharpe,max_drawdown,entries,exit_count,final_position_state,exposure,mean_daily_return
cfg_005,base,btcsd_20260318_c1_av4h,9,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_005,base,btcsd_20260318_c1_av4h,9,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_005,base,btcsd_20260318_c1_av4h,10,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_005,base,btcsd_20260318_c1_av4h,10,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_005,base,btcsd_20260318_c1_av4h,11,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_005,base,btcsd_20260318_c1_av4h,11,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_005,base,btcsd_20260318_c1_av4h,12,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_005,base,btcsd_20260318_c1_av4h,12,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_005,base,btcsd_20260318_c1_av4h,13,20,0.8847385129935725,1.6642354836961033,0.12912697042438315,4,3,long,0.6574074074074074,0.001990377590195637
cfg_005,base,btcsd_20260318_c1_av4h,13,50,0.8062547921132628,1.5666393664628688,0.1356138914580335,4,3,long,0.6574074074074074,0.0018738743421796353
cfg_005,base,btcsd_20260318_c1_av4h,14,20,-0.2595044568788373,-0.8025402750199853,0.23224709364011176,7,6,long,0.42568807339449544,-0.0006889210591856343
cfg_005,base,btcsd_20260318_c1_av4h,14,50,-0.3156545758063706,-1.0370263860879623,0.2449231339628185,7,6,long,0.42568807339449544,-0.0009011049909155431
cfg_006,base,btcsd_20260318_c1_av4h,1,20,0.3581105071952402,1.5449950382141622,0.061710922667037815,1,1,flat,0.23853211009174313,0.0008990295705212528
cfg_006,base,btcsd_20260318_c1_av4h,1,50,0.3417995412136752,1.4854147072979942,0.061710922667037926,1,1,flat,0.23853211009174313,0.0008661794187279179
cfg_006,base,btcsd_20260318_c1_av4h,2,20,-0.14147225684469744,-1.1207686790616356,0.06206952703126478,1,1,flat,0.0641025641025641,-0.00039427987691868647
cfg_006,base,btcsd_20260318_c1_av4h,2,50,-0.15175790850908966,-1.1878565955984437,0.06347783104473137,1,1,flat,0.0641025641025641,-0.00042629174252099085
cfg_006,base,btcsd_20260318_c1_av4h,3,20,0.8432848568353275,1.9237093400458498,0.10718693471858776,2,2,flat,0.3858695652173913,0.0018368064406979552
cfg_006,base,btcsd_20260318_c1_av4h,3,50,0.7997110194026233,1.850315860354098,0.11121174547857982,2,2,flat,0.3858695652173913,0.0017722618236261404
cfg_006,base,btcsd_20260318_c1_av4h,4,20,15.219788057976956,5.252753318507324,0.10545250521920657,2,2,flat,0.8822463768115942,0.008077315999955472
cfg_006,base,btcsd_20260318_c1_av4h,4,50,14.835517395989692,5.202918446525183,0.10545250521920657,2,2,flat,0.8822463768115942,0.00801241833183704
cfg_006,base,btcsd_20260318_c1_av4h,5,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_006,base,btcsd_20260318_c1_av4h,5,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_006,base,btcsd_20260318_c1_av4h,6,20,-0.7163842195049948,-4.8752744161537676,0.2694485115866957,3,3,flat,0.08241758241758242,-0.0033549913409792157
cfg_006,base,btcsd_20260318_c1_av4h,6,50,-0.7264778896038193,-4.911504163884575,0.2760146024671354,3,3,flat,0.08241758241758242,-0.0034500576470107005
cfg_006,base,btcsd_20260318_c1_av4h,7,20,-0.32801037702871316,-1.0891958035159717,0.11500328616835842,2,2,flat,0.2246376811594203,-0.0009457463328728413
cfg_006,base,btcsd_20260318_c1_av4h,7,50,-0.34391700245053414,-1.153090798685427,0.11633211006300048,2,2,flat,0.2246376811594203,-0.0010089393080933852
cfg_006,base,btcsd_20260318_c1_av4h,8,20,1.3963222453440625,2.305959579998574,0.11496665222252911,1,1,flat,0.47101449275362317,0.0026266143221701653
