sharpe,cagr,mdd,trades,positive_folds_vs_A,fold1,fold2,fold3,fold4,trail_mult,peak_anchor,atr_mode,trend_exit,cooldown_bars,trail_confirm_bars
1.244160232992967,0.35298063905962085,-0.24533625583058283,106,1,1.0992257974387567,1.4674157080486336,1.3858832264842644,0.7596433298267773,2.7,close,current,d1_close_below_ema21,6,1
0.91369570615742,0.2408605741612162,-0.2796081557734381,100,0,0.7127337164451845,1.0795121569311785,1.23918455585822,0.30838244178292457,2.7,close,current,d1_close_below_ema21,6,2
1.5336227322266418,0.49132834659101454,-0.23553455547465718,110,3,1.2396718894499343,1.8837968391667514,2.08550245658065,0.016053340514480152,2.7,close,lagged,none,0,1
1.2286615528238178,0.37342809953452405,-0.2685423841923228,100,1,0.9605108544085413,1.6727519433758729,1.3890889959508397,0.15612646750779874,2.7,close,lagged,none,0,2
1.4000279595780796,0.4299296355077229,-0.2355345554746574,110,1,1.0949586305811165,1.8380765975506779,1.7754999958499917,0.02542862702115839,2.7,close,lagged,none,1,1
1.2938840934018172,0.3982454227813901,-0.26854238419232235,98,3,1.163942635421001,1.6624016042187326,1.254061189335855,0.5397963605381576,2.7,close,lagged,none,1,2
1.4724025286767988,0.45343268729576125,-0.23553455547465674,105,2,1.1929159306017134,1.9096150488718093,1.7480295085538269,0.2784122735869398,2.7,close,lagged,none,3,1
1.277451399721248,0.38680368999178305,-0.268542384192323,95,3,1.1800086226667177,1.6718242595536563,1.1746959668172912,0.4530501017762294,2.7,close,lagged,none,3,2
1.3924936972769595,0.4138865843680213,-0.2355345554746573,102,2,1.0711640366311377,1.7161448146296088,1.7179732515215445,0.7152029065805388,2.7,close,lagged,none,6,1
1.1279936685824496,0.3218218273903448,-0.2854455157379857,93,0,0.8250249470522941,1.3933201994855413,1.5226940497205899,0.2987367891278866,2.7,close,lagged,none,6,2
1.4446375583304563,0.4512202361004194,-0.236004469538325,114,3,1.1770222950784435,1.6314025877476392,2.1780754465053214,0.016053340514480152,2.7,close,lagged,ema30_120,0,1
1.1775970833810565,0.3507575855415259,-0.30219372022390867,104,0,0.8975701283258618,1.5131674439877847,1.5181770199638183,0.15612646750779874,2.7,close,lagged,ema30_120,0,2
1.3094185480197051,0.39147279537200186,-0.2475087353684352,114,0,1.0314600549038986,1.5843150844944869,1.8697403227683944,0.02542862702115839,2.7,close,lagged,ema30_120,1,1
1.2430637769781636,0.3751652612253844,-0.30976564660699946,102,1,1.100778736285461,1.502630189652976,1.38267463686118,0.5397963605381576,2.7,close,lagged,ema30_120,1,2
1.3775521399385846,0.4131739843190516,-0.2355345554746574,109,2,1.128991456562664,1.64278825648143,1.8435503828421975,0.2784122735869398,2.7,close,lagged,ema30_120,3,1
1.2190812405486429,0.362096281914152,-0.3169642725817893,98,1,1.1166991040039578,1.4889236254253342,1.3048148572154639,0.4530501017762294,2.7,close,lagged,ema30_120,3,2
1.3214968921588746,0.38427049261232016,-0.23553455547465718,105,1,1.0058431418976261,1.5175789491421559,1.8146395538360511,0.7152029065805388,2.7,close,lagged,ema30_120,6,1
1.0349245815728507,0.2861023337851307,-0.29781118475805346,97,0,0.758345161298184,1.2059900391635467,1.5065388661060604,0.2987367891278866,2.7,close,lagged,ema30_120,6,2
1.4679305861321075,0.4620403810186007,-0.23553455547465751,113,3,1.1810125328163437,1.7520370611882854,2.08550245658065,0.016053340514480152,2.7,close,lagged,ema30_120_confirm2,0,1
1.2016922749477361,0.3610618384495172,-0.26854238419232257,103,1,0.9015541745034809,1.6333490885572328,1.4235314364189426,0.15612646750779874,2.7,close,lagged,ema30_120_confirm2,0,2
1.3332524181747307,0.4018474696778753,-0.23553455547465696,113,1,1.0354925007982303,1.7055733661561219,1.7754999958499917,0.02542862702115839,2.7,close,lagged,ema30_120_confirm2,1,1
1.267105157691123,0.38565570806323435,-0.2691858367375689,101,2,1.1047957007099019,1.6228987880637205,1.2883477946415527,0.5397963605381576,2.7,close,lagged,ema30_120_confirm2,1,2
1.3923816044021189,0.4192483697523135,-0.23553455547465707,108,2,1.13306084292958,1.7403489975412678,1.7480295085538269,0.2784122735869398,2.7,close,lagged,ema30_120_confirm2,3,1
1.2393213290130396,0.3708761814657535,-0.27982584688365475,97,2,1.1207270623524421,1.5994118594877165,1.209366322500501,0.4530501017762294,2.7,close,lagged,ema30_120_confirm2,3,2
1.3108758936536413,0.3806323797578399,-0.23553455547465718,105,1,1.0099920171198193,1.5425513264852877,1.7179732515215445,0.7152029065805388,2.7,close,lagged,ema30_120_confirm2,6,1
1.0620042944766377,0.2966235194832407,-0.2854455157379856,96,0,0.762557829464116,1.319089857212377,1.437695522126923,0.2987367891278866,2.7,close,lagged,ema30_120_confirm2,6,2
1.492696552958016,0.4668232144054143,-0.23605819074815537,116,3,1.3346801136400277,1.7073885908365154,2.0434549383357057,0.016053340514480152,2.7,close,lagged,d1_close_below_ema21,0,1
1.1981851867725342,0.3554712212561515,-0.2714566623253599,107,0,1.0992354141117522,1.3935879674895701,1.4984145307679093,0.1654729023790143,2.7,close,lagged,d1_close_below_ema21,0,2
1.383319923174409,0.41791831997212237,-0.23607793373462838,115,2,1.1897901240239184,1.6603821964277266,1.843795082645699,0.02542862702115839,2.7,close,lagged,d1_close_below_ema21,1,1
1.1992157756545105,0.3554177787088737,-0.2793621178645852,105,1,1.1105209529106492,1.3828822191735057,1.3616124306823407,0.5492892439741421,2.7,close,lagged,d1_close_below_ema21,1,2
1.3947977673064251,0.41825589330150303,-0.2355345554746574,110,2,1.1388599058776634,1.702487139147071,1.817237457647107,0.2784122735869398,2.7,close,lagged,d1_close_below_ema21,3,1
1.1777740640732548,0.3448412300419037,-0.27564991488823853,101,2,1.1264675906744595,1.3755709752765986,1.282875557438995,0.462578805332929,2.7,close,lagged,d1_close_below_ema21,3,2
1.2754789632572134,0.36324067794783255,-0.2355345554746573,107,1,1.015906564276017,1.502295802766595,1.6297028081559939,0.7152029065805388,2.7,close,lagged,d1_close_below_ema21,6,1
0.9493934074298895,0.25255108909392354,-0.27960815577343734,100,0,0.7685685483843036,1.106821311402473,1.2772326352302998,0.30838244178292457,2.7,close,lagged,d1_close_below_ema21,6,2
1.510401544501504,0.4647329714535344,-0.2608046155477587,147,2,1.6091116844970874,1.2596960960069874,2.334242625715441,0.2027457432052823,2.7,high,current,none,0,1
1.5550694707152504,0.49897688210151836,-0.2245503380775058,120,2,1.4040598326382558,2.100896965041377,1.564379793309521,0.05343717192288679,2.7,high,current,none,0,2
1.4409175367312075,0.43037431758318934,-0.2608046155477587,144,2,1.5302726768241688,1.3941844392224956,1.9573165009477418,0.15071147201158824,2.7,high,current,none,1,1
1.497190759407853,0.4726606948535521,-0.22455033807750702,119,2,1.4050239544094072,1.9479685787418053,1.455943657339152,0.2909588809353339,2.7,high,current,none,1,2
1.4717309549334663,0.43445384752143057,-0.26222808442697776,135,3,1.535517984819283,1.2946207810727604,2.0067489497226005,0.7908069577191863,2.7,high,current,none,3,1
1.4064575380682265,0.428518832422486,-0.2245503380775048,116,2,1.3566864332707598,1.8872927771109111,1.2553600703307948,0.19001206307001975,2.7,high,current,none,3,2
1.3694689157920332,0.38516331238979373,-0.26458340556035165,128,2,1.6059450367360941,1.038032111105687,1.8229303226748808,0.8169177494760796,2.7,high,current,none,6,1
1.2414057277798707,0.3537788127733186,-0.24045178541200096,114,1,1.0713674631743977,1.7181745010829843,1.2683777918917072,0.0063372901631640706,2.7,high,current,none,6,2
1.4498657218643707,0.4383301870426022,-0.27851982482148585,150,2,1.5441715752751648,1.0866685918348413,2.4306205914132955,0.2027457432052823,2.7,high,current,ema30_120,0,1
1.4693707458358893,0.45992427168359273,-0.22597529850412812,124,2,1.3406234162899269,1.849662425067938,1.6780093969259147,0.05343717192288679,2.7,high,current,ema30_120,0,2
1.3793382356121056,0.4045908707228332,-0.2673722670722599,147,2,1.4644123477100663,1.2209046395627874,2.055244320664592,0.15071147201158824,2.7,high,current,ema30_120,1,1
1.4109255339479498,0.4342936959487538,-0.2272277915318296,123,2,1.3415853824357609,1.6945824015383095,1.5697161056906335,0.2909588809353339,2.7,high,current,ema30_120,1,2
1.4067156074739302,0.4078570321337487,-0.2622280844269772,138,3,1.4695677240603844,1.1084566590279599,2.106416862049371,0.7908069577191863,2.7,high,current,ema30_120,3,1
1.3434684462918867,0.401555913356866,-0.24139023248518354,119,2,1.2930282454695903,1.698734207850885,1.3706365882998934,0.19001206307001975,2.7,high,current,ema30_120,3,2
1.3295312047147536,0.3689217763648489,-0.2645834055603513,130,3,1.539223435421016,0.9217405172865087,1.9249591622479385,0.8169177494760796,2.7,high,current,ema30_120,6,1
1.176092813431362,0.3282265920163472,-0.24184752545941346,117,0,1.0042397187845413,1.525198514818748,1.385283414560652,0.0063372901631640706,2.7,high,current,ema30_120,6,2
1.4682227539227357,0.4467839577901356,-0.26080461554775924,149,2,1.5483489790020866,1.195770449462921,2.334242625715441,0.2027457432052823,2.7,high,current,ema30_120_confirm2,0,1
1.493095552501065,0.47099053558503035,-0.22455033807750624,123,2,1.344680687796565,1.9719409320378152,1.5818994897458099,0.05343717192288679,2.7,high,current,ema30_120_confirm2,0,2
1.398069303955821,0.41284633898883905,-0.2608046155477589,146,2,1.4686430845640706,1.3302563584871225,1.9573165009477418,0.15071147201158824,2.7,high,current,ema30_120_confirm2,1,1
1.434850163532919,0.4451656794203602,-0.2245503380775059,122,2,1.34564288787076,1.8177743813720426,1.4734239557176607,0.2909588809353339,2.7,high,current,ema30_120_confirm2,1,2
1.4163387249086359,0.41169335939544616,-0.2622280844269783,137,3,1.473805007375388,1.1928790883639817,2.0067489497226005,0.7908069577191863,2.7,high,current,ema30_120_confirm2,3,1
1.3638378771261712,0.41059016467861253,-0.22455033807750535,118,2,1.2970956573550345,1.8127469007504258,1.2729596320002758,0.19001206307001975,2.7,high,current,ema30_120_confirm2,3,2
1.3124287729913182,0.36318491749150206,-0.2645834055603511,130,2,1.5435197883057938,0.9311121132551818,1.8229303226748808,0.8169177494760796,2.7,high,current,ema30_120_confirm2,6,1
1.1973440994588076,0.3367881718506891,-0.24045178541200052,116,1,1.0085064013106997,1.6418505927712317,1.2862432287738539,0.0063372901631640706,2.7,high,current,ema30_120_confirm2,6,2
1.4544079983657594,0.4373613122670741,-0.2619203486985414,152,2,1.5542920566305922,1.2248289858643702,2.2276529413254282,0.2027457432052823,2.7,high,current,d1_close_below_ema21,0,1
1.4649190565622707,0.45596463944983423,-0.22455033807750624,125,2,1.350458119520378,1.897576408258243,1.5699344932574049,0.05343717192288679,2.7,high,current,d1_close_below_ema21,0,2
1.4106478694570814,0.4151068793397794,-0.256462180225006,148,2,1.4746634033310078,1.3608296180802621,1.9594347727822021,0.15071147201158824,2.7,high,current,d1_close_below_ema21,1,1
1.4062265167714738,0.4304035794123635,-0.22455033807750657,124,2,1.3514206308333776,1.7415251480265808,1.4603427642002904,0.2909588809353339,2.7,high,current,d1_close_below_ema21,1,2
1.432336304556294,0.41608222442439047,-0.2564621802250052,139,3,1.4798344701081296,1.2340469118013773,2.009787023329323,0.7908069577191863,2.7,high,current,d1_close_below_ema21,3,1
1.3409562075109718,0.40015414191214904,-0.22455033807750513,120,2,1.3028884600649404,1.7512881970479504,1.2577306989212953,0.19001206307001975,2.7,high,current,d1_close_below_ema21,3,2
1.281929331463121,0.3491114169252585,-0.2565692490691539,132,2,1.549631171168382,0.9826318381930723,1.611107556713191,0.8169177494760796,2.7,high,current,d1_close_below_ema21,6,1
1.143856894877422,0.3141939777109104,-0.2342468613136539,118,1,1.0145882601582057,1.6312690787319468,1.0473729669037437,0.0063372901631640706,2.7,high,current,d1_close_below_ema21,6,2
1.3599763836520757,0.4006229891262749,-0.25227703450336825,152,2,1.253315174677893,1.2686551657534948,2.188381302773121,0.13952925845918815,2.7,high,lagged,none,0,1
1.5328927476195648,0.48949275907040724,-0.22455033807750546,122,2,1.3857421601876017,2.08976433310456,1.6455186321800608,-0.2998105142093724,2.7,high,lagged,none,0,2
1.2728574589112893,0.3620735950302705,-0.2522770345033689,149,1,1.172806745026609,1.4087997620289114,1.7919214430922428,-0.09301668587190923,2.7,high,lagged,none,1,1
1.4920576236302405,0.47063707413660283,-0.22455033807750524,120,2,1.3867050718957181,1.9767898182893413,1.5371913839921065,-0.03524517411040518,2.7,high,lagged,none,1,2
1.3488489065427487,0.3838481427079514,-0.252277034503369,138,3,1.1608351798112202,1.395986967250933,1.9743986050463103,0.45768339390724305,2.7,high,lagged,none,3,1
1.4364261543090968,0.43974795608324846,-0.22455033807750502,116,3,1.338329816526768,1.9013741127904422,1.3376912956027287,0.35376635549445795,2.7,high,lagged,none,3,2
1.258343026330278,0.34157865703732604,-0.25938230601082524,130,2,1.1559308866292952,1.1700714125614842,1.7835017055758955,0.8699215628577933,2.7,high,lagged,none,6,1
1.2640047973721666,0.3619599897124115,-0.24045178541200163,114,1,1.0404955566333194,1.677860719235849,1.4196954455385538,0.17129785413641394,2.7,high,lagged,none,6,2
1.2958106033322359,0.37465344599046513,-0.2790250386090063,155,2,1.1862599672053382,1.0881160139862833,2.2838724070304957,0.13952925845918815,2.7,high,lagged,ema30_120,0,1
1.4597167410304062,0.45584958286668353,-0.22867320723424578,126,2,1.3222837854554663,1.8384312607514535,1.7516092992465402,-0.13313080166770672,2.7,high,lagged,ema30_120,0,2
1.2075122884335565,0.3368188125121325,-0.26635699494804244,152,1,1.104739729287632,1.2277672037690106,1.8888998086337148,-0.09301668587190923,2.7,high,lagged,ema30_120,1,1
1.418457904145723,0.4374197913296769,-0.23033819173133685,124,2,1.3232445384939306,1.7238208338711485,1.6435154637299039,0.13663785635980724,2.7,high,lagged,ema30_120,1,2
1.2981766778616195,0.36357181595966725,-0.2522770345033696,141,2,1.0924014773536486,1.210276276490942,2.073957417422001,0.6454471828688153,2.7,high,lagged,ema30_120,3,1
1.3716862310798341,0.41200436288567577,-0.24444362900536198,119,3,1.2746494518392613,1.7126409422433257,1.4456137089863592,0.35376635549445795,2.7,high,lagged,ema30_120,3,2
1.2175310759484694,0.3258481667090982,-0.25938230601082635,132,2,1.0866115531881464,1.054784731656079,1.8853916828869173,0.8699215628577933,2.7,high,lagged,ema30_120,6,1
1.1969828357300412,0.33571535172122813,-0.24184752545941324,117,0,0.9733284219921512,1.484689976156515,1.5291498386639517,0.17129785413641394,2.7,high,lagged,ema30_120,6,2
1.3136617848362688,0.382348830681444,-0.25227703450336825,154,2,1.190540874737845,1.1948374028154876,2.188381302773121,0.13952925845918815,2.7,high,lagged,ema30_120_confirm2,0,1
1.470044893766855,0.4614911126454455,-0.2245503380775059,125,2,1.3263407706835966,1.9607473341135617,1.6593319809104932,-0.2998105142093724,2.7,high,lagged,ema30_120_confirm2,0,2
1.225790161497816,0.3443023968689196,-0.25227703450336836,151,0,1.1090785748816723,1.334708996076075,1.7919214430922428,-0.09301668587190923,2.7,high,lagged,ema30_120_confirm2,1,1
1.4289180541342126,0.4429899042402463,-0.22455033807750602,123,2,1.3273017575126023,1.8468349802062662,1.5510744208267158,-0.03524517411040518,2.7,high,lagged,ema30_120_confirm2,1,2
1.2925529812426932,0.361890615615188,-0.2522770345033686,140,2,1.0967630882356982,1.2949142044563595,1.9743986050463103,0.45768339390724305,2.7,high,lagged,ema30_120_confirm2,3,1
1.3929860536866,0.4214912506225583,-0.2245503380775059,118,3,1.2787165804244318,1.8267652285587477,1.3518515254638293,0.35376635549445795,2.7,high,lagged,ema30_120_confirm2,3,2
1.2003513978945255,0.32029182013676416,-0.2593823060108261,132,1,1.0910307433493531,1.0641528013244084,1.7835017055758955,0.8699215628577933,2.7,high,lagged,ema30_120_confirm2,6,1
1.219182264869078,0.34468967355994584,-0.24045178541200074,116,0,0.9775944827447866,1.6014466568647217,1.4340137875599777,0.17129785413641394,2.7,high,lagged,ema30_120_confirm2,6,2
1.3188618901796136,0.3808834629679363,-0.26243718620697654,157,2,1.1966386782233858,1.2410829739980118,2.1450758163123567,0.13952925845918815,2.7,high,lagged,d1_close_below_ema21,0,1
1.4607579544048999,0.4540179942918814,-0.22455033807750557,127,2,1.3321181817181826,1.8862599741853243,1.6574169810004702,-0.1097622803459435,2.7,high,lagged,d1_close_below_ema21,0,2
1.2580925467332962,0.3538432907468567,-0.24691344472940213,153,0,1.115260469664245,1.3826083870149082,1.8591816075911616,-0.09301668587190923,2.7,high,lagged,d1_close_below_ema21,1,1
1.4193298350402808,0.43561138907577845,-0.22455033807750535,125,2,1.3330794796658927,1.7709451542017054,1.5481300262453144,0.1627420457920224,2.7,high,lagged,d1_close_below_ema21,1,2
1.3264441224566716,0.3723523354125484,-0.2469134447294017,142,2,1.1029775726672504,1.3364754092476898,1.9770725413572485,0.678299659566611,2.7,high,lagged,d1_close_below_ema21,3,1
1.3722290093864085,0.4118109417352134,-0.22455033807750546,120,3,1.2845093692080922,1.7652534451132667,1.3470470793256184,0.35376635549445795,2.7,high,lagged,d1_close_below_ema21,3,2
1.1686345547731796,0.3066611472618812,-0.2469134447294019,134,1,1.0973270438465919,1.1151464421864008,1.569683858543484,0.8699215628577933,2.7,high,lagged,d1_close_below_ema21,6,1
1.175684215328772,0.32553633151173855,-0.2342468613136527,118,1,0.9836761751863382,1.612161487267473,1.2117195368145852,0.17129785413641394,2.7,high,lagged,d1_close_below_ema21,6,2
1.4519203293975804,0.46227335487629917,-0.2733669220869338,100,2,1.1819982075782811,1.8462468376297552,1.7465906703427978,0.3222358854220594,3.0,close,current,none,0,1
1.1413560894909105,0.3415025893592365,-0.269529165892631,92,1,0.8795377222448539,1.6415419221351413,1.2238052598585225,-0.014237486770166253,3.0,close,current,none,0,2
1.3817009715025872,0.4273792433561223,-0.27336692208693336,99,2,1.195273506437469,1.8218751219221858,1.4426645206581008,0.316378025087025,3.0,close,current,none,1,1
1.1264509749363598,0.3354695304198798,-0.27511658672666706,92,1,0.8803966972081938,1.6191803000941496,1.1706407315624108,0.04238069542104516,3.0,close,current,none,1,2
1.4096152894990164,0.43371853197349,-0.27336692208693436,95,3,1.202425758015554,1.9487506256165879,1.3377612080951293,0.3875229927868984,3.0,close,current,none,3,1
1.0412877485084917,0.2994327829556249,-0.3081160760702826,90,0,0.8864547084214214,1.5243506533847315,0.9769453426660838,-0.06573627474332752,3.0,close,current,none,3,2
1.2569646897147215,0.3688813649315832,-0.27665716555006914,94,1,1.0650716548827353,1.6570581819720906,1.4759881208402752,-0.05489652783767862,3.0,close,current,none,6,1
0.9016239258870004,0.24394470639982724,-0.30212569455012794,88,0,0.6202113617396589,1.2563629281923168,1.2004777538776992,-0.1782107135237873,3.0,close,current,none,6,2
1.3740835418443529,0.42715613356832627,-0.2733669220869339,104,0,1.1196934805892897,1.6040926839062521,1.8753474413200957,0.3222358854220594,3.0,close,current,ema30_120,0,1
1.0900975414302578,0.3193590543361646,-0.34025770628656904,96,0,0.816579053826745,1.4819596211980002,1.3483752707728291,-0.014237486770166253,3.0,close,current,ema30_120,0,2
1.3026435783188213,0.3931000214772682,-0.28123836247050915,103,1,1.1319260798861015,1.5795146527507515,1.5736811948667035,0.316378025087025,3.0,close,current,ema30_120,1,1
1.0750789598583848,0.3134255801855228,-0.3511364327280848,96,0,0.8174436501325585,1.4592595251062093,1.2950395660743041,0.04238069542104516,3.0,close,current,ema30_120,1,2
1.3241615572513086,0.3973443969176085,-0.2733669220869337,99,3,1.1390638239246067,1.686366723126607,1.4705298168886576,0.3875229927868984,3.0,close,current,ema30_120,3,1
0.9826883616601277,0.2762819821107507,-0.3672620749723904,93,0,0.8234816982053202,1.3408953909813888,1.1014401200252788,-0.06573627474332752,3.0,close,current,ema30_120,3,2
1.1620322375226915,0.3308246478155643,-0.27665716555006914,98,0,1.0003667533294938,1.4616471308900416,1.4588862825417896,-0.05489652783767862,3.0,close,current,ema30_120,6,1
0.8090716562458592,0.21032968048274814,-0.36178378382832366,92,0,0.5546766673743988,1.068726832265876,1.1819424779971568,-0.1782107135237873,3.0,close,current,ema30_120,6,2
1.3963740773487507,0.43740715249910256,-0.2733669220869339,103,2,1.123655963752822,1.7229025161036051,1.7805066503089333,0.3222358854220594,3.0,close,current,ema30_120_confirm2,0,1
1.1142009072831762,0.32942378357984614,-0.3014705657884065,95,0,0.8205570561761106,1.6019399933256957,1.2570070989715165,-0.014237486770166253,3.0,close,current,ema30_120_confirm2,0,2
1.3253244093470717,0.40310642116734563,-0.2733669220869337,102,2,1.1359579290871522,1.698393596411189,1.4773226761046414,0.316378025087025,3.0,close,current,ema30_120_confirm2,1,1
1.0992236716975956,0.32344504592750334,-0.3129888672502734,95,0,0.8214213663293417,1.5793745793104346,1.2037859598593874,0.04238069542104516,3.0,close,current,ema30_120_confirm2,1,2
1.3378795221875897,0.4029703703144403,-0.2733669220869337,98,3,1.143097285219318,1.782338501108348,1.3729290979464517,0.3875229927868984,3.0,close,current,ema30_120_confirm2,3,1
1.003194903746857,0.28450873359024564,-0.3328584713660996,92,0,0.8274612382935549,1.4516759659671044,1.0100753690405306,-0.06573627474332752,3.0,close,current,ema30_120_confirm2,3,2
1.156887403832072,0.32925451841522047,-0.2766571655500696,98,0,1.0044749295258693,1.486123390297053,1.3890819009301447,-0.05489652783767862,3.0,close,current,ema30_120_confirm2,6,1
0.8362189960412442,0.22023099470151197,-0.32708231131058363,91,0,0.5587961565499711,1.1819698727919985,1.1169798086803904,-0.1782107135237873,3.0,close,current,ema30_120_confirm2,6,2
1.3776197715777623,0.4241726006918092,-0.273366922086934,107,1,1.2757542097192494,1.5633237198598273,1.7223428118410595,0.3222358854220594,3.0,close,current,d1_close_below_ema21,0,1
1.043082486626945,0.29941103112802403,-0.3136694256238649,99,0,0.8262327223386303,1.3623034634270812,1.3153130231638999,-0.005037365911433525,3.0,close,current,d1_close_below_ema21,0,2
1.2814216617569771,0.3826028093679983,-0.2733669220869336,105,1,1.1417036642087373,1.5385455841587048,1.5313549854227209,0.316378025087025,3.0,close,current,d1_close_below_ema21,1,1
1.0279493318827386,0.29356726802280964,-0.3249865757266128,99,0,0.827096608070574,1.3392893595702753,1.2614786300759677,0.05159635233810835,3.0,close,current,d1_close_below_ema21,1,2
1.296782228970276,0.3855145173939438,-0.2733669220869336,101,3,1.148845160115374,1.6267058878116316,1.4267424037682943,0.3875229927868984,3.0,close,current,d1_close_below_ema21,3,1
0.9384686504443981,0.25914315344647565,-0.33139832060639784,96,0,0.8331389528954513,1.2272747001562858,1.06590997190188,-0.05649071047166939,3.0,close,current,d1_close_below_ema21,3,2
1.0606993719574178,0.2904699537793167,-0.2766571655500698,101,0,1.010331797020533,1.328613833870566,1.20005222618274,-0.05489652783767862,3.0,close,current,d1_close_below_ema21,6,1
0.7194685891133918,0.1778469686086055,-0.33888482190920677,95,0,0.5646787019195157,0.9693840155373392,0.9306610674892554,-0.16891364235446452,3.0,close,current,d1_close_below_ema21,6,2
1.4923511834305647,0.47811448719489325,-0.2733669220869337,101,2,1.3202514421745166,1.8326215830201638,1.7704083615323194,0.23340509523091546,3.0,close,lagged,none,0,1
1.145443982003275,0.34286042406857553,-0.2672000652658526,93,1,0.9015158697129843,1.677064671095681,1.1592922831569163,-0.03392514901655227,3.0,close,lagged,none,0,2
1.3639437319336793,0.4198234101576588,-0.2733669220869338,101,2,1.1762260015366417,1.790691905732792,1.4905692232510972,0.1796108220806675,3.0,close,lagged,none,1,1
1.125510475078421,0.33482992079724316,-0.2751165867266655,93,1,0.9023738800710799,1.654711300216229,1.0831679858974281,0.022655917731874965,3.0,close,lagged,none,1,2
1.4117140368249714,0.43400822930826677,-0.2733669220869336,96,3,1.1576299301311073,1.9384800218558764,1.3622632600279674,0.5759706210633778,3.0,close,lagged,none,3,1
1.0385650549662349,0.29816676485152604,-0.3081160760702836,91,0,0.9084469297464683,1.560568089392072,0.8806404850087869,-0.0855175916011739,3.0,close,lagged,none,3,2
1.2360212734227836,0.36023131051154333,-0.27347155666193756,96,1,1.0253386335466437,1.6528361039223547,1.3134378741591897,0.30777008500544817,3.0,close,lagged,none,6,1
0.8934588217390305,0.2408374389072363,-0.3021256945501264,89,0,0.6319631951984249,1.2791187223257452,1.1190830371072602,-0.19809431081174925,3.0,close,lagged,none,6,2
1.4119432070846218,0.4416075299126345,-0.2733669220869336,104,1,1.275127495523686,1.5904290907876943,1.860976628862644,0.23340509523091546,3.0,close,lagged,ema30_120,0,1
1.0941766482583588,0.3206944759240673,-0.34025770628656926,97,0,0.8385466966613386,1.5178498089248165,1.2837617306086289,-0.03392514901655227,3.0,close,lagged,ema30_120,0,2
1.2821460237228997,0.3847561450492929,-0.2812383624705104,104,1,1.1304419924030313,1.5479701539163544,1.5826194164973104,0.1796108220806675,3.0,close,lagged,ema30_120,1,1
1.0740957466396595,0.3127965282898648,-0.35113643272808415,97,0,0.8394103314531934,1.4951583797580217,1.2073700008791832,0.022655917731874965,3.0,close,lagged,ema30_120,1,2
1.332239531245147,0.4001310280200234,-0.2733669220869338,99,3,1.1375859816957887,1.6760234822059308,1.4554116422765742,0.5759706210633778,3.0,close,lagged,ema30_120,3,1
0.9799097061982247,0.2750385194888423,-0.3672620749723914,94,0,0.8454634136108011,1.3772653319452048,1.0048794729024346,-0.0855175916011739,3.0,close,lagged,ema30_120,3,2
1.1780857970972696,0.3365848729477676,-0.2734715566619377,98,0,0.9987512968837521,1.4577278424783935,1.4064819963111694,0.30777008500544817,3.0,close,lagged,ema30_120,6,1
0.8007900960323068,0.2073063804500903,-0.3617837838283223,93,0,0.5664087695113702,1.09159082993182,1.0998855710143827,-0.19809431081174925,3.0,close,lagged,ema30_120,6,2
1.435142652655047,0.452356003508009,-0.2733669220869339,103,2,1.279120762119134,1.7092386646648632,1.7704083615323194,0.23340509523091546,3.0,close,lagged,ema30_120_confirm2,0,1
1.1182884006449798,0.3307693924300159,-0.3014705657884057,96,1,0.8425273264646443,1.6377554711557085,1.1924539765306603,-0.03392514901655227,3.0,close,lagged,ema30_120_confirm2,0,2
1.3058333085139027,0.39508074071923915,-0.2733669220869336,103,2,1.1344774795178145,1.6669866513426899,1.4905692232510972,0.1796108220806675,3.0,close,lagged,ema30_120_confirm2,1,1
1.0982606151632608,0.3228111953100814,-0.3129888672502723,96,1,0.8433906746429874,1.6151985661089907,1.116242579772249,0.022655917731874965,3.0,close,lagged,ema30_120_confirm2,1,2
1.3469288324541742,0.4061493496248907,-0.27336692208693414,98,3,1.1416230851811962,1.7719787246305778,1.3622632600279674,0.5759706210633778,3.0,close,lagged,ema30_120_confirm2,3,1
1.0004373334721006,0.2832572557662827,-0.33285847136610014,93,0,0.8494455849602596,1.487964149502518,0.9136818415234872,-0.0855175916011739,3.0,close,lagged,ema30_120_confirm2,3,2
1.1678073480231985,0.3330720865138097,-0.27347155666193756,98,0,1.0028633239337001,1.4821584852361822,1.3134378741591897,0.30777008500544817,3.0,close,lagged,ema30_120_confirm2,6,1
0.8279784543364438,0.21718296203271037,-0.32708231131058263,92,0,0.5705306213280398,1.2047751223845906,1.0350704139334603,-0.19809431081174925,3.0,close,lagged,ema30_120_confirm2,6,2
1.3685296168258778,0.42038218533106786,-0.273366922086934,107,1,1.2848088341482946,1.5495585680400634,1.7211389604193548,0.23340509523091546,3.0,close,lagged,d1_close_below_ema21,0,1
1.047156046486111,0.30072626183556084,-0.31366942562386313,100,0,0.8482062876775227,1.3985626087359717,1.2500765784927734,-0.02472676406942684,3.0,close,lagged,d1_close_below_ema21,0,2
1.2637970148807793,0.37550926679433316,-0.2733669220869337,106,1,1.1402284078760376,1.5067319011291276,1.5541131005529478,0.1796108220806675,3.0,close,lagged,d1_close_below_ema21,1,1
1.0269259281191967,0.2929477270648888,-0.32498657572661127,100,0,0.8490692108380407,1.3755575654398464,1.1729699659943402,0.0318698161334545,3.0,close,lagged,d1_close_below_ema21,1,2
