sharpe,cagr,mdd,trades,positive_folds_vs_A,fold1,fold2,fold3,fold4,trail_mult,peak_anchor,atr_mode,trend_exit,cooldown_bars,trail_confirm_bars,time_stop_bars
1.3907047748785908,0.3986178888066274,-0.2622280844269773,144,3,1.2760208085003775,1.2714674801083334,2.1267336200539444,0.6596243178415355,2.7,high,current,none,3,1,48
1.4729459628412693,0.42699990604771054,-0.26222808442697776,139,3,1.5828372273427158,1.2735616596374426,1.9736333802728536,0.7908069577191863,2.7,high,current,none,3,1,60
1.5522434811340795,0.4635494241313176,-0.262228084426977,136,3,1.6163940241498298,1.3853883824229085,2.10415478154525,0.7908069577191863,2.7,high,current,none,3,1,72
1.4717309549334663,0.43445384752143057,-0.26222808442697776,135,3,1.535517984819283,1.2946207810727604,2.0067489497226005,0.7908069577191863,2.7,high,current,none,3,1,96
1.1941561662114493,0.31950198404754615,-0.24136477843839377,159,1,1.2520729187994157,1.515161767851389,1.0305145915167817,0.2692069683948578,2.7,high,current,none,3,2,24
1.598425826391089,0.48500978088247404,-0.22455033807750457,150,2,1.6296683436000918,2.185067191083093,1.4074517413853238,-0.25293138072400745,2.7,high,current,none,3,2,30
1.6784304275178452,0.5157920769758737,-0.22455033807750502,138,3,1.6901963028222926,1.9562357862489934,1.9637445423746167,-0.02733287509572209,2.7,high,current,none,3,2,36
1.1926352502811381,0.3375925035584837,-0.22702775872380687,132,1,0.9435440767548833,1.7795279006468325,1.2884647271725234,-0.38365601175602815,2.7,high,current,none,3,2,48
1.448172023189643,0.4357356521303464,-0.2109569855962521,122,2,1.2925802457610809,1.9436718452216803,1.4552395322271352,0.19001206307001975,2.7,high,current,none,3,2,60
1.5418465986649537,0.478828857442404,-0.2245503380775048,119,2,1.4407154534160937,2.1211905678617584,1.375271646147655,0.19001206307001975,2.7,high,current,none,3,2,72
1.3765187292676255,0.41583769460404674,-0.22455033807750469,118,2,1.277682203260534,1.8772735629070236,1.2553600703307948,0.19001206307001975,2.7,high,current,none,3,2,96
1.1471961366207863,0.2864395201969514,-0.23437913863769566,157,1,1.5454141379250346,0.8666754018102916,1.4529716693473353,0.020936464013429953,2.7,high,current,none,6,1,24
1.578011038978695,0.4401798756590731,-0.23439788600163614,149,3,1.9565977707602125,1.2488324299735256,2.0138906306535245,0.555760692600005,2.7,high,current,none,6,1,30
1.243387505277362,0.33200201664262785,-0.2524174646779779,143,2,1.6133361350332829,0.8698123386730736,1.5681183437107813,0.6533919614398844,2.7,high,current,none,6,1,36
1.2377228598597325,0.33048192080415895,-0.26458340556035187,136,2,1.3052476212936865,1.1122897279684194,1.6964532566962727,0.5158350670216957,2.7,high,current,none,6,1,48
1.3750169647427035,0.3828054861507866,-0.2645834055603512,132,2,1.4800870372076156,1.164228545796706,1.8422088536784849,0.8169177494760796,2.7,high,current,none,6,1,60
1.441539266558005,0.40989967768201585,-0.2645834055603512,129,3,1.6307157053593686,1.1566949620453228,1.925554396008453,0.8169177494760796,2.7,high,current,none,6,1,72
1.3694689157920332,0.38516331238979373,-0.26458340556035165,128,2,1.6059450367360941,1.038032111105687,1.8229303226748808,0.8169177494760796,2.7,high,current,none,6,1,96
0.9553033487214382,0.23103289000993477,-0.25926968031331954,150,0,1.0391347400749702,1.351010389948112,0.9651374556788045,-0.9112370353782407,2.7,high,current,none,6,2,24
1.7642719221385117,0.5225350362249679,-0.23331054220755565,139,3,1.9076839648322634,1.8268722327190834,2.339004736146587,-0.3250689874425879,2.7,high,current,none,6,2,30
1.2962312437656616,0.36165216294732083,-0.24182346324341142,134,2,1.1639257885227194,1.6213693793617066,1.6278579818643142,-0.22202328231305035,2.7,high,current,none,6,2,36
1.1793191633846019,0.3209531802409653,-0.24499399334739724,125,1,0.6920045499462916,1.8149216250472242,1.475600776915979,-0.1954761266793436,2.7,high,current,none,6,2,48
1.3443892507217177,0.3866772052821912,-0.23331455243970256,118,1,0.965694089255249,1.7363925960326825,1.862080263184601,0.0063372901631640706,2.7,high,current,none,6,2,60
1.3409900496310865,0.3877599019785345,-0.24045178541200052,117,1,1.090631741889151,1.940387571168948,1.3427345190513316,0.0063372901631640706,2.7,high,current,none,6,2,72
1.2077889972946558,0.3407662262028164,-0.24045178541200096,116,1,0.9874763206016887,1.7005273532486644,1.2683777918917072,0.0063372901631640706,2.7,high,current,none,6,2,96
1.228288746055535,0.3409199905192861,-0.34329716047940395,196,1,1.1145478089202048,0.8758752171008339,2.3879827776102434,0.19305331048645666,2.7,high,current,ema30_120,0,1,24
1.5418528705004935,0.4613028694838752,-0.24433669369140187,179,2,1.726663229885136,1.36649295178334,2.2508394276684447,-0.1315801964984617,2.7,high,current,ema30_120,0,1,30
1.4571991886224716,0.43357561956429214,-0.24372700079105436,172,2,1.4363107054535584,1.2499977732524192,2.3279612937829097,0.31030259408634026,2.7,high,current,ema30_120,0,1,36
1.4310454340071734,0.4290025290432935,-0.27851982482148707,159,2,1.4507022726392436,1.026121582994907,2.5866765556144746,0.19921874308408222,2.7,high,current,ema30_120,0,1,48
1.5020003248454987,0.45461259426362655,-0.27851982482148596,154,2,1.5986521694528881,1.1213873978622313,2.5205989985475594,0.2027457432052823,2.7,high,current,ema30_120,0,1,60
1.5195262519912234,0.4639174727990547,-0.2785198248214845,152,2,1.5923225909584338,1.2321773720042535,2.438632138850064,0.2027457432052823,2.7,high,current,ema30_120,0,1,72
1.4498657218643707,0.4383301870426022,-0.27851982482148585,150,2,1.5441715752751648,1.0866685918348413,2.4306205914132955,0.2027457432052823,2.7,high,current,ema30_120,0,1,96
1.2168611298649628,0.34270681530241487,-0.292476198110981,181,0,0.9691284515480255,1.5394146727890334,1.5676107410712676,0.06931174126704738,2.7,high,current,ema30_120,0,2,24
1.4367415467851898,0.4309765048854455,-0.2412611641836282,160,2,1.4298819837181884,1.9497910366516833,1.361561207113513,-0.2685226694554946,2.7,high,current,ema30_120,0,2,30
1.5077996434211665,0.4645729152825824,-0.22597529850412756,152,2,1.3754147187574182,1.8636817077284173,1.7632112449926765,0.11304446842545698,2.7,high,current,ema30_120,0,2,36
1.402404189291909,0.42774380413416413,-0.24047617158597767,139,3,1.1480263665471826,1.745195682186667,1.964268372989923,-0.27102445664606034,2.7,high,current,ema30_120,0,2,48
1.4873560105069201,0.46053819281254893,-0.23294987213697815,130,2,1.2839564414230509,1.8496064970251844,1.8398283333701129,0.05343717192288679,2.7,high,current,ema30_120,0,2,60
1.5467148332960845,0.4881137959862336,-0.22597529850412756,127,2,1.3855729031820812,1.957769477898312,1.7882491191406362,0.05343717192288679,2.7,high,current,ema30_120,0,2,72
1.440975419634782,0.4472515244065467,-0.2259752985041278,126,2,1.2616118509766585,1.843205494754032,1.6780093969259147,0.05343717192288679,2.7,high,current,ema30_120,0,2,96
1.0911267166086904,0.2752505682367181,-0.24291442452116985,173,3,1.1246135345758934,0.617672374301019,1.922253874824148,0.8582894272960291,2.7,high,current,ema30_120,3,1,24
1.5650716585919435,0.4535612518925156,-0.23205648877615215,164,4,1.5340803464534083,1.6951624915829615,1.956368564926416,0.34285781617752575,2.7,high,current,ema30_120,3,1,30
1.402804017044435,0.3926239991051914,-0.23186275607515816,156,2,1.6585189919794263,1.1484751179103607,1.8003059240170591,0.6301809084037221,2.7,high,current,ema30_120,3,1,36
1.3246890226326293,0.372685523083758,-0.262228084426978,147,3,1.2083862183418514,1.0849559439333418,2.2287475379000106,0.6596243178415355,2.7,high,current,ema30_120,3,1,48
1.4069015180390174,0.4005412973410083,-0.2622280844269773,142,3,1.515260320397061,1.084879328856401,2.074536676511655,0.7908069577191863,2.7,high,current,ema30_120,3,1,60
1.487252392424566,0.4364131353537919,-0.26222808442697776,139,3,1.5501526454304528,1.1988931720862446,2.204506749116978,0.7908069577191863,2.7,high,current,ema30_120,3,1,72
1.4067156074739302,0.4078570321337487,-0.2622280844269772,138,3,1.4695677240603844,1.1084566590279599,2.106416862049371,0.7908069577191863,2.7,high,current,ema30_120,3,1,96
1.115410812221028,0.29238907651675694,-0.2604789917439768,161,0,1.1111842481459981,1.3449268777511463,1.1503087942560632,0.2692069683948578,2.7,high,current,ema30_120,3,2,24
1.4988904729217443,0.44406095839217685,-0.24659347882888027,152,2,1.513168983184761,1.9375118773200943,1.5275313979234357,-0.25293138072400745,2.7,high,current,ema30_120,3,2,30
1.5697698896313186,0.4705444743336664,-0.2259752985041269,141,3,1.6241210964660056,1.7053585025154807,1.9733138477207597,-0.02733287509572209,2.7,high,current,ema30_120,3,2,36
1.134049060212785,0.31511549642198955,-0.26235596361423863,135,1,0.8772871373421471,1.6068219462412907,1.4089926098257763,-0.38365601175602815,2.7,high,current,ema30_120,3,2,48
1.401919512572552,0.415599736813864,-0.250962240255999,124,2,1.2269866933944258,1.8030484238116002,1.5740578039585635,0.19001206307001975,2.7,high,current,ema30_120,3,2,60
1.3997212211685988,0.41986721953174366,-0.2413902324851851,122,2,1.3762922218977356,1.7046014630612152,1.4914351287973813,0.19001206307001975,2.7,high,current,ema30_120,3,2,72
1.3133088976713694,0.3891141286956279,-0.24139023248518487,121,2,1.2136361267536182,1.688617647228605,1.3706365882998934,0.19001206307001975,2.7,high,current,ema30_120,3,2,96
1.0962510895687512,0.26911810906615585,-0.25920947083989343,158,1,1.4021905634708065,0.7875839634134453,1.5554601674949886,0.020936464013429953,2.7,high,current,ema30_120,6,1,24
1.5445721380383262,0.4270950590229492,-0.23439788600163636,150,3,1.8593183268846283,1.2437316991873837,2.0138906306535245,0.555760692600005,2.7,high,current,ema30_120,6,1,30
1.183407125580626,0.31088632761647306,-0.252417464677979,145,2,1.5449522146923242,0.7626790696419207,1.5681183437107813,0.6533919614398844,2.7,high,current,ema30_120,6,1,36
1.1964016336845502,0.3148815436832846,-0.264583405560352,138,2,1.236576983878721,0.9954812541486079,1.8029857636241793,0.5158350670216957,2.7,high,current,ema30_120,6,1,48
1.3347352765554907,0.36659159648310546,-0.26458340556035087,134,3,1.4116123549869573,1.0481283909949695,1.9441386099614393,0.8169177494760796,2.7,high,current,ema30_120,6,1,60
1.4017956587322309,0.39336809891306834,-0.2645834055603523,131,3,1.5637096993190884,1.0408467519011748,2.0283030850691506,0.8169177494760796,2.7,high,current,ema30_120,6,1,72
1.3295312047147536,0.3689217763648489,-0.2645834055603513,130,3,1.539223435421016,0.9217405172865087,1.9249591622479385,0.8169177494760796,2.7,high,current,ema30_120,6,1,96
0.8494283403190599,0.19859027609284352,-0.30788709343952747,152,0,0.8521029458201465,1.1751455399680708,1.032357383648807,-0.9112370353782407,2.7,high,current,ema30_120,6,2,24
1.5644146352143782,0.44633917468990014,-0.2347194049494049,141,2,1.7729637119971469,1.3818533544313147,2.3493474344537226,-0.3250689874425879,2.7,high,current,ema30_120,6,2,30
1.1999731981007142,0.3258180182009567,-0.24321668270603036,137,0,1.0959491976503186,1.4074619644076887,1.636970916498854,-0.22202328231305035,2.7,high,current,ema30_120,6,2,36
1.1189385471556168,0.2987065483318374,-0.24638138666790688,127,1,0.6220243900674797,1.6384698121382202,1.601071644896403,-0.1954761266793436,2.7,high,current,ema30_120,6,2,48
1.2575395796841529,0.3526284902017176,-0.23472340781238155,121,0,0.8969764134963775,1.5780379610374617,1.8302695756681073,0.0063372901631640706,2.7,high,current,ema30_120,6,2,60
1.235878426987258,0.34793208345368676,-0.24184752545941446,120,1,1.023050510502148,1.6309423276244817,1.4603164805853213,0.0063372901631640706,2.7,high,current,ema30_120,6,2,72
1.1422167973937698,0.3154596146114854,-0.241847525459415,119,0,0.9198927872408569,1.5073650987984075,1.385283414560652,0.0063372901631640706,2.7,high,current,ema30_120,6,2,96
