sharpe,cagr,mdd,trades,positive_folds_vs_A,sig,direction,thr,trend_exit,trail_mult,cooldown_bars,peak_anchor,confirm,fold1,fold2,fold3,fold4
0.17762243327360777,0.015021499033654573,-0.3722700815620592,460,0,ema12_vol_surprise_quote_28,below,1.0,none,3.0,0,close,2,-0.043720730815869704,0.35939160161749056,0.4320665144761888,-0.4515288495076103
0.28688085461217033,0.03807807816682285,-0.3790429373983385,323,0,ema12_vol_surprise_quote_28,below,1.0,none,3.0,3,close,1,0.05479166883140795,0.21875700117963442,0.766741968301501,0.24620167729707226
0.31668643846502414,0.04484495449706061,-0.34978259028206804,320,0,ema12_vol_surprise_quote_28,below,1.0,none,3.0,3,close,2,0.16090722626764511,0.13775849137238477,0.9013484101782738,0.16102287497900672
1.0064571729418796,0.1858597174070873,-0.1874758730257312,264,1,ema12_vol_surprise_quote_28,below,1.0,none,3.0,6,close,1,1.221521618739232,1.2910490778660086,1.2591907668549156,-1.3310216640253658
1.0362915828122659,0.19515668827915378,-0.19579917659519896,261,1,ema12_vol_surprise_quote_28,below,1.0,none,3.0,6,close,2,1.3160488334097251,1.139973470977575,1.4329144349898375,-1.1114187545238885
0.08630970235646633,-0.005069660504667062,-0.3924270676379841,459,0,ema12_vol_surprise_quote_28,below,1.0,none,3.3,0,close,1,-0.09534767567669779,0.22652983869023446,0.43938432172010833,-0.7829272205688542
0.21338692303232423,0.02303810331964873,-0.3866128147762915,457,0,ema12_vol_surprise_quote_28,below,1.0,none,3.3,0,close,2,0.21738335676274367,0.2506403979646183,0.44662346217341103,-0.5252245065010845
0.22964716264318563,0.026354014312932605,-0.37565759747433125,320,1,ema12_vol_surprise_quote_28,below,1.0,none,3.3,3,close,1,0.015984554780073948,-0.025051800740688433,0.8926400935452133,0.3776963245062423
0.3323366652777389,0.048480272481120856,-0.36107266674128313,319,0,ema12_vol_surprise_quote_28,below,1.0,none,3.3,3,close,2,0.27194333289334627,0.050419359363914666,0.9510308838875978,0.16102287497900672
0.9880048717908545,0.18411265904367813,-0.19508867887963344,260,1,ema12_vol_surprise_quote_28,below,1.0,none,3.3,6,close,1,1.2306200364755766,1.081674503096036,1.349921279575505,-0.9181150806204641
1.00462442639182,0.18951579481953829,-0.19346602052543493,259,1,ema12_vol_surprise_quote_28,below,1.0,none,3.3,6,close,2,1.2386026917427684,1.11347984594086,1.4705247561676806,-1.2120605432374334
0.5796839927951033,0.1061539756383667,-0.2776946771196708,309,0,vdo,below,0.0,ema30_120,2.7,0,close,1,0.9111574813612867,-0.013655302184328448,1.242627582096746,-0.10586093082772642
0.5127449130650336,0.09023293226473061,-0.27769467711966955,304,0,vdo,below,0.0,ema30_120,2.7,0,close,2,0.6650316871457032,0.10490526003748299,1.2138805019989911,-0.36310117709029366
0.36760165228828356,0.055089340267132636,-0.3334751044557249,269,0,vdo,below,0.0,ema30_120,2.7,3,close,1,0.9125862213989254,-0.6047751457888241,1.0827108922445148,0.11467497342970476
0.4288942199539777,0.06873173514396491,-0.3075467337081963,266,0,vdo,below,0.0,ema30_120,2.7,3,close,2,0.8746392375495737,-0.477486989837977,1.2370372458911811,-0.01925676856378437
0.4932828324896182,0.0781479930241964,-0.2980690821314471,233,0,vdo,below,0.0,ema30_120,2.7,6,close,1,0.6666185613349291,-0.031842261650131175,1.1603682684844434,-0.02994187732991619
0.46634617030061576,0.07313431379656854,-0.298069082131447,231,0,vdo,below,0.0,ema30_120,2.7,6,close,2,0.6517905013854944,0.07524502916752318,1.006772653211771,-0.28629752374535666
0.5999872739231084,0.11101227898006805,-0.277694677119671,306,0,vdo,below,0.0,ema30_120,3.0,0,close,1,0.9111574813612867,0.06897961199478769,1.2320855691425223,-0.16379230535344017
0.517388692429604,0.09132521882014744,-0.27769467711966955,303,0,vdo,below,0.0,ema30_120,3.0,0,close,2,0.6650316871457032,0.10490526003748299,1.2138805019989911,-0.3039257976407614
0.3574511050284192,0.05302838361040996,-0.31920764672120927,268,0,vdo,below,0.0,ema30_120,3.0,3,close,1,0.9125862213989254,-0.5346934287656276,1.0714491233932646,-0.24166942065649588
0.38870121435657956,0.06010779187964932,-0.3075467337081963,266,0,vdo,below,0.0,ema30_120,3.0,3,close,2,0.8746392375495737,-0.477486989837977,1.2370372458911811,-0.5034089132872615
0.44050828463508124,0.06756262457884099,-0.2980690821314471,233,0,vdo,below,0.0,ema30_120,3.0,6,close,1,0.6666185613349291,-0.018516730282257435,1.1430450440070494,-0.6367417902185739
0.4198433314287676,0.06377592373245311,-0.298069082131447,231,0,vdo,below,0.0,ema30_120,3.0,6,close,2,0.6517905013854944,0.07524502916752318,1.006772653211771,-0.8168561211407577
0.5154675292987497,0.0908548429612781,-0.277694677119669,304,0,vdo,below,0.0,ema30_120,3.3,0,close,1,0.6650316871457032,0.07640660153072416,1.198005402995695,-0.16379230535344017
0.5938527855079871,0.10976795463944011,-0.27769467711966966,301,0,vdo,below,0.0,ema30_120,3.3,0,close,2,0.8825244069695409,0.10490526003748299,1.2408888144604915,-0.3039257976407614
0.3946515597125277,0.06138127663034276,-0.3120429283463443,266,0,vdo,below,0.0,ema30_120,3.3,3,close,1,0.8746392375495737,-0.49846466450703936,1.2031655288456062,-0.24166942065649588
0.4791459758602746,0.08018963545895619,-0.3075467337081955,265,0,vdo,below,0.0,ema30_120,3.3,3,close,2,1.0908141866499799,-0.477486989837977,1.3032131382004348,-0.5034089132872615
0.4188410093422257,0.06355531930474378,-0.298069082131447,231,0,vdo,below,0.0,ema30_120,3.3,6,close,1,0.6517905013854944,0.05239751693772532,0.9705894269629304,-0.6367417902185739
0.518403402922351,0.08471140468443661,-0.29806908213144856,231,0,vdo,below,0.0,ema30_120,3.3,6,close,2,0.8855706632625204,0.07524502916752318,1.0775176626762892,-0.8168561211407577
0.5930265226050491,0.10946874760902636,-0.2675420053071528,309,0,vdo,below,0.0,none,2.7,0,close,1,0.9111574813612867,0.02869730965751805,1.242627582096746,-0.10586093082772642
0.5262602474172834,0.09349999421537447,-0.26754200530715067,304,0,vdo,below,0.0,none,2.7,0,close,2,0.6650316871457032,0.14649692161747782,1.2138805019989911,-0.36310117709029366
0.3821793777173736,0.0582510886752976,-0.3241064783291031,269,0,vdo,below,0.0,none,2.7,3,close,1,0.9125862213989254,-0.5553566842602087,1.0827108922445148,0.11467497342970476
0.4431698988264207,0.07193436522786989,-0.29781366026200606,266,0,vdo,below,0.0,none,2.7,3,close,2,0.8746392375495737,-0.4292031630541135,1.2370372458911811,-0.01925676856378437
0.4932828324896182,0.0781479930241964,-0.2980690821314471,233,0,vdo,below,0.0,none,2.7,6,close,1,0.6666185613349291,-0.031842261650131175,1.1603682684844434,-0.02994187732991619
0.46634617030061576,0.07313431379656854,-0.298069082131447,231,0,vdo,below,0.0,none,2.7,6,close,2,0.6517905013854944,0.07524502916752318,1.006772653211771,-0.28629752374535666
0.6132829219290606,0.1143416096542147,-0.26754200530715233,306,0,vdo,below,0.0,none,3.0,0,close,1,0.9111574813612867,0.11083640857098076,1.2320855691425223,-0.16379230535344017
0.5308920872364351,0.0945955539867609,-0.26754200530715067,303,0,vdo,below,0.0,none,3.0,0,close,2,0.6650316871457032,0.14649692161747782,1.2138805019989911,-0.3039257976407614
0.37201788518677475,0.0561839560236328,-0.3096384782319773,268,0,vdo,below,0.0,none,3.0,3,close,1,0.9125862213989254,-0.48585063368620063,1.0714491233932646,-0.24166942065649588
0.40304683718250134,0.06328457890188388,-0.29781366026200606,266,0,vdo,below,0.0,none,3.0,3,close,2,0.8746392375495737,-0.4292031630541135,1.2370372458911811,-0.5034089132872615
0.44050828463508124,0.06756262457884099,-0.2980690821314471,233,0,vdo,below,0.0,none,3.0,6,close,1,0.6666185613349291,-0.018516730282257435,1.1430450440070494,-0.6367417902185739
0.4198433314287676,0.06377592373245311,-0.298069082131447,231,0,vdo,below,0.0,none,3.0,6,close,2,0.6517905013854944,0.07524502916752318,1.006772653211771,-0.8168561211407577
0.5289791293225603,0.09412376856941518,-0.26754200530714956,304,0,vdo,below,0.0,none,3.3,0,close,1,0.6650316871457032,0.11815454242291325,1.198005402995695,-0.16379230535344017
0.6071321009962987,0.11309355649143593,-0.267542005307151,301,0,vdo,below,0.0,none,3.3,0,close,2,0.8825244069695409,0.14649692161747782,1.2408888144604915,-0.3039257976407614
0.4089867756485457,0.06456187985868356,-0.30237305308950835,266,0,vdo,below,0.0,none,3.3,3,close,1,0.8746392375495737,-0.4500383722420883,1.2031655288456062,-0.24166942065649588
0.4932051651700942,0.08342660102204591,-0.2978136602620062,265,0,vdo,below,0.0,none,3.3,3,close,2,1.0908141866499799,-0.4292031630541135,1.3032131382004348,-0.5034089132872615
0.4188410093422257,0.06355531930474378,-0.298069082131447,231,0,vdo,below,0.0,none,3.3,6,close,1,0.6517905013854944,0.05239751693772532,0.9705894269629304,-0.6367417902185739
0.518403402922351,0.08471140468443661,-0.29806908213144856,231,0,vdo,below,0.0,none,3.3,6,close,2,0.8855706632625204,0.07524502916752318,1.0775176626762892,-0.8168561211407577
