family,slow_lookback,slow_mode,slow_thr,fast_lookback,fast_mode,fast_thr,sharpe_daily,cagr,max_drawdown,trade_count,exposure,net_return,mean_hold_bars,median_hold_bars,positive_fold_share,min_fold_cagr
ret_gate_ret_state,48,train_quantile,0.65,134,fixed_zero,,1.0985039961281313,0.4333925898923803,-0.26718060044239655,48,0.3111787072243346,1.9457947993476528,42.625,8.5,0.5,-0.13246952154961467
ret_gate_ret_state,48,fixed_zero,,134,train_quantile,0.35,1.0879965695555578,0.49108429401523357,-0.41599691853676224,41,0.45688212927756655,2.3160826232663543,73.26829268292683,8.0,0.6666666666666666,-0.3874337026470105
ret_gate_ret_state,40,fixed_zero,,134,train_quantile,0.65,1.0789375763720628,0.41192500288375955,-0.45150250505242784,76,0.2984030418250951,1.815382633021838,25.81578947368421,3.5,0.5,-0.3364568728282733
ret_gate_ret_state,48,train_quantile,0.65,202,train_quantile,0.35,1.0788610125111215,0.4402117246432178,-0.40408947131329176,21,0.3417490494296578,1.9880472684858832,107.0,12.0,0.5,-0.2726626433062844
ret_gate_ret_state,40,train_quantile,0.65,134,train_quantile,0.65,1.07832337620571,0.3801631611631653,-0.41068381672096754,58,0.24897338403041824,1.6295841341327106,28.224137931034484,3.0,0.3333333333333333,-0.1691992566953009
ret_gate_ret_state,40,train_quantile,0.5,134,train_quantile,0.65,1.0695416910429834,0.4039837391838341,-0.4607075769500094,75,0.2944486692015209,1.768133922143686,25.813333333333333,3.0,0.5,-0.308388774003445
ret_gate_ret_state,48,fixed_zero,,134,train_quantile,0.65,1.065214665818458,0.38895097181121097,-0.39724907333460624,70,0.28152091254752853,1.6801457474086967,26.442857142857143,4.0,0.5,-0.28817844647066393
ret_gate_ret_state,40,train_quantile,0.35,202,train_quantile,0.35,1.0589251597981724,0.5025126212517619,-0.5984573512461149,57,0.5741444866920152,2.3929340006469255,66.2280701754386,6.0,0.6666666666666666,-0.5121659156172904
ret_gate_ret_state,48,train_quantile,0.65,134,train_quantile,0.5,1.0427884494346535,0.39384035312274257,-0.28797537738674817,53,0.300532319391635,1.7085559389689071,37.283018867924525,8.0,0.5,-0.19617534243183965
ret_gate_ret_state,32,train_quantile,0.35,134,train_quantile,0.65,1.0352219040130104,0.3913007794227552,-0.42467606946282377,88,0.315893536121673,1.6937745879142656,23.602272727272727,3.0,0.5,-0.41669031925987665
ret_gate_ret_state,48,train_quantile,0.35,202,train_quantile,0.35,0.9955690074947926,0.4480691721492087,-0.6184947048164312,64,0.5473764258555133,2.037232078853329,56.234375,4.5,0.6666666666666666,-0.5473422072818599
ret_gate_ret_state,48,train_quantile,0.65,134,train_quantile,0.35,0.9867925149189792,0.38120481541559914,-0.3734191859592533,24,0.33307984790874523,1.635543889143039,91.25,10.0,0.5,-0.24570297271113095
ret_gate_ret_state,48,train_quantile,0.5,134,train_quantile,0.35,0.9818290182285088,0.4118318201790201,-0.4394554972051705,40,0.43437262357414447,1.8148251228855115,71.4,10.0,0.6666666666666666,-0.48753541947022805
ret_gate_ret_state,32,fixed_zero,,134,train_quantile,0.65,0.9787882284323174,0.35875017455132374,-0.4654467432761974,85,0.3102661596958175,1.509053765618804,24.0,3.0,0.5,-0.4181395789767761
ret_gate_ret_state,32,train_quantile,0.5,134,train_quantile,0.65,0.9768407037566686,0.35391707136561745,-0.47774049868444246,83,0.30342205323193916,1.4823685625172156,24.03614457831325,3.0,0.5,-0.3977090802205089
ret_gate_ret_state,48,train_quantile,0.5,134,train_quantile,0.65,0.9765079193353182,0.336852881082057,-0.39724907333460613,69,0.27543726235741445,1.3896656922705612,26.246376811594203,4.0,0.5,-0.28817844647066393
ret_gate_ret_state,48,train_quantile,0.5,202,train_quantile,0.35,0.9758041438819935,0.4133119470629927,-0.4756241657697351,44,0.45444866920152094,1.823689395584113,67.9090909090909,6.0,0.6666666666666666,-0.5061385788383475
ret_gate_ret_state,48,fixed_zero,,202,train_quantile,0.35,0.9273235724522442,0.39051117428865867,-0.5343754908528924,49,0.48304182509505705,1.6891897505647409,64.81632653061224,6.0,0.6666666666666666,-0.4289730798539073
ret_gate_ret_state,32,train_quantile,0.65,134,train_quantile,0.65,0.8054487843110513,0.2519668874019305,-0.45950713941288457,69,0.26783269961977185,0.962661152639336,25.52173913043478,4.0,0.5,-0.30804942803958846
ret_gate_ret_state,48,train_quantile,0.65,134,train_quantile,0.65,0.7127475136667873,0.2049102336410482,-0.4793956234100972,54,0.23269961977186313,0.7495223277564431,28.333333333333332,4.0,0.3333333333333333,-0.26067196513996016
