bar_date,S1_D1_RET40_Z0,S2_D1_VCL5_20_LT1.0,S3_H4_RET168_Z0,S4_H4_UPFR48_LT0.4,L1_VCL5_20_LT1.0_AND_H4RET168_Z0,L2_D1RET40_Z0_AND_H4RET168_Z0
2020-03-30T00:00:00+0000,0.0,0.08739903069466881,0.0,0.0,0.0,0.0
2020-03-31T00:00:00+0000,0.0,0.002766461540867571,0.0,0.0,0.0,0.0
2020-04-01T00:00:00+0000,0.0,0.036059724210637745,0.0,0.0,0.0,0.0
2020-04-02T00:00:00+0000,0.0,0.02265419907998356,0.0,0.0,0.0,0.0
2020-04-03T00:00:00+0000,0.0,-0.00896250437895385,0.0,0.0,0.0,0.0
2020-04-04T00:00:00+0000,0.0,0.018482185424857134,0.0,0.0,0.0,0.0
2020-04-05T00:00:00+0000,0.0,-0.01234139419985103,0.0,0.0,0.0,0.0
2020-04-06T00:00:00+0000,0.0,0.08225868845584827,0.0,0.0,0.0,0.0
2020-04-07T00:00:00+0000,0.0,-0.018087559175432144,0.0,0.0,0.0,0.0
2020-04-08T00:00:00+0000,0.0,0.02263898228785166,0.0,0.0,0.0,0.0
2020-04-09T00:00:00+0000,0.0,-0.010423544820427622,0.012855734351401749,0.0,0.012855734351401749,0.0
2020-04-10T00:00:00+0000,0.0,-0.05829857459422205,-0.05829857459422205,0.0,-0.05829857459422205,0.0
2020-04-11T00:00:00+0000,0.0,-0.0010000000000000009,0.0026126562199297876,0.0,-0.0010000000000000009,0.0
2020-04-12T00:00:00+0000,0.0,0.0029189511461660267,0.0039189511461659166,0.0,0.002904657456310744,0.0
2020-04-13T00:00:00+0000,0.0,-0.009523754343628621,-0.009523754343628621,0.0,-0.009523754343628621,0.0
2020-04-14T00:00:00+0000,0.0,0.004464729659376054,0.004464729659376054,0.0,0.004464729659376054,0.0
2020-04-15T00:00:00+0000,0.0,-0.03600749500987832,-0.03600749500987821,0.0,-0.03600749500987821,0.0
2020-04-16T00:00:00+0000,0.0,0.0726056258259391,0.07260562582593932,0.0,0.07260562582593932,0.0
2020-04-17T00:00:00+0000,0.0,-0.010589989566304636,-0.010589989566304747,0.0,-0.010589989566304747,0.0
2020-04-18T00:00:00+0000,0.0,-0.0010000000000000009,0.03156780203734866,0.0,-0.0010000000000000009,0.0
2020-04-19T00:00:00+0000,0.0,0.0,-0.017548216207267875,0.0,0.0,0.0
2020-04-20T00:00:00+0000,0.0,0.0,-0.04106215070070496,0.0,0.0,0.0
2020-04-21T00:00:00+0000,0.0,0.0,0.0018128622429705032,0.0,0.0,0.0
2020-04-22T00:00:00+0000,0.04047713320158586,0.04047713320158586,0.04147713320158597,0.0,0.04043882501067464,0.04043882501067464
2020-04-23T00:00:00+0000,0.05036266055869931,0.05036266055869931,0.05036266055869931,0.0,0.05036266055869931,0.05036266055869931
2020-04-24T00:00:00+0000,0.002811345865023407,-0.0010000000000000009,0.002811345865023185,0.0,-0.0010000000000000009,0.002811345865023185
2020-04-25T00:00:00+0000,0.004534310459693547,0.0,0.004534310459693547,0.0,0.0,0.004534310459693547
2020-04-26T00:00:00+0000,0.020436316077797834,0.019436316077797944,0.020436316077798056,0.0,0.019419478266145207,0.020436316077798056
2020-04-27T00:00:00+0000,0.010452223420987616,0.010452223420987616,0.010452223420987616,0.0,0.010452223420987616,0.010452223420987616
2020-04-28T00:00:00+0000,-0.004493465628782944,-0.004493465628782944,-0.004493465628782944,0.0,-0.004493465628782944,-0.004493465628782944
2020-04-29T00:00:00+0000,0.13439158088434833,0.13439158088434833,0.13439158088434788,0.0,0.13439158088434788,0.13439158088434788
2020-04-30T00:00:00+0000,-0.018064424998120443,-0.0010000000000000009,-0.018064424998120665,0.0,-0.0010000000000000009,-0.018064424998120665
2020-05-01T00:00:00+0000,0.023859628770301677,0.0,0.02385962877030212,0.0,0.0,0.02385962877030212
2020-05-02T00:00:00+0000,0.016645761738202314,0.0,0.016645761738202536,0.0,0.0,0.016645761738202536
2020-05-03T00:00:00+0000,-0.008741075588069469,0.0,-0.008741075588069358,0.0,0.0,-0.008741075588069358
2020-05-04T00:00:00+0000,-0.002499395670187643,0.0,-0.002499395670187754,0.0,0.0,-0.002499395670187754
2020-05-05T00:00:00+0000,0.0168441554928358,0.01584415549283591,0.016844155492835577,0.0,0.015824792780971375,0.016844155492835577
2020-05-06T00:00:00+0000,0.01352789379871755,0.01352789379871755,0.013527893798717772,0.0,0.013527893798717772,0.013527893798717772
2020-05-07T00:00:00+0000,0.09218671391386124,0.09218671391386124,0.09218671391386146,0.0,0.09218671391386146,0.09218671391386146
2020-05-08T00:00:00+0000,-0.018653555370858,-0.0010000000000000009,-0.01865355537085789,0.0,-0.0010000000000000009,-0.01865355537085789
2020-05-09T00:00:00+0000,-0.02662443546033577,0.0,-0.02662443546033566,0.0,0.0,-0.02662443546033566
2020-05-10T00:00:00+0000,-0.08557725571594799,0.0,-0.08557725571594799,0.0,0.0,-0.08557725571594799
2020-05-11T00:00:00+0000,-0.018426486081829507,0.0,-0.018426486081829396,0.0,0.0,-0.018426486081829396
2020-05-12T00:00:00+0000,0.029076014594652477,0.0,0.0290760145946527,0.0,0.0,0.0290760145946527
2020-05-13T00:00:00+0000,0.056561180979662895,0.05556118097966278,0.056561180979662895,0.0,0.05551659385602359,0.056561180979662895
2020-05-14T00:00:00+0000,0.051842502430352155,-0.0010000000000000009,0.051842502430352155,0.0,-0.0010000000000000009,0.051842502430352155
2020-05-15T00:00:00+0000,-0.04861228128762651,0.0,-0.0486122812876264,0.0,0.0,-0.0486122812876264
2020-05-16T00:00:00+0000,0.006961172010184757,0.0059611720101848675,0.006961172010184535,0.0,0.005963816157126045,0.006961172010184535
2020-05-17T00:00:00+0000,0.0320121609967583,0.0320121609967583,0.03201216099675874,0.0,0.03201216099675874,0.03201216099675874
2020-05-18T00:00:00+0000,0.00545598593549701,0.00545598593549701,0.005455985935497232,0.0,0.005455985935497232,0.005455985935497232
2020-05-19T00:00:00+0000,0.004232617247093229,0.004232617247093229,0.004232617247093229,0.0,0.004232617247093229,0.004232617247093229
2020-05-20T00:00:00+0000,-0.02697662332879447,-0.02697662332879447,-0.02697662332879447,0.0,-0.02697662332879447,-0.02697662332879447
2020-05-21T00:00:00+0000,-0.04667226694618998,-0.04667226694618998,-0.046672266946189755,0.0,-0.046672266946189755,-0.046672266946189755
2020-05-22T00:00:00+0000,0.011302992773098763,0.011302992773098763,0.011302992773098763,0.0,0.011302992773098763,0.011302992773098763
2020-05-23T00:00:00+0000,0.00098255179934581,0.00098255179934581,0.0009825517993453659,0.0024180650545653215,0.0009825517993453659,0.0009825517993453659
2020-05-24T00:00:00+0000,-0.050209118412552156,-0.050209118412552156,-0.050209118412551934,0.0,-0.050209118412551934,-0.050209118412551934
2020-05-25T00:00:00+0000,0.020900100250741627,0.020900100250741627,0.02090010025074185,0.015085010914723584,0.02090010025074185,0.02090010025074185
2020-05-26T00:00:00+0000,-0.006668277090226882,-0.006668277090226882,-0.006668277090226993,0.0,-0.006668277090226993,-0.006668277090226993
2020-05-27T00:00:00+0000,0.04106662142291584,0.04106662142291584,0.04106662142291584,0.0,0.04106662142291584,0.04106662142291584
2020-05-28T00:00:00+0000,0.04039517300498585,0.04039517300498585,0.02762717682185012,0.0,0.02762717682185012,0.02762717682185012
2020-05-29T00:00:00+0000,-0.015588139772156562,-0.015588139772156562,-0.015588139772156784,0.0,-0.015588139772156784,-0.015588139772156784
2020-05-30T00:00:00+0000,0.028761165213332385,0.028761165213332385,0.028761165213332385,0.0,0.028761165213332385,0.028761165213332385
2020-05-31T00:00:00+0000,-0.025722540968392438,-0.025722540968392438,-0.02572254096839255,0.0,-0.02572254096839255,-0.02572254096839255
2020-06-01T00:00:00+0000,0.07984953859277932,0.07984953859277932,0.0798495385927791,0.0,0.0798495385927791,0.0798495385927791
2020-06-02T00:00:00+0000,-0.06710864074348866,-0.0010000000000000009,-0.06710864074348866,0.0,-0.0010000000000000009,-0.06710864074348866
2020-06-03T00:00:00+0000,0.0155809716726798,0.0,0.0155809716726798,0.0,0.0,0.0155809716726798
2020-06-04T00:00:00+0000,0.012602520917991411,0.0,0.01463973363182669,0.0,0.0,0.01463973363182669
2020-06-05T00:00:00+0000,-0.01705839924643493,0.0,0.0,0.0,0.0,0.0
2020-06-06T00:00:00+0000,0.004747863305606392,0.0,0.0023444717410923133,0.0,0.0,0.0023444717410923133
2020-06-07T00:00:00+0000,0.008290187599890197,0.0,0.007283869065211945,0.0,0.0,0.007283869065211945
2020-06-08T00:00:00+0000,0.003591878108010871,0.002591878108010981,0.0035918781080106488,0.0,0.0025860665696597618,0.0035918781080106488
2020-06-09T00:00:00+0000,-0.000977305254549088,-0.000977305254549088,-0.0009773052545489769,0.0,-0.0009773052545489769,-0.0009773052545489769
2020-06-10T00:00:00+0000,0.011540618310268425,0.011540618310268425,0.011540618310268203,0.0,0.011540618310268203,0.011540618310268203
2020-06-11T00:00:00+0000,-0.061338038000165906,-0.061338038000165906,-0.037753488541478974,0.0,-0.037753488541478974,-0.037753488541478974
2020-06-12T00:00:00+0000,0.02005414446571141,0.02005414446571141,0.0025891851542394484,0.0,0.0025891851542394484,0.0025891851542394484
2020-06-13T00:00:00+0000,0.0008853708837650576,0.0008853708837650576,-0.004536596022378769,0.0,-0.004536596022378769,-0.004536596022378769
2020-06-14T00:00:00+0000,-0.013853614459103047,-0.013853614459103047,-0.005063136127279377,0.0,-0.005063136127279377,-0.005063136127279377
2020-06-15T00:00:00+0000,0.008986202245747643,0.008986202245747643,0.0,0.0,0.0,0.0
2020-06-16T00:00:00+0000,0.010706499541165204,0.010706499541165204,-0.008102158999928943,0.0,-0.008102158999928943,-0.008102158999928943
2020-06-17T00:00:00+0000,-0.0010000000000000009,-0.006491045946402707,0.0,0.0,0.0,0.0
2020-06-18T00:00:00+0000,0.0,-0.008326351566222523,-0.005913808247422381,0.0,-0.005913808247422381,0.0
2020-06-19T00:00:00+0000,0.0,-0.008106478364257819,-0.008106478364257708,0.0,-0.008106478364257708,0.0
2020-06-20T00:00:00+0000,0.004232953428648045,0.005232953428647935,0.005232953428648157,0.0,0.005232953428648157,0.004229919338810895
2020-06-21T00:00:00+0000,-0.006866154857115392,-0.006866154857115392,-0.006866154857115281,0.0,-0.006866154857115281,-0.006866154857115281
2020-06-22T00:00:00+0000,0.04206702966962861,0.04206702966962861,0.04206702966962861,0.0,0.04206702966962861,0.04206702966962861
2020-06-23T00:00:00+0000,-0.006335119129354805,-0.0010000000000000009,-0.006335119129354805,0.0,-0.0010000000000000009,-0.006335119129354805
2020-06-24T00:00:00+0000,-0.0010000000000000009,0.0,-0.0338724877471992,0.0,0.0,-0.0010000000000000009
2020-06-25T00:00:00+0000,0.0,0.0,-0.015508614439633361,0.0,0.0,0.0
2020-06-26T00:00:00+0000,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27T00:00:00+0000,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28T00:00:00+0000,0.0,0.010557922769640626,0.0,0.0,0.0,0.0
2020-06-29T00:00:00+0000,0.0,0.008421308972198949,0.0,0.0,0.0,0.0
2020-06-30T00:00:00+0000,0.0,-0.0059665416793123205,0.0,0.0,0.0,0.0
2020-07-01T00:00:00+0000,0.009276775865389553,0.010276775865389665,0.0,0.0,0.0,0.0
2020-07-02T00:00:00+0000,-0.015754999734618358,-0.015754999734618358,0.0,0.0,0.0,0.0
2020-07-03T00:00:00+0000,-0.0010000000000000009,-0.0031640206283140015,0.0,0.0,0.0,0.0
2020-07-04T00:00:00+0000,0.007524154346700396,0.008524154346700286,0.0,0.0,0.0,0.0
2020-07-05T00:00:00+0000,-0.007180076628352516,-0.007180076628352516,0.0,0.0,0.0,0.0
2020-07-06T00:00:00+0000,0.030107801940809864,0.030107801940809864,0.0,0.0,0.0,0.0
2020-07-07T00:00:00+0000,-0.009105728998862195,-0.0010000000000000009,0.0,0.0,0.0,0.0
2020-07-08T00:00:00+0000,-0.0010000000000000009,0.018299155270378176,0.0,0.0,0.0,0.0
2020-07-09T00:00:00+0000,-0.022581041239669863,-0.021581041239669863,0.0,0.0,0.0,0.0
2020-07-10T00:00:00+0000,-0.0010000000000000009,-0.0010000000000000009,0.0,0.0,0.0,0.0
2020-07-11T00:00:00+0000,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-12T00:00:00+0000,0.0,0.006503774087558867,0.0,0.0,0.0,0.0
2020-07-13T00:00:00+0000,0.0,-0.0010000000000000009,-1.9785610911871032e-05,0.0,0.0,0.0
2020-07-14T00:00:00+0000,0.0,0.0004324957993468992,0.0,0.0,0.0,0.0
2020-07-15T00:00:00+0000,0.0,-0.006293317199392856,0.0,0.0,0.0,0.0
2020-07-16T00:00:00+0000,0.0,-0.006945290075672017,0.0,0.0,0.0,0.0
2020-07-17T00:00:00+0000,0.0,0.00225428412519757,0.0,0.0,0.0,0.0
2020-07-18T00:00:00+0000,0.0,0.0017467182125141534,0.0,0.0,0.0,0.0
2020-07-19T00:00:00+0000,0.0,0.004219054992748328,0.0,0.0,0.0,0.0
2020-07-20T00:00:00+0000,0.0,-0.005235101786406404,0.0,0.0,0.0,0.0
2020-07-21T00:00:00+0000,0.0,0.02502188678256645,0.0,0.0,0.0,0.0
2020-07-22T00:00:00+0000,0.012648562300319632,0.013648562300319522,0.01754420571785298,0.0,0.01754420571785298,0.01754420571785298
2020-07-23T00:00:00+0000,0.00894185430797556,0.00894185430797556,0.008941854307975339,0.0,0.008941854307975339,0.008941854307975339
2020-07-24T00:00:00+0000,-0.006786230107036495,-0.006786230107036495,-0.006786230107036717,0.0,-0.006786230107036717,-0.006786230107036717
2020-07-25T00:00:00+0000,0.017018064394376253,-0.0010000000000000009,0.017018064394376253,0.0,-0.0010000000000000009,0.017018064394376253
2020-07-26T00:00:00+0000,0.023825772492325203,0.022825772492325314,0.023825772492325425,0.0,0.0227995420592364,0.023825772492325425
2020-07-27T00:00:00+0000,0.11059916186210783,0.11059916186210783,0.11059916186210761,0.0,0.11059916186210761,0.11059916186210761
2020-07-28T00:00:00+0000,-0.011214002589311156,-0.0010000000000000009,-0.011214002589311045,0.0,-0.0010000000000000009,-0.011214002589311045
2020-07-29T00:00:00+0000,0.01781085559040818,0.0,0.01781085559040818,0.0,0.0,0.01781085559040818
2020-07-30T00:00:00+0000,-6.576268499125515e-05,0.0,-6.57626849914772e-05,0.0,0.0,-6.57626849914772e-05
2020-07-31T00:00:00+0000,0.021231933216754317,0.0,0.021231933216754095,0.0,0.0,0.021231933216754095
2020-08-01T00:00:00+0000,0.04108434946618855,0.0,0.041084349466188774,0.0,0.0,0.041084349466188774
2020-08-02T00:00:00+0000,-0.06184217327603958,-0.06284217327603958,-0.06184217327603925,0.0,-0.06276478968476085,-0.06184217327603925
2020-08-03T00:00:00+0000,0.013396728134574154,-0.0010000000000000009,0.013396728134574154,0.0,-0.0010000000000000009,0.013396728134574154
2020-08-04T00:00:00+0000,-0.002467984826661773,0.0,-0.002467984826661773,0.0,0.0,-0.002467984826661773
2020-08-05T00:00:00+0000,0.049403189245165624,0.0,0.04940318924516629,0.0,0.0,0.04940318924516629
2020-08-06T00:00:00+0000,0.0014951157565277207,0.0,0.0014951157565279427,0.0,0.0,0.0014951157565279427
2020-08-07T00:00:00+0000,-0.014292066207182597,0.0,-0.014292066207182597,0.0,0.0,-0.014292066207182597
2020-08-08T00:00:00+0000,0.014374230229180274,0.013374230229180384,0.014374230229180496,0.0,0.013355461740699237,0.014374230229180496
2020-08-09T00:00:00+0000,-0.006745163259649245,-0.006745163259649245,-0.006745163259649245,0.0,-0.006745163259649245,-0.006745163259649245
2020-08-10T00:00:00+0000,0.018080431855322265,0.018080431855322265,0.018080431855322265,0.0,0.018080431855322265,0.018080431855322265
2020-08-11T00:00:00+0000,-0.042109998402408144,-0.042109998402408144,-0.042109998402408255,0.0,-0.042109998402408255,-0.042109998402408255
2020-08-12T00:00:00+0000,0.015120140378104496,0.015120140378104496,0.015120140378104496,0.0,0.015120140378104496,0.015120140378104496
2020-08-13T00:00:00+0000,0.018628819284109532,0.018628819284109532,0.018628819284109754,0.0,0.018628819284109754,0.018628819284109754
2020-08-14T00:00:00+0000,-0.0016316108039461374,-0.0016316108039461374,-0.0016316108039462485,0.0,-0.0016316108039462485,-0.0016316108039462485
2020-08-15T00:00:00+0000,0.007810008885638986,0.007810008885638986,0.007810008885639208,0.0,0.007810008885639208,0.007810008885639208
2020-08-16T00:00:00+0000,0.004943302622253842,0.004943302622253842,0.00494330262225362,0.0,0.00494330262225362,0.00494330262225362
2020-08-17T00:00:00+0000,0.031077181661641973,0.031077181661641973,0.03107718166164153,0.0,0.03107718166164153,0.03107718166164153
2020-08-18T00:00:00+0000,-0.027363072676418687,-0.027363072676418687,-0.027363072676418465,0.0,-0.027363072676418465,-0.027363072676418465
2020-08-19T00:00:00+0000,-0.015966379519635754,-0.015966379519635754,-0.015966379519635754,0.0,-0.015966379519635754,-0.015966379519635754
2020-08-20T00:00:00+0000,0.008436004280957476,0.008436004280957476,0.008436004280957254,0.0,0.008436004280957254,0.008436004280957254
2020-08-21T00:00:00+0000,-0.02719103322720484,-0.02719103322720484,-0.02719103322720484,0.0,-0.02719103322720484,-0.02719103322720484
2020-08-22T00:00:00+0000,0.011471456210655706,0.011471456210655706,0.011471456210655928,0.0,0.011471456210655928,0.011471456210655928
