family,slow_pair,slow_mode,slow_thr,fast_lookback,fast_mode,fast_thr,sharpe_daily,cagr,max_drawdown,trade_count,exposure,net_return,mean_hold_bars,median_hold_bars,positive_fold_share,min_fold_cagr
vcl_gate_ret_state,"(4, 16)",fixed_level,1.2,202,train_quantile,0.35,1.3269566607261842,0.6659750399240978,-0.36582840322750143,119,0.4831939163498099,3.6254841278201333,26.69747899159664,12.0,0.6666666666666666,-0.30654126363084555
vcl_gate_ret_state,"(6, 24)",train_quantile,0.5,168,train_quantile,0.35,1.3085930837237605,0.5237161960545997,-0.3022616715028352,108,0.2911026615969582,2.5386486379307,17.72222222222222,10.0,0.8333333333333334,-0.03427353315585002
vcl_gate_ret_state,"(6, 24)",fixed_level,1.0,134,train_quantile,0.5,1.3056958430363068,0.5317995963709388,-0.31025253973503464,120,0.3011406844106464,2.5952791493038685,16.5,7.0,0.6666666666666666,-0.3229246028295698
vcl_gate_ret_state,"(6, 24)",train_quantile,0.8,202,train_quantile,0.35,1.3034638905677658,0.671638421601356,-0.3483126664202143,94,0.5095057034220533,3.6728276857114066,35.638297872340424,9.0,0.6666666666666666,-0.25249938324696775
vcl_gate_ret_state,"(5, 20)",train_quantile,0.8,168,train_quantile,0.35,1.3007343800380118,0.6625325846591372,-0.42652998977806045,119,0.5228897338403041,3.596863488725088,28.89075630252101,7.0,0.8333333333333334,-0.35533893081317425
vcl_gate_ret_state,"(6, 24)",fixed_level,1.2,168,train_quantile,0.35,1.2806962319960833,0.6361739610851751,-0.4608408967521219,110,0.5069201520912547,3.3816207910958545,30.3,6.0,0.8333333333333334,-0.198765769568495
vcl_gate_ret_state,"(5, 20)",fixed_level,1.0,134,fixed_zero,,1.2683538256386837,0.538402043397922,-0.4053504916806405,137,0.3224334600760456,2.641980252113937,15.474452554744525,9.0,0.6666666666666666,-0.39333479710368546
vcl_gate_ret_state,"(6, 24)",train_quantile,0.65,134,train_quantile,0.5,1.2545971936683158,0.505164709617866,-0.31678387755435067,120,0.3096577946768061,2.4109364755428015,16.966666666666665,7.0,0.6666666666666666,-0.33559211016401
vcl_gate_ret_state,"(4, 16)",train_quantile,0.65,202,train_quantile,0.35,1.2526461767571873,0.5593920170044129,-0.3363788874308079,134,0.39102661596958177,2.7931322989593173,19.186567164179106,12.0,0.6666666666666666,-0.2744996579106137
vcl_gate_ret_state,"(4, 16)",train_quantile,0.8,168,train_quantile,0.35,1.240420896521087,0.6175636490981531,-0.47577499331269224,130,0.5231939163498099,3.2337683666180457,26.46153846153846,7.0,0.6666666666666666,-0.3484495873631639
vcl_gate_ret_state,"(4, 16)",fixed_level,1.0,202,train_quantile,0.35,1.235992717161093,0.5409172165058291,-0.34376147304868654,134,0.3709505703422053,2.6598766669354763,18.20149253731343,12.0,0.6666666666666666,-0.26357159744782355
vcl_gate_ret_state,"(6, 24)",train_quantile,0.8,168,train_quantile,0.35,1.2297856353051115,0.6084201598589656,-0.48395410166004804,110,0.52,3.1623615053730765,31.081818181818182,6.0,0.8333333333333334,-0.2557387833019007
vcl_gate_ret_state,"(5, 20)",fixed_level,1.2,168,train_quantile,0.35,1.2132086751878242,0.5859613331991043,-0.416532480010232,116,0.5011406844106464,2.9903857138895322,28.405172413793103,7.0,0.8333333333333334,-0.3140392653491614
vcl_gate_ret_state,"(4, 16)",fixed_level,1.2,168,train_quantile,0.35,1.2046322926488724,0.5762850965800812,-0.4708736471369397,137,0.4917110266159696,2.9177758234581583,23.598540145985403,8.0,0.6666666666666666,-0.2842352197992073
vcl_gate_ret_state,"(4, 16)",train_quantile,0.5,168,train_quantile,0.5,1.194792979719389,0.42805180771737383,-0.25024801307493527,108,0.21125475285171103,1.91298203625121,12.86111111111111,6.0,0.8333333333333334,-0.21042962331531156
vcl_gate_ret_state,"(5, 20)",train_quantile,0.5,168,train_quantile,0.65,1.1914776230263726,0.33123845103715044,-0.18039889961729072,74,0.1379467680608365,1.3596772633824763,12.256756756756756,6.0,0.8333333333333334,-0.06750704779586603
vcl_gate_ret_state,"(5, 20)",train_quantile,0.65,134,train_quantile,0.35,1.189378442719117,0.5353577919536248,-0.44722159699944297,126,0.41186311787072244,2.6203974110809076,21.49206349206349,12.0,0.5,-0.2481762035965659
vcl_gate_ret_state,"(4, 16)",train_quantile,0.5,168,fixed_zero,,1.18245804407786,0.4263714977567037,-0.27439173147190443,108,0.23193916349809887,1.9027091545022188,14.12037037037037,10.5,0.8333333333333334,-0.23495763661265545
vcl_gate_ret_state,"(4, 16)",train_quantile,0.5,168,train_quantile,0.65,1.1635341598306177,0.3303443107937687,-0.1931294613003367,83,0.13870722433460075,1.3549246674124826,10.987951807228916,6.0,0.6666666666666666,-0.26361879446983516
