entry_bar_idx,entry_fill_bar_idx,entry_ts_ms,exit_ts_ms,entry_fill_price,exit_fill_price,qty,return_pct,pnl_usd
4518,4519,1579838400000,1581393600000,8328.912670,9723.699003,2.72665751,16.746320,3763.334840
4629,4630,1581436800000,1581796800000,10175.167541,9883.628953,2.59787137,-2.865197,-795.894347
4657,4658,1581840000000,1582156800000,9969.542070,9585.057749,2.56776919,-3.856590,-1024.185316
4683,4684,1582214400000,1582617600000,9584.006824,9510.542320,2.56035814,-0.766532,-224.621031
4941,4942,1585929600000,1586520000000,6720.055018,6891.343485,3.61268659,2.548915,581.467149
4996,4997,1586721600000,1586966400000,7119.243908,6695.199775,3.48656228,-5.956309,-1513.471124
5014,5015,1586980800000,1587412800000,6736.741693,6762.172752,3.45468288,0.377498,52.814503
5060,5061,1587643200000,1588248000000,7141.025673,8829.144229,3.26160204,23.639721,5462.775197
5103,5104,1588262400000,1589083200000,8785.719134,8614.109426,3.26790469,-1.953280,-603.029305
5166,5167,1589169600000,1590076800000,8704.938414,9073.419771,3.22411986,4.233015,1144.147371
5234,5235,1590148800000,1590364800000,9175.168292,8709.424040,3.17881504,-5.076139,-1522.043305
5254,5255,1590436800000,1590451200000,8936.990292,8891.451875,3.08859187,-0.509550,-181.842683
5272,5273,1590696000000,1591113600000,9461.694603,9458.614287,2.89375258,-0.032556,-49.970007
5309,5310,1591228800000,1591891200000,9675.988737,9512.020840,2.82026990,-1.694585,-502.673422
5363,5364,1592006400000,1592179200000,9474.427326,9332.760236,2.82297877,-1.495258,-439.442466
5428,5429,1592942400000,1593000000000,9649.662430,9321.991013,2.72209148,-3.395678,-930.014541
5519,5520,1594252800000,1594368000000,9445.498419,9145.837299,2.67845055,-3.172528,-839.372500
5531,5532,1594425600000,1594468800000,9297.630662,9191.171930,2.62682976,-1.145009,-315.864432
5620,5621,1595707200000,1596355200000,9683.816559,11314.626881,2.48572672,16.840574,4011.561184
5668,5669,1596398400000,1597176000000,11214.005601,11375.665797,2.50051788,1.441592,361.566627
5726,5727,1597233600000,1597809600000,11471.903305,11825.275849,2.47211361,3.080331,829.726939
5768,5769,1597838400000,1598371200000,11853.995111,11408.003435,2.45873701,-3.762374,-1138.650160
5808,5809,1598414400000,1598515200000,11376.608081,11394.766682,2.45813675,0.159613,2.621480
5837,5838,1598832000000,1599048000000,11722.884098,11394.606842,2.38217752,-2.800311,-822.730664
5947,5948,1600416000000,1600689600000,10965.096879,10625.826199,2.46807361,-3.094097,-876.682994
6009,6010,1601308800000,1601625600000,10912.794615,10480.391743,2.39597317,-3.962348,-1073.691789
6071,6072,1602201600000,1603915200000,10936.368171,13152.157971,2.28919854,20.260746,5027.220929
6193,6194,1603958400000,1604779200000,13152.012155,14628.880141,2.28236654,11.229217,3320.671371
6271,6272,1605081600000,1606363200000,15415.904350,17910.056502,2.15935766,16.179084,5327.755226
6370,6371,1606507200000,1607428800000,16819.947341,18744.191741,2.29241912,11.440252,4346.720330
6449,6450,1607644800000,1609761600000,18273.069374,30712.254696,2.34447903,68.073869,29055.402736
6600,6601,1609819200000,1610337600000,31221.237838,35402.800630,2.29934983,13.393328,9492.770545
6642,6643,1610424000000,1610870400000,35019.943696,34726.157780,2.31752454,-0.838910,-801.574155
6676,6677,1610913600000,1611230400000,35669.542808,32174.691162,2.24947230,-9.797859,-7970.136072
6764,6765,1612180800000,1612195200000,34217.521876,33126.848290,2.10883984,-3.187471,-2404.844737
6768,6769,1612238400000,1614009600000,33587.642469,53183.466619,2.07367795,58.342363,40470.000454
6899,6900,1614124800000,1614326400000,48939.903223,44942.014257,2.24673558,-8.168976,-9133.658600
6916,6917,1614369600000,1614528000000,47006.150920,43347.759708,2.14164222,-7.782793,-7974.218172
6937,6938,1614672000000,1615809600000,48379.943683,56094.663238,1.91313376,15.946111,14598.315506
7031,7032,1616025600000,1616443200000,58971.897698,55469.478891,1.81434090,-5.939132,-6505.542521
7061,7062,1616457600000,1616630400000,54137.346771,52251.369416,1.85341693,-3.483690,-3640.767718
7095,7096,1616947200000,1617796800000,56413.351069,56264.163610,1.71153593,-0.264454,-399.786902
7162,7163,1617912000000,1618574400000,57790.276963,60792.961413,1.66134652,5.195830,4837.002109
7305,7306,1619971200000,1620144000000,56651.809349,53748.750911,1.77744781,-5.124388,-5303.338257
7323,7324,1620230400000,1620849600000,57693.540299,54382.576609,1.65095471,-5.738881,-5600.925847
7808,7809,1627214400000,1627344000000,34433.447640,37204.097980,2.59963004,8.046392,7057.590513
7818,7819,1627358400000,1627905600000,36860.643016,39502.897456,2.61599274,7.168227,6757.109493
7867,7868,1628064000000,1629244800000,37866.678297,44651.265224,2.72085496,17.917037,18277.642558
7953,7954,1629302400000,1629849600000,45865.831455,47626.347909,2.64086989,3.838405,4460.632417
8004,8005,1630036800000,1631030400000,46869.073946,46609.425594,2.67550045,-0.553987,-881.744591
8137,8138,1631952000000,1632110400000,48670.644166,45497.218636,2.55451702,-6.520204,-8280.904659
8222,8223,1633176000000,1634832000000,47731.155381,62908.244543,2.42766534,31.797029,36615.813013
8357,8358,1635120000000,1635321600000,60913.087433,59890.054997,2.49967120,-1.679495,-2781.802884
8379,8380,1635436800000,1636185600000,61199.763895,60730.094328,2.43884931,-0.767437,-1367.620622
8434,8435,1636228800000,1636588800000,61236.600704,64817.553801,2.41143169,5.847733,8400.769122
8484,8485,1636948800000,1637035200000,65778.389088,60846.507827,2.36908958,-7.497723,-11900.294756
8729,8730,1640476800000,1640707200000,50450.082270,48888.544764,2.84873714,-3.095213,-4657.315805
8980,8981,1644091200000,1644652800000,41586.455286,42061.846586,3.33890990,1.143140,1376.627641
9035,9036,1644883200000,1645113600000,42578.486574,41883.525041,3.28851577,-1.632189,-2491.993910
9123,9124,1646150400000,1646366400000,43687.344601,41408.490432,3.14329124,-5.216280,-7358.340768
9219,9220,1647532800000,1648756800000,40839.368760,45536.409415,3.17754797,11.501257,14708.030817
9310,9311,1648843200000,1649260800000,46408.053270,44124.202682,3.10852714,-4.921238,-7305.153460
9344,9345,1649332800000,1649462400000,43810.527692,42209.778543,3.12140532,-3.653800,-5194.217643
9955,9956,1658131200000,1658577600000,22268.181491,22208.055278,5.89896205,-0.270010,-551.188967
9989,9990,1658620800000,1658793600000,22471.034192,21289.594428,5.81246281,-5.257612,-7052.692160
10009,10010,1658908800000,1659384000000,21367.461447,22932.420369,5.77393329,7.324028,8837.353023
10053,10054,1659542400000,1660060800000,23376.118598,23051.930769,5.64737166,-1.386833,-2026.083390
10094,10095,1660132800000,1660737600000,23145.488141,23722.909287,5.60769581,2.494746,3038.455854
10137,10138,1660752000000,1660896000000,23415.297748,21885.468107,5.66434669,-6.533462,-8851.435777
10287,10288,1662912000000,1663084800000,21663.717481,20808.945437,5.70518588,-3.945639,-5054.711745
10300,10301,1663099200000,1663257600000,20305.179961,19717.627574,5.82921593,-2.893608,-3597.377196
10428,10429,1664942400000,1665172800000,20210.855708,19439.865545,5.66992372,-3.814733,-4536.789247
10454,10455,1665316800000,1665331200000,19487.823217,19516.239114,5.63902808,0.145814,-4.840890
10552,10553,1666728000000,1666944000000,20296.541329,20059.935010,5.40599284,-1.165747,-1441.757864
10571,10572,1667001600000,1667419200000,20612.436988,20230.434383,5.24532935,-1.853263,-2162.902414
10602,10603,1667448000000,1667808000000,20330.945708,20614.470059,5.20376296,1.394546,1314.484292
10805,10806,1670371200000,1670400000000,17106.053232,16746.271161,6.25225923,-2.103244,-2406.503821
10819,10820,1670572800000,1671120000000,17228.865953,17411.005927,6.05892420,1.057179,945.334349
10869,10870,1671292800000,1671321600000,16717.484955,16760.766654,6.29137478,0.258901,114.128994
11003,11004,1673222400000,1675108800000,17144.962112,22762.080836,6.13197002,32.762503,34234.639012
11139,11140,1675180800000,1675627200000,23144.927580,22869.763073,6.01247486,-1.188876,-1860.675496
11174,11175,1675684800000,1675972800000,22901.113950,22008.964518,5.98625822,-3.895660,-5538.263891
11232,11233,1676520000000,1676592000000,24756.337783,23494.208159,5.30598201,-5.098208,-6883.826841
11243,11244,1676678400000,1677081600000,24592.814382,23691.230989,5.05376995,-3.666044,-4735.990109
11274,11275,1677124800000,1677268800000,24479.310964,23159.093526,4.87641908,-5.393197,-6607.333680
11296,11297,1677441600000,1677816000000,23522.835205,22297.375890,4.78663187,-5.209658,-6025.916612
11391,11392,1678809600000,1678910400000,25920.571144,24345.606122,4.10521902,-6.076120,-6615.492431
11399,11400,1678924800000,1679515200000,24309.951731,26642.137867,4.09892473,9.593545,9395.649246
11443,11444,1679558400000,1679932800000,27659.568838,26876.733096,3.93632297,-2.830253,-3240.187563
11471,11472,1679961600000,1681027200000,27152.031681,27875.113966,3.88474026,2.663087,2646.555495
11546,11547,1681041600000,1681718400000,27958.137183,29808.469160,3.86160210,6.618223,6972.583179
11599,11600,1681804800000,1681905600000,29805.393054,29281.336688,3.85043199,-1.758260,-2186.962093
11619,11620,1682092800000,1682121600000,28068.747710,27235.583976,4.00474100,-2.968297,-3500.212158
11671,11672,1682841600000,1682956800000,29295.703747,28142.476403,3.71196871,-3.936507,-4437.439800
11694,11695,1683172800000,1683504000000,29125.954124,28401.667018,3.57588523,-2.486741,-2742.309219
11849,11850,1685404800000,1685534400000,27764.133324,27070.089594,3.64703891,-2.499785,-2679.292995
11978,11979,1687262400000,1687982400000,26934.904717,30069.897535,3.65436365,11.639146,11291.574287
12031,12032,1688025600000,1688572800000,30370.637875,30325.761479,3.60733863,-0.147762,-325.977293
12071,12072,1688601600000,1689364800000,30535.312426,30085.072349,3.57185134,-1.474490,-1769.379732
12125,12126,1689379200000,1689811200000,30342.319578,29879.308267,3.53095980,-1.525959,-1793.128278
12512,12513,1694952000000,1695312000000,26593.253322,26557.432636,3.95538677,-0.134698,-299.252043
12556,12557,1695585600000,1695686400000,26475.635792,26278.501776,3.95572200,-0.744587,-935.733036
12580,12581,1695931200000,1696291200000,27127.106775,27467.022364,3.82049823,1.253048,1141.240338
12612,12613,1696392000000,1696982400000,27457.867288,27362.736728,3.81032392,-0.346460,-518.869584
12659,12660,1697068800000,1697169600000,26902.402239,26754.915005,3.86391428,-0.548231,-724.946075
12687,12688,1697472000000,1699992000000,28092.231176,35258.714823,3.66895124,25.510553,26099.435340
12866,12867,1700049600000,1700150400000,36277.200010,36369.603102,3.55526334,0.254714,134.562048
12876,12877,1700193600000,1700611200000,36520.493121,35705.917285,3.52996841,-2.230462,-3064.488110
12906,12907,1700625600000,1701086400000,36416.379085,36998.923309,3.45073309,1.599676,1818.694515
12940,12941,1701115200000,1702267200000,36913.886219,42267.271007,3.44832190,14.502360,18241.567276
13025,13026,1702339200000,1702857600000,41294.673723,41333.275704,3.51896612,0.093479,-82.336534
13065,13066,1702915200000,1703606400000,41307.226266,42349.129088,3.51063754,2.522326,3434.734493
13114,13115,1703620800000,1704283200000,42151.229637,43659.198036,3.51655442,3.577519,5072.558022
13175,13176,1704499200000,1705075200000,44189.276156,44417.549115,3.46396364,0.516580,559.938068
13225,13226,1705219200000,1705276800000,43054.462193,41690.628083,3.56292650,-3.167695,-5082.051654
13322,13323,1706616000000,1709668800000,43581.298634,61349.584373,3.39814768,40.770437,60066.546609
13537,13538,1709712000000,1710446400000,66743.153129,69345.692264,3.11418401,3.899335,7780.852878
13604,13605,1710676800000,1710849600000,67022.462229,63018.274430,3.21248046,-5.974397,-13167.042524
13625,13626,1710979200000,1711195200000,67908.367470,64564.996547,2.97221915,-4.923356,-10225.083046
13650,13651,1711339200000,1711987200000,67417.366837,68168.929909,2.83794052,1.114791,1842.702243
13696,13697,1712001600000,1712044800000,69717.675422,66389.061114,2.76658478,-4.774420,-9484.400128
13701,13702,1712073600000,1712217600000,64954.896212,66025.514933,2.81919900,1.648249,2739.078626
13715,13716,1712275200000,1712318400000,68556.304922,66411.538620,2.70699369,-3.128474,-6075.532268
13719,13720,1712332800000,1712692800000,68258.827668,68931.796470,2.62584493,0.985907,1495.605408
13963,13964,1715846400000,1716480000000,66208.779156,68007.931029,2.72565076,2.717392,4625.810868
14010,14011,1716523200000,1716883200000,67959.738803,67626.332914,2.71941310,-0.490593,-1182.524248
14040,14041,1716955200000,1717790400000,68898.256617,69185.772304,2.66121466,0.417305,488.963672
14099,14100,1717804800000,1718092800000,69424.972939,67502.626713,2.64410134,-2.768955,-5350.603913
14122,14123,1718136000000,1718222400000,67474.443872,67465.403963,2.63728200,-0.013398,-290.728731
14129,14130,1718236800000,1718265600000,68332.261046,67657.092131,2.59602590,-0.988068,-2016.215332
14328,14329,1721102400000,1721865600000,64816.908328,65310.650334,2.70166286,0.761749,1069.253401
14388,14389,1721966400000,1722312000000,67109.058760,66543.406653,2.62138692,-0.842885,-1744.447062
14559,14560,1724428800000,1724774400000,61594.588423,61647.436297,2.82351901,0.085800,-111.877086
14594,14595,1724932800000,1724961600000,60127.142077,59198.746824,2.88623900,-1.544054,-2935.863185
14697,14698,1726416000000,1726502400000,60395.760494,57823.832770,2.82056080,-4.258457,-7498.921970
14704,14705,1726516800000,1727697600000,58001.948476,63755.646505,2.80347620,9.919836,15862.249312
14788,14789,1727726400000,1727812800000,63551.503872,61694.249449,2.80405683,-2.922440,-5467.338213
14796,14797,1727841600000,1728014400000,61812.225898,60891.053248,2.79032139,-1.490276,-2825.226159
14826,14827,1728273600000,1728504000000,63594.056393,60970.973268,2.66371835,-4.124730,-7230.768899
14863,14864,1728806400000,1729670400000,62906.339191,66785.494383,2.57403313,6.166557,9727.211887
14932,14933,1729800000000,1730404800000,68378.116867,70021.995453,2.50654934,2.404100,3857.192403
14986,14987,1730577600000,1731628800000,69579.527377,87238.286241,2.51493278,25.379245,44081.493909
15060,15061,1731643200000,1732564800000,88306.460275,94574.844177,2.47706924,7.098443,15175.818292
15129,15130,1732636800000,1733443200000,92905.826193,96848.708606,2.51401547,4.243956,9547.248671
15186,15187,1733457600000,1733846400000,97833.049724,95563.155125,2.48126588,-2.320172,-5987.888425
15214,15215,1733860800000,1734566400000,95952.380464,100103.831041,2.46379827,4.326574,9858.383291
15269,15270,1734652800000,1734868800000,97559.346225,97004.212985,2.52048478,-0.569021,-1765.951346
15372,15373,1736136000000,1736265600000,99136.632329,97854.332228,2.45888167,-1.293467,-3513.942550
15432,15433,1737000000000,1737331200000,99577.542910,101230.263763,2.40909206,1.659733,3615.747153
15456,15457,1737345600000,1737417600000,101993.857413,102157.765565,2.38389358,0.160704,25.439729
15462,15463,1737432000000,1737936000000,103038.971744,102517.415645,2.35642623,-0.506174,-1591.370564
15508,15509,1738094400000,1738440000000,102526.689846,101567.955817,2.34915502,-0.935107,-2610.113171
15852,15853,1743048000000,1743177600000,87757.862088,83967.119863,2.71068761,-4.319547,-10616.930919
15964,15965,1744660800000,1746403200000,85008.014301,94183.355959,2.66947570,10.793502,24116.221283
16091,16092,1746489600000,1747656000000,94828.437363,102860.462341,2.64337424,8.470059,20823.799895
16173,16174,1747670400000,1748044800000,104891.232617,107211.008530,2.58443166,2.211601,5579.683025
16204,16205,1748116800000,1748548800000,109068.987240,105626.034693,2.53279633,-3.156674,-9121.591441
16240,16241,1748635200000,1749139200000,104745.156650,104426.994633,2.54644564,-0.303749,-1209.058781
16295,16296,1749427200000,1749729600000,105839.770444,106794.075775,2.50492897,0.901651,1989.199712
16321,16322,1749801600000,1750176000000,104999.931234,104137.404440,2.54009920,-0.821455,-2587.682629
16398,16399,1750910400000,1751385600000,107961.670753,105849.261299,2.44278332,-1.956629,-5548.008799
16437,16438,1751472000000,1752552000000,108846.514934,117031.340827,2.36840170,7.519603,18969.189753
16513,16514,1752566400000,1753416000000,116895.938325,115304.259205,2.36404228,-1.361621,-4171.672955
16584,16585,1753588800000,1754006400000,118301.042376,115648.334871,2.29725462,-2.242337,-6492.455085
16665,16666,1754755200000,1755000000000,117009.401703,118403.727411,2.26373130,1.191636,2754.327406
16683,16684,1755014400000,1755187200000,120052.962983,118139.032304,2.22594527,-1.594239,-4654.761470
16860,16861,1757563200000,1758470400000,114514.438610,115416.117263,2.28952167,0.787393,1668.041262
16983,16984,1759334400000,1759852800000,117541.183086,121724.194452,2.24139437,3.558762,8966.530226
17024,17025,1759924800000,1760112000000,123007.054861,118900.000765,2.21137441,-3.338877,-9476.632976
17140,17141,1761595200000,1761768000000,115057.611376,110529.387660,2.27837864,-3.935614,-10694.749868
17154,17155,1761796800000,1761825600000,110862.259168,109607.500239,2.26473324,-1.131818,-3214.041881
17544,17545,1767412800000,1767801600000,90411.573810,91258.622887,2.73735053,0.936881,1943.959981
17579,17580,1767916800000,1768780800000,91191.122775,93579.490278,2.73117091,2.619079,6139.667473
17642,17643,1768824000000,1768939200000,93285.175258,89636.066661,2.73158071,-3.911778,-10335.106874
17653,17654,1768982400000,1769011200000,89303.196263,90197.774532,2.73354949,1.001732,2075.533846
