datetime,open_time,close,range,body,body_ratio,close_pos,upper_wick,lower_wick,wick_asym,direction,volume,taker_ratio,taker_imbalance,range_per_vol,vol_per_range,taker_price_align,volume_z,range_z,body_consist_6,vol_accel,range_accel,cc_vs_body,ema_fast,ema_slow,ema_spread,ema_regime,ratr,ratr_pct,vdo,vdo_sign,rangepos_84,rangepos_168,ret_6,ret_84,ret_168,relvol_168,trendq_84,vol_ratio_5_20,range_vol_84,taker_imbal_12,taker_imbal_168,trade_surprise_168,d1_regime_ok,d1_dist_mean_21,d1_rangevol_84,d1_rangevol84_rank365,d1_taker_imbal_12,fwd_ret_1,fwd_ret_6,fwd_ret_24,fwd_ret_42,fwd_ret_168,anomaly_score
2019-10-23 12:00:00,1571832000000,7425.95,563.9799999999996,-536.2799999999997,0.9508847831483389,0.04601226993865002,0.003102946913011102,0.04601226993865002,-0.04290932302563892,-1.0,30344.647397,0.42476727323166397,-0.1504654535366721,0.01858581490901611,53.80447426681801,0.1504654535366721,5.945385816088846,5.2915280089330645,-2.0,5.8640534017792545,8.461815453863505,1.0023300080233466,8051.243289387432,8245.895471739002,-0.02360594831922113,0,97.16066768993302,0.013083937770915913,-0.04283526579066748,0,0.018811027103826587,0.018811027103826587,-0.09553354258243596,-0.13146783625730996,-0.10530183916770597,4.865090403420108,-1.389513854121635,1.2602049625756635,0.013085618835039817,-0.067863909899887,0.016014294084026215,-0.41143938248359796,0,-0.02034559894535637,0.046654961114063996,0.40821917808219177,0.02356841513839525,0.0076690524444683605,0.0014637857782505794,0.28285808549747854,0.22458675321002694,0.09449700038378935,0.8954295126780445
2017-08-20 04:00:00,1503201600000,4155.87,75.37000000000035,61.25,0.8126575560567828,0.9908451638582924,0.009154836141707657,0.17818760780150955,-0.1690327716598019,1.0,28.60391,0.704382268018603,0.4087645360372062,2.6349544520312205,0.37951320153907214,0.4087645360372062,,,2.0,4.326529358976162,0.7852677641175316,1.0,4212.348205265275,4305.444723152862,-0.021622973670281497,0,,,-0.019467651950162757,0,,,0.030346079182441033,,,,,,,0.5658262847068001,,,0,,,,,-0.011872363668738471,-0.027007582046599095,-0.0006135899342376403,0.038011294867260105,-0.1436209506072134,0.8933099802684233
2018-02-08 12:00:00,1518091200000,7784.02,0.0,0.0,,,,,,0.0,0.0,,,,,,-1.3207262243124511,-2.2511363096216437,-1.0,,,,7955.334157272105,9812.999628341633,-0.1893065873256808,0,484.8300519072609,0.062285303982680014,0.0201851516322694,1,0.2857163448371955,0.20792681576551958,-0.04712694332231604,-0.2922974815892353,-0.4423287443545244,0.0,-0.8568801725999056,0.13666565120246366,0.05459334141187759,-0.0025532569968591545,-0.03738391406268915,-2.1116444011280264,0,-0.2569370630875003,0.13296481528215434,,-0.05321273300751406,0.0,0.07064344644540987,0.11382036531252483,0.2604040071839486,0.27302987402396195,0.8910383604953726
2025-12-01 00:00:00,1764547200000,86346.13,4255.389999999999,-4013.87999999999,0.9432460949525169,0.04336147803139174,0.013392427016091415,0.04336147803139174,-0.029969051015300324,-1.0,10249.65966,0.408908369548731,-0.18218326090253803,0.41517378538986527,2.408629916411892,0.18218326090253803,1.515029291224789,3.0177835368910926,2.0,5.604597499546915,3.2991355583982482,0.9999976193131647,90109.65095812039,92711.48436884482,-0.028063766085043525,0,1127.0499552991928,0.01305269796456648,-0.012794310012728571,0,0.37208638217962864,0.20719467782064704,-0.05019527694346071,-0.09582146076773068,-0.20003548351383138,2.23150385727998,-0.8929345512584956,1.899777299839446,0.01720225006107269,-0.08005647966669205,-0.04031889864479232,-0.33091540425878296,0,-0.024128138132389898,0.03397375997329625,0.4958904109589041,-0.033462545900174834,0.002364552991546908,0.007306175737117582,0.0671323659786489,0.05468872779822313,0.04374741519973157,0.8909623139882048
2017-08-18 20:00:00,1503086400000,4108.37,197.70999999999958,-26.63000000000011,0.13469222598755837,0.8578220626169656,0.007485711395476034,0.8578220626169656,-0.8503363512214895,-1.0,109.549709,0.793461286145452,0.586922572290904,1.8047514850085051,0.5540929088058278,-0.586922572290904,,,0.0,0.5657186838503075,0.7009750044318364,1.0477417596893563,4308.503849277826,4338.715742609283,-0.006963326275274158,0,,,0.016567525504358915,1,,,-0.04123843662195337,,,,,,,,,,0,,,,,0.007345979062255905,0.007694048978061779,-0.01664163646409644,0.0419412078269485,-0.0993995185438507,0.8844724186569362
2019-05-15 04:00:00,1557892800000,7946.71,0.0,0.0,,,,,,0.0,0.0,,,,,,-1.3046866830187367,-1.1218604936220444,-1.0,0.0,0.0,,7328.59937953443,6270.727311801453,0.1687000590413287,1,189.6595624238606,0.023866425530044585,-0.006752031953607889,0,0.8620733893649567,0.8715410539215687,-0.04505711600810414,0.4844229835244893,0.5323301253560047,0.0,2.9688301323524664,0.20348494829983313,0.02524125837181112,0.03665968388414975,0.02800306417420706,-1.975086657468569,1,0.3318793475929276,0.03906244437630498,0.25205479452054796,0.03704167354834742,0.0,0.009143406516659076,-0.004969352096653808,-0.008115308096054819,0.0016925243276777204,0.875900818283639
2017-09-15 12:00:00,1505476800000,3830.0,985.0999999999999,959.0999999999999,0.9736067404324434,0.9736067404324434,0.026393259567556594,0.0,0.026393259567556594,1.0,682.85976,0.5968042764739863,0.19360855294797263,1.4426095337642972,0.6931882651507463,0.19360855294797263,4.737062393743329,5.9110504701532625,-2.0,1.872626344288121,2.976132930513595,0.934196974160249,3795.2164946209527,4174.045774227351,-0.09075829545173655,0,206.58036571336393,0.053937432301139406,0.026653664776269424,1,0.4773370904584416,0.4773370904584416,0.08868675383740765,-0.20271949673489698,-0.09603506345456225,5.064948758777132,-0.5178915587813658,0.8756960856439677,0.051426076034122886,-0.029707124828248,-0.15625383542873017,-0.4530761652080201,0,-0.2637025407264967,,,-0.11351566005300717,-0.033248041775456955,-0.06863968668407307,0.03525065274151442,-0.08248825065274147,0.5045039164490862,0.8739458387884693
2024-02-12 12:00:00,1707739200000,49917.8,2109.0,2014.760000000002,0.9553153153153163,0.9847321005215756,0.015267899478424414,0.029416785206259306,-0.014148885727834891,1.0,16721.55061,0.5754978957660195,0.15099579153203907,0.12612466685588078,7.92866316263632,0.15099579153203907,3.3394798636150633,5.278378339046907,2.0,3.0711211110259367,3.5083341650863393,1.0000051721264263,46998.23253653947,44350.82727974668,0.05969235342768369,1,570.8059190716315,0.01143491738561458,0.009399563232297653,1,0.99600779595622,0.9971741992101801,0.036705175841628135,0.17063206833678257,0.1806762649722713,2.837363198007809,2.2280521821084553,1.181846566435837,0.012318495245280472,0.06533429405772995,0.015814420287918463,-0.332747762193335,1,0.12099961622084465,0.03716272702262236,0.6958904109589041,0.02149484470888341,-0.007728105004627689,-0.0238458024993089,0.039469087179322786,0.04427659071513558,0.4425715876901625,0.8732777873028644
2017-09-13 00:00:00,1505260800000,3936.84,249.3800000000001,-222.8800000000001,0.8937364664367632,0.08356724677199509,0.022696286791241686,0.08356724677199509,-0.060870959980753404,-1.0,186.044927,0.3802261052783234,-0.23954778944335314,1.340428916935747,0.7460298620579032,0.23954778944335314,0.6799890065360229,0.8419719118766026,-2.0,3.1037224598220887,2.4730265767552533,1.0169689566557665,4253.840769885074,4343.9447624737795,-0.02074243516333138,0,160.60537471287242,0.04079550469738989,0.009580708069928945,1,0.24984470771372352,,-0.08322990044827383,-0.14110493693835202,,,-0.6525220383515565,1.3808305681242834,0.03987848019515877,-0.048847862639849526,,,0,-0.05216756832285441,,,-0.14186962695898064,-0.0007823533595472325,-0.0332347771308969,-0.09064122494183155,-0.015471799717540034,0.2073541215797441,0.8723848305320857
2017-08-21 12:00:00,1503316800000,4022.0,111.32000000000016,-1.1100000000001273,0.009971254042401416,0.9900287459575986,0.0,0.9900287459575986,-0.9900287459575986,-1.0,43.762796,0.41027026700944796,-0.17945946598110413,2.5437131576328023,0.3931260869565212,0.17945946598110413,,,-2.0,0.5548140392554537,1.263420724094888,1.0,4155.888855533435,4277.359565923845,-0.028398526829056598,0,,,-0.04749931489195813,0,,,-0.024969696969696975,,,,,0.36305517537090437,,0.6045081667013006,,,0,,,,,0.0012555942317255548,-0.040718547986076575,0.09258080556936839,0.0625534559920438,0.0020711089010442387,0.8702797498088146
2025-09-27 16:00:00,1758988800000,109424.2,196.11000000000058,21.94999999999709,0.11192697975624406,0.9194329712916074,0.08056702870839255,0.8075059915353634,-0.7269389628269709,1.0,590.81859,0.3976201053524738,-0.20475978929505248,0.33192929829780843,3.0126897659476732,-0.20475978929505248,-1.1426897177285027,-1.3120831699806554,0.0,0.5131379995628389,0.6890965951017358,1.0004556723128144,110991.82651911626,113066.39659982634,-0.018348246190710092,0,784.5250697311906,0.007169575557611484,-0.01204469986552982,0,0.08665259328464663,0.20377642085486117,0.0023082799467264437,-0.05503522021963925,0.005475320626531666,0.286674297277957,-1.221993979137861,0.053547939861148,0.007497140000509729,-0.03420805901585067,-0.04327558388980457,0.38436625643988664,0,-0.03676686067170076,0.023749106137674062,0.024657534246575342,-0.05885121983785213,0.001934215648823649,0.008347330846375928,0.07325006716978513,0.11455464147784497,0.020098387742382397,0.8635509160392881
2017-09-14 08:00:00,1505376000000,3481.02,471.98,-365.55999999999995,0.7745243442518749,0.1335226068901224,0.09195304885800265,0.1335226068901224,-0.04156955803211976,-1.0,473.817763,0.3734703377931401,-0.25305932441371976,0.9961213716675287,1.0038937306665536,0.25305932441371976,3.830730353904127,2.840458921477354,0.0,4.270681693049997,5.244222222222223,1.0576022464212433,4068.3236826237285,4277.884757075906,-0.048987078042612014,0,169.37575170916745,0.04865693150546893,-0.015444737216041546,0,0.041428092480229294,0.052638075871075045,-0.0915918580375783,-0.25246581784837663,-0.2137374923768437,3.681071716625971,-1.0313310291455893,0.7880052498456602,0.043128607682947316,-0.15929111588197908,-0.12359609201969324,-0.3161609767116121,0,-0.10037652600218794,,,-0.12414503211573491,0.010623323048991393,-0.16145267766344346,0.1287869647402198,0.11029238556515039,0.4892186772842443,0.8624261284273356
2017-10-15 08:00:00,1508054400000,5400.01,386.09999999999945,-386.09999999999945,1.0,0.0,0.0,0.0,0.0,-1.0,325.959274,0.41301608433451104,-0.17396783133097793,1.1845038039936224,0.844235363895365,0.17396783133097793,1.8016965251553632,3.6157001948873484,2.0,1.692586118766866,5.7005758157389925,1.0,5382.317487119217,4709.333669315043,0.14290425462718528,1,129.06882255374128,0.023901589544045525,-0.06297614838560042,0,0.7118081995254649,0.7844689200955733,-0.05594560858178821,0.24509973460978873,0.543287711165666,2.283468139529092,1.637495560952261,0.7866000691473634,0.0250451709225057,-0.0894197010806147,-0.037255508283011274,-0.6781708998196828,1,0.3013200181194897,,,0.02927778666847125,0.026690691313534624,0.06092210940350102,0.05372397458523219,0.07777207819985506,0.15587008172207084,0.8619606821441244
