trade_id,return_pct,pnl_usd,days_held,mfe_pct,mae_pct,edge_ratio
87,5.847733,8400.769122,4.166667,12.67771105311026,0.2246870375203685,56.423864914597
88,-7.497723,-11900.294756,1.0,0.9477746728731362,8.339105235097179,0.11365424061135396
89,-3.095213,-4657.315805,2.666667,3.2466106224250586,6.218170771676715,0.5221166709047487
90,1.14314,1376.627641,6.5,10.182509388881613,1.1299238724926586,9.011677367625287
91,-1.632189,-2491.99391,2.666667,5.103312965864927,4.294343742871629,1.1883801743482092
92,-5.21628,-7358.340768,2.5,3.920255201230062,5.9912879230935925,0.6543259565475605
93,11.501257,14708.030817,14.166667,17.99849376516171,1.7246318476152587,10.43613672683199
94,-4.921238,-7305.15346,4.833333,2.2324934079270076,6.96203146295,0.3206669518527341
95,-3.6538,-5194.217643,1.5,0.3654197208613693,3.8880784636407153,0.09398465701723466
96,-0.27001,-551.188967,5.166667,9.019858715503059,3.952641985407462,2.281982215642846
97,-5.257612,-7052.69216,2.0,2.4191401399475043,7.1850462164078035,0.3366909644120514
98,7.324028,8837.353023,5.5,15.446563744535949,1.1129606930138576,13.878804383205312
99,-1.386833,-2026.08339,6.0,3.7169618145004546,4.175708614361303,0.89013917343679
100,2.494746,3038.455854,7.0,8.925419271415477,0.6087931269437982,14.660841058147232
101,-6.533462,-8851.435777,1.666667,0.9546846442262003,9.196285997191419,0.10381197850064304
102,-3.945639,-5054.711745,2.0,5.24047878668881,7.5412610159490825,0.6949074930049063
103,-2.893608,-3597.377196,1.833333,1.1637426482003979,3.9801664528571847,0.29238542206319
104,-3.814733,-4536.789247,2.666667,1.2159024612833549,4.407807966524517,0.27585195873269264
105,0.145814,-4.84089,0.166667,0.3492785327640957,0.6918331283013147,0.5048595079881374
106,-1.165747,-1441.757864,2.5,3.5644431200024793,1.554064428451768,2.2936263482676487
107,-1.853263,-2162.902414,4.833333,2.2926110691089656,2.738138087837828,0.8372883308158235
108,1.394546,1314.484292,4.166667,5.654947430938279,1.4741355975490449,3.836110762361627
109,-2.103244,-2406.503821,0.333333,0.2113682654299409,2.497497384147019,0.08463202675270484
110,1.057179,945.334349,6.333333,6.7275701729989565,2.0721964752290387,3.246588947245151
111,0.258901,114.128994,0.333333,0.4745632803831036,0.42072689276721675,1.1279604145620277
112,32.762503,34234.639012,21.833333,39.75265645661404,0.23506678951359825,169.1121767514267
113,-1.188876,-1860.675496,5.166667,4.796180139959636,1.7365687518820034,2.761871728235225
114,-3.89566,-5538.263891,3.333333,2.4054989255227954,5.297183152961863,0.45410907194662253
115,-5.098208,-6883.826841,0.833333,1.994084186955129,5.723656687109116,0.3483933953352282
116,-3.666044,-4735.990109,4.666667,2.6722668166072423,4.139926265393962,0.6454865727790795
117,-5.393197,-6607.33368,1.666667,0.19105536127541103,6.691858959629505,0.028550416622347467
118,-5.209658,-6025.916612,4.333333,2.028517357034303,6.596590893389284,0.30750995321949764
119,-6.07612,-6615.492431,1.166667,0.31341460629352225,7.807008313041826,0.04014528917177587
120,9.593545,9395.649246,6.833333,18.749927270268994,0.7690337400448252,24.381150389027283
121,-2.830253,-3240.187563,4.333333,3.942328849688777,4.162858953962122,0.9470243631330701
122,2.663087,2646.555495,12.333333,7.486173936745856,1.9160690703084835,3.9070480562272194
123,6.618223,6972.583179,7.833333,10.880062563143914,0.5656213143419102,19.23559506558317
124,-1.75826,-2186.962093,1.166667,2.28014757184621,2.7021722295049995,0.8438202224674263
125,-2.968297,-3500.212158,0.333333,0.0776389820634475,3.3622722315601288,0.02309122424254809
126,-3.936507,-4437.4398,1.333333,2.299607679057678,5.105573704312071,0.45041121962757547
127,-2.486741,-2742.309219,3.833333,2.382912068889449,3.8512871345755895,0.6187313450343518
128,-2.499785,-2679.292995,1.5,0.9885295996715106,3.2888954729613826,0.30056583062562947
129,11.639146,11291.574287,8.333333,16.695939080718887,1.0503275210082537,15.895936026404174
130,-0.147762,-325.977293,6.333333,3.3234801624988908,2.8667092162613996,1.1593363371654366
131,-1.47449,-1769.379732,8.833333,4.1554759823566645,2.7322216794795993,1.5209146510938123
132,-1.525959,-1793.128278,5.0,0.32673975944766975,2.7365066005106287,0.11940031841571314
133,-0.134698,-299.252043,4.166667,3.3479043245282827,0.8118725429558105,4.123682163630586
134,-0.744587,-935.733036,1.166667,0.1738738527816855,1.8325368871655379,0.0948815022493891
135,1.253048,1141.240338,4.166667,5.355872401176848,1.7028973227094186,3.145152869613602
136,-0.34646,-518.869584,6.833333,3.0487899996728935,1.627428974410166,1.8733782227134526
137,-0.548231,-724.946075,1.166667,0.16592481445872925,1.291342817320512,0.12849013618476388
138,25.510553,26099.43534,29.166667,35.169897193643955,0.09992504982652749,351.96276864209545
139,0.254714,134.562048,1.166667,4.693857269939835,2.1423924938687695,2.190941801454684
140,-2.230462,-3064.48811,4.833333,3.366621789378331,2.4328344035669724,1.383826940478258
141,1.599676,1818.694515,5.333333,5.4855012090502555,0.4865367986928275,11.274586472776745
142,14.50236,18241.567276,13.333333,21.092641763067466,0.32880910527790547,64.1485938938346
143,0.093479,-82.336534,6.0,5.280405632035552,1.7912085417156882,2.947956929112105
144,2.522326,3434.734493,8.0,7.483033874255159,0.3883007417809081,19.271232498642327
145,3.577519,5072.558022,7.666667,8.845294419898114,3.3242912462273915,2.6608060981228085
146,0.51658,559.938068,6.666667,10.817565391034243,2.2952993219878346,4.71292144227435
147,-3.167695,-5082.051654,0.666667,0.056992482892958045,3.104003917199729,0.018360957142210598
148,40.770437,60066.546609,35.333333,58.32479105193431,3.8939147918737538,14.978445643867927
149,3.899335,7780.852878,8.5,10.538679312026368,3.113777266386003,3.384532164774283
150,-5.974397,-13167.042524,2.0,2.884910083418838,6.880800966760911,0.4192695148944105
151,-4.923356,-10225.083046,2.5,0.4890450799700306,8.317631067328024,0.05879619762062044
152,1.114791,1842.702243,7.5,6.455566817853587,1.049235338292354,6.15263952924052
153,-4.77442,-9484.400128,0.5,0.2615184411935595,6.659251608574094,0.03927144618726261
154,1.648249,2739.078626,1.666667,3.0001337876666314,0.7109952273539012,4.21962577559371
155,-3.128474,-6075.532268,0.5,0.29226353174659586,3.7979656648099858,0.07695265243036839
156,0.985907,1495.605408,4.166667,6.64992717729898,1.3812538249056383,4.814413583798239
157,2.717392,4625.810868,7.333333,8.715189915229066,2.4256740215915413,3.592894114235031
158,-0.490593,-1182.524248,4.166667,4.013878283004203,2.000623938448666,2.006313233518872
159,0.417305,488.963672,9.666667,4.497593313900205,3.2341262702577653,1.3906671966588797
160,-2.768955,-5350.603913,3.333333,1.1105039416830746,3.8789686549336797,0.28628845460522584
161,-0.013398,-290.728731,1.0,3.74149971919608,0.8439400746751566,4.43337131565441
162,-0.988068,-2016.215332,0.333333,0.08980963465952428,1.993613302335981,0.04504867345853453
163,0.761749,1069.253401,8.833333,5.643036310048678,3.770109360406456,1.496783188655382
164,-0.842885,-1744.447062,4.0,4.427019682431924,1.8582569671552343,2.3823506440065465
165,0.0858,-111.877086,4.0,5.528751249400972,0.3971102482578936,13.922459250687629
166,-1.544054,-2935.863185,0.333333,1.7294151810314744,2.3517699796693106,0.7353674874592339
167,-4.258457,-7498.92197,1.0,0.0,4.805735485834876,0.0
168,9.919836,15862.249312,13.666667,14.647872609858084,0.6791986930628813,21.566402820657313
169,-2.92244,-5467.338213,1.0,0.9112705328994614,5.330328419643415,0.1709595471718463
170,-1.490276,-2825.226159,2.0,0.9352261524345222,3.209908507863967,0.2913560153329318
171,-4.12473,-7230.768899,2.666667,1.3902771063009638,5.178245546485498,0.2684841987156349
172,6.166557,9727.211887,10.0,10.51274147255759,1.3612923626026476,7.722618418616802
173,2.4041,3857.192403,7.0,7.666199908950457,4.068299910058724,1.884374327958481
174,25.379245,44081.493909,12.166667,34.041784294771745,3.944446707907976,8.6303065589715
175,7.098443,15175.818292,10.666667,12.775452316701966,1.3963647406543045,9.149079710159167
176,4.243956,9547.248671,9.333333,12.036030747706242,2.5895321010355197,4.647955799772936
177,-2.320172,-5987.888425,4.5,4.155998701329014,3.7645762187627025,1.1039751780334413
178,4.326574,9858.383291,8.166667,12.923722659129378,0.3505702124046906,36.864862449324455
179,-0.569021,-1765.951346,2.5,2.0308292866483892,5.460067570271387,0.3719421528234767
180,-1.293467,-3513.94255,1.5,3.6189928855899787,2.8374600416773874,1.2754339558736418
181,1.659733,3615.747153,3.833333,6.873926479775188,2.251926332453024,3.052465074329238
182,0.160704,25.439729,0.833333,7.445686220346888,1.838166984319832,4.050603826453764
183,-0.506174,-1591.370564,5.833333,4.077911672526641,2.2500629662339384,1.812354469062739
184,-0.935107,-2610.113171,4.0,3.833879899862352,2.1984615414636246,1.743892184399982
185,-4.319547,-10616.930919,1.5,0.0,4.754972362266094,0.0
186,10.793502,24116.221283,20.166667,15.160530221735085,2.2308182547180087,6.7959504050461
187,8.470059,20823.799895,13.5,12.9498945448103,1.5305929353701697,8.460704505785795
188,2.211601,5579.683025,4.333333,6.7582077225500194,0.6735668934121134,10.033461841205867
189,-3.156674,-9121.591441,5.0,1.5118988465267773,3.4346401619709415,0.4401913374410628
190,-0.303749,-1209.058781,5.833333,1.956666461293601,3.005901896276374,0.650941557246916
191,0.901651,1989.199712,3.5,4.4316040523554445,0.4926318734561814,8.995772078782528
192,-0.821455,-2587.682629,4.333333,3.7642393852541494,1.551345048378986,2.426435942917687
193,-1.956629,-5548.008799,5.5,0.7672345576191352,2.384170914591446,0.3218035053290671
194,7.519603,18969.189753,12.5,13.203440711642687,1.4713515953828178,8.973681581666686
195,-1.361621,-4171.672955,9.833333,3.50976409769968,1.8587286745234244,1.8882605868226459
196,-2.242337,-6492.455085,4.833333,1.2670705125621948,3.370986675945833,0.3758752657207343
197,1.191636,2754.327406,2.833333,4.551564420881456,0.5550936023488305,8.199634082651835
198,-1.594239,-4654.76147,2.0,3.6825721807682767,2.393079613875776,1.5388423182478532
199,0.787393,1668.041262,10.5,2.9564493622766252,0.9469885397537098,3.1219484060974283
200,3.558762,8966.530226,6.0,7.36630914091189,0.6947548634103143,10.60274570048088
201,-3.338877,-9476.632976,2.166667,0.9675828271353567,5.735105900203686,0.16871228604531827
202,-3.935614,-10694.749868,2.0,0.8938032101494782,5.091024666640913,0.17556450197661574
203,-1.131818,-3214.041881,0.333333,0.6582409897439948,3.187973251243427,0.20647632143314146
204,0.936881,1943.959981,4.5,4.8417542196526,1.213963836429325,3.9883842288859475
205,2.619079,6139.667473,10.0,7.383796821554169,1.6410180393241602,4.499522031211263
206,-3.911778,-10335.106874,1.333333,0.1445296550358731,5.7771186505198076,0.025017601987950992
207,1.001732,2075.533846,0.333333,1.4230215604573075,2.283979015704143,0.6230449363470159
