ts,bar_index,event_type,reason,price,nav,exposure_before,exposure_after,notional_before,notional_after,regime_label,regime_d1_analytical,fill_qty,fill_fee,trade_id_ref
2022-01-20T15:59:59Z,8883,entry_blocked,regime_off,43308.69,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-20T19:59:59Z,8884,entry_blocked,regime_off,42917.32,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-20T23:59:59Z,8885,entry_blocked,regime_off,40680.91,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-21T03:59:59Z,8886,entry_blocked,regime_off,38465.65,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-21T07:59:59Z,8887,entry_blocked,regime_off,39134.55,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-21T11:59:59Z,8888,entry_blocked,regime_off,38898.18,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-21T15:59:59Z,8889,entry_blocked,regime_off,38857.26,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-21T19:59:59Z,8890,entry_blocked,regime_off,37984.12,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-21T23:59:59Z,8891,entry_blocked,regime_off,36445.31,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-22T03:59:59Z,8892,entry_blocked,regime_off,36341.64,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-01-22T07:59:59Z,8893,entry_blocked,regime_off,35400.02,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-01-22T11:59:59Z,8894,entry_blocked,regime_off,35406.76,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-01-22T15:59:59Z,8895,entry_blocked,regime_off,34838.68,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-01-22T19:59:59Z,8896,entry_blocked,regime_off,34528.62,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-01-22T23:59:59Z,8897,entry_blocked,regime_off,35071.42,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-01-23T03:59:59Z,8898,entry_blocked,regime_off,35051.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-23T07:59:59Z,8899,entry_blocked,regime_off,35571.19,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-23T11:59:59Z,8900,entry_blocked,regime_off,35686.29,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-23T15:59:59Z,8901,entry_blocked,regime_off,35287.58,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-23T19:59:59Z,8902,entry_blocked,regime_off,34775.45,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-23T23:59:59Z,8903,entry_blocked,regime_off,36244.55,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-24T03:59:59Z,8904,entry_blocked,regime_off,35338.26,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-24T07:59:59Z,8905,entry_blocked,regime_off,34888.81,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-24T11:59:59Z,8906,entry_blocked,regime_off,33697.11,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-24T15:59:59Z,8907,entry_blocked,regime_off,34233.95,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-24T19:59:59Z,8908,entry_blocked,regime_off,36066.4,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-24T23:59:59Z,8909,entry_blocked,regime_off,36660.35,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-25T03:59:59Z,8910,entry_blocked,regime_off,36424.49,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-25T07:59:59Z,8911,entry_blocked,regime_off,36044.01,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-25T11:59:59Z,8912,entry_blocked,regime_off,36406.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-25T15:59:59Z,8913,entry_blocked,regime_off,36530.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-25T19:59:59Z,8914,entry_blocked,regime_off,37067.13,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-25T23:59:59Z,8915,entry_blocked,regime_off,36958.32,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-26T03:59:59Z,8916,entry_blocked,regime_off,37389.76,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-26T07:59:59Z,8917,entry_blocked,regime_off,37338.59,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-26T11:59:59Z,8918,entry_blocked,regime_off,38072.77,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-26T15:59:59Z,8919,entry_blocked,regime_off,37985.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-26T19:59:59Z,8920,entry_blocked,regime_off,37579.9,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-26T23:59:59Z,8921,entry_blocked,regime_off,36809.34,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-27T03:59:59Z,8922,entry_blocked,regime_off,35745.7,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-27T07:59:59Z,8923,entry_blocked,regime_off,36173.87,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-27T11:59:59Z,8924,entry_blocked,regime_off,36679.98,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-27T15:59:59Z,8925,entry_blocked,regime_off,36639.43,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-27T19:59:59Z,8926,entry_blocked,regime_off,36209.2,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-27T23:59:59Z,8927,entry_blocked,regime_off,37160.1,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-28T03:59:59Z,8928,entry_blocked,regime_off,37351.83,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-28T07:59:59Z,8929,entry_blocked,regime_off,36799.82,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-28T11:59:59Z,8930,entry_blocked,regime_off,36448.28,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-28T15:59:59Z,8931,entry_blocked,regime_off,37188.98,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-28T19:59:59Z,8932,entry_blocked,regime_off,37222.86,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-28T23:59:59Z,8933,entry_blocked,regime_off,37716.56,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-29T03:59:59Z,8934,entry_blocked,regime_off,37737.73,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-29T07:59:59Z,8935,entry_blocked,regime_off,37836.99,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-29T11:59:59Z,8936,entry_blocked,regime_off,37736.07,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-29T15:59:59Z,8937,entry_blocked,regime_off,37566.82,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-29T19:59:59Z,8938,entry_blocked,regime_off,37853.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-29T23:59:59Z,8939,entry_blocked,regime_off,38166.84,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-30T03:59:59Z,8940,entry_blocked,regime_off,37917.13,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-30T07:59:59Z,8941,entry_blocked,regime_off,38244.98,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-30T11:59:59Z,8942,entry_blocked,regime_off,38110.02,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-30T15:59:59Z,8943,entry_blocked,regime_off,37980.09,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-30T19:59:59Z,8944,entry_blocked,regime_off,37512.37,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-30T23:59:59Z,8945,entry_blocked,regime_off,37881.76,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-31T03:59:59Z,8946,entry_blocked,regime_off,37025.68,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-31T07:59:59Z,8947,entry_blocked,regime_off,37121.83,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-31T11:59:59Z,8948,entry_blocked,regime_off,37265.16,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-31T15:59:59Z,8949,entry_blocked,regime_off,37722.91,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-31T19:59:59Z,8950,entry_blocked,regime_off,38415.79,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-01-31T23:59:59Z,8951,entry_blocked,regime_off,38466.9,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-01T03:59:59Z,8952,entry_blocked,regime_off,38596.82,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-01T07:59:59Z,8953,entry_blocked,regime_off,38440.77,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-01T11:59:59Z,8954,entry_blocked,regime_off,38425.06,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-01T15:59:59Z,8955,entry_blocked,regime_off,38630.33,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-01T19:59:59Z,8956,entry_blocked,regime_off,38378.09,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-01T23:59:59Z,8957,entry_blocked,regime_off,38694.59,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-02T03:59:59Z,8958,entry_blocked,regime_off,38552.87,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-02T07:59:59Z,8959,entry_blocked,regime_off,38284.69,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-02T11:59:59Z,8960,entry_blocked,regime_off,38490.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-02T15:59:59Z,8961,entry_blocked,regime_off,37429.78,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-02T19:59:59Z,8962,entry_blocked,regime_off,37566.56,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-02T23:59:59Z,8963,entry_blocked,regime_off,36896.36,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-03T03:59:59Z,8964,entry_blocked,regime_off,36820.83,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-03T07:59:59Z,8965,entry_blocked,regime_off,37024.16,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-03T11:59:59Z,8966,entry_blocked,regime_off,36785.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-03T15:59:59Z,8967,entry_blocked,regime_off,36910.05,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-03T19:59:59Z,8968,entry_blocked,regime_off,36551.7,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-03T23:59:59Z,8969,entry_blocked,regime_off,37311.61,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-04T03:59:59Z,8970,entry_blocked,regime_off,37297.62,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-04T07:59:59Z,8971,entry_blocked,regime_off,37869.31,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-04T11:59:59Z,8972,entry_blocked,regime_off,37810.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-04T15:59:59Z,8973,entry_blocked,regime_off,39490.87,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-04T19:59:59Z,8974,entry_blocked,regime_off,40727.91,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-04T23:59:59Z,8975,entry_blocked,regime_off,41574.25,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-05T03:59:59Z,8976,entry_blocked,regime_off,41447.85,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-02-05T07:59:59Z,8977,entry_blocked,regime_off,41379.99,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-02-05T11:59:59Z,8978,entry_blocked,regime_off,41430.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-02-05T15:59:59Z,8979,entry_blocked,regime_off,41761.85,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-02-05T19:59:59Z,8980,entry_blocked,regime_off,41544.9,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-02-05T23:59:59Z,8981,entry_blocked,regime_off,41382.59,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2022-02-06T03:59:59Z,8982,entry_blocked,regime_off,41444.04,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-06T07:59:59Z,8983,entry_blocked,regime_off,41612.33,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-06T11:59:59Z,8984,entry_blocked,regime_off,41522.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-06T15:59:59Z,8985,entry_blocked,regime_off,41519.49,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-06T19:59:59Z,8986,entry_blocked,regime_off,41717.94,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-06T23:59:59Z,8987,entry_blocked,regime_off,42380.87,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-07T03:59:59Z,8988,entry_blocked,regime_off,42818.99,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-07T07:59:59Z,8989,entry_blocked,regime_off,42723.92,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-07T11:59:59Z,8990,entry_blocked,regime_off,42720.03,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-07T15:59:59Z,8991,entry_blocked,regime_off,43835.59,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-07T19:59:59Z,8992,entry_blocked,regime_off,44252.8,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-07T23:59:59Z,8993,entry_blocked,regime_off,43839.99,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-08T03:59:59Z,8994,entry_blocked,regime_off,44178.57,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-08T07:59:59Z,8995,entry_blocked,regime_off,44855.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-08T11:59:59Z,8996,entry_blocked,regime_off,43988.3,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-08T15:59:59Z,8997,entry_blocked,regime_off,43429.31,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-08T19:59:59Z,8998,entry_blocked,regime_off,42998.65,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-08T23:59:59Z,8999,entry_blocked,regime_off,44042.99,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-09T03:59:59Z,9000,entry_blocked,regime_off,43343.28,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-09T07:59:59Z,9001,entry_blocked,regime_off,43807.75,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-09T11:59:59Z,9002,entry_blocked,regime_off,43715.45,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-09T15:59:59Z,9003,entry_blocked,regime_off,43867.63,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-09T19:59:59Z,9004,entry_blocked,regime_off,44463.43,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-09T23:59:59Z,9005,entry_blocked,regime_off,44372.72,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-10T03:59:59Z,9006,entry_blocked,regime_off,43775.42,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-10T07:59:59Z,9007,entry_blocked,regime_off,44092.42,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-10T11:59:59Z,9008,entry_blocked,regime_off,44834.09,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-10T15:59:59Z,9009,entry_blocked,regime_off,44947.1,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-10T19:59:59Z,9010,entry_blocked,regime_off,44373.97,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-10T23:59:59Z,9011,entry_blocked,regime_off,43495.44,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-11T03:59:59Z,9012,entry_blocked,regime_off,43343.71,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-11T07:59:59Z,9013,entry_blocked,regime_off,43359.25,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-11T11:59:59Z,9014,entry_blocked,regime_off,43357.53,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-11T15:59:59Z,9015,entry_blocked,regime_off,43669.01,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-11T19:59:59Z,9016,entry_blocked,regime_off,42742.63,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-11T23:59:59Z,9017,entry_blocked,regime_off,42373.73,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-12T03:59:59Z,9018,entry_blocked,regime_off,42288.46,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-12T07:59:59Z,9019,entry_blocked,regime_off,42103.94,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-12T11:59:59Z,9020,entry_blocked,regime_off,42406.48,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-12T15:59:59Z,9021,entry_blocked,regime_off,42123.93,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-12T19:59:59Z,9022,entry_blocked,regime_off,42662.47,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-12T23:59:59Z,9023,entry_blocked,regime_off,42217.87,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-13T03:59:59Z,9024,entry_blocked,regime_off,42230.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-13T07:59:59Z,9025,entry_blocked,regime_off,42412.4,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-13T11:59:59Z,9026,entry_blocked,regime_off,42470.73,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-13T15:59:59Z,9027,entry_blocked,regime_off,42559.97,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-13T19:59:59Z,9028,entry_blocked,regime_off,42031.16,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-13T23:59:59Z,9029,entry_blocked,regime_off,42053.66,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-14T03:59:59Z,9030,entry_blocked,regime_off,41916.43,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-14T07:59:59Z,9031,entry_blocked,regime_off,42314.42,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-14T11:59:59Z,9032,entry_blocked,regime_off,42117.87,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-14T15:59:59Z,9033,entry_blocked,regime_off,42584.97,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-14T19:59:59Z,9034,entry_blocked,regime_off,42119.31,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-14T23:59:59Z,9035,entry_blocked,regime_off,42535.94,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-15T03:59:59Z,9036,entry_blocked,regime_off,43567.76,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-15T07:59:59Z,9037,entry_blocked,regime_off,43691.57,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-15T11:59:59Z,9038,entry_blocked,regime_off,44233.6,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-15T15:59:59Z,9039,entry_blocked,regime_off,44198.96,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-15T19:59:59Z,9040,entry_blocked,regime_off,43993.95,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-15T23:59:59Z,9041,entry_blocked,regime_off,44544.86,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-16T03:59:59Z,9042,entry_blocked,regime_off,43971.26,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-16T07:59:59Z,9043,entry_blocked,regime_off,44184.2,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-16T11:59:59Z,9044,entry_blocked,regime_off,44173.15,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-16T15:59:59Z,9045,entry_blocked,regime_off,43598.63,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-16T19:59:59Z,9046,entry_blocked,regime_off,44220.0,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-16T23:59:59Z,9047,entry_blocked,regime_off,43873.56,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-17T03:59:59Z,9048,entry_blocked,regime_off,43583.05,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-17T07:59:59Z,9049,entry_blocked,regime_off,43919.46,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-17T11:59:59Z,9050,entry_blocked,regime_off,43164.05,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-17T15:59:59Z,9051,entry_blocked,regime_off,41925.44,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-17T19:59:59Z,9052,entry_blocked,regime_off,41201.62,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-17T23:59:59Z,9053,entry_blocked,regime_off,40515.7,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-18T03:59:59Z,9054,entry_blocked,regime_off,40691.98,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-18T07:59:59Z,9055,entry_blocked,regime_off,40665.81,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-18T11:59:59Z,9056,entry_blocked,regime_off,40178.94,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-18T15:59:59Z,9057,entry_blocked,regime_off,39832.03,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-18T19:59:59Z,9058,entry_blocked,regime_off,40216.8,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-18T23:59:59Z,9059,entry_blocked,regime_off,39974.44,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-19T03:59:59Z,9060,entry_blocked,regime_off,40125.12,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-19T07:59:59Z,9061,entry_blocked,regime_off,40263.71,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-19T11:59:59Z,9062,entry_blocked,regime_off,39842.54,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-19T15:59:59Z,9063,entry_blocked,regime_off,39969.93,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-19T19:59:59Z,9064,entry_blocked,regime_off,39974.66,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-19T23:59:59Z,9065,entry_blocked,regime_off,40079.17,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-20T03:59:59Z,9066,entry_blocked,regime_off,39794.59,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-20T07:59:59Z,9067,entry_blocked,regime_off,38796.64,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-20T11:59:59Z,9068,entry_blocked,regime_off,38343.99,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-20T15:59:59Z,9069,entry_blocked,regime_off,38335.04,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-20T19:59:59Z,9070,entry_blocked,regime_off,38397.22,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-20T23:59:59Z,9071,entry_blocked,regime_off,38386.89,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-21T03:59:59Z,9072,entry_blocked,regime_off,38919.25,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-21T07:59:59Z,9073,entry_blocked,regime_off,39294.07,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-21T11:59:59Z,9074,entry_blocked,regime_off,37577.33,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2022-02-21T15:59:59Z,9075,entry_blocked,regime_off,38827.94,59259.87,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
