open_time,open_time_dt,close,state,trade_id
1534665600000,2018-08-19 08:00:00,6429.41,FLAT,-1
1534680000000,2018-08-19 12:00:00,6409.46,FLAT,-1
1534694400000,2018-08-19 16:00:00,6375.48,FLAT,-1
1534708800000,2018-08-19 20:00:00,6477.53,FLAT,-1
1534723200000,2018-08-20 00:00:00,6484.18,FLAT,-1
1534737600000,2018-08-20 04:00:00,6458.0,FLAT,-1
1534752000000,2018-08-20 08:00:00,6444.8,FLAT,-1
1534766400000,2018-08-20 12:00:00,6426.37,FLAT,-1
1534780800000,2018-08-20 16:00:00,6449.96,FLAT,-1
1534795200000,2018-08-20 20:00:00,6254.84,FLAT,-1
1534809600000,2018-08-21 00:00:00,6311.96,FLAT,-1
1534824000000,2018-08-21 04:00:00,6394.99,FLAT,-1
1534838400000,2018-08-21 08:00:00,6431.12,FLAT,-1
1534852800000,2018-08-21 12:00:00,6416.75,FLAT,-1
1534867200000,2018-08-21 16:00:00,6436.29,FLAT,-1
1534881600000,2018-08-21 20:00:00,6480.0,FLAT,-1
1534896000000,2018-08-22 00:00:00,6726.01,FLAT,-1
1534910400000,2018-08-22 04:00:00,6653.55,FLAT,-1
1534924800000,2018-08-22 08:00:00,6670.01,FLAT,-1
1534939200000,2018-08-22 12:00:00,6459.36,FLAT,-1
1534953600000,2018-08-22 16:00:00,6438.2,FLAT,-1
1534968000000,2018-08-22 20:00:00,6360.89,FLAT,-1
1534982400000,2018-08-23 00:00:00,6399.0,FLAT,-1
1534996800000,2018-08-23 04:00:00,6437.99,FLAT,-1
1535011200000,2018-08-23 08:00:00,6406.61,FLAT,-1
1535025600000,2018-08-23 12:00:00,6435.01,FLAT,-1
1535040000000,2018-08-23 16:00:00,6417.3,FLAT,-1
1535054400000,2018-08-23 20:00:00,6525.01,FLAT,-1
1535068800000,2018-08-24 00:00:00,6495.0,FLAT,-1
1535083200000,2018-08-24 04:00:00,6534.65,FLAT,-1
1535097600000,2018-08-24 08:00:00,6531.5,FLAT,-1
1535112000000,2018-08-24 12:00:00,6504.08,FLAT,-1
1535126400000,2018-08-24 16:00:00,6623.56,FLAT,-1
1535140800000,2018-08-24 20:00:00,6681.64,FLAT,-1
1535155200000,2018-08-25 00:00:00,6717.38,FLAT,-1
1535169600000,2018-08-25 04:00:00,6672.01,FLAT,-1
1535184000000,2018-08-25 08:00:00,6703.46,FLAT,-1
1535198400000,2018-08-25 12:00:00,6737.99,FLAT,-1
1535212800000,2018-08-25 16:00:00,6711.53,FLAT,-1
1535227200000,2018-08-25 20:00:00,6733.64,FLAT,-1
1535241600000,2018-08-26 00:00:00,6616.99,FLAT,-1
1535256000000,2018-08-26 04:00:00,6637.04,FLAT,-1
1535270400000,2018-08-26 08:00:00,6698.76,FLAT,-1
1535284800000,2018-08-26 12:00:00,6676.0,FLAT,-1
1535299200000,2018-08-26 16:00:00,6708.4,FLAT,-1
1535313600000,2018-08-26 20:00:00,6700.0,FLAT,-1
1535328000000,2018-08-27 00:00:00,6670.54,FLAT,-1
1535342400000,2018-08-27 04:00:00,6709.43,FLAT,-1
1535356800000,2018-08-27 08:00:00,6713.01,FLAT,-1
1535371200000,2018-08-27 12:00:00,6747.8,IN_TRADE,25
1535385600000,2018-08-27 16:00:00,6744.77,IN_TRADE,25
1535400000000,2018-08-27 20:00:00,6908.64,IN_TRADE,25
1535414400000,2018-08-28 00:00:00,6877.11,IN_TRADE,25
1535428800000,2018-08-28 04:00:00,6928.99,IN_TRADE,25
1535443200000,2018-08-28 08:00:00,7030.0,IN_TRADE,25
1535457600000,2018-08-28 12:00:00,7049.79,IN_TRADE,25
1535472000000,2018-08-28 16:00:00,7088.97,IN_TRADE,25
1535486400000,2018-08-28 20:00:00,7076.11,IN_TRADE,25
1535500800000,2018-08-29 00:00:00,7045.0,IN_TRADE,25
1535515200000,2018-08-29 04:00:00,7060.92,IN_TRADE,25
1535529600000,2018-08-29 08:00:00,7090.0,IN_TRADE,25
1535544000000,2018-08-29 12:00:00,6977.97,IN_TRADE,25
1535558400000,2018-08-29 16:00:00,6999.99,IN_TRADE,25
1535572800000,2018-08-29 20:00:00,7031.22,IN_TRADE,25
1535587200000,2018-08-30 00:00:00,7022.18,IN_TRADE,25
1535601600000,2018-08-30 04:00:00,6972.12,IN_TRADE,25
1535616000000,2018-08-30 08:00:00,6870.14,IN_TRADE,25
1535630400000,2018-08-30 12:00:00,6863.69,IN_TRADE,25
1535644800000,2018-08-30 16:00:00,6809.98,IN_TRADE,25
1535659200000,2018-08-30 20:00:00,6984.84,IN_TRADE,25
1535673600000,2018-08-31 00:00:00,6973.0,IN_TRADE,25
1535688000000,2018-08-31 04:00:00,6965.58,IN_TRADE,25
1535702400000,2018-08-31 08:00:00,6967.4,IN_TRADE,25
1535716800000,2018-08-31 12:00:00,6960.0,IN_TRADE,25
1535731200000,2018-08-31 16:00:00,7047.48,IN_TRADE,25
1535745600000,2018-08-31 20:00:00,7011.21,IN_TRADE,25
1535760000000,2018-09-01 00:00:00,7066.92,IN_TRADE,25
1535774400000,2018-09-01 04:00:00,7046.99,IN_TRADE,25
1535788800000,2018-09-01 08:00:00,7069.01,IN_TRADE,25
1535803200000,2018-09-01 12:00:00,7166.53,IN_TRADE,25
1535817600000,2018-09-01 16:00:00,7247.56,IN_TRADE,25
1535832000000,2018-09-01 20:00:00,7200.01,IN_TRADE,25
1535846400000,2018-09-02 00:00:00,7192.26,IN_TRADE,25
1535860800000,2018-09-02 04:00:00,7233.66,IN_TRADE,25
1535875200000,2018-09-02 08:00:00,7232.0,IN_TRADE,25
1535889600000,2018-09-02 12:00:00,7214.24,IN_TRADE,25
1535904000000,2018-09-02 16:00:00,7310.26,IN_TRADE,25
1535918400000,2018-09-02 20:00:00,7302.01,IN_TRADE,25
1535932800000,2018-09-03 00:00:00,7263.02,IN_TRADE,25
1535947200000,2018-09-03 04:00:00,7253.01,IN_TRADE,25
1535961600000,2018-09-03 08:00:00,7226.6,IN_TRADE,25
1535976000000,2018-09-03 12:00:00,7288.02,IN_TRADE,25
1535990400000,2018-09-03 16:00:00,7316.19,IN_TRADE,25
1536004800000,2018-09-03 20:00:00,7263.02,IN_TRADE,25
1536019200000,2018-09-04 00:00:00,7272.05,IN_TRADE,25
1536033600000,2018-09-04 04:00:00,7323.18,IN_TRADE,25
1536048000000,2018-09-04 08:00:00,7345.0,IN_TRADE,25
1536062400000,2018-09-04 12:00:00,7377.89,IN_TRADE,25
1536076800000,2018-09-04 16:00:00,7356.0,IN_TRADE,25
1536091200000,2018-09-04 20:00:00,7359.06,IN_TRADE,25
1536105600000,2018-09-05 00:00:00,7379.33,IN_TRADE,25
1536120000000,2018-09-05 04:00:00,7367.16,IN_TRADE,25
1536134400000,2018-09-05 08:00:00,6991.9,IN_TRADE,25
1536148800000,2018-09-05 12:00:00,6990.02,FLAT,-1
1536163200000,2018-09-05 16:00:00,6912.76,FLAT,-1
1536177600000,2018-09-05 20:00:00,6700.0,FLAT,-1
1536192000000,2018-09-06 00:00:00,6444.58,FLAT,-1
1536206400000,2018-09-06 04:00:00,6405.88,FLAT,-1
1536220800000,2018-09-06 08:00:00,6408.65,FLAT,-1
1536235200000,2018-09-06 12:00:00,6422.51,FLAT,-1
1536249600000,2018-09-06 16:00:00,6474.88,FLAT,-1
1536264000000,2018-09-06 20:00:00,6516.01,FLAT,-1
1536278400000,2018-09-07 00:00:00,6492.27,FLAT,-1
1536292800000,2018-09-07 04:00:00,6486.45,FLAT,-1
1536307200000,2018-09-07 08:00:00,6367.0,FLAT,-1
1536321600000,2018-09-07 12:00:00,6375.69,FLAT,-1
1536336000000,2018-09-07 16:00:00,6418.99,FLAT,-1
1536350400000,2018-09-07 20:00:00,6395.54,FLAT,-1
1536364800000,2018-09-08 00:00:00,6428.75,FLAT,-1
1536379200000,2018-09-08 04:00:00,6449.02,FLAT,-1
1536393600000,2018-09-08 08:00:00,6429.01,FLAT,-1
1536408000000,2018-09-08 12:00:00,6429.4,FLAT,-1
1536422400000,2018-09-08 16:00:00,6176.04,FLAT,-1
1536436800000,2018-09-08 20:00:00,6185.05,FLAT,-1
1536451200000,2018-09-09 00:00:00,6171.92,FLAT,-1
1536465600000,2018-09-09 04:00:00,6187.83,FLAT,-1
1536480000000,2018-09-09 08:00:00,6377.77,FLAT,-1
1536494400000,2018-09-09 12:00:00,6369.05,FLAT,-1
1536508800000,2018-09-09 16:00:00,6384.19,FLAT,-1
1536523200000,2018-09-09 20:00:00,6250.81,FLAT,-1
1536537600000,2018-09-10 00:00:00,6312.97,FLAT,-1
1536552000000,2018-09-10 04:00:00,6326.25,FLAT,-1
1536566400000,2018-09-10 08:00:00,6313.0,FLAT,-1
1536580800000,2018-09-10 12:00:00,6295.74,FLAT,-1
1536595200000,2018-09-10 16:00:00,6296.73,FLAT,-1
1536609600000,2018-09-10 20:00:00,6312.0,FLAT,-1
1536624000000,2018-09-11 00:00:00,6355.0,FLAT,-1
1536638400000,2018-09-11 04:00:00,6310.19,FLAT,-1
1536652800000,2018-09-11 08:00:00,6283.75,FLAT,-1
1536667200000,2018-09-11 12:00:00,6250.63,FLAT,-1
1536681600000,2018-09-11 16:00:00,6268.0,FLAT,-1
1536696000000,2018-09-11 20:00:00,6294.91,FLAT,-1
1536710400000,2018-09-12 00:00:00,6260.97,FLAT,-1
1536724800000,2018-09-12 04:00:00,6244.94,FLAT,-1
1536739200000,2018-09-12 08:00:00,6243.74,FLAT,-1
1536753600000,2018-09-12 12:00:00,6269.39,FLAT,-1
1536768000000,2018-09-12 16:00:00,6312.77,FLAT,-1
1536782400000,2018-09-12 20:00:00,6338.62,FLAT,-1
1536796800000,2018-09-13 00:00:00,6388.0,FLAT,-1
1536811200000,2018-09-13 04:00:00,6385.01,FLAT,-1
1536825600000,2018-09-13 08:00:00,6468.0,FLAT,-1
1536840000000,2018-09-13 12:00:00,6480.0,FLAT,-1
1536854400000,2018-09-13 16:00:00,6447.76,FLAT,-1
1536868800000,2018-09-13 20:00:00,6487.38,FLAT,-1
1536883200000,2018-09-14 00:00:00,6542.37,FLAT,-1
1536897600000,2018-09-14 04:00:00,6543.84,FLAT,-1
1536912000000,2018-09-14 08:00:00,6459.28,FLAT,-1
1536926400000,2018-09-14 12:00:00,6480.0,FLAT,-1
1536940800000,2018-09-14 16:00:00,6531.0,FLAT,-1
1536955200000,2018-09-14 20:00:00,6476.63,FLAT,-1
1536969600000,2018-09-15 00:00:00,6496.85,FLAT,-1
1536984000000,2018-09-15 04:00:00,6498.01,FLAT,-1
1536998400000,2018-09-15 08:00:00,6523.51,FLAT,-1
1537012800000,2018-09-15 12:00:00,6542.22,FLAT,-1
1537027200000,2018-09-15 16:00:00,6530.0,FLAT,-1
1537041600000,2018-09-15 20:00:00,6514.96,FLAT,-1
1537056000000,2018-09-16 00:00:00,6478.33,FLAT,-1
1537070400000,2018-09-16 04:00:00,6447.82,FLAT,-1
1537084800000,2018-09-16 08:00:00,6499.35,FLAT,-1
1537099200000,2018-09-16 12:00:00,6482.0,FLAT,-1
1537113600000,2018-09-16 16:00:00,6505.75,FLAT,-1
1537128000000,2018-09-16 20:00:00,6505.0,FLAT,-1
1537142400000,2018-09-17 00:00:00,6517.16,FLAT,-1
1537156800000,2018-09-17 04:00:00,6480.01,FLAT,-1
1537171200000,2018-09-17 08:00:00,6475.94,FLAT,-1
1537185600000,2018-09-17 12:00:00,6265.06,FLAT,-1
1537200000000,2018-09-17 16:00:00,6270.0,FLAT,-1
1537214400000,2018-09-17 20:00:00,6248.69,FLAT,-1
1537228800000,2018-09-18 00:00:00,6238.74,FLAT,-1
1537243200000,2018-09-18 04:00:00,6290.15,FLAT,-1
1537257600000,2018-09-18 08:00:00,6287.65,FLAT,-1
1537272000000,2018-09-18 12:00:00,6360.01,FLAT,-1
1537286400000,2018-09-18 16:00:00,6302.0,FLAT,-1
1537300800000,2018-09-18 20:00:00,6336.45,FLAT,-1
1537315200000,2018-09-19 00:00:00,6364.1,FLAT,-1
1537329600000,2018-09-19 04:00:00,6356.95,FLAT,-1
1537344000000,2018-09-19 08:00:00,6286.42,FLAT,-1
1537358400000,2018-09-19 12:00:00,6327.95,FLAT,-1
1537372800000,2018-09-19 16:00:00,6410.2,FLAT,-1
1537387200000,2018-09-19 20:00:00,6391.89,FLAT,-1
1537401600000,2018-09-20 00:00:00,6397.29,FLAT,-1
1537416000000,2018-09-20 04:00:00,6411.0,FLAT,-1
1537430400000,2018-09-20 08:00:00,6427.88,FLAT,-1
1537444800000,2018-09-20 12:00:00,6417.92,FLAT,-1
1537459200000,2018-09-20 16:00:00,6420.01,FLAT,-1
1537473600000,2018-09-20 20:00:00,6492.0,FLAT,-1
1537488000000,2018-09-21 00:00:00,6554.7,FLAT,-1
1537502400000,2018-09-21 04:00:00,6647.91,FLAT,-1
1537516800000,2018-09-21 08:00:00,6742.23,FLAT,-1
1537531200000,2018-09-21 12:00:00,6681.65,FLAT,-1
1537545600000,2018-09-21 16:00:00,6749.13,FLAT,-1
1537560000000,2018-09-21 20:00:00,6759.02,FLAT,-1
1537574400000,2018-09-22 00:00:00,6738.15,FLAT,-1
1537588800000,2018-09-22 04:00:00,6718.57,FLAT,-1
1537603200000,2018-09-22 08:00:00,6666.78,FLAT,-1
1537617600000,2018-09-22 12:00:00,6685.21,FLAT,-1
1537632000000,2018-09-22 16:00:00,6725.54,IN_TRADE,26
1537646400000,2018-09-22 20:00:00,6723.05,IN_TRADE,26
1537660800000,2018-09-23 00:00:00,6711.6,IN_TRADE,26
1537675200000,2018-09-23 04:00:00,6721.4,IN_TRADE,26
1537689600000,2018-09-23 08:00:00,6747.24,IN_TRADE,26
1537704000000,2018-09-23 12:00:00,6685.94,IN_TRADE,26
1537718400000,2018-09-23 16:00:00,6693.3,IN_TRADE,26
1537732800000,2018-09-23 20:00:00,6708.0,IN_TRADE,26
1537747200000,2018-09-24 00:00:00,6719.66,IN_TRADE,26
1537761600000,2018-09-24 04:00:00,6677.92,IN_TRADE,26
1537776000000,2018-09-24 08:00:00,6576.98,IN_TRADE,26
1537790400000,2018-09-24 12:00:00,6605.02,IN_TRADE,26
1537804800000,2018-09-24 16:00:00,6619.9,IN_TRADE,26
1537819200000,2018-09-24 20:00:00,6581.39,IN_TRADE,26
1537833600000,2018-09-25 00:00:00,6468.18,IN_TRADE,26
1537848000000,2018-09-25 04:00:00,6382.89,FLAT,-1
1537862400000,2018-09-25 08:00:00,6407.99,FLAT,-1
1537876800000,2018-09-25 12:00:00,6403.0,FLAT,-1
1537891200000,2018-09-25 16:00:00,6363.92,FLAT,-1
1537905600000,2018-09-25 20:00:00,6447.54,FLAT,-1
1537920000000,2018-09-26 00:00:00,6390.5,FLAT,-1
1537934400000,2018-09-26 04:00:00,6455.83,FLAT,-1
1537948800000,2018-09-26 08:00:00,6528.58,FLAT,-1
1537963200000,2018-09-26 12:00:00,6544.51,FLAT,-1
1537977600000,2018-09-26 16:00:00,6492.11,FLAT,-1
1537992000000,2018-09-26 20:00:00,6465.12,FLAT,-1
1538006400000,2018-09-27 00:00:00,6508.47,FLAT,-1
1538020800000,2018-09-27 04:00:00,6461.17,FLAT,-1
1538035200000,2018-09-27 08:00:00,6489.87,FLAT,-1
1538049600000,2018-09-27 12:00:00,6498.97,FLAT,-1
1538064000000,2018-09-27 16:00:00,6669.36,FLAT,-1
1538078400000,2018-09-27 20:00:00,6689.13,FLAT,-1
1538092800000,2018-09-28 00:00:00,6702.26,FLAT,-1
1538107200000,2018-09-28 04:00:00,6788.99,FLAT,-1
1538121600000,2018-09-28 08:00:00,6657.73,IN_TRADE,27
1538136000000,2018-09-28 12:00:00,6672.99,IN_TRADE,27
1538150400000,2018-09-28 16:00:00,6684.0,IN_TRADE,27
1538164800000,2018-09-28 20:00:00,6634.58,IN_TRADE,27
1538179200000,2018-09-29 00:00:00,6500.89,IN_TRADE,27
1538193600000,2018-09-29 04:00:00,6545.81,FLAT,-1
1538208000000,2018-09-29 08:00:00,6584.96,FLAT,-1
1538222400000,2018-09-29 12:00:00,6589.01,IN_TRADE,28
1538236800000,2018-09-29 16:00:00,6588.59,IN_TRADE,28
1538251200000,2018-09-29 20:00:00,6596.38,IN_TRADE,28
1538265600000,2018-09-30 00:00:00,6580.0,IN_TRADE,28
1538280000000,2018-09-30 04:00:00,6577.75,IN_TRADE,28
1538294400000,2018-09-30 08:00:00,6627.93,IN_TRADE,28
1538308800000,2018-09-30 12:00:00,6607.29,IN_TRADE,28
1538323200000,2018-09-30 16:00:00,6603.95,IN_TRADE,28
1538337600000,2018-09-30 20:00:00,6626.57,IN_TRADE,28
1538352000000,2018-10-01 00:00:00,6644.61,IN_TRADE,28
1538366400000,2018-10-01 04:00:00,6604.81,IN_TRADE,28
1538380800000,2018-10-01 08:00:00,6595.0,IN_TRADE,28
1538395200000,2018-10-01 12:00:00,6569.92,IN_TRADE,28
1538409600000,2018-10-01 16:00:00,6587.91,IN_TRADE,28
1538424000000,2018-10-01 20:00:00,6611.61,IN_TRADE,28
1538438400000,2018-10-02 00:00:00,6606.02,IN_TRADE,28
1538452800000,2018-10-02 04:00:00,6606.86,IN_TRADE,28
1538467200000,2018-10-02 08:00:00,6572.01,IN_TRADE,28
1538481600000,2018-10-02 12:00:00,6555.8,IN_TRADE,28
1538496000000,2018-10-02 16:00:00,6564.11,IN_TRADE,28
1538510400000,2018-10-02 20:00:00,6525.79,IN_TRADE,28
1538524800000,2018-10-03 00:00:00,6462.09,IN_TRADE,28
1538539200000,2018-10-03 04:00:00,6460.28,IN_TRADE,28
1538553600000,2018-10-03 08:00:00,6496.13,IN_TRADE,28
1538568000000,2018-10-03 12:00:00,6512.47,IN_TRADE,28
1538582400000,2018-10-03 16:00:00,6478.89,FLAT,-1
1538596800000,2018-10-03 20:00:00,6510.0,FLAT,-1
1538611200000,2018-10-04 00:00:00,6598.51,FLAT,-1
1538625600000,2018-10-04 04:00:00,6574.45,FLAT,-1
1538640000000,2018-10-04 08:00:00,6570.81,FLAT,-1
1538654400000,2018-10-04 12:00:00,6597.77,FLAT,-1
1538668800000,2018-10-04 16:00:00,6611.09,FLAT,-1
1538683200000,2018-10-04 20:00:00,6593.79,FLAT,-1
1538697600000,2018-10-05 00:00:00,6579.0,FLAT,-1
1538712000000,2018-10-05 04:00:00,6578.76,FLAT,-1
1538726400000,2018-10-05 08:00:00,6590.0,FLAT,-1
1538740800000,2018-10-05 12:00:00,6598.51,FLAT,-1
1538755200000,2018-10-05 16:00:00,6595.5,IN_TRADE,29
1538769600000,2018-10-05 20:00:00,6635.65,IN_TRADE,29
1538784000000,2018-10-06 00:00:00,6608.91,IN_TRADE,29
1538798400000,2018-10-06 04:00:00,6620.35,IN_TRADE,29
1538812800000,2018-10-06 08:00:00,6587.16,IN_TRADE,29
1538827200000,2018-10-06 12:00:00,6596.08,IN_TRADE,29
1538841600000,2018-10-06 16:00:00,6593.34,IN_TRADE,29
1538856000000,2018-10-06 20:00:00,6594.27,IN_TRADE,29
1538870400000,2018-10-07 00:00:00,6604.07,IN_TRADE,29
1538884800000,2018-10-07 04:00:00,6570.93,IN_TRADE,29
1538899200000,2018-10-07 08:00:00,6556.0,IN_TRADE,29
1538913600000,2018-10-07 12:00:00,6582.07,IN_TRADE,29
1538928000000,2018-10-07 16:00:00,6584.0,IN_TRADE,29
1538942400000,2018-10-07 20:00:00,6615.26,IN_TRADE,29
1538956800000,2018-10-08 00:00:00,6605.26,IN_TRADE,29
1538971200000,2018-10-08 04:00:00,6596.03,IN_TRADE,29
1538985600000,2018-10-08 08:00:00,6647.78,IN_TRADE,29
1539000000000,2018-10-08 12:00:00,6674.56,IN_TRADE,29
1539014400000,2018-10-08 16:00:00,6695.33,IN_TRADE,29
1539028800000,2018-10-08 20:00:00,6673.01,IN_TRADE,29
1539043200000,2018-10-09 00:00:00,6661.17,IN_TRADE,29
1539057600000,2018-10-09 04:00:00,6672.25,IN_TRADE,29
1539072000000,2018-10-09 08:00:00,6642.02,IN_TRADE,29
1539086400000,2018-10-09 12:00:00,6641.56,IN_TRADE,29
1539100800000,2018-10-09 16:00:00,6656.49,IN_TRADE,29
1539115200000,2018-10-09 20:00:00,6656.61,IN_TRADE,29
1539129600000,2018-10-10 00:00:00,6616.06,IN_TRADE,29
1539144000000,2018-10-10 04:00:00,6576.98,IN_TRADE,29
1539158400000,2018-10-10 08:00:00,6592.0,IN_TRADE,29
1539172800000,2018-10-10 12:00:00,6588.99,IN_TRADE,29
1539187200000,2018-10-10 16:00:00,6635.96,IN_TRADE,29
1539201600000,2018-10-10 20:00:00,6631.0,IN_TRADE,29
1539216000000,2018-10-11 00:00:00,6340.52,IN_TRADE,29
1539230400000,2018-10-11 04:00:00,6300.86,FLAT,-1
1539244800000,2018-10-11 08:00:00,6281.61,FLAT,-1
1539259200000,2018-10-11 12:00:00,6294.09,FLAT,-1
1539273600000,2018-10-11 16:00:00,6298.12,FLAT,-1
1539288000000,2018-10-11 20:00:00,6252.68,FLAT,-1
1539302400000,2018-10-12 00:00:00,6308.11,FLAT,-1
1539316800000,2018-10-12 04:00:00,6332.61,FLAT,-1
1539331200000,2018-10-12 08:00:00,6309.49,FLAT,-1
1539345600000,2018-10-12 12:00:00,6341.69,FLAT,-1
1539360000000,2018-10-12 16:00:00,6320.52,FLAT,-1
1539374400000,2018-10-12 20:00:00,6298.01,FLAT,-1
1539388800000,2018-10-13 00:00:00,6296.01,FLAT,-1
1539403200000,2018-10-13 04:00:00,6318.47,FLAT,-1
1539417600000,2018-10-13 08:00:00,6327.25,FLAT,-1
1539432000000,2018-10-13 12:00:00,6329.26,FLAT,-1
1539446400000,2018-10-13 16:00:00,6326.01,FLAT,-1
1539460800000,2018-10-13 20:00:00,6332.93,FLAT,-1
1539475200000,2018-10-14 00:00:00,6363.11,FLAT,-1
1539489600000,2018-10-14 04:00:00,6379.95,FLAT,-1
1539504000000,2018-10-14 08:00:00,6361.01,FLAT,-1
1539518400000,2018-10-14 12:00:00,6380.77,FLAT,-1
1539532800000,2018-10-14 16:00:00,6404.33,FLAT,-1
1539547200000,2018-10-14 20:00:00,6339.34,FLAT,-1
1539561600000,2018-10-15 00:00:00,6380.0,FLAT,-1
1539576000000,2018-10-15 04:00:00,6860.25,FLAT,-1
1539590400000,2018-10-15 08:00:00,6982.28,FLAT,-1
1539604800000,2018-10-15 12:00:00,6907.01,FLAT,-1
1539619200000,2018-10-15 16:00:00,6741.0,FLAT,-1
1539633600000,2018-10-15 20:00:00,6752.5,FLAT,-1
1539648000000,2018-10-16 00:00:00,6730.96,FLAT,-1
1539662400000,2018-10-16 04:00:00,6824.71,IN_TRADE,30
1539676800000,2018-10-16 08:00:00,6797.9,IN_TRADE,30
1539691200000,2018-10-16 12:00:00,6719.76,IN_TRADE,30
1539705600000,2018-10-16 16:00:00,6729.01,IN_TRADE,30
1539720000000,2018-10-16 20:00:00,6759.27,IN_TRADE,30
1539734400000,2018-10-17 00:00:00,6774.0,IN_TRADE,30
1539748800000,2018-10-17 04:00:00,6750.01,IN_TRADE,30
1539763200000,2018-10-17 08:00:00,6726.13,IN_TRADE,30
1539777600000,2018-10-17 12:00:00,6748.02,IN_TRADE,30
1539792000000,2018-10-17 16:00:00,6716.96,IN_TRADE,30
1539806400000,2018-10-17 20:00:00,6740.89,IN_TRADE,30
1539820800000,2018-10-18 00:00:00,6761.26,IN_TRADE,30
1539835200000,2018-10-18 04:00:00,6732.65,IN_TRADE,30
1539849600000,2018-10-18 08:00:00,6715.86,IN_TRADE,30
1539864000000,2018-10-18 12:00:00,6704.9,IN_TRADE,30
1539878400000,2018-10-18 16:00:00,6636.03,IN_TRADE,30
1539892800000,2018-10-18 20:00:00,6618.96,IN_TRADE,30
1539907200000,2018-10-19 00:00:00,6613.0,FLAT,-1
1539921600000,2018-10-19 04:00:00,6588.01,FLAT,-1
1539936000000,2018-10-19 08:00:00,6586.65,FLAT,-1
1539950400000,2018-10-19 12:00:00,6572.35,FLAT,-1
1539964800000,2018-10-19 16:00:00,6555.38,IN_TRADE,31
1539979200000,2018-10-19 20:00:00,6528.88,IN_TRADE,31
1539993600000,2018-10-20 00:00:00,6543.05,IN_TRADE,31
1540008000000,2018-10-20 04:00:00,6576.43,IN_TRADE,31
1540022400000,2018-10-20 08:00:00,6597.78,IN_TRADE,31
1540036800000,2018-10-20 12:00:00,6573.13,IN_TRADE,31
1540051200000,2018-10-20 16:00:00,6582.16,IN_TRADE,31
1540065600000,2018-10-20 20:00:00,6588.4,IN_TRADE,31
1540080000000,2018-10-21 00:00:00,6616.62,IN_TRADE,31
1540094400000,2018-10-21 04:00:00,6620.52,IN_TRADE,31
1540108800000,2018-10-21 08:00:00,6618.43,IN_TRADE,31
1540123200000,2018-10-21 12:00:00,6645.0,IN_TRADE,31
1540137600000,2018-10-21 16:00:00,6625.6,IN_TRADE,31
1540152000000,2018-10-21 20:00:00,6590.11,IN_TRADE,31
1540166400000,2018-10-22 00:00:00,6597.91,IN_TRADE,31
1540180800000,2018-10-22 04:00:00,6615.06,IN_TRADE,31
1540195200000,2018-10-22 08:00:00,6594.0,IN_TRADE,31
1540209600000,2018-10-22 12:00:00,6563.49,IN_TRADE,31
1540224000000,2018-10-22 16:00:00,6560.14,IN_TRADE,31
1540238400000,2018-10-22 20:00:00,6581.2,IN_TRADE,31
1540252800000,2018-10-23 00:00:00,6577.88,IN_TRADE,31
1540267200000,2018-10-23 04:00:00,6573.46,IN_TRADE,31
1540281600000,2018-10-23 08:00:00,6541.87,IN_TRADE,31
1540296000000,2018-10-23 12:00:00,6556.6,IN_TRADE,31
1540310400000,2018-10-23 16:00:00,6576.52,IN_TRADE,31
1540324800000,2018-10-23 20:00:00,6553.51,IN_TRADE,31
1540339200000,2018-10-24 00:00:00,6581.65,IN_TRADE,31
1540353600000,2018-10-24 04:00:00,6610.94,IN_TRADE,31
1540368000000,2018-10-24 08:00:00,6600.53,IN_TRADE,31
1540382400000,2018-10-24 12:00:00,6581.0,IN_TRADE,31
1540396800000,2018-10-24 16:00:00,6578.82,IN_TRADE,31
1540411200000,2018-10-24 20:00:00,6565.5,IN_TRADE,31
1540425600000,2018-10-25 00:00:00,6536.0,IN_TRADE,31
1540440000000,2018-10-25 04:00:00,6552.15,IN_TRADE,31
1540454400000,2018-10-25 08:00:00,6546.0,IN_TRADE,31
1540468800000,2018-10-25 12:00:00,6546.14,IN_TRADE,31
1540483200000,2018-10-25 16:00:00,6551.28,FLAT,-1
1540497600000,2018-10-25 20:00:00,6528.09,FLAT,-1
1540512000000,2018-10-26 00:00:00,6529.16,FLAT,-1
1540526400000,2018-10-26 04:00:00,6533.6,FLAT,-1
1540540800000,2018-10-26 08:00:00,6557.9,FLAT,-1
1540555200000,2018-10-26 12:00:00,6545.02,FLAT,-1
1540569600000,2018-10-26 16:00:00,6544.99,FLAT,-1
1540584000000,2018-10-26 20:00:00,6538.63,FLAT,-1
1540598400000,2018-10-27 00:00:00,6550.06,FLAT,-1
1540612800000,2018-10-27 04:00:00,6545.09,FLAT,-1
1540627200000,2018-10-27 08:00:00,6535.0,FLAT,-1
1540641600000,2018-10-27 12:00:00,6494.93,FLAT,-1
1540656000000,2018-10-27 16:00:00,6489.92,FLAT,-1
1540670400000,2018-10-27 20:00:00,6505.6,FLAT,-1
1540684800000,2018-10-28 00:00:00,6499.79,FLAT,-1
1540699200000,2018-10-28 04:00:00,6492.98,FLAT,-1
1540713600000,2018-10-28 08:00:00,6493.22,FLAT,-1
1540728000000,2018-10-28 12:00:00,6487.01,FLAT,-1
1540742400000,2018-10-28 16:00:00,6468.65,FLAT,-1
1540756800000,2018-10-28 20:00:00,6489.93,FLAT,-1
1540771200000,2018-10-29 00:00:00,6496.94,FLAT,-1
