policy,family,template,support_signal,weak_q,neg_q,fold,oos_sharpe,oos_cagr,oos_mdd,oos_trades,delta_sharpe_vs_vdo,delta_sharpe_vs_core,weak_thr,neg_thr
weakvdo_q0.25_fresh_imb_or_altmom,bounded_veto,weak_vdo_require_support,fresh_imb_or_altmom,0.25,,4,-0.022157305304334646,-0.01664756943298129,-0.12477834959494816,12,0.0,0.44657799330882886,0.002538862721573864,
weakvdo_q0.25_fresh_imb_and_altmom,bounded_veto,weak_vdo_require_support,fresh_imb_and_altmom,0.25,,1,0.6864020569503163,0.18388762263413883,-0.3119124226121499,28,0.07972259735318332,0.7211225643978014,0.0030793793954540347,
weakvdo_q0.25_fresh_imb_and_altmom,bounded_veto,weak_vdo_require_support,fresh_imb_and_altmom,0.25,,2,1.5154217540540218,0.5525641380413326,-0.31780540470358076,42,-0.02208384346229275,-0.029765732141707302,0.0025132202120133696,
weakvdo_q0.25_fresh_imb_and_altmom,bounded_veto,weak_vdo_require_support,fresh_imb_and_altmom,0.25,,3,1.7314002346804946,0.6079905128306984,-0.12431367557457196,28,-0.08717309857721434,0.5371255463328808,0.0023551379207772706,
weakvdo_q0.25_fresh_imb_and_altmom,bounded_veto,weak_vdo_require_support,fresh_imb_and_altmom,0.25,,4,0.32708511778092436,0.04047478472375121,-0.12728076621197526,11,0.349242423085259,0.7958204163940878,0.002538862721573864,
weakvdo_q0.25_all_three,bounded_veto,weak_vdo_require_support,all_three,0.25,,1,0.6900833787701975,0.18430871181026265,-0.3115446356009628,28,0.08340391917306456,0.7248038862176827,0.0030793793954540347,
weakvdo_q0.25_all_three,bounded_veto,weak_vdo_require_support,all_three,0.25,,2,1.4488591191269047,0.5160128688798045,-0.3214407467892959,42,-0.08864647838940987,-0.09632836706882442,0.0025132202120133696,
weakvdo_q0.25_all_three,bounded_veto,weak_vdo_require_support,all_three,0.25,,3,1.7259359025110586,0.6045125907952966,-0.12620553886495411,28,-0.09263743074665043,0.5316612141634447,0.0023551379207772706,
weakvdo_q0.25_all_three,bounded_veto,weak_vdo_require_support,all_three,0.25,,4,0.2953625560367888,0.03516193545142321,-0.13024601316346707,11,0.3175198613411234,0.7640978546499523,0.002538862721573864,
weakvdo_q0.25_at_least_two_of_three,bounded_veto,weak_vdo_require_support,at_least_two_of_three,0.25,,1,0.5061913934094658,0.11626292202282662,-0.3590200058673346,26,-0.10048806618766715,0.540911900856951,0.0030793793954540347,
weakvdo_q0.25_at_least_two_of_three,bounded_veto,weak_vdo_require_support,at_least_two_of_three,0.25,,2,1.4952824195894225,0.5330628105550053,-0.28494846876764557,41,-0.04222317792689201,-0.04990506660630656,0.0025132202120133696,
weakvdo_q0.25_at_least_two_of_three,bounded_veto,weak_vdo_require_support,at_least_two_of_three,0.25,,3,1.7259359025110586,0.6045125907952966,-0.12620553886495411,28,-0.09263743074665043,0.5316612141634447,0.0023551379207772706,
weakvdo_q0.25_at_least_two_of_three,bounded_veto,weak_vdo_require_support,at_least_two_of_three,0.25,,4,0.2953625560367888,0.03516193545142321,-0.13024601316346707,11,0.3175198613411234,0.7640978546499523,0.002538862721573864,
weakvdo_q0.25_any_of_three,bounded_veto,weak_vdo_require_support,any_of_three,0.25,,1,0.5839850957831761,0.1478631377995434,-0.37199642511304454,31,-0.02269436381395684,0.6187056032306613,0.0030793793954540347,
weakvdo_q0.25_any_of_three,bounded_veto,weak_vdo_require_support,any_of_three,0.25,,2,1.4748382842643057,0.5502433081891336,-0.30918733110768204,47,-0.0626673132520088,-0.07034920193142336,0.0025132202120133696,
weakvdo_q0.25_any_of_three,bounded_veto,weak_vdo_require_support,any_of_three,0.25,,3,1.7667782788683761,0.627296279602666,-0.13236946834247332,28,-0.05179505438933285,0.5725035905207623,0.0023551379207772706,
weakvdo_q0.25_any_of_three,bounded_veto,weak_vdo_require_support,any_of_three,0.25,,4,-0.022157305304334646,-0.01664756943298129,-0.12477834959494816,12,0.0,0.44657799330882886,0.002538862721573864,
weakvdo_q0.3333333333333333_ema12_vol_surprise_quote_28,bounded_veto,weak_vdo_require_support,ema12_vol_surprise_quote_28,0.3333333333333333,,1,0.5614540261628691,0.1386264373280015,-0.36101346777995125,31,-0.045225433434263884,0.5961745336103542,0.004185087373277126,
weakvdo_q0.3333333333333333_ema12_vol_surprise_quote_28,bounded_veto,weak_vdo_require_support,ema12_vol_surprise_quote_28,0.3333333333333333,,2,1.543787410224349,0.5783401187453434,-0.3177778168383846,44,0.006281812708034407,-0.0014000759713801436,0.0034459601248280677,
weakvdo_q0.3333333333333333_ema12_vol_surprise_quote_28,bounded_veto,weak_vdo_require_support,ema12_vol_surprise_quote_28,0.3333333333333333,,3,1.7945529244965905,0.6387892762143053,-0.13669452357361334,28,-0.02402040876111844,0.6002782361489767,0.003301011147487187,
weakvdo_q0.3333333333333333_ema12_vol_surprise_quote_28,bounded_veto,weak_vdo_require_support,ema12_vol_surprise_quote_28,0.3333333333333333,,4,0.3222358854220594,0.039629685918125324,-0.12775209903264362,11,0.344393190726394,0.7909711840352229,0.0036227697907858666,
weakvdo_q0.3333333333333333_vol_surprise_quote_28,bounded_veto,weak_vdo_require_support,vol_surprise_quote_28,0.3333333333333333,,1,0.49473311628481065,0.11432654910855455,-0.39180435654785584,30,-0.11194634331232234,0.5294536237322958,0.004185087373277126,
weakvdo_q0.3333333333333333_vol_surprise_quote_28,bounded_veto,weak_vdo_require_support,vol_surprise_quote_28,0.3333333333333333,,2,1.6277240179498382,0.6208684069766279,-0.2731487152275518,44,0.09021842043352368,0.08253653175410913,0.0034459601248280677,
weakvdo_q0.3333333333333333_vol_surprise_quote_28,bounded_veto,weak_vdo_require_support,vol_surprise_quote_28,0.3333333333333333,,3,1.8040227220962213,0.6434464961391446,-0.13424392761707127,28,-0.014550611161487703,0.6097480337486074,0.003301011147487187,
weakvdo_q0.3333333333333333_vol_surprise_quote_28,bounded_veto,weak_vdo_require_support,vol_surprise_quote_28,0.3333333333333333,,4,0.3222358854220594,0.039629685918125324,-0.12775209903264362,11,0.344393190726394,0.7909711840352229,0.0036227697907858666,
weakvdo_q0.3333333333333333_ema28_imbalance_ratio_base,bounded_veto,weak_vdo_require_support,ema28_imbalance_ratio_base,0.3333333333333333,,1,0.6762382190080433,0.1819671529171556,-0.34375134626431836,29,0.06955875941091028,0.7109587264555284,0.004185087373277126,
weakvdo_q0.3333333333333333_ema28_imbalance_ratio_base,bounded_veto,weak_vdo_require_support,ema28_imbalance_ratio_base,0.3333333333333333,,2,1.3709683641770785,0.4901242891270017,-0.3457444184580223,46,-0.1665372333392361,-0.17421912201865064,0.0034459601248280677,
weakvdo_q0.3333333333333333_ema28_imbalance_ratio_base,bounded_veto,weak_vdo_require_support,ema28_imbalance_ratio_base,0.3333333333333333,,3,1.7667782788683761,0.627296279602666,-0.13236946834247332,28,-0.05179505438933285,0.5725035905207623,0.003301011147487187,
weakvdo_q0.3333333333333333_ema28_imbalance_ratio_base,bounded_veto,weak_vdo_require_support,ema28_imbalance_ratio_base,0.3333333333333333,,4,-0.022157305304334646,-0.01664756943298129,-0.12477834959494816,12,0.0,0.44657799330882886,0.0036227697907858666,
weakvdo_q0.3333333333333333_ema28_net_quote_norm_28,bounded_veto,weak_vdo_require_support,ema28_net_quote_norm_28,0.3333333333333333,,1,0.5332932380369197,0.127573208646935,-0.3448891373948454,29,-0.07338622156021324,0.5680137454844049,0.004185087373277126,
weakvdo_q0.3333333333333333_ema28_net_quote_norm_28,bounded_veto,weak_vdo_require_support,ema28_net_quote_norm_28,0.3333333333333333,,2,1.4729209319570795,0.5397080903768829,-0.31288292561230724,45,-0.06458466555923503,-0.07226655423864958,0.0034459601248280677,
weakvdo_q0.3333333333333333_ema28_net_quote_norm_28,bounded_veto,weak_vdo_require_support,ema28_net_quote_norm_28,0.3333333333333333,,3,1.7667782788683761,0.627296279602666,-0.13236946834247332,28,-0.05179505438933285,0.5725035905207623,0.003301011147487187,
weakvdo_q0.3333333333333333_ema28_net_quote_norm_28,bounded_veto,weak_vdo_require_support,ema28_net_quote_norm_28,0.3333333333333333,,4,-0.022157305304334646,-0.01664756943298129,-0.12477834959494816,12,0.0,0.44657799330882886,0.0036227697907858666,
weakvdo_q0.3333333333333333_osc_12_28_net_quote_norm_28,bounded_veto,weak_vdo_require_support,osc_12_28_net_quote_norm_28,0.3333333333333333,,1,0.6008110074817438,0.15238451215154636,-0.3392405487062786,29,-0.005868452115389222,0.6355315149292289,0.004185087373277126,
weakvdo_q0.3333333333333333_osc_12_28_net_quote_norm_28,bounded_veto,weak_vdo_require_support,osc_12_28_net_quote_norm_28,0.3333333333333333,,2,1.619309240051099,0.6136937789880748,-0.2758227011946819,43,0.08180364253478456,0.07412175385537001,0.0034459601248280677,
weakvdo_q0.3333333333333333_osc_12_28_net_quote_norm_28,bounded_veto,weak_vdo_require_support,osc_12_28_net_quote_norm_28,0.3333333333333333,,3,1.5679738127700056,0.5211453697611426,-0.16961267326014284,28,-0.2505995204877034,0.3736991244223917,0.003301011147487187,
