signal_id,signal_type,trade_id,ts_ms,backtest_price,n_aggtrades,spread_effective_spread_bps,spread_n_trades_near,spread_mid_price,spread_buyer_vwap,spread_seller_vwap,slippage_10k_bps,fill_pct_10k,slippage_50k_bps,fill_pct_50k,slippage_100k_bps,fill_pct_100k,volatility_bps,price_range_bps,commission_bps,total_cost_10k_bps,total_cost_50k_bps,total_cost_100k_bps
195,exit,98,1670400000000,16746.271161,253031,0.23952302714974447,8161,16759.72509025362,16759.925807258012,16759.52437324923,-1.947692488405662,1.0,-1.6354170039954594,1.0,-1.5719584607329833,1.0,0.17621398227380927,32.26243455458403,7.5,7.619761513574872,7.619761513574872,7.619761513574872
196,entry,99,1670572800000,17228.865953,109851,0.4217812853446652,4541,17211.615248762093,17211.978225622217,17211.25227190197,0.3124661083986496,1.0,0.4379491227299464,1.0,0.5102166229508804,1.0,0.10939225397833788,5.786690727524793,7.5,8.023356751070983,8.148839765402279,8.221107265623212
197,exit,99,1671120000000,17411.005927,191769,0.19376201485929712,8208,17425.494312377275,17425.663132321668,17425.32549243288,-2.1139688393249143,1.0,-2.160836706176176,1.0,-2.051914735369192,1.0,0.1637380514594218,19.57089801725484,7.5,7.596881007429649,7.596881007429649,7.596881007429649
198,entry,100,1673222400000,17144.962112,297015,0.17776206813086248,18068,17127.832852826396,17127.98508677592,17127.680618876868,0.016514641509190638,1.0,-0.011828566692876177,1.0,0.23848596374438347,1.0,0.41403458675345195,64.79049069921456,7.5,7.605395675574622,7.588881034065431,7.827366997809815
199,exit,100,1675108800000,22762.080836,373683,1.363496944949538,10858,22776.488197547405,22778.040981151105,22774.935413943702,-3.283926528141289,1.0,-2.937576078627277,1.0,-2.6943610446606763,1.0,0.18249760848006855,27.481479204451905,7.5,8.18174847247477,8.18174847247477,8.18174847247477
200,entry,101,1675180800000,23144.92758,261699,1.2854643164150585,8613,23123.288825240466,23124.775033373615,23121.802617107314,-0.6083168063873139,1.0,-0.373417813372191,1.0,-0.08716858544481484,1.0,0.14152331463044146,15.307974031377853,7.5,8.14273215820753,8.14273215820753,8.14273215820753
201,exit,101,1675627200000,22869.763073,218135,0.7366098870256086,6807,22891.492217640705,22892.33532261552,22890.64911266589,-0.48126041715013745,1.0,-0.14409491766870933,1.0,0.17102893961784194,1.0,0.144515980056054,19.08072658777824,7.5,7.868304943512804,7.868304943512804,8.039333883130647
202,entry,102,1675684800000,22901.11395,271487,1.6170162013374008,11715,22892.893826115742,22894.744735126358,22891.042917105126,-6.409427168380404,1.0,-6.274342579963851,1.0,-6.1297861080894664,1.0,0.16469229122508644,32.78824639910451,7.5,8.3085081006687,8.3085081006687,8.3085081006687
203,exit,102,1675972800000,22008.964518,562187,1.4686161570509835,18742,22013.624727813178,22015.241206060702,22012.00824956565,-7.9224858386514825,1.0,-7.676542427377778,1.0,-7.397851009133245,1.0,0.28613000276828554,60.621285120275125,7.5,8.234308078525492,8.234308078525492,8.234308078525492
204,entry,103,1676520000000,24756.337783,256665,0.3296552063420778,10899,24740.870912764083,24741.278710609375,24740.46311491879,-3.504382132055981,1.0,-3.290482193926793,1.0,-3.2025877464350505,1.0,0.1345434681430398,19.295950478173932,7.5,7.664827603171039,7.664827603171039,7.664827603171039
205,exit,103,1676592000000,23494.208159,554803,1.4870992038969986,25604,23519.821857649782,23521.570673067796,23518.073042231765,2.3770384307495065,1.0,2.6723354589475283,1.0,2.4135222993218237,1.0,0.5116912555369146,126.289821785548,7.5,10.620588032698006,10.915885060896029,10.657071901270323
206,entry,104,1676678400000,24592.814382,313512,1.160933612278685,9602,24565.744157919733,24567.170117824913,24564.318198014556,1.160350177763511,1.0,1.0377216210722844,1.0,1.0901574075322764,1.0,0.2184932956025886,25.379129757212898,7.5,9.240816983902855,9.118188427211628,9.17062421367162
207,exit,104,1677081600000,23691.230989,508664,1.3287213710951595,15940,23715.50786437012,23717.08342947641,23713.932299263834,0.9117958070605419,1.0,1.0340156888100005,1.0,1.2469437906257812,1.0,0.21190456857926088,33.10245069403914,7.5,9.076156492608122,9.198376374357581,9.411304476173362
208,entry,105,1677124800000,24479.310964,278494,0.1770574904198005,9998,24451.376161579276,24451.592626544298,24451.15969661425,1.351621320320339,1.0,0.9865030830190749,1.0,1.2573310678051888,1.0,0.1416985877203399,18.822344297633936,7.5,8.94015006553024,8.575031828228976,8.84585981301509
209,exit,105,1677268800000,23159.093526,572352,1.2429836149429943,23122,23177.216990635778,23178.657435683745,23175.77654558781,-2.194040898808175,1.0,-2.0039380753406344,1.0,-2.0709331120935848,1.0,0.30987434507841394,78.7666801804526,7.5,8.121491807471497,8.121491807471497,8.121491807471497
210,entry,106,1677456000000,23578.410739,260579,0.8388316034325974,10087,23559.107151890774,23560.095258072157,23558.11904570939,-1.0033349597136607,1.0,-1.0372826016595889,1.0,-1.2164402118533526,1.0,0.14444143777915824,16.428442223601202,7.5,7.9194158017162986,7.9194158017162986,7.9194158017162986
211,exit,106,1677816000000,22297.37589,289391,2.2192369189687877,14420,22302.083662160054,22304.558342531705,22299.608981788406,-8.009280454745989,1.0,-7.326884997144199,1.0,-7.200667910731602,1.0,0.28410202696442055,40.44724830841568,7.5,8.609618459484395,8.609618459484395,8.609618459484395
212,entry,107,1678809600000,25920.571144,520648,1.303267718786874,15602,25899.269755349473,25900.957439460086,25897.582071238856,-1.5113135290251918,1.0,-1.5791409953412665,1.0,-1.6558406777565136,1.0,0.30305586775836585,50.6177215307164,7.5,8.151633859393437,8.151633859393437,8.151633859393437
213,exit,107,1678910400000,24345.606122,388167,-0.9790154839855338,19651,24326.365594347677,24325.17479991838,24327.556388776975,-16.8063029007964,1.0,-16.768080279010103,1.0,-16.222138397070644,1.0,0.34746755013375585,74.26985812975055,7.5,7.5,7.5,7.5
214,entry,108,1678924800000,24309.951731,346873,1.164462364317875,11402,24272.625752303324,24274.03898026191,24271.212524344737,4.023563677938503,1.0,4.110730204623617,1.0,4.337680969713665,1.0,0.26283165176246504,44.073531126004575,7.5,12.10579486009744,12.192961386782555,12.419912151872602
215,exit,108,1679515200000,26642.137867,268384,1.504731743219475,12584,26687.60074839803,26689.608632397852,26685.592864398204,7.619006048647376,1.0,8.505390372400868,1.0,10.141742505416607,1.0,0.26128329445904147,111.29529257197039,7.5,15.871371920257111,16.757756244010604,18.394108377026345
216,entry,109,1679558400000,27659.568838,45557,-0.9982040188267025,1277,27631.132956755173,27629.753881357065,27632.51203215328,0.21191474218863574,1.0,0.2119147421860025,1.0,0.2119147421820527,1.0,0.085259093260341,21.12046662589925,7.5,7.711914742188636,7.711914742186003,7.711914742182053
217,exit,109,1679932800000,26876.733096,112796,-0.5993622904668113,2411,26890.808818384572,26890.002951546277,26891.614685222867,-5.509152980990442,1.0,-5.523889481430602,1.0,-5.525838163198845,1.0,0.16781377436503286,89.2536667907691,7.5,7.5,7.5,7.5
218,entry,110,1679961600000,27152.031681,28783,-0.3559482980088201,782,27126.179963196933,27125.697187317466,27126.662739076404,-0.4541021349051546,1.0,-0.45410213490649576,1.0,-0.7439887839370748,1.0,0.10019364278423012,19.944703300883628,7.5,7.5,7.5,7.5
219,exit,110,1681027200000,27875.113966,20311,-0.0146644139658964,687,27902.95519918137,27902.934740157078,27902.97565820567,-0.02430449393704112,1.0,-0.02430449393704112,1.0,-0.02430449393704112,1.0,0.0328721159284019,3.6089296459413194,7.5,7.5,7.5,7.5
220,entry,111,1681041600000,27958.137183,26264,-0.08577172367978773,591,27931.091669858495,27930.971884964656,27931.211454752334,-0.29831437049638204,1.0,-0.29831437049768456,1.0,-0.25403431106310936,1.0,0.042707311966214065,6.902919813349944,7.5,7.5,7.5,7.5
221,exit,111,1681718400000,29808.46916,36508,-1.328066108100169,1625,29839.298129875453,29837.316701848664,29841.279557902242,-0.3702252373543748,1.0,-0.8968054440970785,1.0,-0.8968054440970785,1.0,0.06933970999463057,16.723609927410905,7.5,7.5,7.5,7.5
222,entry,112,1681804800000,29805.393054,36758,-0.8811124881092642,1168,29779.05911435112,29777.74717930763,29780.37104939461,-1.0990375110353858,1.0,-1.0990375110341641,1.0,-1.0990375110341641,1.0,0.06168207719593837,12.801952155011188,7.5,7.5,7.5,7.5
223,exit,112,1681905600000,29281.336688,41794,0.5184459601012823,1878,29296.20757585703,29296.96700088023,29295.448150833832,-4.83504204042665,1.0,-4.835042040429133,1.0,-4.72807063179443,1.0,0.04161131550413452,18.783330425820502,7.5,7.759222980050641,7.759222980050641,7.759222980050641
224,entry,113,1682841600000,29295.703747,16237,-0.5029229952540809,455,29269.133728041495,29268.397722021346,29269.869734061645,-0.7503941852897162,1.0,-0.7478774281433681,1.0,-0.4816126940598276,1.0,0.017719019886637735,3.673150432082082,7.5,7.5,7.5,7.5
225,exit,113,1682956800000,28142.476403,69168,-0.5098714061666332,1746,28165.800347781045,28165.08230096959,28166.518394592502,-2.6979105991344223,1.0,-2.5502397107270944,1.0,-2.42663732459992,1.0,0.33221715711771566,46.20151420958948,7.5,7.5,7.5,7.5
226,entry,114,1683172800000,29125.954124,20695,0.009733089710833597,811,29100.242247111884,29100.256408875306,29100.228085348466,-1.1633107380348786,1.0,-0.7845733265745399,1.0,-0.5569031454250729,1.0,0.06293296987021538,9.94078495765435,7.5,7.504866544855417,7.504866544855417,7.504866544855417
227,exit,114,1683504000000,28401.667018,78969,0.25720506517319075,3764,28406.85988295718,28407.22520236956,28406.494563544802,-9.562458810249368,1.0,-9.338291334900736,1.0,-9.252410276537606,1.0,0.1698811481016259,39.521310010012044,7.5,7.628602532586595,7.628602532586595,7.628602532586595
228,entry,115,1685404800000,27764.133324,16986,0.12458911253147674,504,27736.211833675134,27736.384615176,27736.039052174267,-0.1479667285961059,1.0,-0.15579382511628326,1.0,-0.2589809822704439,1.0,0.0389860430682652,5.915773232297689,7.5,7.562294556265738,7.562294556265738,7.562294556265738
229,exit,115,1685534400000,27070.089594,24802,-0.3736553389864941,1089,27094.307551302736,27093.801354669104,27094.813747936372,-1.1658664483480667,1.0,-1.1658664483494094,1.0,-1.1320055087730725,1.0,0.031145538671783202,10.915846133067687,7.5,7.5,7.5,7.5
230,entry,116,1687262400000,26934.904717,26650,-1.469683500645099,1609,26908.011088856227,26906.033775859603,26909.98840185285,-0.02761548230160698,1.0,-0.02761548230160698,1.0,0.5017870054044865,1.0,0.0542781006848504,22.685542902484666,7.5,7.5,7.5,8.001787005404486
231,exit,116,1687982400000,30069.897535,59767,0.3464694990724117,1602,30103.437538449594,30103.95903459581,30102.91604230338,1.1055572816287476,1.0,1.1055572816323733,1.0,1.254671351912702,1.0,0.07811195773847901,35.940211275817795,7.5,8.778792031164954,8.77879203116858,8.927906101448908
232,entry,117,1688025600000,30370.637875,21935,-0.8915629100573036,852,30339.567813330334,30338.215331661857,30340.92029499881,0.5445116697922691,1.0,2.2410252612890282,1.0,2.441652882663642,1.0,0.05469272467500807,12.436991401179455,7.5,8.04451166979227,9.741025261289028,9.941652882663643
233,exit,117,1688572800000,30325.761479,42736,-0.5223377495958114,1226,30352.930712423295,30352.137988347196,30353.723436499393,-0.9560030175282423,1.0,-0.9560030175282423,1.0,-0.8769774264458743,1.0,0.03985691853240972,17.58684389444317,7.5,7.5,7.5,7.5
234,entry,118,1688601600000,30535.312426,19406,-1.0372160257640395,1017,30499.906970900265,30498.32522128554,30501.488720514993,0.24715821970088458,1.0,-0.04740952941265614,1.0,-1.6213121322352226,1.0,0.03677598090795279,12.317261973667856,7.5,7.747158219700885,7.5,7.5
235,exit,118,1689364800000,30085.072349,46626,0.6408860786504196,2128,30102.40737309563,30103.371983786594,30101.442762404666,-4.475903339201906,1.0,-3.974819483600259,1.0,-3.815018540030218,1.0,0.0664594303756758,28.840984500961014,7.5,7.82044303932521,7.82044303932521,7.82044303932521
236,entry,119,1689379200000,30342.319578,28543,-0.2375400298514234,1218,30308.25434413498,30307.8943729529,30308.614315317063,1.1407456579704436,1.0,0.16050492091183266,1.0,-1.7846455428079504,1.0,0.027622600324719453,9.572167042896842,7.5,8.640745657970443,7.6605049209118325,7.5
237,exit,119,1689811200000,29879.308267,11483,-0.0875111878225295,467,29907.28967388578,29907.158812763588,29907.42053500798,-0.6578116971815762,1.0,-0.9333817185623414,1.0,-0.6741585974487023,1.0,0.050091012917302946,12.212098033762782,7.5,7.5,7.5,7.5
238,entry,120,1694952000000,26593.253322,17261,0.6058746771190272,613,26569.878614717396,26570.683515548735,26569.073713886057,-1.2368119108682203,1.0,-0.6828593148965039,1.0,0.12651667324916893,1.0,0.02928672309024359,6.318141570775368,7.5,7.802937338559514,7.802937338559514,7.929454011808683
239,exit,120,1695312000000,26557.432636,27415,0.09897770481423802,1222,26583.213273777343,26583.344831049162,26583.08171650552,-0.3051566620680437,1.0,-0.3051566620694122,1.0,-0.29375983782092946,1.0,0.044870903912570426,20.781794170339996,7.5,7.549488852407119,7.549488852407119,7.549488852407119
240,entry,121,1695585600000,26475.635792,30126,-1.3418231990806002,1186,26443.337961241305,26441.56384702443,26445.112075458183,-1.549829441245328,1.0,-2.123370142288023,1.0,-2.3218532188388923,1.0,0.05329323737456553,18.028123873241157,7.5,7.5,7.5,7.5
241,exit,121,1695686400000,26278.501776,15810,-0.37939982935753663,567,26306.244980116637,26305.745950873814,26306.744009359463,0.1718413972428069,1.0,-0.37001736026631976,1.0,-0.46357821712013814,1.0,0.008556072205043248,5.531309875003525,7.5,7.671841397242807,7.5,7.5
242,entry,122,1695945600000,27048.418145,19084,0.2519114828827501,725,27027.952742926558,27028.293175509298,27027.612310343822,-2.4215951148354082,1.0,-2.3791204749565553,1.0,-2.1212626731246145,1.0,0.01956300809278339,9.37378282836291,7.5,7.625955741441375,7.625955741441375,7.625955741441375
243,exit,122,1696291200000,27467.022364,27034,-1.4352340213003538,1731,27501.438012975086,27499.464463001543,27503.411562948633,2.612165679290454,1.0,-0.3474547712341802,1.0,-2.1421703881334477,1.0,0.10383866677563126,45.6273156498418,7.5,10.112165679290454,7.5,7.5
244,entry,123,1696392000000,27457.867288,21225,0.6307408306495663,662,27427.97955702419,27428.844554354633,27427.11455969375,0.06629178854019223,1.0,-0.27093814252535836,1.0,-1.861742932138657,0.986244111541,0.015779418175826423,6.094047454066391,7.5,7.881662203864975,7.815370415324783,7.815370415324783
245,exit,123,1696982400000,27362.736728,20221,-0.023891228839920155,589,27389.346055861744,27389.313337605025,27389.378774118464,-0.2720647088913624,1.0,-0.2720647088913624,1.0,-0.14161276674173937,1.0,0.02449687248278864,7.206604666989005,7.5,7.5,7.5,7.5
246,entry,124,1697472000000,28092.231176,60000,-0.6936480687703804,1697,28068.787376796776,28067.813883788942,28069.760869804606,-1.6680566065005569,1.0,-1.2862650789369674,1.0,0.28268458765845744,1.0,0.08342972726087367,27.56000825981382,7.5,7.5,7.5,7.782684587658458
247,exit,124,1699992000000,35258.714824,48610,1.1496469206641176,2157,35263.33427345507,35265.36129263806,35261.30725427208,-8.786116033884031,1.0,-8.786116033884031,1.0,-8.372522363259499,1.0,0.07986610994086124,49.78172128359241,7.5,8.074823460332059,8.074823460332059,8.074823460332059
248,entry,125,1700049600000,36277.20001,52463,-0.3497366457120002,1655,36225.65203872434,36225.018566822706,36226.28551062598,3.97127342594201,1.0,2.2818985767432083,1.0,3.186192963658235,1.0,0.09489756000420503,29.705131988000534,7.5,11.47127342594201,9.781898576743208,10.686192963658236
249,exit,125,1700150400000,36369.603101,86212,0.04168762054754421,2198,36402.23448792886,36402.310364055775,36402.15861180193,-2.117093672672783,1.0,-2.146693252491716,1.0,-2.1530980145002436,1.0,0.1703261079971159,74.35549510199826,7.5,7.520843810273772,7.520843810273772,7.520843810273772
250,entry,126,1700193600000,36520.493121,25697,-0.9351159091907542,675,36485.485522210554,36483.77961431223,36487.19143010887,-0.5581981885490092,1.0,-0.23025512131217374,1.0,0.26980555748438473,1.0,0.041854191363302186,15.9130768387591,7.5,7.5,7.5,7.769805557484385
251,exit,126,1700611200000,35705.917285,124054,1.6922556816363084,10762,35703.98627548421,35707.0072891658,35700.96526180262,-10.27279091680657,1.0,-9.180034495322154,1.0,-8.419944306652704,1.0,0.26726095094307734,100.51630517486218,7.5,8.346127840818154,8.346127840818154,8.346127840818154
252,entry,127,1700697600000,37445.767702,46334,0.6797521733405194,1440,37411.936457470685,37413.20799972648,37410.6649152149,-1.025740910993767,1.0,-0.8509078577085416,1.0,-0.5285338847844501,1.0,0.026337222543111972,16.59867675519988,7.5,7.83987608667026,7.83987608667026,7.83987608667026
253,exit,127,1701086400000,36998.923309,55044,0.13088432339238137,2401,37024.155455352346,37024.39774942914,37023.913161275545,-3.1955387388768886,1.0,-1.413086067889424,1.0,-0.8298782672266116,1.0,0.06149233889081605,31.276516533087516,7.5,7.565442161696191,7.565442161696191,7.565442161696191
254,entry,128,1701115200000,36913.886219,52369,-2.9842025602810818,1578,36877.93261965885,36872.430058611775,36883.43518070592,-0.42874764061345005,1.0,-1.4155589394396682,1.0,-2.2731572906410036,1.0,0.04934282569962765,20.21911270202779,7.5,7.5,7.5,7.5
255,exit,128,1702267200000,42267.271007,53332,0.9651577020321539,1874,42285.228283763834,42287.26887945185,42283.18768807582,-5.689894327843472,1.0,-4.761835862351723,1.0,-4.109528326912341,1.0,0.1132656790147565,35.58334237934605,7.5,7.982578851016077,7.982578851016077,7.982578851016077
256,entry,129,1702339200000,41294.673723,49660,0.2839874125546652,1045,41250.551844733796,41251.13757660804,41249.966112859554,0.7794468941416645,1.0,0.31323663597542256,1.0,-1.3049999327218171,1.0,0.067780453694567,14.42260261802961,7.5,8.421440600418997,7.955230342252755,7.641993706277333
257,exit,129,1702857600000,41333.275704,60283,-1.2687597465096283,1673,41375.930567684685,41373.30576192575,41378.55537344362,0.24132565667515204,1.0,0.24132565667515204,1.0,0.26036121642275845,1.0,0.3819850699641825,23.847950778795585,7.5,7.741325656675152,7.741325656675152,7.7603612164227584
258,entry,130,1702915200000,41307.226266,57364,1.4944176157203435,2291,41272.93440480686,41276.01835481821,41269.85045479551,-1.6976605838131187,1.0,-1.6976605838166445,1.0,-1.6976605838148817,1.0,0.06746065747242527,20.967807550443936,7.5,8.247208807860172,8.247208807860172,8.247208807860172
259,exit,130,1703606400000,42349.129088,76272,0.41028588963300555,3077,42385.12158734319,42385.99108820907,42384.2520864773,-1.4736549914919703,1.0,-1.4736549914885373,1.0,-1.4736549914919703,1.0,0.4881045695408714,49.64652842525209,7.5,7.705142944816503,7.705142944816503,7.705142944816503
260,entry,131,1703620800000,42151.229637,33672,1.7772950897774342,1229,42092.15387010278,42095.89437902236,42088.41336118321,4.184818115808494,1.0,3.4044416541383518,1.0,1.3016692896017483,1.0,0.04905158949472127,24.600897527772435,7.5,12.573465660697211,11.79308919902707,9.690316834490465
261,exit,131,1704283200000,43659.198036,433262,0.5618425527841766,7321,43660.85771422174,43662.08424060949,43659.631187834,-12.066401687222761,1.0,-12.471044434135717,1.0,-12.387409397263,1.0,2.5896453480224833,422.87064605990275,7.5,7.780921276392088,7.780921276392088,7.780921276392088
262,entry,132,1704499200000,44189.276156,39029,-1.1839296997600195,1793,44144.75771079882,44142.14449631169,44147.37092528594,0.10348021743466461,1.0,0.1942239408234917,1.0,1.3611968232943625,1.0,0.04821263288131006,22.54291925251903,7.5,7.603480217434664,7.694223940823492,8.861196823294362
263,exit,132,1705075200000,44417.549116,290581,-1.8483896088668579,4726,44410.835410606,44406.73098427129,44414.9398369407,-11.523892532231654,1.0,-11.523892532231654,1.0,-10.978000598761797,1.0,0.12522083149602237,59.21941604251729,7.5,7.5,7.5,7.5
264,entry,133,1706616000000,43581.298634,75728,0.382021627186554,1450,43536.82313605261,43537.654736453456,43535.99153565176,0.23984410154957625,1.0,0.23984410154957625,1.0,0.23984410155124747,1.0,0.01865826705836219,13.247973829166595,7.5,7.930854915142853,7.930854915142853,7.930854915144524
265,exit,133,1709668800000,61349.584373,458944,3.633218612046605,23492,61416.07023084391,61427.22713131598,61404.91333037183,0.9478814751053,1.0,-0.7204865450858463,1.0,-1.249001710196674,1.0,3.5933609776984836,566.970785541705,7.5,10.264490781128602,9.316609306023302,9.316609306023302
266,entry,134,1709712000000,66743.153129,133829,-0.05754276937629523,8694,66705.47270618466,66705.28078530307,66705.66462706627,-4.34559336415604,1.0,-4.34559336415604,1.0,-4.498764848776019,1.0,0.1323245567848238,95.03660697655631,7.5,7.5,7.5,7.5
267,exit,134,1710446400000,69345.692264,197943,-2.3594545377517497,6487,69432.30423224992,69424.11311398556,69440.49535051429,2.241311415487431,1.0,0.8414330400304466,1.0,0.6543007247693058,1.0,0.272250260701461,100.9954715763344,7.5,9.74131141548743,8.341433040030447,8.154300724769305
268,entry,135,1710676800000,67022.462229,69345,0.7905001671860561,2519,66965.75369017196,66968.40051214634,66963.10686819756,-1.4904540041311716,1.0,-1.4904540041311716,1.0,-0.1587864476679416,1.0,0.06600578975646695,35.23439440548873,7.5,7.895250083593028,7.895250083593028,7.895250083593028
269,exit,135,1710849600000,63018.27443,140192,-1.7559521925728148,3769,63058.02852375374,63052.49217958146,63063.56486792602,-3.469884524802969,1.0,-3.469884524802969,1.0,-3.4153925502999085,1.0,0.1196376343357,70.45623379376008,7.5,7.5,7.5,7.5
270,entry,136,1710979200000,67908.36747,80695,0.05334267160548845,3135,67862.40765885203,67862.58865695832,67862.22666074571,-3.2312252560534844,1.0,-3.231225256049196,1.0,-3.231225256049196,1.0,0.08667480108084556,37.75639680095085,7.5,7.526671335802744,7.526671335802744,7.526671335802744
271,exit,136,1711195200000,64564.996547,48649,0.16616909063781948,1786,64621.04109796966,64621.57799895143,64620.504196987895,-2.2819056847825827,1.0,-2.506166497942319,1.0,-2.0604220992757596,1.0,0.03668369750081372,13.503794022624994,7.5,7.5830845453189095,7.5830845453189095,7.5830845453189095
272,entry,137,1711339200000,67417.366837,57395,-1.1964643130891233,2979,67314.71673210611,67310.68974929032,67318.74371492189,2.556634863323454,1.0,2.1848922307684613,1.0,2.2741746719606404,1.0,0.32628323209737303,50.55711880640379,7.5,10.056634863323454,9.684892230768462,9.77417467196064
273,exit,137,1711987200000,68168.929909,81866,1.4207297061277797,6958,68194.45419609889,68199.29849044236,68189.60990175541,-6.319206895603176,1.0,-6.319206895603176,1.0,-6.319206895603176,1.0,0.11733984252002584,62.725996029129135,7.5,8.21036485306389,8.21036485306389,8.21036485306389
274,entry,138,1712001600000,69717.675422,63732,-0.4751206555838874,5730,69679.52796616052,69677.87265701011,69681.18327531092,-4.505617701510997,1.0,-4.505617701510997,1.0,-4.505617701510997,1.0,0.23570311876557454,48.38188392281945,7.5,7.5,7.5,7.5
275,exit,138,1712044800000,66389.061114,80027,-0.9363279978175176,3681,66450.53682861949,66447.42585371436,66453.64780352463,-3.0136058214212116,1.0,-3.228015690827666,1.0,-3.189788131735196,1.0,0.045025649624365886,34.205871449184414,7.5,7.5,7.5,7.5
276,entry,139,1712073600000,64954.896212,125078,1.0500495058508705,4964,64847.86380292935,64851.26847629644,64844.45912956227,6.464557269338601,1.0,6.464819785315366,1.0,6.86870058246301,1.0,0.203069516020109,95.02238169335084,7.5,14.489582022264038,14.489844538240803,14.893725335388446
277,exit,139,1712217600000,66025.514933,68268,-0.5866256416152278,2610,66086.25868788894,66084.32029319371,66088.19708258419,-1.6650258605900952,1.0,-1.8330808053901086,1.0,-1.8560374525492978,1.0,0.03538524174197671,20.00232578140892,7.5,7.5,7.5,7.5
278,entry,140,1712275200000,68556.304922,49219,2.9508569536795783,1798,68466.63314285717,68476.7349048824,68456.53138083193,3.3110078143582733,1.0,3.5007767959752356,1.0,3.6992439457793242,1.0,0.07489774491311797,29.716064197689175,7.5,12.286436291198063,12.476205272815026,12.674672422619114
279,exit,140,1712318400000,66411.53862,82220,-4.288585160018788,3290,66504.71922127514,66490.45866367896,66518.97977887132,1.2806707204779944,1.0,1.246606118377131,1.0,0.25237014376002925,1.0,0.18032874896030246,61.2988148273692,7.5,8.780670720477994,8.74660611837713,7.75237014376003
280,entry,141,1712332800000,68258.827668,57088,0.6631000540179643,3858,68183.61360450624,68185.87423239945,68181.35297661302,0.952240118394698,1.0,0.952240118394698,1.0,1.3680957764535877,1.0,0.11265718698474549,58.80950826814007,7.5,8.78379014540368,8.78379014540368,9.19964580346257
281,exit,141,1712692800000,68931.79647,33282,-2.1599855317346885,2087,69054.28128644107,69046.82347401691,69061.73909886522,7.719219195278962,1.0,8.706255090213395,1.0,9.782750047635353,1.0,0.1187163635435383,29.19783899220947,7.5,15.219219195278962,16.206255090213396,17.282750047635353
282,entry,142,1715846400000,66208.779156,39755,-0.08729553085731728,1056,66138.28621604166,66137.99753720139,66138.57489488191,-0.29304921953426516,1.0,-1.9603497436452155,1.0,-1.9072363357622082,1.0,0.04572828454211544,9.17243882520322,7.5,7.5,7.5,7.5
283,exit,142,1716480000000,68007.931029,60810,0.7624320479865847,1522,68071.1711402946,68073.76612241566,68068.57615817353,-0.7699564884410742,1.0,-0.7699564884410742,1.0,-0.7445888295243119,1.0,0.07520547939946458,17.702759606570577,7.5,7.881216023993292,7.881216023993292,7.881216023993292
284,entry,143,1716523200000,67959.738803,31186,-0.8603347773536479,991,67885.21276086292,67882.29256039261,67888.13296133323,1.1335717665917917,1.0,1.1335717665917917,1.0,1.4477640606622957,1.0,0.04097454092050346,9.058921298778772,7.5,8.633571766591793,8.633571766591793,8.947764060662296
285,exit,143,1716883200000,67626.332914,33489,3.9955196584664643,1242,67692.960373781,67706.48380147666,67679.43694608533,-0.27671838627313,1.0,-0.27671838627313,1.0,-0.27671838627313,1.0,0.07399070305271625,21.70603364176416,7.5,9.497759829233232,9.497759829233232,9.497759829233232
286,entry,144,1716955200000,68898.256617,47192,-0.8238566597768231,880,68808.6876140178,68805.85318924075,68811.52203879488,1.4971761237686947,1.0,1.3012328362054206,1.0,0.6827726919686955,1.0,0.05746704744058289,13.939990152310553,7.5,8.997176123768694,8.80123283620542,8.182772691968696
287,exit,144,1717790400000,69185.772304,39217,0.18183917579586956,3329,69280.08012968232,69280.71002131581,69279.45023804883,2.893598665481181,1.0,2.893598665481181,1.0,2.893598665481181,1.0,0.09738505524209135,43.91390356127983,7.5,10.484518253379116,10.484518253379116,10.484518253379116
288,entry,145,1717804800000,69424.972939,21625,-0.4893591530809019,1457,69326.36944961606,69324.67317494405,69328.06572428806,3.335628700917554,1.0,3.052751389154006,1.0,1.619782302566771,1.0,0.033258649881331336,13.360603718665386,7.5,10.835628700917553,10.552751389154006,9.11978230256677
289,exit,145,1718092800000,67502.626713,47351,-2.1763641359359824,2201,67514.14399746913,67506.7972293859,67521.49076555236,-8.143448214327217,1.0,-8.143448214327217,1.0,-8.143448214327217,1.0,0.05569738095810867,26.794858075171966,7.5,7.5,7.5,7.5
290,entry,146,1718136000000,67474.443872,40076,-1.9040670111383344,2896,67378.82530619955,67372.4106162738,67385.23999612528,2.3894476013738966,1.0,1.7320716531912528,1.0,-2.937772718301727,1.0,0.10504174697796907,44.13402220256649,7.5,9.889447601373897,9.232071653191253,7.5
291,exit,146,1718222400000,67465.403963,128718,-0.5363529624831057,3850,67557.19919106265,67555.38746586649,67559.0109162588,3.2234785015276293,1.0,3.2234785015276293,1.0,3.2234785015276293,1.0,0.1355456186037358,43.12728273529539,7.5,10.72347850152763,10.72347850152763,10.72347850152763
292,entry,147,1721102400000,64816.908328,50706,0.3184265196649084,875,64748.130043698126,64749.16091978335,64747.09916761289,0.697633074784973,1.0,0.22812638983718375,1.0,-1.5863344301245497,1.0,0.04517323811937208,8.821310159952949,7.5,8.356846334617426,7.887339649669638,7.6592132598324545
