time_iso,h4_close_ms,d1_close_ms,target_exposure,entry_reason,exit_reason,flags_json
2024-10-24T19:59:59Z,1729799999999,1729727999999,0.345514,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-10-26T19:59:59Z,1729972799999,1729900799999,0.691930,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2024-10-27T07:59:59Z,1730015999999,1729987199999,0.909489,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-10-27T19:59:59Z,1730059199999,1729987199999,0.941560,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-10-28T19:59:59Z,1730145599999,1730073599999,0.959725,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-11-01T07:59:59Z,1730447999999,1730419199999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2024-11-04T03:59:59Z,1730692799999,1730678399999,0.350000,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-11-04T15:59:59Z,1730735999999,1730678399999,0.594650,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-11-05T03:59:59Z,1730779199999,1730764799999,0.697126,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2024-11-05T15:59:59Z,1730822399999,1730764799999,0.793269,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-11-06T03:59:59Z,1730865599999,1730851199999,0.845671,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-11-10T07:59:59Z,1731225599999,1731196799999,0.893852,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-11-10T19:59:59Z,1731268799999,1731196799999,0.920813,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-11-11T07:59:59Z,1731311999999,1731283199999,0.934393,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2024-11-11T19:59:59Z,1731355199999,1731283199999,0.956300,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-11-24T15:59:59Z,1732463999999,1732406399999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2024-11-27T15:59:59Z,1732723199999,1732665599999,0.350000,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-11-28T19:59:59Z,1732823999999,1732751999999,0.649921,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2024-11-29T07:59:59Z,1732867199999,1732838399999,0.775393,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2024-11-29T19:59:59Z,1732910399999,1732838399999,0.843528,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-12-05T03:59:59Z,1733371199999,1733356799999,0.878584,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-12-05T15:59:59Z,1733414399999,1733356799999,0.938875,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2024-12-09T19:59:59Z,1733774399999,1733702399999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2024-12-11T15:59:59Z,1733932799999,1733875199999,0.350000,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-12-14T03:59:59Z,1734148799999,1734134399999,0.545943,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-12-15T03:59:59Z,1734235199999,1734220799999,0.794593,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2024-12-15T15:59:59Z,1734278399999,1734220799999,0.967312,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-12-18T23:59:59Z,1734566399999,1734479999999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2024-12-21T23:59:59Z,1734825599999,1734739199999,0.262627,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2024-12-23T07:59:59Z,1734940799999,1734911999999,0.608955,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2024-12-23T23:59:59Z,1734998399999,1734911999999,0.731859,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-12-24T23:59:59Z,1735084799999,1734998399999,0.815960,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-12-31T11:59:59Z,1735646399999,1735603199999,0.865053,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2024-12-31T23:59:59Z,1735689599999,1735603199999,0.904640,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-01-01T11:59:59Z,1735732799999,1735689599999,0.943440,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-01-01T23:59:59Z,1735775999999,1735689599999,0.975109,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-01-07T19:59:59Z,1736279999999,1736207999999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2025-01-10T19:59:59Z,1736539199999,1736467199999,0.293250,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-01-11T23:59:59Z,1736639999999,1736553599999,0.565720,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-01-14T11:59:59Z,1736855999999,1736812799999,0.767213,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-01-14T23:59:59Z,1736899199999,1736812799999,0.864326,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-01-15T19:59:59Z,1736971199999,1736899199999,0.901903,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-01-16T15:59:59Z,1737043199999,1736985599999,0.927534,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-01-17T03:59:59Z,1737086399999,1737071999999,0.964310,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-01-23T11:59:59Z,1737633599999,1737590399999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2025-01-24T15:59:59Z,1737734399999,1737676799999,0.306173,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-01-25T03:59:59Z,1737777599999,1737763199999,0.508806,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-01-26T03:59:59Z,1737863999999,1737849599999,0.633932,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-01-26T15:59:59Z,1737907199999,1737849599999,0.835747,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-01-29T11:59:59Z,1738151999999,1738108799999,0.896902,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-01-29T23:59:59Z,1738195199999,1738108799999,0.929141,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-01-30T15:59:59Z,1738252799999,1738195199999,0.948095,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-01-31T03:59:59Z,1738295999999,1738281599999,0.960933,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-02-02T19:59:59Z,1738526399999,1738454399999,0.000000,,emergency_dd,"{""has_orders"": false, ""signal_reason"": ""emergency_dd""}"
2025-02-04T19:59:59Z,1738699199999,1738627199999,0.293250,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-02-07T19:59:59Z,1738958399999,1738886399999,0.470489,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-02-10T11:59:59Z,1739188799999,1739145599999,0.619485,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-02-12T23:59:59Z,1739404799999,1739318399999,0.742326,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-02-14T19:59:59Z,1739563199999,1739491199999,0.870110,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-02-15T07:59:59Z,1739606399999,1739577599999,0.903051,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-02-15T19:59:59Z,1739649599999,1739577599999,0.932166,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-02-20T15:59:59Z,1740067199999,1740009599999,0.949756,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-02-25T07:59:59Z,1740470399999,1740441599999,0.000000,,emergency_dd,"{""has_orders"": false, ""signal_reason"": ""emergency_dd""}"
2025-02-26T03:59:59Z,1740542399999,1740527999999,0.350000,vdo_dip_buy,,"{""has_orders"": false, ""signal_reason"": ""vdo_dip_buy""}"
2025-02-26T15:59:59Z,1740585599999,1740527999999,0.696761,vdo_dip_buy,,"{""has_orders"": false, ""signal_reason"": ""vdo_dip_buy""}"
2025-02-26T19:59:59Z,1740599999999,1740527999999,0.000000,,emergency_dd,"{""has_orders"": false, ""signal_reason"": ""emergency_dd""}"
2025-02-27T19:59:59Z,1740686399999,1740614399999,0.331500,vdo_dip_buy,,"{""has_orders"": false, ""signal_reason"": ""vdo_dip_buy""}"
2025-02-28T15:59:59Z,1740758399999,1740700799999,0.571088,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-03-01T03:59:59Z,1740801599999,1740787199999,0.813704,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-03-02T15:59:59Z,1740931199999,1740873599999,0.902474,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-03-03T03:59:59Z,1740974399999,1740959999999,0.956910,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-03-04T07:59:59Z,1741075199999,1741046399999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2025-03-05T11:59:59Z,1741175999999,1741132799999,0.350000,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-03-05T23:59:59Z,1741219199999,1741132799999,0.677932,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-03-06T11:59:59Z,1741262399999,1741219199999,0.851287,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-03-06T23:59:59Z,1741305599999,1741219199999,0.893651,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-03-07T03:59:59Z,1741319999999,1741305599999,0.000000,,emergency_dd,"{""has_orders"": false, ""signal_reason"": ""emergency_dd""}"
2025-03-29T15:59:59Z,1743263999999,1743206399999,0.350000,vdo_dip_buy,,"{""has_orders"": false, ""signal_reason"": ""vdo_dip_buy""}"
2025-03-31T23:59:59Z,1743465599999,1743379199999,0.700565,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-04-06T07:59:59Z,1743926399999,1743897599999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2025-04-21T03:59:59Z,1745207999999,1745193599999,0.350000,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-04-21T15:59:59Z,1745251199999,1745193599999,0.665850,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-04-22T03:59:59Z,1745294399999,1745279999999,0.905438,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-04-22T23:59:59Z,1745366399999,1745279999999,0.931684,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-05-01T07:59:59Z,1746086399999,1746057599999,0.973066,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-05-04T23:59:59Z,1746403199999,1746316799999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2025-05-06T19:59:59Z,1746561599999,1746489599999,0.293250,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-05-07T07:59:59Z,1746604799999,1746575999999,0.647790,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-05-07T19:59:59Z,1746647999999,1746575999999,0.903218,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-05-08T07:59:59Z,1746691199999,1746662399999,0.985606,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-05-25T11:59:59Z,1748174399999,1748131199999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2025-06-02T15:59:59Z,1748879999999,1748822399999,0.255000,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-06-03T11:59:59Z,1748951999999,1748908799999,0.474631,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-06-04T11:59:59Z,1749038399999,1748995199999,0.665265,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-06-07T03:59:59Z,1749268799999,1749254399999,0.786904,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-06-08T03:59:59Z,1749355199999,1749340799999,0.842065,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-06-08T15:59:59Z,1749398399999,1749340799999,1.000000,vdo_compression,,"{""has_orders"": false, ""signal_reason"": ""vdo_compression""}"
2025-07-15T07:59:59Z,1752566399999,1752537599999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2025-07-21T07:59:59Z,1753084799999,1753055999999,0.329950,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-07-22T07:59:59Z,1753171199999,1753142399999,0.677551,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-07-22T19:59:59Z,1753214399999,1753142399999,0.897720,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-07-23T07:59:59Z,1753257599999,1753228799999,0.944340,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-07-27T15:59:59Z,1753631999999,1753574399999,0.968945,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-08-01T19:59:59Z,1754078399999,1754006399999,0.000000,,emergency_dd,"{""has_orders"": false, ""signal_reason"": ""emergency_dd""}"
2025-08-03T19:59:59Z,1754251199999,1754179199999,0.293250,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-08-06T15:59:59Z,1754495999999,1754438399999,0.507071,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-08-07T11:59:59Z,1754567999999,1754524799999,0.788642,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-08-07T23:59:59Z,1754611199999,1754524799999,0.863116,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-08-10T03:59:59Z,1754798399999,1754783999999,0.998143,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-08-15T15:59:59Z,1755273599999,1755215999999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2025-08-20T23:59:59Z,1755734399999,1755647999999,0.350000,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-08-21T11:59:59Z,1755777599999,1755734399999,0.535830,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-08-22T03:59:59Z,1755835199999,1755820799999,0.885503,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-08-22T15:59:59Z,1755878399999,1755820799999,1.000000,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-08-25T19:59:59Z,1756151999999,1756079999999,0.000000,,emergency_dd,"{""has_orders"": false, ""signal_reason"": ""emergency_dd""}"
2025-08-26T23:59:59Z,1756252799999,1756166399999,0.350000,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-08-27T11:59:59Z,1756295999999,1756252799999,0.561240,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-08-28T07:59:59Z,1756367999999,1756339199999,0.693818,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-08-31T03:59:59Z,1756612799999,1756598399999,0.934283,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-08-31T19:59:59Z,1756670399999,1756598399999,0.954088,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-09-01T03:59:59Z,1756699199999,1756684799999,0.000000,,emergency_dd,"{""has_orders"": false, ""signal_reason"": ""emergency_dd""}"
2025-09-02T07:59:59Z,1756799999999,1756771199999,0.300071,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-09-05T03:59:59Z,1757044799999,1757030399999,0.652259,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-09-05T19:59:59Z,1757102399999,1757030399999,0.793778,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-09-08T15:59:59Z,1757347199999,1757289599999,0.871398,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-09-10T07:59:59Z,1757491199999,1757462399999,0.964713,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-09-21T03:59:59Z,1758427199999,1758412799999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2025-09-24T11:59:59Z,1758715199999,1758671999999,0.350000,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-09-26T07:59:59Z,1758873599999,1758844799999,0.686973,vdo_dip_buy,,"{""has_orders"": false, ""signal_reason"": ""vdo_dip_buy""}"
2025-09-26T19:59:59Z,1758916799999,1758844799999,0.843036,vdo_dip_buy,,"{""has_orders"": false, ""signal_reason"": ""vdo_dip_buy""}"
2025-09-27T07:59:59Z,1758959999999,1758931199999,0.912467,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-09-27T23:59:59Z,1759017599999,1758931199999,0.939085,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-09-28T11:59:59Z,1759060799999,1759017599999,0.966463,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-10-10T15:59:59Z,1760111999999,1760054399999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2025-10-12T15:59:59Z,1760284799999,1760227199999,0.350000,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-10-13T03:59:59Z,1760327999999,1760313599999,0.703436,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-10-13T19:59:59Z,1760385599999,1760313599999,0.800451,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-10-16T15:59:59Z,1760630399999,1760572799999,0.000000,,emergency_dd,"{""has_orders"": false, ""signal_reason"": ""emergency_dd""}"
2025-10-19T03:59:59Z,1760846399999,1760831999999,0.337694,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-10-20T07:59:59Z,1760947199999,1760918399999,0.537725,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-10-20T19:59:59Z,1760990399999,1760918399999,0.657108,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-10-21T11:59:59Z,1761047999999,1761004799999,0.741224,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-10-23T15:59:59Z,1761235199999,1761177599999,0.822720,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-10-24T03:59:59Z,1761278399999,1761263999999,0.875277,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-10-24T15:59:59Z,1761321599999,1761263999999,0.914385,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-10-25T03:59:59Z,1761364799999,1761350399999,0.937136,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-10-25T15:59:59Z,1761407999999,1761350399999,0.960371,vdo_trend,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend""}"
2025-10-29T23:59:59Z,1761782399999,1761695999999,0.000000,,trailing_stop,"{""has_orders"": false, ""signal_reason"": ""trailing_stop""}"
2025-11-05T19:59:59Z,1762372799999,1762300799999,0.350000,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-11-06T07:59:59Z,1762415999999,1762387199999,0.642809,vdo_trend_accel,,"{""has_orders"": false, ""signal_reason"": ""vdo_trend_accel""}"
2025-11-13T19:59:59Z,1763063999999,1762991999999,0.000000,,emergency_dd,"{""has_orders"": false, ""signal_reason"": ""emergency_dd""}"
