open_dt,close_dt,open,high,low,close,trendvol_10,dist_high_60,threshold_trendvol_10,threshold_dist_high_60,signal_close,position_next_open,entry_at_open,exit_at_next_open
2020-04-01 00:00:00+00:00,2020-04-01 23:59:59.999000+00:00,6412.14,6679.94,6150.11,6642.92,0.8048244718479838,-0.3673409523809523,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-02 00:00:00+00:00,2020-04-02 23:59:59.999000+00:00,6643.36,7198.0,6551.0,6794.09,0.358348085121694,-0.35294380952380955,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-03 00:00:00+00:00,2020-04-03 23:59:59.999000+00:00,6793.86,7048.0,6602.1,6734.1,-0.011640582197761266,-0.3586571428571428,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-04 00:00:00+00:00,2020-04-04 23:59:59.999000+00:00,6732.97,6990.41,6650.01,6856.99,0.19809789112702103,-0.34695333333333334,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-05 00:00:00+00:00,2020-04-05 23:59:59.999000+00:00,6857.41,6895.54,6677.52,6772.78,0.03852877555975862,-0.35497333333333336,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-06 00:00:00+00:00,2020-04-06 23:59:59.999000+00:00,6772.78,7355.14,6765.0,7329.9,1.0770497560579595,-0.3019142857142858,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-07 00:00:00+00:00,2020-04-07 23:59:59.999000+00:00,7329.9,7459.69,7077.0,7197.32,1.0891432176060938,-0.31454095238095237,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-08 00:00:00+00:00,2020-04-08 23:59:59.999000+00:00,7197.32,7420.0,7150.0,7361.28,2.1612031461292514,-0.29892571428571435,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-09 00:00:00+00:00,2020-04-09 23:59:59.999000+00:00,7360.26,7371.92,7108.08,7283.54,1.4478865457047498,-0.30632952380952383,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-10 00:00:00+00:00,2020-04-10 23:59:59.999000+00:00,7283.54,7295.75,6739.98,6858.92,0.5828636684844082,-0.34676952380952375,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-11 00:00:00+00:00,2020-04-11 23:59:59.999000+00:00,6858.92,6944.3,6760.0,6876.83,0.3043800451632556,-0.34506380952380955,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-12 00:00:00+00:00,2020-04-12 23:59:59.999000+00:00,6876.84,7177.0,6780.0,6903.79,0.1418589220720203,-0.3424961904761905,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-13 00:00:00+00:00,2020-04-13 23:59:59.999000+00:00,6903.79,6903.79,6575.0,6837.91,0.13534443662976603,-0.3413408004192048,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-14 00:00:00+00:00,2020-04-14 23:59:59.999000+00:00,6838.04,6978.0,6754.28,6868.7,0.01517247786153403,-0.3379566265060241,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-15 00:00:00+00:00,2020-04-15 23:59:59.999000+00:00,6868.57,6933.0,6605.0,6621.24,-0.1896499144464504,-0.3540253658536585,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-16 00:00:00+00:00,2020-04-16 23:59:59.999000+00:00,6621.25,7190.0,6468.27,7101.94,-0.28143253659500755,-0.3071278048780488,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-17 00:00:00+00:00,2020-04-17 23:59:59.999000+00:00,7101.99,7148.12,6972.98,7027.55,-0.21525831216237323,-0.3143853658536585,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-18 00:00:00+00:00,2020-04-18 23:59:59.999000+00:00,7026.78,7293.08,7014.4,7248.6,-0.1365961010310947,-0.2928195121951219,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-19 00:00:00+00:00,2020-04-19 23:59:59.999000+00:00,7248.6,7266.15,7055.6,7120.74,-0.19788465377972758,-0.28721321321321325,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-20 00:00:00+00:00,2020-04-20 23:59:59.999000+00:00,7121.4,7220.0,6751.0,6826.83,-0.044798726331687425,-0.3166336336336336,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-21 00:00:00+00:00,2020-04-21 23:59:59.999000+00:00,6828.98,6940.0,6762.0,6841.37,-0.04938020137205671,-0.31517817817817817,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-22 00:00:00+00:00,2020-04-22 23:59:59.999000+00:00,6841.36,7156.38,6818.0,7125.14,0.2851233421868765,-0.2867727727727727,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-23 00:00:00+00:00,2020-04-23 23:59:59.999000+00:00,7125.12,7738.0,7020.0,7482.39,0.7841231939377523,-0.25101201201201195,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-24 00:00:00+00:00,2020-04-24 23:59:59.999000+00:00,7483.96,7615.96,7388.0,7505.0,0.7701872004653556,-0.22428940568475453,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-25 00:00:00+00:00,2020-04-25 23:59:59.999000+00:00,7505.0,7705.0,7431.07,7538.67,1.2645464126040937,-0.19608443242505424,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-26 00:00:00+00:00,2020-04-26 23:59:59.999000+00:00,7539.03,7700.0,7480.0,7693.1,0.9372128021453081,-0.16270134958641702,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-04-27 00:00:00+00:00,2020-04-27 23:59:59.999000+00:00,7693.1,7792.02,7606.0,7774.62,1.2316822919711563,-0.1538289072703527,1.0384715029374725,-0.16773837929798063,True,False,False,False
2020-04-28 00:00:00+00:00,2020-04-28 23:59:59.999000+00:00,7773.51,7780.0,7659.12,7738.98,0.8046384895030132,-0.15770787984327383,1.0384715029374725,-0.16773837929798063,False,True,True,True
2020-04-29 00:00:00+00:00,2020-04-29 23:59:59.999000+00:00,7738.58,8952.89,7710.05,8778.57,1.5738670387303844,-0.044561384414453675,1.0384715029374725,-0.16773837929798063,True,False,False,False
2020-04-30 00:00:00+00:00,2020-04-30 23:59:59.999000+00:00,8778.58,9460.0,8401.0,8620.0,1.897942127463789,-0.08879492600422834,1.0384715029374725,-0.16773837929798063,True,True,True,False
2020-05-01 00:00:00+00:00,2020-05-01 23:59:59.999000+00:00,8620.0,9059.18,8613.56,8826.96,2.131019687598967,-0.06691754756871049,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-05-02 00:00:00+00:00,2020-05-02 23:59:59.999000+00:00,8825.67,9010.0,8753.0,8972.05,1.9136579739905193,-0.05158033826638486,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-05-03 00:00:00+00:00,2020-05-03 23:59:59.999000+00:00,8972.58,9200.0,8712.0,8894.16,1.390890914984099,-0.05981395348837215,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-05-04 00:00:00+00:00,2020-05-04 23:59:59.999000+00:00,8894.15,8950.0,8522.0,8871.96,1.3348531525287246,-0.06216067653276969,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-05-05 00:00:00+00:00,2020-05-05 23:59:59.999000+00:00,8871.92,9118.58,8760.0,9021.83,1.4500189878546084,-0.046318181818181814,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-05-06 00:00:00+00:00,2020-05-06 23:59:59.999000+00:00,9021.36,9395.0,8906.21,9142.92,1.388032620280608,-0.033517970401691355,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-05-07 00:00:00+00:00,2020-05-07 23:59:59.999000+00:00,9143.4,10067.0,9021.0,9986.4,1.846965513075874,-0.008006357405383913,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-05-08 00:00:00+00:00,2020-05-08 23:59:59.999000+00:00,9986.3,10035.96,9705.0,9800.01,1.6880159510905497,-0.02652130724148205,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-05-09 00:00:00+00:00,2020-05-09 23:59:59.999000+00:00,9800.02,9914.25,9520.0,9539.4,0.8022849387581265,-0.05240886063375394,1.0384715029374725,-0.16773837929798063,False,True,False,True
2020-05-10 00:00:00+00:00,2020-05-10 23:59:59.999000+00:00,9539.1,9574.83,8117.0,8722.77,0.08373608878703151,-0.13352835998807977,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-11 00:00:00+00:00,2020-05-11 23:59:59.999000+00:00,8722.77,9168.0,8200.0,8561.52,-0.21259270046629206,-0.14954604152180384,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-12 00:00:00+00:00,2020-05-12 23:59:59.999000+00:00,8562.04,8978.26,8528.78,8810.79,-0.12494651392941013,-0.12478494089599679,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-13 00:00:00+00:00,2020-05-13 23:59:59.999000+00:00,8810.99,9398.0,8792.99,9309.37,0.30246393956128725,-0.07525876626601757,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-14 00:00:00+00:00,2020-05-14 23:59:59.999000+00:00,9309.35,9939.0,9256.76,9791.98,0.6457087985584191,-0.02731896294824676,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-15 00:00:00+00:00,2020-05-15 23:59:59.999000+00:00,9791.97,9845.62,9150.0,9316.42,0.19098718339144957,-0.07455845832919439,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-16 00:00:00+00:00,2020-05-16 23:59:59.999000+00:00,9315.96,9588.0,9220.0,9381.27,0.15270395655082955,-0.0681166186550114,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-17 00:00:00+00:00,2020-05-17 23:59:59.999000+00:00,9380.81,9888.0,9322.1,9680.04,-0.21204494209472435,-0.03843846230257264,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-18 00:00:00+00:00,2020-05-18 23:59:59.999000+00:00,9681.11,9950.0,9464.23,9733.93,-0.04694633125878637,-0.03308532830038735,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-19 00:00:00+00:00,2020-05-19 23:59:59.999000+00:00,9733.93,9897.21,9474.0,9775.53,0.17618157164592824,-0.028953014800834342,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-20 00:00:00+00:00,2020-05-20 23:59:59.999000+00:00,9775.13,9842.0,9326.0,9511.43,0.8398366377652543,-0.05518724545544851,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-21 00:00:00+00:00,2020-05-21 23:59:59.999000+00:00,9511.43,9578.47,8815.0,9068.65,0.4987452437442185,-0.09917055726631574,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-22 00:00:00+00:00,2020-05-22 23:59:59.999000+00:00,9067.51,9271.0,8933.52,9170.0,0.35060472528054165,-0.08910300983411146,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-23 00:00:00+00:00,2020-05-23 23:59:59.999000+00:00,9170.0,9307.85,9070.0,9179.15,-0.13856188919951315,-0.08819409953312807,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-24 00:00:00+00:00,2020-05-24 23:59:59.999000+00:00,9179.01,9298.0,8700.0,8720.34,-1.1791173296920328,-0.13376974272375086,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-25 00:00:00+00:00,2020-05-25 23:59:59.999000+00:00,8718.14,8979.66,8642.72,8900.35,-0.5107085617580684,-0.115888546736863,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-26 00:00:00+00:00,2020-05-26 23:59:59.999000+00:00,8900.35,9017.67,8700.0,8841.18,-0.6650236401029089,-0.12176616668322238,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-27 00:00:00+00:00,2020-05-27 23:59:59.999000+00:00,8841.0,9225.0,8811.73,9204.07,-0.5382962500341233,-0.08571868481176126,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-28 00:00:00+00:00,2020-05-28 23:59:59.999000+00:00,9204.07,9625.47,9110.0,9575.89,-0.1596087541664919,-0.0487841462203239,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-29 00:00:00+00:00,2020-05-29 23:59:59.999000+00:00,9575.87,9605.26,9330.0,9427.07,-0.3478579807532749,-0.0635671004271382,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-30 00:00:00+00:00,2020-05-30 23:59:59.999000+00:00,9426.6,9740.0,9331.23,9697.72,0.1897840289631904,-0.03668222906526275,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-05-31 00:00:00+00:00,2020-05-31 23:59:59.999000+00:00,9697.72,9700.0,9381.41,9448.27,0.44579922609160655,-0.061461209893712065,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-01 00:00:00+00:00,2020-06-01 23:59:59.999000+00:00,9448.27,10380.0,9421.67,10200.77,0.9328500699578407,-0.017266859344894026,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-02 00:00:00+00:00,2020-06-02 23:59:59.999000+00:00,10202.71,10228.99,9266.0,9518.04,0.2566259892141292,-0.08304046242774554,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-03 00:00:00+00:00,2020-06-03 23:59:59.999000+00:00,9518.02,9690.0,9365.21,9666.24,0.8307447447150155,-0.06876300578034689,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-04 00:00:00+00:00,2020-06-04 23:59:59.999000+00:00,9666.32,9881.63,9450.0,9789.06,0.7670973021348112,-0.05693063583815039,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-05 00:00:00+00:00,2020-06-05 23:59:59.999000+00:00,9788.14,9854.75,9581.0,9621.16,0.6678439502850771,-0.07310597302504818,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-06 00:00:00+00:00,2020-06-06 23:59:59.999000+00:00,9621.17,9735.0,9531.05,9666.3,0.394507838667596,-0.06875722543352614,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-07 00:00:00+00:00,2020-06-07 23:59:59.999000+00:00,9666.85,9802.0,9372.46,9746.99,0.14708921966498642,-0.06098362235067445,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-08 00:00:00+00:00,2020-06-08 23:59:59.999000+00:00,9746.99,9800.0,9633.0,9782.01,0.31421530608571197,-0.05760982658959535,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-09 00:00:00+00:00,2020-06-09 23:59:59.999000+00:00,9782.0,9877.0,9570.0,9772.43,0.06598192768981341,-0.05853275529865121,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-10 00:00:00+00:00,2020-06-10 23:59:59.999000+00:00,9772.44,9992.72,9704.18,9885.0,0.4089358744134808,-0.047687861271676346,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-11 00:00:00+00:00,2020-06-11 23:59:59.999000+00:00,9885.22,9964.0,9113.0,9280.4,-0.9366885101553215,-0.10593448940269756,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-12 00:00:00+00:00,2020-06-12 23:59:59.999000+00:00,9278.88,9557.12,9232.51,9465.13,-0.07404488219526756,-0.08813776493256265,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-13 00:00:00+00:00,2020-06-13 23:59:59.999000+00:00,9464.96,9494.73,9351.0,9473.34,-0.27324201934874187,-0.0873468208092485,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-14 00:00:00+00:00,2020-06-14 23:59:59.999000+00:00,9473.34,9480.99,9245.0,9342.1,-0.6340785778278294,-0.09999036608863199,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-15 00:00:00+00:00,2020-06-15 23:59:59.999000+00:00,9342.1,9495.0,8910.45,9426.02,-0.2832065462676854,-0.09190558766859336,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-16 00:00:00+00:00,2020-06-16 23:59:59.999000+00:00,9426.05,9589.0,9373.09,9525.59,-0.20093533066293823,-0.08231310211946052,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-17 00:00:00+00:00,2020-06-17 23:59:59.999000+00:00,9526.97,9565.0,9236.61,9465.14,-0.4028760912016927,-0.08813680154142589,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-18 00:00:00+00:00,2020-06-18 23:59:59.999000+00:00,9465.13,9489.0,9280.0,9386.32,-0.5649115976924873,-0.09573025048169559,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-19 00:00:00+00:00,2020-06-19 23:59:59.999000+00:00,9386.32,9438.3,9215.79,9310.23,-0.6602029796860478,-0.10306069364161852,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-20 00:00:00+00:00,2020-06-20 23:59:59.999000+00:00,9310.23,9395.0,9170.95,9358.95,-0.7566567164317729,-0.09836705202312135,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-21 00:00:00+00:00,2020-06-21 23:59:59.999000+00:00,9358.95,9422.0,9281.54,9294.69,0.04550279903888363,-0.10455780346820809,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-22 00:00:00+00:00,2020-06-22 23:59:59.999000+00:00,9294.69,9780.0,9277.09,9685.69,0.45643018338761193,-0.06688921001926773,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-23 00:00:00+00:00,2020-06-23 23:59:59.999000+00:00,9685.69,9720.0,9577.03,9624.89,0.3088933818307235,-0.07274662813102128,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-24 00:00:00+00:00,2020-06-24 23:59:59.999000+00:00,9624.33,9670.0,9208.0,9296.49,-0.079265571862193,-0.10438439306358382,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-25 00:00:00+00:00,2020-06-25 23:59:59.999000+00:00,9298.33,9340.0,9009.69,9249.49,-0.30786231032098005,-0.1089123314065511,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-26 00:00:00+00:00,2020-06-26 23:59:59.999000+00:00,9249.49,9298.0,9045.45,9162.21,-0.6398553092609404,-0.11732080924855504,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-27 00:00:00+00:00,2020-06-27 23:59:59.999000+00:00,9162.21,9196.24,8833.0,9012.0,-0.7855689702756012,-0.1317919075144509,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-28 00:00:00+00:00,2020-06-28 23:59:59.999000+00:00,9012.0,9191.0,8948.06,9116.35,-0.4575762361939155,-0.12173892100192674,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-29 00:00:00+00:00,2020-06-29 23:59:59.999000+00:00,9116.16,9238.0,9024.67,9192.56,-0.1991968094339761,-0.11439691714836231,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-06-30 00:00:00+00:00,2020-06-30 23:59:59.999000+00:00,9192.93,9205.0,9064.89,9138.55,-0.372677655587411,-0.11960019267822741,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-01 00:00:00+00:00,2020-07-01 23:59:59.999000+00:00,9138.08,9292.0,9080.1,9232.0,-0.10523198217805092,-0.11059730250481692,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-02 00:00:00+00:00,2020-07-02 23:59:59.999000+00:00,9231.99,9261.96,8940.0,9086.54,-1.3892134273671493,-0.12461078998073205,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-03 00:00:00+00:00,2020-07-03 23:59:59.999000+00:00,9086.54,9125.0,9037.47,9058.26,-1.3187886350626865,-0.12733526011560692,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-04 00:00:00+00:00,2020-07-04 23:59:59.999000+00:00,9057.79,9190.0,9040.04,9135.46,-0.5124476871629461,-0.11989788053949912,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-05 00:00:00+00:00,2020-07-05 23:59:59.999000+00:00,9135.0,9145.24,8893.03,9069.41,-0.5707686453865086,-0.12626107899807326,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-06 00:00:00+00:00,2020-07-06 23:59:59.999000+00:00,9069.41,9375.0,9055.92,9344.2,0.43574044817721547,-0.09978805394990364,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-07 00:00:00+00:00,2020-07-07 23:59:59.999000+00:00,9342.47,9379.42,9203.0,9257.39,0.6352920772915097,-0.1081512524084779,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-08 00:00:00+00:00,2020-07-08 23:59:59.999000+00:00,9257.4,9470.0,9231.0,9436.06,0.7749830184168527,-0.09093834296724479,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-09 00:00:00+00:00,2020-07-09 23:59:59.999000+00:00,9436.06,9440.79,9160.0,9232.43,0.08467295718816761,-0.11055587668593447,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-10 00:00:00+00:00,2020-07-10 23:59:59.999000+00:00,9232.42,9317.48,9125.0,9288.34,0.3217152369268175,-0.105169556840077,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-11 00:00:00+00:00,2020-07-11 23:59:59.999000+00:00,9288.34,9299.28,9178.25,9234.03,0.004353439813408034,-0.11040173410404619,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-12 00:00:00+00:00,2020-07-12 23:59:59.999000+00:00,9234.02,9345.0,9157.5,9302.75,0.49941443125777735,-0.10378131021194603,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-13 00:00:00+00:00,2020-07-13 23:59:59.999000+00:00,9303.31,9343.82,9200.89,9242.62,0.42230096801295675,-0.10957418111753359,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-14 00:00:00+00:00,2020-07-14 23:59:59.999000+00:00,9242.61,9279.54,9113.0,9255.85,0.2764664970153341,-0.1082996146435452,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-15 00:00:00+00:00,2020-07-15 23:59:59.999000+00:00,9255.85,9276.49,9160.57,9197.6,0.29764540543513296,-0.11391136801541424,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-16 00:00:00+00:00,2020-07-16 23:59:59.999000+00:00,9197.6,9226.15,9047.25,9133.72,-0.6348049816563779,-0.12006551059730253,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-17 00:00:00+00:00,2020-07-17 23:59:59.999000+00:00,9133.72,9186.83,9089.81,9154.32,-0.31994691300123074,-0.11808092485549138,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-18 00:00:00+00:00,2020-07-18 23:59:59.999000+00:00,9154.31,9219.3,9121.1,9170.28,-1.0463091094940147,-0.116543352601156,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-19 00:00:00+00:00,2020-07-19 23:59:59.999000+00:00,9170.3,9232.27,9101.35,9208.99,-0.1431035279565025,-0.11281406551059736,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-20 00:00:00+00:00,2020-07-20 23:59:59.999000+00:00,9208.99,9221.52,9131.0,9160.78,-0.8145246003638948,-0.11745857418111749,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-21 00:00:00+00:00,2020-07-21 23:59:59.999000+00:00,9160.78,9437.73,9152.8,9390.0,0.553872970104336,-0.09537572254335258,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-22 00:00:00+00:00,2020-07-22 23:59:59.999000+00:00,9390.0,9544.0,9261.0,9518.16,0.7154595932874731,-0.08302890173410404,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-07-23 00:00:00+00:00,2020-07-23 23:59:59.999000+00:00,9518.16,9664.0,9440.33,9603.27,1.2442658107554072,-0.07482947976878607,1.0384715029374725,-0.16773837929798063,True,False,False,False
2020-07-24 00:00:00+00:00,2020-07-24 23:59:59.999000+00:00,9603.27,9637.0,9463.44,9537.8,0.9199785945215656,-0.08113680154142588,1.0384715029374725,-0.16773837929798063,False,True,True,True
2020-07-25 00:00:00+00:00,2020-07-25 23:59:59.999000+00:00,9538.1,9732.9,9513.0,9700.42,1.6076290757569416,-0.06547013487475917,1.0384715029374725,-0.16773837929798063,True,False,False,False
2020-07-26 00:00:00+00:00,2020-07-26 23:59:59.999000+00:00,9700.42,10111.0,9650.0,9931.54,2.460907026352193,-0.04320423892100189,1.0384715029374725,-0.16773837929798063,True,True,True,False
2020-07-27 00:00:00+00:00,2020-07-27 23:59:59.999000+00:00,9931.54,11394.86,9917.21,11029.96,1.9103672029507943,-0.03202321046506951,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-07-28 00:00:00+00:00,2020-07-28 23:59:59.999000+00:00,11029.96,11242.23,10565.0,10906.27,1.7155517998792182,-0.042878104689307306,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-07-29 00:00:00+00:00,2020-07-29 23:59:59.999000+00:00,10906.27,11342.82,10812.0,11100.53,1.8793686550714166,-0.02583006724084369,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-07-30 00:00:00+00:00,2020-07-30 23:59:59.999000+00:00,11100.52,11170.0,10831.0,11099.61,1.9575067379319215,-0.025910805398223435,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-07-31 00:00:00+00:00,2020-07-31 23:59:59.999000+00:00,11099.79,11444.0,10960.0,11335.46,1.9186247027266994,-0.00948444599790288,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-08-01 00:00:00+00:00,2020-08-01 23:59:59.999000+00:00,11335.46,11861.0,11220.0,11801.17,2.184430089477129,-0.005044262709720915,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-08-02 00:00:00+00:00,2020-08-02 23:59:59.999000+00:00,11801.17,12123.46,10518.5,11071.35,1.104420122887177,-0.08678298109615568,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-08-03 00:00:00+00:00,2020-08-03 23:59:59.999000+00:00,11071.36,11473.0,10936.0,11219.81,1.2937413581469377,-0.07453730205733344,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-08-04 00:00:00+00:00,2020-08-04 23:59:59.999000+00:00,11219.68,11414.98,11000.0,11191.97,1.1164322524486792,-0.07683367619474968,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-08-05 00:00:00+00:00,2020-08-05 23:59:59.999000+00:00,11191.99,11780.93,11093.0,11744.91,1.2875189451170563,-0.031224584400822764,1.0384715029374725,-0.16773837929798063,True,True,False,False
2020-08-06 00:00:00+00:00,2020-08-06 23:59:59.999000+00:00,11744.91,11900.0,11562.5,11762.46,0.6808638850261524,-0.02977697785945599,1.0384715029374725,-0.16773837929798063,False,True,False,True
2020-08-07 00:00:00+00:00,2020-08-07 23:59:59.999000+00:00,11762.47,11909.94,11322.0,11594.23,0.6422177588268192,-0.0436533794807753,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-08-08 00:00:00+00:00,2020-08-08 23:59:59.999000+00:00,11594.36,11808.27,11512.0,11761.41,0.6084548595622147,-0.0298635867978283,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-08-09 00:00:00+00:00,2020-08-09 23:59:59.999000+00:00,11761.02,11797.11,11521.97,11681.68,0.5320964787673058,-0.03644009218490418,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-08-10 00:00:00+00:00,2020-08-10 23:59:59.999000+00:00,11681.69,12067.35,11450.0,11892.92,0.5015929751976158,-0.019016023478445887,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-08-11 00:00:00+00:00,2020-08-11 23:59:59.999000+00:00,11892.9,11935.0,11125.0,11392.08,-0.3482381039971484,-0.06032766223503849,1.0384715029374725,-0.16773837929798063,False,False,False,False
2020-08-12 00:00:00+00:00,2020-08-12 23:59:59.999000+00:00,11392.09,11617.52,11150.0,11564.33,0.5856524059887392,-0.046119672106807785,1.0384715029374725,-0.16773837929798063,False,False,False,False
