branch_id,slow_period,e0_trade_id,entry_bar,exit_bar,entry_price_exec,exit_price_exec,bars_held,ATR_entry,MFE_R_final,MAE_R_final,realized_R,giveback_R,giveback_ratio,exit_reason,partial_exit_done,net_pnl_per_unit,gross_pnl_per_unit,cost_per_unit,time_from_peak_to_exit,entry_ER30_context_bin
E5,120,193,16218,16235,109434.79,105731.74,17,1275.2617,1.0062,2.9762,-3.3256,4.3318,4.305,trail_stop,False,-4240.9663,-3703.05,537.9163,52.0,<0.10
E0,120,194,16241,16276,104640.5,104531.49,35,1347.9581,1.5981,1.1662,-0.4688,2.0669,1.2934,ema_cross_down,False,-631.94,-109.01,522.93,48.0,0.15-0.20
E1,120,194,16241,16272,104640.5,104696.86,31,1347.9581,1.5981,1.1662,-0.3464,1.9445,1.2168,trail_stop,False,-466.9834,56.36,523.3434,32.0,0.15-0.20
E2,120,194,16241,16272,104640.5,104696.86,31,1347.9581,1.5981,1.1662,-0.3464,1.9445,1.2168,trail_stop,False,-466.9834,56.36,523.3434,32.0,0.15-0.20
E3,120,194,16241,16276,104640.5,104531.49,35,1347.9581,1.5981,1.1662,-0.2343,1.8324,1.1466,ema_cross_down,True,-315.8887,207.8333,523.7221,48.0,0.15-0.20
E4,120,194,16241,16272,104640.5,104696.86,31,1347.9581,1.5981,1.1662,-0.1528,1.7509,1.0956,trail_stop,True,-205.9177,318.08,523.9977,32.0,0.15-0.20
E5,120,194,16241,16276,104640.5,104531.49,35,1347.9581,1.5981,1.1662,-0.4688,2.0669,1.2934,ema_cross_down,False,-631.94,-109.01,522.93,48.0,0.15-0.20
E0,120,195,16296,16317,105734.0,106900.95,21,827.7775,5.794,0.5021,0.7676,5.0265,0.8675,trail_stop,False,635.3626,1166.95,531.5874,36.0,<0.10
E1,120,195,16296,16314,105734.0,108645.12,18,827.7775,5.794,0.5021,2.8693,2.9247,0.5048,trail_stop,False,2375.1722,2911.12,535.9478,24.0,<0.10
E2,120,195,16296,16314,105734.0,108645.12,18,827.7775,5.794,0.5021,2.8693,2.9247,0.5048,trail_stop,False,2375.1722,2911.12,535.9478,24.0,<0.10
E3,120,195,16296,16317,105734.0,106900.95,21,827.7775,5.794,0.5021,1.1123,4.6817,0.808,trail_stop,True,920.7341,1453.0367,532.3026,36.0,<0.10
E4,120,195,16296,16314,105734.0,108645.12,18,827.7775,5.794,0.5021,2.5135,3.2805,0.5662,trail_stop,True,2080.6071,2615.8167,535.2095,24.0,<0.10
E5,120,195,16296,16317,105734.0,106900.95,21,827.7775,5.794,0.5021,0.7676,5.0265,0.8675,trail_stop,False,635.3626,1166.95,531.5874,36.0,<0.10
E0,120,196,16322,16348,104895.0,104241.63,26,1225.6894,3.3103,0.6339,-0.9596,4.2699,1.2899,trail_stop,False,-1176.2116,-653.37,522.8416,20.0,<0.10
E1,120,196,16322,16344,104895.0,106794.53,22,1225.6894,3.3103,0.6339,1.118,2.1923,0.6623,trail_stop,False,1370.3062,1899.53,529.2238,4.0,<0.10
E2,120,196,16322,16344,104895.0,106794.53,22,1225.6894,3.3103,0.6339,1.118,2.1923,0.6623,trail_stop,False,1370.3062,1899.53,529.2238,4.0,<0.10
E3,120,196,16322,16348,104895.0,104241.63,26,1225.6894,3.3103,0.6339,-0.4646,3.7748,1.1403,trail_stop,True,-569.4124,-45.05,524.3624,20.0,<0.10
E4,120,196,16322,16344,104895.0,106794.53,22,1225.6894,3.3103,0.6339,0.9205,2.3898,0.7219,trail_stop,True,1128.2661,1656.8833,528.6172,4.0,<0.10
E5,120,196,16322,16348,104895.0,104241.63,26,1225.6894,3.3103,0.6339,-0.9596,4.2699,1.2899,trail_stop,False,-1176.2116,-653.37,522.8416,20.0,<0.10
E0,120,197,16399,16432,107853.79,105955.18,33,1242.6859,0.7534,1.7948,-1.958,2.7113,3.5989,trail_stop,False,-2433.1324,-1898.61,534.5224,36.0,0.20-0.25
E1,120,197,16399,16432,107853.79,105955.18,33,1242.6859,0.7534,1.7948,-1.958,2.7113,3.5989,trail_stop,False,-2433.1324,-1898.61,534.5224,36.0,0.20-0.25
E2,120,197,16399,16431,107853.79,106605.8,32,1242.6859,0.7534,1.2489,-1.4357,2.1891,2.9057,trail_stop,False,-1784.139,-1247.99,536.149,32.0,0.20-0.25
E3,120,197,16399,16432,107853.79,105955.18,33,1242.6859,0.7534,1.7948,-1.958,2.7113,3.5989,trail_stop,False,-2433.1324,-1898.61,534.5224,36.0,0.20-0.25
E4,120,197,16399,16432,107853.79,105955.18,33,1242.6859,0.7534,1.7948,-1.958,2.7113,3.5989,trail_stop,False,-2433.1324,-1898.61,534.5224,36.0,0.20-0.25
E5,120,197,16399,16432,107853.79,105955.18,33,1242.6859,0.7534,1.7948,-1.958,2.7113,3.5989,trail_stop,False,-2433.1324,-1898.61,534.5224,36.0,0.20-0.25
E0,120,198,16438,16513,108737.74,117148.47,75,906.8334,15.9679,1.6461,8.6521,7.3158,0.4582,trail_stop,False,7846.0145,8410.73,564.7155,20.0,0.10-0.15
E1,120,198,16438,16450,108737.74,107573.29,12,906.8334,1.9755,1.3594,-1.8804,3.8559,1.9519,trail_stop,False,-1705.2276,-1164.45,540.7776,20.0,0.10-0.15
E2,120,198,16438,16450,108737.74,107573.29,12,906.8334,1.9755,1.3594,-1.8804,3.8559,1.9519,trail_stop,False,-1705.2276,-1164.45,540.7776,20.0,0.10-0.15
E3,120,198,16438,16513,108737.74,117148.47,75,906.8334,15.9679,1.6461,5.6092,10.3587,0.6487,trail_stop,True,5086.6402,5644.44,557.7998,20.0,0.10-0.15
E4,120,198,16438,16450,108737.74,107573.29,12,906.8334,1.9755,1.3594,-1.4124,3.3879,1.715,trail_stop,True,-1280.8545,-739.0133,541.8412,20.0,0.10-0.15
E5,120,198,16438,16513,108737.74,117148.47,75,906.8334,15.9679,1.6461,8.6521,7.3158,0.4582,trail_stop,False,7846.0145,8410.73,564.7155,20.0,0.10-0.15
E0,120,199,16514,16573,116779.12,115419.66,59,1428.7914,2.9533,1.0136,-1.3578,4.311,1.4598,trail_stop,False,-1939.9569,-1359.46,580.497,168.0,0.20-0.25
E1,120,199,16514,16534,116779.12,117860.25,20,1428.7914,2.9533,0.7294,0.3461,2.6071,0.8828,trail_stop,False,494.5316,1081.13,586.5984,12.0,0.20-0.25
E2,120,199,16514,16534,116779.12,117860.25,20,1428.7914,2.9533,0.7294,0.3461,2.6071,0.8828,trail_stop,False,494.5316,1081.13,586.5984,12.0,0.20-0.25
E3,120,199,16514,16573,116779.12,115419.66,59,1428.7914,2.9533,1.0136,-1.1316,4.0849,1.3832,trail_stop,True,-1616.8434,-1035.5367,581.3068,168.0,0.20-0.25
E4,120,199,16514,16534,116779.12,117860.25,20,1428.7914,2.9533,0.7294,0.0043,2.949,0.9985,trail_stop,True,6.1489,591.5233,585.3744,12.0,0.20-0.25
E5,120,199,16514,16573,116779.12,115419.66,59,1428.7914,2.9533,1.0136,-1.3578,4.311,1.4598,trail_stop,False,-1939.9569,-1359.46,580.497,168.0,0.20-0.25
E0,120,200,16585,16614,118182.83,115764.08,29,1043.697,1.5495,2.5705,-2.8779,4.4273,2.8573,trail_stop,False,-3003.6173,-2418.75,584.8673,96.0,<0.10
E1,120,200,16585,16607,118182.83,116916.73,22,1043.697,1.5495,2.2867,-1.7762,3.3257,2.1464,trail_stop,False,-1853.8489,-1266.1,587.7489,68.0,<0.10
E2,120,200,16585,16600,118182.83,117400.01,15,1043.697,1.5495,0.8727,-1.3143,2.8638,1.8483,trail_stop,False,-1371.7771,-782.82,588.9571,40.0,<0.10
E3,120,200,16585,16614,118182.83,115764.08,29,1043.697,1.5495,2.5705,-1.8597,3.4092,2.2002,trail_stop,True,-1940.9739,-1353.4433,587.5305,96.0,<0.10
E4,120,200,16585,16607,118182.83,116916.73,22,1043.697,1.5495,2.2867,-1.1253,2.6748,1.7262,trail_stop,True,-1174.4616,-585.01,589.4516,68.0,<0.10
E5,120,200,16585,16614,118182.83,115764.08,29,1043.697,1.5495,2.5705,-2.8779,4.4273,2.8573,trail_stop,False,-3003.6173,-2418.75,584.8673,96.0,<0.10
E0,120,201,16666,16696,116892.47,118257.25,30,906.8819,8.36,0.5873,0.8567,7.5033,0.8975,trail_stop,False,776.9057,1364.78,587.8743,12.0,0.10-0.15
E1,120,201,16666,16679,116892.47,119089.3,13,906.8819,6.0015,0.5873,1.7719,4.2297,0.7048,trail_stop,False,1606.8756,2196.83,589.9544,16.0,0.10-0.15
E2,120,201,16666,16679,116892.47,119089.3,13,906.8819,6.0015,0.5873,1.7719,4.2297,0.7048,trail_stop,False,1606.8756,2196.83,589.9544,16.0,0.10-0.15
E3,120,201,16666,16696,116892.47,118257.25,30,906.8819,8.36,0.5873,0.9457,7.4143,0.8869,trail_stop,True,857.6201,1445.6967,588.0766,12.0,0.10-0.15
E4,120,201,16666,16679,116892.47,119089.3,13,906.8819,6.0015,0.5873,1.5558,4.4457,0.7408,trail_stop,True,1410.9333,2000.3967,589.4633,16.0,0.10-0.15
E5,120,201,16666,16683,116892.47,118522.22,17,906.8819,6.0015,0.5873,1.1481,4.8534,0.8087,trail_stop,False,1041.2133,1629.75,588.5367,32.0,0.10-0.15
E0,120,202,16861,16923,114400.01,115603.45,62,943.8992,3.708,1.0277,0.6658,3.0422,0.8204,trail_stop,False,628.4314,1203.44,575.0086,68.0,>=0.25
E1,120,202,16861,16882,114400.01,115224.01,21,943.8992,2.4003,1.0277,0.2648,2.1355,0.8897,trail_stop,False,249.9399,824.0,574.06,44.0,>=0.25
E2,120,202,16861,16882,114400.01,115224.01,21,943.8992,2.4003,1.0277,0.2648,2.1355,0.8897,trail_stop,False,249.9399,824.0,574.06,44.0,>=0.25
E3,120,202,16861,16923,114400.01,115603.45,62,943.8992,3.708,1.0277,0.6232,3.0848,0.8319,trail_stop,True,588.2787,1163.1867,574.908,68.0,>=0.25
E4,120,202,16861,16882,114400.01,115224.01,21,943.8992,2.4003,1.0277,0.3559,2.0444,0.8517,trail_stop,True,335.9511,910.2267,574.2756,44.0,>=0.25
E5,120,202,16861,16924,114400.01,115531.61,63,943.8992,3.708,1.0277,0.5899,3.1181,0.8409,trail_stop,False,556.771,1131.6,574.8291,72.0,>=0.25
E0,120,203,16984,17022,117423.73,121332.95,38,988.3625,8.8792,0.7074,3.3513,5.5279,0.6226,trail_stop,False,3312.3283,3909.22,596.8917,28.0,>=0.25
E1,120,203,16984,17008,117423.73,122803.17,24,988.3625,8.3822,0.7074,4.8351,3.5471,0.4232,trail_stop,False,4778.8728,5379.44,600.5673,8.0,>=0.25
E2,120,203,16984,17008,117423.73,122803.17,24,988.3625,8.3822,0.7074,4.8351,3.5471,0.4232,trail_stop,False,4778.8728,5379.44,600.5673,8.0,>=0.25
E3,120,203,16984,17022,117423.73,121332.95,38,988.3625,8.8792,0.7074,2.4302,6.449,0.7263,trail_stop,True,2401.9566,2996.5667,594.6101,28.0,>=0.25
E4,120,203,16984,17008,117423.73,122803.17,24,988.3625,8.3822,0.7074,3.4194,4.9628,0.5921,trail_stop,True,3379.6529,3976.7133,597.0604,8.0,>=0.25
E5,120,203,16984,17020,117423.73,121846.01,36,988.3625,8.8792,0.7074,3.8691,5.0101,0.5642,trail_stop,False,3824.1056,4422.28,598.1744,20.0,>=0.25
E0,120,204,17025,17039,122884.14,116661.5,14,1313.3376,0.9998,5.2779,-5.194,6.1938,6.1949,trail_stop,False,-6821.5041,-6222.64,598.8641,48.0,0.10-0.15
E1,120,204,17025,17039,122884.14,116661.5,14,1313.3376,0.9998,5.2779,-5.194,6.1938,6.1949,trail_stop,False,-6821.5041,-6222.64,598.8641,48.0,0.10-0.15
E2,120,204,17025,17038,122884.14,119018.98,13,1313.3376,0.9998,3.3382,-3.4035,4.4033,4.4041,trail_stop,False,-4469.9178,-3865.16,604.7578,44.0,0.10-0.15
E3,120,204,17025,17039,122884.14,116661.5,14,1313.3376,0.9998,5.2779,-5.194,6.1938,6.1949,trail_stop,False,-6821.5041,-6222.64,598.8641,48.0,0.10-0.15
E4,120,204,17025,17039,122884.14,116661.5,14,1313.3376,0.9998,5.2779,-5.194,6.1938,6.1949,trail_stop,False,-6821.5041,-6222.64,598.8641,48.0,0.10-0.15
E5,120,204,17025,17038,122884.14,119018.98,13,1313.3376,0.9998,3.3382,-3.4035,4.4033,4.4041,trail_stop,False,-4469.9178,-3865.16,604.7578,44.0,0.10-0.15
E0,120,205,17141,17154,114942.64,110021.29,13,1104.9706,1.0347,5.1971,-4.9628,5.9976,5.7962,trail_stop,False,-5483.7598,-4921.35,562.4098,32.0,>=0.25
E1,120,205,17141,17152,114942.64,111509.74,11,1104.9706,1.0347,3.2047,-3.6191,4.6539,4.4976,trail_stop,False,-3999.0309,-3432.9,566.131,24.0,>=0.25
E2,120,205,17141,17152,114942.64,111509.74,11,1104.9706,1.0347,3.2047,-3.6191,4.6539,4.4976,trail_stop,False,-3999.0309,-3432.9,566.131,24.0,>=0.25
E3,120,205,17141,17154,114942.64,110021.29,13,1104.9706,1.0347,5.1971,-3.5726,4.6073,4.4526,trail_stop,True,-3947.5799,-3381.32,566.2599,32.0,>=0.25
E4,120,205,17141,17152,114942.64,111509.74,11,1104.9706,1.0347,3.2047,-2.6768,3.7115,3.5869,trail_stop,True,-2957.7606,-2389.02,568.7407,24.0,>=0.25
E5,120,205,17141,17153,114942.64,110640.0,12,1104.9706,1.0347,5.1971,-4.4043,5.439,5.2564,trail_stop,False,-4866.5966,-4302.64,563.9566,28.0,>=0.25
E0,120,206,17155,17157,110751.47,109717.29,2,1385.7055,0.6066,2.0397,-1.1441,1.7506,2.8861,ema_cross_down,False,-1585.3519,-1034.18,551.1719,4.0,<0.10
E1,120,206,17155,17157,110751.47,109717.29,2,1385.7055,0.6066,2.0397,-1.1441,1.7506,2.8861,ema_cross_down,False,-1585.3519,-1034.18,551.1719,4.0,<0.10
E2,120,206,17155,17157,110751.47,109717.29,2,1385.7055,0.6066,2.0397,-1.1441,1.7506,2.8861,ema_cross_down,False,-1585.3519,-1034.18,551.1719,4.0,<0.10
E3,120,206,17155,17157,110751.47,109717.29,2,1385.7055,0.6066,2.0397,-1.1441,1.7506,2.8861,ema_cross_down,False,-1585.3519,-1034.18,551.1719,4.0,<0.10
E4,120,206,17155,17157,110751.47,109717.29,2,1385.7055,0.6066,2.0397,-1.1441,1.7506,2.8861,ema_cross_down,False,-1585.3519,-1034.18,551.1719,4.0,<0.10
E5,120,206,17155,17157,110751.47,109717.29,2,1385.7055,0.6066,2.0397,-1.1441,1.7506,2.8861,ema_cross_down,False,-1585.3519,-1034.18,551.1719,4.0,<0.10
E0,120,207,17545,17575,90321.22,90813.4,30,822.3432,5.4331,1.2248,0.0478,5.3852,0.9912,trail_stop,False,39.3434,492.18,452.8366,56.0,<0.10
E1,120,207,17545,17567,90321.22,92104.5,22,822.3432,5.4331,1.2248,1.6139,3.8191,0.7029,trail_stop,False,1327.2157,1783.28,456.0643,24.0,<0.10
E2,120,207,17545,17567,90321.22,92104.5,22,822.3432,5.4331,1.2248,1.6139,3.8191,0.7029,trail_stop,False,1327.2157,1783.28,456.0643,24.0,<0.10
E3,120,207,17545,17575,90321.22,90813.4,30,822.3432,5.4331,1.2248,0.219,5.2141,0.9597,trail_stop,True,180.1173,633.3067,453.1894,56.0,<0.10
E4,120,207,17545,17567,90321.22,92104.5,22,822.3432,5.4331,1.2248,1.2631,4.17,0.7675,trail_stop,True,1038.6988,1494.04,455.3412,24.0,<0.10
E5,120,207,17545,17572,90321.22,91349.96,27,822.3432,5.4331,1.2248,0.6987,4.7344,0.8714,trail_stop,False,574.5621,1028.74,454.178,44.0,<0.10
E0,120,208,17580,17636,91099.99,95028.27,56,1108.3601,6.1573,1.2679,3.1244,3.0329,0.4926,trail_stop,False,3462.9593,3928.28,465.3206,84.0,<0.10
E1,120,208,17580,17623,91099.99,95354.69,43,1108.3601,6.1573,1.2679,3.4182,2.7391,0.4449,trail_stop,False,3788.5633,4254.7,466.1367,32.0,<0.10
E2,120,208,17580,17623,91099.99,95354.69,43,1108.3601,6.1573,1.2679,3.4182,2.7391,0.4449,trail_stop,False,3788.5633,4254.7,466.1367,32.0,<0.10
E3,120,208,17580,17636,91099.99,95028.27,56,1108.3601,6.1573,1.2679,2.1584,3.9989,0.6495,trail_stop,True,2392.2595,2854.8967,462.6372,84.0,<0.10
E4,120,208,17580,17623,91099.99,95354.69,43,1108.3601,6.1573,1.2679,2.3542,3.8031,0.6177,trail_stop,True,2609.3288,3072.51,463.1812,32.0,<0.10
E5,120,208,17580,17640,91099.99,93673.14,60,1108.3601,6.1573,1.2679,1.9048,4.2525,0.6906,trail_stop,False,2111.2172,2573.15,461.9328,100.0,<0.10
E0,120,209,17639,17650,95380.99,90684.95,11,670.5635,0.2239,8.2348,-7.6968,7.9207,35.3782,trail_stop,False,-5161.2049,-4696.04,465.1648,40.0,<0.10
E1,120,209,17639,17650,95380.99,90684.95,11,670.5635,0.2239,8.2348,-7.6968,7.9207,35.3782,trail_stop,False,-5161.2049,-4696.04,465.1648,40.0,<0.10
E2,120,209,17639,17648,95380.99,91177.98,9,670.5635,0.2239,6.8736,-6.9634,7.1873,32.1024,trail_stop,False,-4669.4074,-4203.01,466.3974,32.0,<0.10
E3,120,209,17639,17650,95380.99,90684.95,11,670.5635,0.2239,8.2348,-7.6968,7.9207,35.3782,trail_stop,False,-5161.2049,-4696.04,465.1648,40.0,<0.10
E4,120,209,17639,17650,95380.99,90684.95,11,670.5635,0.2239,8.2348,-7.6968,7.9207,35.3782,trail_stop,False,-5161.2049,-4696.04,465.1648,40.0,<0.10
E5,120,209,17639,17648,95380.99,91177.98,9,670.5635,0.2239,6.8736,-6.9634,7.1873,32.1024,trail_stop,False,-4669.4074,-4203.01,466.3974,32.0,<0.10
E0,120,210,17654,17656,89213.95,90288.04,2,1035.2455,1.3137,0.9826,0.604,0.7097,0.5402,ema_cross_down,False,625.335,1074.09,448.755,0.0,>=0.25
E1,120,210,17654,17656,89213.95,90288.04,2,1035.2455,1.3137,0.9826,0.604,0.7097,0.5402,ema_cross_down,False,625.335,1074.09,448.755,0.0,>=0.25
E2,120,210,17654,17656,89213.95,90288.04,2,1035.2455,1.3137,0.9826,0.604,0.7097,0.5402,ema_cross_down,False,625.335,1074.09,448.755,0.0,>=0.25
E3,120,210,17654,17656,89213.95,90288.04,2,1035.2455,1.3137,0.9826,0.604,0.7097,0.5402,ema_cross_down,False,625.335,1074.09,448.755,0.0,>=0.25
E4,120,210,17654,17656,89213.95,90288.04,2,1035.2455,1.3137,0.9826,0.604,0.7097,0.5402,ema_cross_down,False,625.335,1074.09,448.755,0.0,>=0.25
E5,120,210,17654,17656,89213.95,90288.04,2,1035.2455,1.3137,0.9826,0.604,0.7097,0.5402,ema_cross_down,False,625.335,1074.09,448.755,0.0,>=0.25
E0,144,19,2226,2246,3987.6,3777.02,20,65.8734,1.2478,3.8952,-3.4914,4.7393,3.798,trail_stop,False,-229.9915,-210.58,19.4115,44.0,0.20-0.25
E1,144,19,2226,2246,3987.6,3777.02,20,65.8734,1.2478,3.8952,-3.4914,4.7393,3.798,trail_stop,False,-229.9915,-210.58,19.4115,44.0,0.20-0.25
E2,144,19,2226,2246,3987.6,3777.02,20,65.8734,1.2478,3.8952,-3.4914,4.7393,3.798,trail_stop,False,-229.9915,-210.58,19.4115,44.0,0.20-0.25
E3,144,19,2226,2246,3987.6,3777.02,20,65.8734,1.2478,3.8952,-2.3635,3.6113,2.8941,trail_stop,True,-155.6911,-136.0933,19.5978,44.0,0.20-0.25
E4,144,19,2226,2246,3987.6,3777.02,20,65.8734,1.2478,3.8952,-2.3635,3.6113,2.8941,trail_stop,True,-155.6911,-136.0933,19.5978,44.0,0.20-0.25
E5,144,19,2226,2246,3987.6,3777.02,20,65.8734,1.2478,3.8952,-3.4914,4.7393,3.798,trail_stop,False,-229.9915,-210.58,19.4115,44.0,0.20-0.25
E0,144,20,2435,2518,3645.69,3778.65,83,38.1728,14.4687,2.0323,2.9969,11.4718,0.7929,trail_stop,False,114.3992,132.96,18.5609,12.0,>=0.25
E1,144,20,2435,2452,3645.69,3595.1,17,38.1728,1.0295,1.6596,-1.7995,2.829,2.7479,trail_stop,False,-68.692,-50.59,18.102,64.0,>=0.25
E2,144,20,2435,2452,3645.69,3595.1,17,38.1728,1.0295,1.6596,-1.7995,2.829,2.7479,trail_stop,False,-68.692,-50.59,18.102,64.0,>=0.25
E3,144,20,2435,2518,3645.69,3778.65,83,38.1728,14.4687,2.0323,1.6421,12.8266,0.8865,trail_stop,True,62.6821,81.1133,18.4312,12.0,>=0.25
E4,144,20,2435,2452,3645.69,3595.1,17,38.1728,1.0295,1.6596,-1.5555,2.5851,2.5109,trail_stop,True,-59.3787,-41.2533,18.1253,64.0,>=0.25
E5,144,20,2435,2518,3645.69,3778.65,83,38.1728,14.4687,2.0323,2.9969,11.4718,0.7929,trail_stop,False,114.3992,132.96,18.5609,12.0,>=0.25
E0,144,21,2537,2564,3813.93,3727.0,27,48.7732,1.5187,2.804,-2.1689,3.6875,2.4281,trail_stop,False,-105.7823,-86.93,18.8523,88.0,0.15-0.20
E1,144,21,2537,2564,3813.93,3727.0,27,48.7732,1.5187,2.804,-2.1689,3.6875,2.4281,trail_stop,False,-105.7823,-86.93,18.8523,88.0,0.15-0.20
E2,144,21,2537,2564,3813.93,3727.0,27,48.7732,1.5187,2.804,-2.1689,3.6875,2.4281,trail_stop,False,-105.7823,-86.93,18.8523,88.0,0.15-0.20
E3,144,21,2537,2564,3813.93,3727.0,27,48.7732,1.5187,2.804,-1.3107,2.8294,1.8631,trail_stop,True,-63.9272,-44.97,18.9572,88.0,0.15-0.20
E4,144,21,2537,2564,3813.93,3727.0,27,48.7732,1.5187,2.804,-1.3107,2.8294,1.8631,trail_stop,True,-63.9272,-44.97,18.9572,88.0,0.15-0.20
E5,144,21,2537,2564,3813.93,3727.0,27,48.7732,1.5187,2.804,-2.1689,3.6875,2.4281,trail_stop,False,-105.7823,-86.93,18.8523,88.0,0.15-0.20
E0,144,22,2569,2692,3712.98,3962.92,123,38.923,9.155,0.0391,5.9284,3.2266,0.3524,trail_stop,False,230.7503,249.94,19.1898,100.0,>=0.25
E1,144,22,2569,2606,3712.98,3885.5,37,38.923,6.6483,0.0391,3.9443,2.704,0.4067,trail_stop,False,153.5238,172.52,18.9962,40.0,>=0.25
E2,144,22,2569,2606,3712.98,3885.5,37,38.923,6.6483,0.0391,3.9443,2.704,0.4067,trail_stop,False,153.5238,172.52,18.9962,40.0,>=0.25
E3,144,22,2569,2692,3712.98,3962.92,123,38.923,9.155,0.0391,4.8319,4.3231,0.4722,trail_stop,True,188.0706,207.1533,19.0828,100.0,>=0.25
E4,144,22,2569,2606,3712.98,3885.5,37,38.923,6.6483,0.0391,3.5091,3.1391,0.4722,trail_stop,True,136.5862,155.54,18.9538,40.0,>=0.25
E5,144,22,2569,2612,3712.98,3834.69,43,38.923,6.6483,0.0391,2.6422,4.0061,0.6026,trail_stop,False,102.8408,121.71,18.8692,64.0,>=0.25
E0,144,23,2695,2793,3937.26,5001.91,98,32.7381,45.3521,1.3214,31.8376,13.5145,0.298,trail_stop,False,1042.3021,1064.65,22.3479,16.0,>=0.25
E1,144,23,2695,2753,3937.26,4813.73,58,32.7381,40.8622,1.3214,26.1039,14.7583,0.3612,trail_stop,False,854.5925,876.47,21.8775,24.0,>=0.25
E2,144,23,2695,2753,3937.26,4813.73,58,32.7381,40.8622,1.3214,26.1039,14.7583,0.3612,trail_stop,False,854.5925,876.47,21.8775,24.0,>=0.25
E3,144,23,2695,2793,3937.26,5001.91,98,32.7381,45.3521,1.3214,21.5764,23.7756,0.5242,trail_stop,True,706.3707,727.8767,21.506,16.0,>=0.25
E4,144,23,2695,2753,3937.26,4813.73,58,32.7381,40.8622,1.3214,17.754,23.1082,0.5655,trail_stop,True,581.231,602.4233,21.1924,24.0,>=0.25
E5,144,23,2695,2748,3937.26,4932.6,53,32.7381,40.8622,1.3214,29.7258,11.1364,0.2725,trail_stop,False,973.1654,995.34,22.1747,4.0,>=0.25
E0,144,24,2800,2880,5037.45,5219.9,80,107.3484,5.2404,0.8146,1.4607,3.7797,0.7213,trail_stop,False,156.8066,182.45,25.6434,52.0,<0.10
E1,144,24,2800,2870,5037.45,5421.59,70,107.3484,5.2404,0.8146,3.3349,1.9055,0.3636,trail_stop,False,357.9924,384.14,26.1476,12.0,<0.10
E2,144,24,2800,2870,5037.45,5421.59,70,107.3484,5.2404,0.8146,3.3349,1.9055,0.3636,trail_stop,False,357.9924,384.14,26.1476,12.0,<0.10
E3,144,24,2800,2880,5037.45,5219.9,80,107.3484,5.2404,0.8146,1.1863,4.0541,0.7736,trail_stop,True,127.3471,152.9167,25.5695,52.0,<0.10
E4,144,24,2800,2870,5037.45,5421.59,70,107.3484,5.2404,0.8146,2.4357,2.8047,0.5352,trail_stop,True,261.471,287.3767,25.9057,12.0,<0.10
E5,144,24,2800,2880,5037.45,5219.9,80,107.3484,5.2404,0.8146,1.4607,3.7797,0.7213,trail_stop,False,156.8066,182.45,25.6434,52.0,<0.10
E0,144,25,2886,3007,5314.1,7344.03,121,107.6135,28.3598,1.2573,18.5691,9.7907,0.3452,trail_stop,False,1998.2847,2029.93,31.6453,68.0,<0.10
E1,144,25,2886,2932,5314.1,5641.19,46,107.6135,5.4445,1.2573,2.785,2.6595,0.4885,trail_stop,False,299.7018,327.09,27.3882,12.0,<0.10
E2,144,25,2886,2932,5314.1,5641.19,46,107.6135,5.4445,1.2573,2.785,2.6595,0.4885,trail_stop,False,299.7018,327.09,27.3882,12.0,<0.10
E3,144,25,2886,3007,5314.1,7344.03,121,107.6135,28.3598,1.2573,12.7058,15.654,0.552,trail_stop,True,1367.316,1397.38,30.064,68.0,<0.10
E4,144,25,2886,2932,5314.1,5641.19,46,107.6135,5.4445,1.2573,2.1831,3.2614,0.599,trail_stop,True,234.9274,262.1533,27.2259,12.0,<0.10
E5,144,25,2886,2980,5314.1,6839.83,94,107.6135,20.5149,1.2573,13.8955,6.6194,0.3227,trail_stop,False,1495.3452,1525.73,30.3848,8.0,<0.10
E0,144,26,3011,3090,7136.72,8269.54,79,312.403,6.2021,0.2136,3.5029,2.6992,0.4352,trail_stop,False,1094.3044,1132.82,38.5157,8.0,<0.10
E1,144,26,3011,3039,7136.72,7802.31,28,312.403,3.6439,0.2136,2.011,1.6329,0.4481,trail_stop,False,628.2424,665.59,37.3476,60.0,<0.10
E2,144,26,3011,3039,7136.72,7802.31,28,312.403,3.6439,0.2136,2.011,1.6329,0.4481,trail_stop,False,628.2424,665.59,37.3476,60.0,<0.10
E3,144,26,3011,3090,7136.72,8269.54,79,312.403,6.2021,0.2136,2.4741,3.7279,0.6011,trail_stop,True,772.9265,810.6367,37.7102,8.0,<0.10
E4,144,26,3011,3039,7136.72,7802.31,28,312.403,3.6439,0.2136,1.4796,2.1644,0.594,trail_stop,True,462.2185,499.15,36.9315,60.0,<0.10
E5,144,26,3011,3090,7136.72,8269.54,79,312.403,6.2021,0.2136,3.5029,2.6992,0.4352,trail_stop,False,1094.3044,1132.82,38.5157,8.0,<0.10
E0,144,27,3095,3114,8442.75,8115.82,19,209.2428,1.778,1.7298,-1.7603,3.5383,1.99,trail_stop,False,-368.3264,-326.93,41.3964,24.0,<0.10
E1,144,27,3095,3114,8442.75,8115.82,19,209.2428,1.778,1.7298,-1.7603,3.5383,1.99,trail_stop,False,-368.3264,-326.93,41.3964,24.0,<0.10
E2,144,27,3095,3114,8442.75,8115.82,19,209.2428,1.778,1.7298,-1.7603,3.5383,1.99,trail_stop,False,-368.3264,-326.93,41.3964,24.0,<0.10
