branch_id,slow_period,fold,cagr,mdd,sharpe,sortino,mar,ulcer_index,n_days,trade_count,win_rate,profit_factor,avg_holding_bars,total_cost,skew,tail_ratio,exposure,mean_MFE_R,median_MFE_R,mean_realized_R,median_realized_R,mean_giveback_R,median_giveback_R,mean_giveback_ratio,median_giveback_ratio,pct_MFE1_loss,pct_MFE1_retained_low,pct_MFE2_retained_low,mean_time_peak_to_exit,exit_reason_mix,top5_pnl_pct,top10_pnl_pct,top10_mean_size,n_partials,partial_frac_of_trades
E0,144,14,90.02802637516511,14.227372853223875,1.9620268305402624,2.046540368798521,6.327803966616723,6.625080458698769,183,13,53.85,2.8981,49.2,7138.2,2.8504,3.6607,0.5788,6.6677,3.1666,2.4858,0.1516,4.1819,4.1901,1.6439,0.9521,36.36,63.64,55.56,52.0,"{'trail_stop': 11, 'ema_cross_down': 2}",92.66,110.9,21347.611,0,0.0
E0,144,15,81.58716552830887,17.961071034304034,1.8330981168880662,1.7603841969384553,4.54244434379691,9.7659471567721,181,13,46.15,2.0311,42.5,8077.81,2.9321,3.66,0.5064,6.4227,4.0731,1.8929,-0.7515,4.5298,4.232,6.8629,1.3136,45.45,72.73,66.67,52.62,"{'trail_stop': 12, 'ema_cross_down': 1}",125.94,150.72,21347.611,0,0.0
E0,144,16,12.850281924084172,14.691408120238513,0.5893703507381469,0.4754412499388246,0.8746800727958777,7.710475245977795,180,12,33.33,1.3563,38.2,8608.06,1.412,2.5929,0.4217,4.6576,2.8533,0.7328,-0.8556,3.9248,4.0535,7.3936,1.3708,60.0,70.0,57.14,44.0,"{'trail_stop': 11, 'ema_cross_down': 1}",179.36,301.58,14915.6721,0,0.0
E0,144,17,39.10633162250725,11.940795157020801,1.4273456116934642,1.3758207823860769,3.2750190509309585,6.644128355465001,182,13,38.46,1.9523,48.9,9751.73,1.1926,3.1543,0.5792,5.6658,2.9533,1.4004,-0.6254,4.2654,4.2699,1.7561,1.2899,54.55,63.64,50.0,53.85,"{'trail_stop': 12, 'ema_cross_down': 1}",77.49,130.29,14915.6721,0,0.0
E0,144,18,-5.010357805312293,11.35100563378626,-0.23378309301019104,-0.1234502153812936,-0.4414021071753296,8.216327427317877,183,10,40.0,0.6845,33.5,7513.31,1.0569,1.1389,0.3034,4.1453,2.112,-0.2299,-0.9317,4.3752,4.3691,5.8777,1.3244,50.0,83.33,80.0,48.0,"{'trail_stop': 8, 'ema_cross_down': 2}",149.73,149.73,10547.7365,0,0.0
E0,144,19,-17.36474790148832,11.672338630695645,-1.1589008147736741,-0.5017359631161997,-1.4876836982627382,9.471813699218682,141,8,50.0,0.4718,19.0,5817.57,-0.3736,0.5638,0.1774,2.7791,1.1568,-1.2142,-0.0394,3.9933,4.1044,10.7742,0.9295,25.0,75.0,66.67,34.5,"{'trail_stop': 5, 'ema_cross_down': 3}",50.38,50.38,5399.4653,0,0.0
E1,144,0,33.20580103851363,37.266511376026436,0.7559006652502198,0.6827854963728377,0.8910359411821664,23.260971230695958,180,22,45.45,1.1684,27.1,6724.83,0.4215,1.4399,0.5497,3.2961,2.1606,0.2344,-0.8619,3.0618,2.7963,7.9344,1.6073,28.57,42.86,33.33,34.0,"{'trail_stop': 19, 'ema_cross_down': 3}",252.93,351.25,11054.405,0,0.0
E1,144,1,-47.83056136774694,38.22702368256038,-1.398285883422814,-0.8882768209496743,-1.251223787782563,30.385421621975606,182,20,30.0,0.6503,19.4,5880.96,-0.2899,0.6195,0.3525,2.6648,2.3173,-0.4765,-0.6442,3.1413,2.7842,6.6702,1.4171,60.0,60.0,50.0,26.8,"{'trail_stop': 18, 'ema_cross_down': 2}",43.37,82.66,5389.9302,0,0.0
E1,144,2,68.77591024813863,10.695174313043887,1.5091009632207175,1.3025588048000456,6.430555335994776,6.595739971107942,183,20,40.0,1.8209,20.6,5911.22,0.7716,1.7511,0.3723,3.3254,2.4371,0.6173,-0.1415,2.7081,2.6533,1.6583,1.0509,52.94,58.82,46.15,27.2,"{'trail_stop': 18, 'ema_cross_down': 2}",56.64,95.4,7206.8456,0,0.0
E1,144,3,52.85567560136415,17.929202066286145,1.4564390239358052,1.0313508483484743,2.9480216356506643,9.547436538132924,181,13,61.54,1.8307,24.8,4339.07,0.3932,1.4865,0.2958,3.7972,2.8216,0.9793,0.5271,2.8179,2.792,1.8296,0.8132,20.0,60.0,50.0,30.77,"{'trail_stop': 12, 'ema_cross_down': 1}",66.55,114.23,7344.265,0,0.0
E1,144,4,-4.723496589525356,14.287921259124426,-0.18945343788397703,-0.09227719329815583,-0.330593688463175,7.356220841610396,180,7,57.14,0.8431,24.9,2307.3,0.4535,1.066,0.1602,2.9084,2.8216,0.0435,0.1608,2.8649,2.9759,2.448,0.9487,20.0,80.0,75.0,35.43,"{'trail_stop': 6, 'ema_cross_down': 1}",397.23,397.23,6130.8901,0,0.0
E1,144,5,-28.3564485055947,18.303199171366924,-1.3277443819416568,-0.749023150888108,-1.5492618661963113,8.547980718040773,182,13,23.08,0.481,15.9,4192.39,1.3137,0.9974,0.1885,2.2582,1.542,-0.6531,-0.7209,2.9112,2.5403,2.4123,2.182,66.67,88.89,80.0,28.92,"{'trail_stop': 11, 'ema_cross_down': 2}",60.36,81.26,4314.9461,0,0.0
E1,144,6,-26.35305953665348,25.059617809676794,-1.1214614156762035,-0.7263154031759891,-1.051614583143292,17.18073966941914,183,17,29.41,0.5535,15.1,5171.33,0.9734,0.7982,0.2328,2.6272,1.7177,-0.4098,-0.2473,3.037,2.632,2.2312,1.077,58.33,91.67,87.5,29.88,"{'trail_stop': 15, 'ema_cross_down': 2}",70.54,94.96,4314.9461,0,0.0
E1,144,7,27.481123456106605,18.61065209159296,0.8866584880467918,0.8140179153756698,1.476634097551086,7.154529818908144,181,21,38.1,1.4401,19.6,6639.32,2.2149,1.5118,0.3773,5.114,2.2503,1.6407,-0.3178,3.4733,2.8099,2.6694,1.133,50.0,75.0,63.64,25.14,"{'trail_stop': 18, 'ema_cross_down': 3}",219.03,279.97,7036.6528,0,0.0
E1,144,8,20.042591504967188,22.54295146360432,0.6730131655379223,0.6412325189868068,0.8890846230728051,14.773765926164314,180,23,39.13,1.2334,22.0,7505.15,1.8037,1.4879,0.465,4.8702,2.2503,1.3942,-0.4345,3.476,2.8608,3.3301,1.2795,43.75,62.5,50.0,22.43,"{'trail_stop': 20, 'ema_cross_down': 3}",281.59,359.94,7036.6528,0,0.0
E1,144,9,-32.28583057067264,23.023659240409266,-1.657749008042969,-1.102603412947829,-1.4022892813670191,16.173753530009456,182,16,25.0,0.4117,24.2,4778.78,1.3961,1.1978,0.3534,2.2456,1.3199,-1.0293,-1.8158,3.2749,3.1172,3.6234,1.8253,60.0,80.0,71.43,34.25,"{'trail_stop': 13, 'ema_cross_down': 3}",34.18,65.93,3754.925,0,0.0
E1,144,10,59.067111322803754,13.700177763749167,1.656441746131004,1.6665905334656552,4.311412037228892,7.483450713870107,183,23,43.48,2.1014,29.3,7350.52,2.642,6.0284,0.6096,4.8204,3.0896,1.3994,-0.3057,3.421,3.2155,1.6398,1.1142,50.0,80.0,73.33,39.65,"{'trail_stop': 20, 'ema_cross_down': 3}",139.27,154.18,8266.737,0,0.0
E1,144,11,319.8306286759374,12.770804641292644,3.419236672412693,3.864522863192469,25.043890158793047,4.984154512741928,182,28,60.71,3.9502,31.1,10769.69,2.1116,5.0428,0.7942,6.0696,3.2541,2.8047,0.6578,3.2649,3.2368,1.1282,0.804,34.62,65.38,60.0,33.71,"{'trail_stop': 26, 'ema_cross_down': 2}",60.08,78.96,15579.1874,0,0.0
E1,144,12,58.9226337313828,15.701732290714954,1.3285377581278035,1.213381366124887,3.752619942847074,9.525624199856814,181,25,48.0,1.6228,23.9,12041.75,2.768,2.3506,0.5476,3.9859,2.5341,0.8674,-0.1692,3.1185,2.8909,3.0201,1.0649,40.0,60.0,50.0,24.48,"{'trail_stop': 23, 'ema_cross_down': 2}",145.24,171.38,13214.5497,0,0.0
E1,144,13,-21.31617503968043,22.009661429072402,-0.8377470255925834,-0.5912239994752165,-0.9684917284335892,11.498871539884327,182,20,35.0,0.5295,18.6,10198.47,0.1148,0.795,0.3379,2.3867,1.9843,-0.6718,-0.6142,3.0585,2.868,3.6995,1.4984,53.33,66.67,50.0,24.0,"{'trail_stop': 18, 'ema_cross_down': 2}",28.08,48.49,4078.3659,0,0.0
E1,144,14,114.85036877903863,14.742896254847327,2.3857896629512463,2.681974626020343,7.790217525357468,6.913976846830637,183,21,57.14,2.7367,28.6,11771.14,2.385,2.3619,0.5444,4.551,3.0758,1.5018,0.2734,3.0492,2.8451,1.9283,0.8677,29.41,52.94,38.46,31.62,"{'trail_stop': 18, 'ema_cross_down': 3}",80.73,102.1,15883.6801,0,0.0
E1,144,15,78.83813696385602,23.084468898058375,1.816327250449311,1.802240229860292,3.4152025464396565,11.91649484619485,181,22,50.0,1.58,24.0,14242.84,2.2051,2.0391,0.4826,4.2219,2.7361,0.8765,-0.0822,3.3454,2.8291,6.0776,1.0474,35.29,58.82,46.15,28.36,"{'trail_stop': 20, 'ema_cross_down': 2}",143.52,181.51,15883.6801,0,0.0
E1,144,16,-10.236636840384715,21.373700461857403,-0.25891914981735636,-0.2029576703423746,-0.47893610461382585,12.415774313240311,180,20,45.0,0.869,21.9,14006.78,0.1058,1.0292,0.4024,3.1818,2.5922,-0.0554,-0.3597,3.2372,2.7868,28.4869,1.169,43.75,68.75,58.33,32.6,"{'trail_stop': 19, 'ema_cross_down': 1}",158.56,292.89,9348.1571,0,0.0
E1,144,17,20.23847457863217,12.451025029829987,0.8537947487385971,0.8563976865611117,1.6254464616483482,7.7942830669067975,182,23,43.48,1.2813,26.2,15944.82,0.747,1.8383,0.5483,3.7489,2.2679,0.482,-0.5265,3.2669,3.09,21.544,1.2049,41.18,70.59,58.33,39.83,"{'trail_stop': 22, 'ema_cross_down': 1}",196.64,269.74,10547.3037,0,0.0
E1,144,18,-12.201934830642314,12.360681269616858,-0.7706378889103215,-0.43329844207182244,-0.9871571448602311,9.130354544013434,183,17,35.29,0.6515,18.5,11607.16,1.6297,0.9671,0.2853,3.1251,1.5495,-0.2546,-0.9243,3.3798,3.3222,4.8253,1.7062,50.0,80.0,66.67,33.18,"{'trail_stop': 15, 'ema_cross_down': 2}",110.07,144.54,8499.3854,0,0.0
E1,144,19,-9.912854682973926,8.378915862829682,-0.6466950523710535,-0.25280784119079525,-1.1830712761956546,7.316021511308191,141,9,66.67,0.7066,14.0,5954.25,-0.5289,0.6753,0.147,2.7575,1.3137,-0.6631,0.3626,3.4206,2.7391,9.6092,0.7946,0.0,60.0,50.0,20.44,"{'trail_stop': 6, 'ema_cross_down': 3}",102.07,102.07,5389.3927,0,0.0
E2,144,0,59.9027363968117,35.339193334384476,1.0271874660251874,0.9480557777866506,1.6950793367014205,21.80947512506992,180,22,45.45,1.2613,26.8,7102.54,0.4532,1.4604,0.5424,3.2961,2.1606,0.3472,-0.8619,2.949,2.7223,7.8,1.6073,28.57,42.86,33.33,32.55,"{'trail_stop': 19, 'ema_cross_down': 3}",178.68,244.1,11538.8862,0,0.0
E2,144,1,-46.43012211586943,36.32921480322086,-1.3547480025179073,-0.8678014008760041,-1.2780381400302947,28.865503212577753,182,20,30.0,0.666,19.2,6339.95,-0.2915,0.6195,0.3506,2.6648,2.3173,-0.4474,-0.6442,3.1122,2.7842,6.6277,1.4171,60.0,60.0,50.0,26.4,"{'trail_stop': 18, 'ema_cross_down': 2}",45.94,87.56,5719.0197,0,0.0
E2,144,2,78.51547826284005,12.205803459343656,1.6631966089232189,1.448938091177211,6.432634977645468,6.5666076007485215,183,20,45.0,1.9626,20.4,6449.22,0.6512,1.7511,0.3687,3.408,2.5889,0.6931,-0.0454,2.7149,2.5427,1.6377,1.0155,47.06,58.82,50.0,25.8,"{'trail_stop': 18, 'ema_cross_down': 2}",49.56,83.47,7748.4748,0,0.0
E2,144,3,73.77655446423128,16.405295625911375,1.9036937491975354,1.4292081510784855,4.497118256601531,9.13697526898532,181,13,69.23,2.3209,24.2,4819.71,0.3949,1.6473,0.2885,3.9244,3.1368,1.2098,0.6971,2.7146,2.458,1.6841,0.732,10.0,60.0,55.56,27.38,"{'trail_stop': 12, 'ema_cross_down': 1}",49.44,87.19,8112.5313,0,0.0
E2,144,4,-1.0993658956597874,12.696402812860208,0.017134193742867794,0.008855915849194075,-0.08658876942264605,6.58894730504959,180,7,57.14,0.9594,24.4,2619.06,0.8475,1.2802,0.1575,2.9084,2.8216,0.1357,0.1608,2.7727,2.9759,2.338,0.9487,20.0,80.0,75.0,33.71,"{'trail_stop': 6, 'ema_cross_down': 1}",1754.84,1754.84,7024.2748,0,0.0
E2,144,5,-29.597171719685512,16.811545868131162,-1.3540753547909787,-0.7547877864023904,-1.7605264829209695,8.00091079283708,182,13,23.08,0.4644,16.0,4735.49,1.3441,0.9974,0.1894,2.2582,1.542,-0.6623,-0.7209,2.9205,2.5478,2.4066,2.2701,66.67,88.89,80.0,29.23,"{'trail_stop': 11, 'ema_cross_down': 2}",56.13,76.1,4845.6155,0,0.0
E2,144,6,-27.320337616244284,23.532370787898326,-1.1382405728430032,-0.7265641456842901,-1.1609683470691337,15.917065953141417,183,17,29.41,0.5391,15.0,5843.45,0.99,0.7982,0.231,2.6272,1.7177,-0.4084,-0.2473,3.0356,2.7376,2.2163,1.077,58.33,91.67,87.5,29.41,"{'trail_stop': 15, 'ema_cross_down': 2}",66.03,89.51,4845.6155,0,0.0
E2,144,7,27.99187592578547,18.61065209159295,0.8987806376219956,0.8258117937341737,1.5040781907061886,7.099679665334759,181,21,38.1,1.4497,19.3,7555.24,2.2183,1.5118,0.3718,5.114,2.2503,1.6473,-0.3178,3.4667,2.7786,2.661,1.133,50.0,75.0,63.64,24.0,"{'trail_stop': 18, 'ema_cross_down': 3}",215.81,275.86,8008.7971,0,0.0
E2,144,8,28.524228411622012,19.892592312547773,0.8652408712880724,0.8588332327953379,1.4339120796051106,13.615751824958597,180,24,37.5,1.3281,20.6,8921.24,1.9172,1.5778,0.4549,5.0199,1.9968,1.6256,-0.4532,3.3943,2.8354,3.1409,1.37,43.75,62.5,50.0,23.33,"{'trail_stop': 21, 'ema_cross_down': 3}",207.91,266.29,8024.4933,0,0.0
E2,144,9,-26.77824675402206,19.265552958727504,-1.394760108005117,-0.9846643151009505,-1.3899547452071042,12.999613247021651,182,17,23.53,0.4963,22.4,5908.74,2.0038,2.0217,0.3461,2.6325,1.4003,-0.5275,-1.5561,3.1599,3.2231,3.2919,1.8637,60.0,80.0,71.43,35.06,"{'trail_stop': 15, 'ema_cross_down': 2}",50.01,93.45,4930.1879,0,0.0
E2,144,10,57.79271504537691,13.248467287210918,1.63815077678993,1.6422339658472807,4.362218948992362,7.417457570796455,183,24,41.67,1.9518,27.9,9118.49,2.6149,5.1557,0.6069,4.7565,2.9501,1.3597,-0.1957,3.3968,3.1736,1.6525,1.0876,50.0,75.0,66.67,39.17,"{'trail_stop': 22, 'ema_cross_down': 2}",142.74,160.24,9919.2796,0,0.0
E2,144,11,278.6090182246936,14.95864519579958,3.1493052713059866,3.4348600886688985,18.625284213768747,5.37843468549947,182,30,56.67,3.1207,29.0,13718.98,2.114,4.3178,0.7914,5.8136,3.1909,2.5639,0.316,3.2496,3.2368,1.2164,0.8499,37.04,66.67,55.0,34.4,"{'trail_stop': 28, 'ema_cross_down': 2}",66.0,86.87,18345.8481,0,0.0
E2,144,12,49.92019566720158,18.10290117399631,1.1781752845409874,1.0549000454743092,2.7575798590177816,11.267073155828124,181,26,46.15,1.532,22.9,14494.45,2.8221,2.1615,0.5458,3.8915,2.3363,0.8121,-0.1713,3.0795,2.9674,2.8535,1.0732,42.86,66.67,50.0,25.23,"{'trail_stop': 24, 'ema_cross_down': 2}",165.63,195.44,15492.2665,0,0.0
E2,144,13,-17.882597949677237,20.099487621721877,-0.6959101148718001,-0.5051509022276388,-0.8897041698889474,10.736355878855711,182,20,35.0,0.5534,18.4,11621.34,0.2645,0.8642,0.3361,2.25,2.0873,-0.7107,-0.6142,2.9608,2.8343,3.4887,1.4984,53.33,66.67,50.0,22.8,"{'trail_stop': 18, 'ema_cross_down': 2}",32.4,56.39,4677.7578,0,0.0
E2,144,14,121.0011532526099,13.764905704209474,2.4998424150613783,2.933121640601966,8.790554461670325,6.533082457798612,183,22,54.55,2.9197,27.1,14119.86,2.5886,2.9827,0.5399,4.2715,2.9623,1.3559,0.2289,2.9156,2.8284,1.816,0.9039,33.33,55.56,38.46,30.36,"{'trail_stop': 19, 'ema_cross_down': 3}",78.37,99.12,18348.704,0,0.0
E2,144,15,90.53864274969679,20.089393277461543,2.020060033051735,2.0924372844003596,4.506788308598291,10.327096133379204,181,23,47.83,1.7809,22.7,17059.06,2.5561,2.0953,0.4771,4.0877,2.3963,0.9478,-0.3488,3.1399,2.8913,5.3543,1.1547,38.89,61.11,46.15,27.83,"{'trail_stop': 21, 'ema_cross_down': 2}",119.25,150.83,18348.704,0,0.0
E2,144,16,-8.37995440847774,18.31200785555762,-0.20086745517843682,-0.15967412661828373,-0.45762073031955686,10.201766504497895,180,20,45.0,0.8867,21.8,16439.83,0.4691,1.4078,0.4015,3.0514,2.3321,-0.0231,-0.3204,3.0745,2.7868,27.9587,1.1534,43.75,68.75,54.55,32.4,"{'trail_stop': 19, 'ema_cross_down': 1}",211.95,391.51,11219.4263,0,0.0
E2,144,17,15.072323940091792,11.91294000986015,0.6877685649165202,0.6869132789755125,1.2652060639621008,7.543595983424202,182,24,41.67,1.2238,24.8,19612.12,0.943,2.3774,0.5419,3.5665,1.9476,0.3972,-0.6194,3.1694,2.9444,20.5921,1.3091,47.37,73.68,54.55,34.0,"{'trail_stop': 23, 'ema_cross_down': 1}",258.06,355.09,12553.2566,0,0.0
E2,144,18,-8.605705475352599,10.624170920486243,-0.5492459015711234,-0.33245271096158974,-0.8100119566749907,8.185032991751715,183,18,33.33,0.7264,17.1,14486.81,2.236,1.2988,0.2781,3.0615,1.5686,-0.1241,-1.1193,3.1856,3.1447,4.3744,1.7772,58.33,83.33,66.67,25.56,"{'trail_stop': 16, 'ema_cross_down': 2}",156.3,205.16,9990.0711,0,0.0
E2,144,19,-3.7789763284276967,6.684059056388525,-0.22941242509561807,-0.09936466904689417,-0.5653714751092462,5.5961217887768715,141,9,66.67,0.8672,13.7,7098.36,-0.2994,0.8449,0.1435,2.7575,1.3137,-0.3827,0.3626,3.1402,2.7391,9.0463,0.7946,0.0,60.0,50.0,19.11,"{'trail_stop': 6, 'ema_cross_down': 3}",278.63,278.63,6456.0888,0,0.0
E3,144,0,40.81445099194785,28.613844881048266,0.9336932747741505,0.8821388581554374,1.4263882103792482,14.194729905010572,180,15,40.0,1.8773,49.0,2542.28,2.3517,5.5324,0.6768,7.6815,1.5826,2.117,-0.9018,5.5644,2.8777,3.2193,1.7704,40.0,60.0,42.86,54.93,"{'trail_stop': 12, 'ema_cross_down': 3}",88.27,149.91,10153.6873,10,66.67
E3,144,1,-5.885249865109243,17.58173903658491,-0.06752713767716985,-0.04548256496464957,-0.3347365043277538,11.768008312889114,182,11,45.45,1.265,38.9,2049.41,0.9295,1.656,0.3898,3.9786,4.7226,0.2131,-0.1452,3.7655,3.3941,1.8507,1.0221,37.5,75.0,66.67,48.73,"{'trail_stop': 9, 'ema_cross_down': 2}",231.32,331.46,3135.7957,8,72.73
E3,144,2,52.222744765349425,12.62441642764558,1.4737002278032918,1.2237712669968086,4.136646241404826,7.72858793917878,183,12,41.67,2.1009,39.2,2441.29,1.5732,3.0663,0.4257,5.2803,3.6624,0.8769,-0.2777,4.4034,3.8697,1.9456,1.0976,44.44,77.78,75.0,41.0,"{'trail_stop': 10, 'ema_cross_down': 2}",97.41,152.7,6044.2022,9,75.0
E3,144,3,12.999533092726946,22.385339534437854,0.6036574958420147,0.419024001693286,0.5807163689757003,12.062470491311144,181,10,40.0,1.2587,36.5,2120.82,1.5657,1.6334,0.3342,5.0378,2.7119,0.5307,-0.3805,4.5071,4.3525,2.2251,1.1487,42.86,71.43,71.43,47.6,"{'trail_stop': 9, 'ema_cross_down': 1}",329.43,329.43,7711.6338,7,70.0
E3,144,4,-19.928688148049257,15.02867415154615,-1.2977192521798506,-0.562596491056453,-1.3260443301313438,10.707573239618863,180,6,33.33,0.3243,31.3,1195.06,-0.0784,0.53,0.1731,2.9442,2.1031,-0.7534,-0.9934,3.6976,3.8281,2.8798,1.8065,50.0,75.0,66.67,48.67,"{'trail_stop': 5, 'ema_cross_down': 1}",45.69,45.69,1976.925,4,66.67
E3,144,5,-23.893648717070803,15.36269016555093,-1.1119695383373207,-0.6246596544556764,-1.5553036909284006,7.761253077966089,182,10,30.0,0.4308,21.7,1891.7,0.7892,0.8118,0.1976,2.4702,1.4632,-0.8066,-1.1068,3.2768,3.1111,3.1215,2.4337,57.14,85.71,75.0,38.0,"{'trail_stop': 8, 'ema_cross_down': 2}",47.42,47.42,2471.8415,7,70.0
E3,144,6,-20.85555936641097,20.175316826958923,-0.8883499814750332,-0.5710311684696372,-1.033716572844253,14.49993873376689,183,13,38.46,0.5099,21.2,2338.02,0.2611,0.7259,0.2491,3.0408,2.0193,-0.53,-0.2098,3.5707,3.7999,2.7871,1.077,44.44,88.89,85.71,41.54,"{'trail_stop': 11, 'ema_cross_down': 2}",59.81,81.05,1674.856,9,69.23
E3,144,7,24.028085574525537,18.61559355517294,0.9553244679431326,0.8814794959803779,1.29075044012489,7.028859031569097,181,15,33.33,1.2909,29.5,2720.24,2.5762,2.2068,0.4048,7.7375,2.2503,2.1231,-0.2098,5.6145,3.6843,3.3185,1.077,50.0,80.0,75.0,42.67,"{'trail_stop': 12, 'ema_cross_down': 3}",302.06,404.12,4791.0099,10,66.67
E3,144,8,33.8618126139554,18.61559355517294,1.1861989290297792,1.1706043228520953,1.8190025751043437,9.616127378494221,180,17,41.18,1.5327,33.5,3218.06,2.3089,1.9813,0.5249,7.7776,2.3913,2.3467,-0.3662,5.4309,3.4448,3.246,1.4405,41.67,66.67,60.0,55.29,"{'trail_stop': 14, 'ema_cross_down': 3}",142.76,191.0,4791.0099,12,70.59
E3,144,9,-17.381997509906434,13.092079463727547,-1.1225143429319162,-0.7593192935518224,-1.3276727778856203,8.289633597136957,182,13,30.77,0.7017,30.3,2437.75,0.5755,1.2856,0.3588,3.4409,2.8738,-0.2834,-1.1033,3.7243,3.2185,2.9056,1.4405,55.56,77.78,75.0,69.54,"{'trail_stop': 10, 'ema_cross_down': 3}",86.55,169.98,1542.239,9,69.23
E3,144,10,49.17490693417106,10.301223675869409,1.8784384022698533,1.9236881555875591,4.773695677472101,5.7190279312937315,183,16,43.75,3.2514,41.0,3124.47,2.6634,5.6159,0.5942,6.7333,3.2906,1.5794,-0.196,5.1539,3.2955,1.6814,1.0737,46.15,84.62,83.33,59.75,"{'trail_stop': 13, 'ema_cross_down': 3}",74.48,120.24,5077.6645,13,81.25
E3,144,11,172.32439506303336,16.456666195703217,3.023852812690714,3.1272152329612704,10.471403686126095,4.485804825830029,182,16,62.5,6.4391,54.6,3565.57,2.3208,9.5546,0.796,10.1131,3.5038,3.4663,0.0987,6.6468,3.4057,1.1003,0.9691,28.57,78.57,76.92,49.25,"{'trail_stop': 14, 'ema_cross_down': 2}",59.8,88.64,9666.1007,14,87.5
E3,144,12,36.03393569130211,16.456666195703217,1.0993520653831457,0.903226039579988,2.18962548445629,9.283170101335411,181,15,46.67,2.1199,44.3,4094.73,3.2171,2.6066,0.609,6.2596,3.4083,1.2561,-0.1901,5.0035,3.6534,2.4288,1.0719,41.67,83.33,77.78,36.0,"{'trail_stop': 13, 'ema_cross_down': 2}",134.7,158.46,7671.2114,12,80.0
E3,144,13,-6.989610145684654,12.585349595102691,-0.2814404146893421,-0.19248692949965748,-0.5553767174178861,4.797613944102151,182,14,42.86,0.8312,33.8,3928.05,-0.5716,0.8115,0.4308,3.2478,2.7287,-0.1081,-0.2176,3.3559,3.2416,2.5562,1.0849,45.45,81.82,75.0,39.71,"{'trail_stop': 12, 'ema_cross_down': 2}",162.54,305.22,2160.2853,11,78.57
E3,144,14,54.26992502547581,11.650038354614678,1.7476210407279058,1.7457275549516218,4.6583473267260995,5.1084779337219,183,13,53.85,2.6832,49.2,3826.69,2.6001,2.6772,0.5788,6.6677,3.1666,1.5807,0.2469,5.087,5.1577,1.5747,0.922,36.36,72.73,66.67,52.0,"{'trail_stop': 11, 'ema_cross_down': 2}",94.11,109.1,7462.4879,11,84.62
E3,144,15,56.15985247947077,11.805417105259542,1.811035898349161,1.7096095037739085,4.757125646534799,5.559256969308776,181,13,46.15,2.0813,42.5,4184.81,2.6875,2.5077,0.5064,6.4227,4.0731,1.2011,-0.2019,5.2216,5.1577,6.7552,1.0496,45.45,81.82,77.78,52.62,"{'trail_stop': 12, 'ema_cross_down': 1}",120.98,140.25,7462.4879,11,84.62
E3,144,16,11.913754414576783,11.653149640700954,0.6730223900031441,0.531253371887841,1.0223634624038134,5.21801033919707,180,12,33.33,1.5064,38.2,4329.57,1.1635,2.2343,0.4217,4.6576,2.8533,0.5995,-0.4042,4.0581,3.9393,7.2023,1.1419,60.0,70.0,57.14,44.0,"{'trail_stop': 11, 'ema_cross_down': 1}",137.04,232.59,5401.0429,10,83.33
E3,144,17,27.801895695896974,8.396536263560517,1.442227907052559,1.348499152056287,3.311114824401139,4.580464192881032,182,13,38.46,2.0244,48.9,4835.32,1.179,3.2578,0.5792,5.6658,2.9533,1.0185,-0.4646,4.6473,3.7748,1.5992,1.1403,54.55,63.64,50.0,53.85,"{'trail_stop': 12, 'ema_cross_down': 1}",73.92,125.47,5401.0429,11,84.62
E3,144,18,-6.849548560291041,9.590003205657894,-0.5061757690348343,-0.2483003592003742,-0.7142384015314985,6.634206387360722,183,10,40.0,0.5749,33.5,3708.49,0.2421,0.8164,0.3034,4.1453,2.112,-0.3774,-0.6293,4.5227,3.747,5.8125,1.2153,50.0,83.33,80.0,48.0,"{'trail_stop': 8, 'ema_cross_down': 2}",85.43,85.43,3593.2137,6,60.0
E3,144,19,-19.984632306673145,11.684059888382203,-1.6802856142135176,-0.6618542798200937,-1.7104185101399934,8.880610618521391,141,8,50.0,0.3747,19.0,2864.82,-0.6899,0.3995,0.1774,2.7791,1.1568,-1.3541,0.0985,4.1333,4.786,10.7867,0.9058,25.0,75.0,66.67,34.5,"{'trail_stop': 5, 'ema_cross_down': 3}",29.89,29.89,1844.2555,4,50.0
E4,144,0,3.3458498631368627,36.625233913090085,0.34704486436966414,0.3000642584478501,0.09135367902567948,22.525678745471183,180,22,45.45,1.0632,27.1,4221.87,0.1263,1.1204,0.5497,3.2961,2.1606,-0.0334,-0.7165,3.3295,3.1407,7.917,1.3434,28.57,42.86,33.33,34.0,"{'trail_stop': 19, 'ema_cross_down': 3}",560.43,802.52,5335.6235,14,63.64
E4,144,1,-42.25441038811135,36.58200815097101,-1.3996119769283129,-0.8506106704949921,-1.155059892112286,28.64313072161451,182,20,50.0,0.6274,19.4,3628.74,-0.921,0.4662,0.3525,2.6648,2.3173,-0.4331,-0.3003,3.0979,2.9539,6.5484,1.1447,33.33,60.0,50.0,26.8,"{'trail_stop': 18, 'ema_cross_down': 2}",35.83,67.72,2494.1802,15,75.0
E4,144,2,60.579529748011375,10.00834159592312,1.6899863592891962,1.473555465892914,6.0529038869624845,5.734598998801567,183,20,60.0,1.959,20.6,3630.23,0.3016,2.1302,0.3723,3.3254,2.4371,0.5225,0.2816,2.8028,2.7314,1.5538,0.8789,29.41,58.82,46.15,27.2,"{'trail_stop': 18, 'ema_cross_down': 2}",46.65,80.4,3309.3102,17,85.0
